		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	417	339.24	持有	164.10
000923	河北宣工			2016-03-14	21.32	401	176.88	持有	59.03
300308	中际装备			2016-10-10	49.34	196	130.52	持有	113.74
000615	京汉股份			2016-05-24	78.59	335	119.23	持有	172.29
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
300309	吉艾科技			2016-05-04	53.42	281	90.6	持有	101.82
300411	金盾股份			2016-02-03	41.56	446	77.53	持有	73.78
600173	卧龙地产			2016-03-02	13.69	294	75.68	持有	24.05
002656	摩登大道			2016-03-02	35.81	418	71.04	持有	61.25
000839	中信国安			2016-03-08	130.50	412	63.42	持有	213.26
002045	国光电器			2016-03-08	60.83	412	61.98	持有	98.53
002455	百川股份			2016-03-02	42.25	418	61.56	持有	68.26
002040	南 京 港			2016-03-09	26.89	411	61.44	持有	43.41
002759	天际股份			2016-03-14	37.43	406	59.44	持有	59.68
000656	金科股份			2016-02-03	21.61	446	58.91	持有	34.34
601992	金隅股份			2016-10-25	9.28	181	58.84	持有	14.74
600008	首创股份			2016-06-01	29.12	327	56.87	持有	45.68
600116	三峡水利			2016-08-15	46.64	252	55.79	持有	72.66
600480	凌云股份			2016-05-31	24.42	328	55.69	持有	38.02
002618	丹邦科技			2016-03-03	31.45	417	51.22	持有	47.56
300327	中颖电子			2016-03-15	37.22	405	50.51	持有	56.02
600161	天坛生物			2016-03-21	153.99	399	48.17	持有	228.17
600148	长春一东			2016-02-02	49.04	447	48.06	持有	72.61
000652	泰达股份			2016-05-26	119.69	333	47.92	持有	177.05
601000	唐山港			2017-01-25	14.41	89	44.07	持有	20.76
000709	河钢股份			2016-11-10	30.00	165	43.17	持有	42.95
000505	*ST珠江			2016-03-17	27.11	403	42.16	持有	38.54
002035	华帝股份			2017-01-20	161.82	94	42.02	持有	229.82
601008	连云港			2016-08-12	8.13	255	41.82	持有	11.53
002365	永安药业			2016-03-04	32.65	416	41.72	持有	46.27
603997	继峰股份			2017-01-26	18.55	88	40.65	持有	26.09
000088	盐 田 港			2016-03-02	45.59	418	39.15	持有	63.44
300450	先导智能			2016-09-21	184.43	215	39.0	持有	256.35
002478	常宝股份			2016-03-02	11.94	418	38.94	持有	16.59
300083	劲胜精密			2017-01-26	54.81	88	38.7	持有	76.02
601933	永辉超市			2016-10-28	38.40	178	37.63	持有	52.85
600326	西藏天路			2016-12-27	49.75	118	37.09	持有	68.20
