code,name,open,high,low,close,volume,amount,MA_20,date
601518,吉林高速,4.51,4.68,4.51,4.57,20950161.0,87176995.0,4.56,2016-10-17
300278,华昌达,82.25,82.93,80.38,82.12,1910582.0,38650998.0,82.0475,2016-10-17
300309,吉艾科技,68.16,73.52,67.72,71.05,13384462.0,234991004.0,68.7355,2016-10-17
600506,香梨股份,35.65,37.88,35.64,36.63,7662273.0,214243538.0,35.98,2016-10-17
300393,中来股份,60.07,61.16,60.04,60.57,2728736.0,109493417.0,60.0715,2016-10-17
000026,飞亚达Ａ,107.53,115.45,107.21,112.38,26190886.0,363641077.0,107.4505,2016-10-17
000959,首钢股份,13.21,13.21,12.85,13.21,69805475.0,407596224.0,12.1175,2016-10-17
000504,南华生物,52.12,52.82,52.12,52.4,2517025.0,38119137.0,52.3785,2016-10-17
600340,华夏幸福,447.65,453.62,446.51,449.42,15411479.0,430127037.0,446.8145,2016-10-17
002305,南国置业,18.11,18.33,17.98,18.3,8202017.0,46155507.0,18.2225,2016-10-17
200553,沙隆达Ｂ,18.47,18.47,18.47,18.47,524912.0,3921093.0,17.788,2016-10-17
600064,南京高科,165.24,166.98,164.66,165.44,7107675.0,122184694.0,164.699,2016-10-17
600658,电子城,54.36,55.95,54.0,55.59,4653964.0,56812850.0,54.7845,2016-10-17
300303,聚飞光电,76.26,83.23,76.1,83.23,55873085.0,562413460.0,77.665,2016-10-17
600644,*ST乐电,103.85,104.54,102.46,103.62,7966109.0,71317897.0,103.1485,2016-10-17
000553,沙隆达Ａ,48.92,48.92,48.92,48.92,450653.0,5295173.0,46.9915,2016-10-17
600138,中青旅,108.39,113.39,107.77,110.78,16620804.0,353584426.0,109.5395,2016-10-17
600258,首旅酒店,40.21,43.2,40.21,42.41,7588023.0,189652667.0,40.3285,2016-10-17
