code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002545,东方铁塔,0.19,7.79,,1.68,,4825.49,7.78,,10-24,东方铁塔,5.333,7.11,6.75,7.15,6.7,6.75,9616921,2.81197,37.4210526316,0.628673684211,4.80372947774
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,5.246,6.42,6.11,6.45,6.08,6.1,27814747,1.59601,7.13333333333,0.782526666667,0.207787163802
600308,华泰股份,0.06,3.51,,1.09,,6879.92,2.48,,10-24,华泰股份,4.567,4.35,4.15,4.36,4.13,4.16,16822309,1.44081,72.5,0.79025,20.6552706553
601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,交通银行,2.51,5.31,5.21,5.32,5.18,5.18,151451113,0.38585,7.58571428571,0.804844285714,5.2315270936
000422,湖北宜化,0.04,90.0,,0.55,,3384.98,86.22,,10-27,湖北宜化,5.792,6.21,5.88,6.29,5.85,5.87,16804488,1.87171,155.25,0.853875,1.725
601818,光大银行,0.51,2.0,4.21,12.62,,2387500.0,2.37,,10-31,光大银行,2.632,3.51,3.43,3.52,3.41,3.42,159410358,0.40042,6.88235294118,0.868552941176,3.44117647059
601939,建设银行,0.77,1.32,5.5,14.59,,19155700.0,0.66,,10-30,建设银行,2.845,4.7,4.58,4.71,4.55,4.57,154789346,1.61345,6.1038961039,0.890558441558,4.62416371507
002498,汉缆股份,0.23,27.78,,4.53,,24583.96,24.16,,10-28,汉缆股份,4.719,4.66,4.46,4.66,4.41,4.45,28135243,0.84618,20.2608695652,0.917817391304,0.729332957711
601998,中信银行,0.7,1.45,6.29,11.92,0.85,3292600.0,2.0,,10-28,中信银行,3.882,5.62,5.41,5.63,5.39,5.41,73341909,0.22987,8.02857142857,0.957005714286,5.53694581281
000488,晨鸣纸业,0.29,61.11,,3.76,,56132.56,64.52,,10-23,晨鸣纸业,6.154,7.59,7.2,7.62,7.14,7.15,20016414,1.81138,26.1724137931,0.984082758621,0.428283649044
300193,佳士科技,0.32,18.52,8.87,3.63,0.36,7142.63,20.04,,10-24,佳士科技,4.768,8.79,8.3,8.86,8.22,8.39,16760485,4.93732,27.46875,0.997115625,1.48319384449
000900,现代投资,0.33,13.79,,5.03,,33260.9,14.02,,10-31,现代投资,5.016,6.7,6.38,6.72,6.37,6.38,10507113,1.03902,20.303030303,1.02124242424,1.47230096469
600026,中海发展,0.17,594.82,,2.77,,69062.17,709.75,,10-29,中海发展,6.446,6.44,6.05,6.52,6.03,6.05,38625589,1.41174,37.8823529412,1.04934117647,0.0636870867509
601166,兴业银行,2.16,7.46,15.87,15.75,31.86,4122100.0,7.62,,10-28,兴业银行,3.103,14.62,14.24,14.63,14.18,14.18,103055244,0.54091,6.76851851852,1.06604166667,0.907308112402
600717,天津港,0.59,9.26,,7.17,,99276.17,9.21,,10-29,天津港,4.812,8.93,8.5,8.98,8.5,8.52,14277855,0.85253,15.1355932203,1.0852220339,1.63451330673
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,6.489,5.58,5.26,5.68,5.22,5.24,351384090,1.17518,9.3,1.0974,1.7680608365
600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31,民生银行,1.542,8.56,8.5,8.58,8.44,8.43,77290703,0.26154,7.78181818182,1.12602909091,4.20638820639
600642,申能股份,0.44,39.3,,8.4,,198313.51,39.38,,10-30,申能股份,4.586,5.93,5.7,5.93,5.7,5.67,19448973,0.42726,13.4772727273,1.13209090909,0.342933148277
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,2.116,14.96,14.79,14.97,14.72,14.65,60456293,0.29307,7.79166666667,1.13992083333,1.41924711597
002526,山东矿机,0.01,171.43,,0.16,,303.93,171.21,,10-28,山东矿机,6.628,7.4,6.94,7.45,6.88,6.94,13643561,3.26934,740.0,1.184,4.31663069474
600320,振华重工,0.04,100.0,,1.11,,16451.61,104.25,,10-31,振华重工,5.379,4.31,4.1,4.32,4.07,4.09,21645925,0.78191,107.75,1.196025,1.0775
600104,上汽集团,1.93,4.16,,12.95,,2126200.08,4.18,,10-30,上汽集团,2.935,18.94,18.56,18.99,18.45,18.4,19668373,0.17839,9.81347150259,1.27084455959,2.35900757274
000850,华茂股份,0.12,335.71,,2.8,,11497.73,328.24,,10-31,华茂股份,6.019,5.46,5.14,5.52,5.14,5.15,9831254,1.04233,45.5,1.274,0.13553364511
000429,粤高速A,0.31,29.17,,7.83,,39329.06,30.66,,10-30,粤高速Ａ,5.155,5.1,4.84,5.13,4.8,4.85,9319516,1.98858,16.4516129032,1.28816129032,0.563990843443
600221,海南航空,0.2,31.61,,8.49,,248979.9,31.89,,10-30,海南航空,2.941,3.15,3.06,3.17,3.03,3.06,121204715,1.02611,15.75,1.337175,0.49826004429
601009,南京银行,1.67,19.29,13.16,14.77,23.08,517819.1,24.48,,10-29,南京银行,3.311,15.29,14.77,15.34,14.73,14.8,23094682,0.77788,9.15568862275,1.35229520958,0.474633935861
601111,中国国航,0.51,96.15,,10.82,,628049.8,98.94,,10-30,中国国航,4.494,6.51,6.23,6.53,6.2,6.23,32781543,0.38467,12.7647058824,1.38114117647,0.132758251507
600089,特变电工,0.5,12.56,,8.0,,161472.74,17.07,,10-28,特变电工,4.716,8.66,8.29,8.71,8.26,8.27,43534122,1.36981,17.32,1.3856,1.37898089172
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,3.96,13.39,12.91,13.42,12.86,12.88,12529110,0.48502,9.49645390071,1.4159212766,1.93017355705
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,3.333,7.13,6.93,7.16,6.88,6.9,26860640,0.25582,7.75,1.426,0.262001352265
600827,百联股份,0.68,33.33,,7.58,,117590.79,33.72,,10-30,百联股份,4.397,12.82,12.3,12.9,12.23,12.28,17881912,1.15907,18.8529411765,1.42905294118,0.565644799774
600023,浙能电力,0.44,22.22,,11.55,,562677.3,32.5,,10-29,浙能电力,4.589,5.47,5.23,5.54,5.22,5.23,45630540,1.52733,12.4318181818,1.435875,0.559487766959
600509,天富能源,0.33,5.81,,6.57,,29671.33,7.3,,10-31,天富能源,6.131,7.27,6.85,7.31,6.83,6.85,12850334,1.53218,22.0303030303,1.44739090909,3.79179053878
600864,哈投股份,0.13,116.67,,1.65,,7290.38,123.83,,10-23,哈投股份,5.06,11.42,10.8,11.54,10.71,10.87,15065946,2.75742,87.8461538462,1.44946153846,0.752945520238
600064,南京高科,0.93,62.72,,9.04,,72266.15,143.96,,10-24,南京高科,9.562,15.01,13.85,15.07,13.66,13.7,23248379,3.0096,16.1397849462,1.45903655914,0.257330754883
600027,华电国际,0.68,24.13,,18.45,,606858.8,42.74,,10-28,华电国际,3.977,5.49,5.28,5.5,5.26,5.28,42539025,0.71614,8.07352941176,1.48956617647,0.334584724897
000882,华联股份,0.1,381.19,,3.89,,23354.0,381.56,,10-31,华联股份,6.667,3.84,3.6,3.86,3.58,3.6,43655289,2.31632,38.4,1.49376,0.100737165193
601607,上海医药,0.81,13.92,,7.63,,217882.27,13.92,,10-30,上海医药,3.859,15.88,15.34,15.91,15.21,15.29,10571492,0.54976,19.6049382716,1.49585679012,1.4084007379
600428,中远航运,0.22,92.04,,5.43,,36608.47,90.89,,10-31,中远航运,5.68,6.14,5.81,6.22,5.77,5.81,34690297,2.05214,27.9090909091,1.51546363636,0.303227845601
000581,威孚高科,1.27,4.96,,11.42,,129386.42,4.39,,10-27,威孚高科,4.936,17.22,16.4,17.28,16.36,16.41,11880503,1.42037,13.5590551181,1.54844409449,2.73368046736
002639,雪人股份,0.04,300.0,,0.71,,921.49,670.37,,10-28,雪人股份,4.167,8.75,8.36,8.8,8.32,8.4,13323720,3.67728,218.75,1.553125,0.729166666667
600325,华发股份,0.38,14.8,,4.36,,30647.49,13.19,,10-31,华发股份,10.008,13.63,12.14,13.63,12.11,12.39,49657535,6.07769,35.8684210526,1.56386315789,2.42354196302
000883,湖北能源,0.33,57.14,,11.61,,178327.87,56.92,,10-30,湖北能源,5.687,4.46,4.21,4.48,4.2,4.22,28455745,0.53227,13.5151515152,1.56910909091,0.236526977864
002060,粤水电,0.11,1.64,,2.65,,6723.61,1.34,,10-28,粤 水 电,4.596,6.6,6.4,6.63,6.34,6.31,9705899,1.61479,60.0,1.59,36.5853658537
000665,湖北广电,0.43,26.47,,5.35,,27471.56,110.03,,10-30,湖北广电,5.065,12.86,12.34,12.92,12.24,12.24,8949920,1.94112,29.9069767442,1.60002325581,1.1298442291
600426,华鲁恒升,0.81,23.62,,11.06,,76855.13,23.65,,10-30,华鲁恒升,7.13,11.72,10.98,11.8,10.93,10.94,16296517,1.7089,14.4691358025,1.60028641975,0.612579839224
002481,双塔食品,0.33,28.06,,6.77,,16743.26,49.8,,10-28,双塔食品,6.199,7.88,7.32,8.05,7.27,7.42,62423622,5.57468,23.8787878788,1.61659393939,0.850990302166
600029,南方航空,0.47,261.54,,12.33,,465600.0,270.7,,10-31,南方航空,4.569,6.18,5.92,6.19,5.87,5.91,75050184,1.06869,13.1489361702,1.62126382979,0.0502750484446
600030,中信证券,1.4,141.38,,14.11,,1598595.8,151.16,,10-30,中信证券,5.153,16.12,15.38,16.25,15.28,15.33,347433984,3.53995,11.5142857143,1.62466571429,0.0814421114322
601390,中国中铁,0.34,4.24,,7.15,,790843.1,11.8,,10-31,中国中铁,4.313,7.74,7.49,7.8,7.4,7.42,81235138,0.47527,22.7647058824,1.62767647059,5.36903440622
600062,华润双鹤,0.75,0.04,,7.29,,42978.75,0.04,,10-30,华润双鹤,4.991,16.83,16.07,16.91,16.06,16.03,5857554,1.02459,22.44,1.635876,561.0
600060,海信电器,0.71,0.85,,8.33,,92804.61,0.96,,10-24,海信电器,6.56,13.97,13.15,14.0,13.05,13.11,21957364,1.67808,19.676056338,1.63901549296,23.1483015742
002087,新野纺织,0.19,91.82,,5.13,,10117.39,91.8,,10-23,新野纺织,4.974,6.12,5.82,6.17,5.82,5.83,12241338,2.35583,32.2105263158,1.6524,0.3508007658
600704,物产中大,0.62,61.44,,8.33,,118068.5,264.98,,10-30,物产中大,6.034,12.3,11.6,12.48,11.54,11.6,32136604,4.68465,19.8387096774,1.65256451613,0.322895665323
600837,海通证券,1.06,103.85,,13.04,,1106492.21,123.58,,10-29,海通证券,4.751,13.45,12.95,13.55,12.83,12.84,116240176,1.43646,12.6886792453,1.65460377358,0.122182756334
600376,首开股份,0.69,30.75,,10.29,,155362.29,29.55,,10-29,首开股份,9.97,11.14,10.1,11.14,10.02,10.13,95043615,4.23921,16.1449275362,1.66131304348,0.525038293861
000039,中集集团,0.64,5.82,,7.26,,172459.8,6.35,,10-28,中集集团,6.078,14.66,13.8,14.78,13.73,13.82,19736245,1.56506,22.90625,1.66299375,3.93578178694
600723,首商股份,0.36,13.12,,7.52,,23670.34,13.14,,10-31,首商股份,5.0,7.98,7.59,7.99,7.55,7.6,9410398,1.43,22.1666666667,1.66693333333,1.68953252033
600208,新湖中宝,0.07,2.82,,2.94,,59399.85,33.25,,10-24,新湖中宝,9.917,3.99,3.61,3.99,3.58,3.63,126757590,1.5578,57.0,1.6758,20.2127659574
600739,辽宁成大,0.98,97.33,,9.85,,147023.68,114.09,,10-31,辽宁成大,5.296,16.7,15.86,16.88,15.76,15.86,72950280,5.34548,17.0408163265,1.67852040816,0.175082876056
600418,江淮汽车,0.47,42.42,,8.03,,64914.94,54.72,,10-30,江淮汽车,5.538,9.91,9.4,9.96,9.34,9.39,30264175,3.64797,21.085106383,1.69313404255,0.497055784606
000939,凯迪生态,0.17,21.43,,3.5,,23596.13,80.39,,10-27,凯迪生态,6.369,8.35,7.86,8.41,7.81,7.85,18776466,1.99526,49.1176470588,1.71911764706,2.29200406247
600467,好当家,0.05,56.67,,1.19,,3462.83,56.91,,10-28,好当家,4.906,7.27,6.92,7.34,6.92,6.93,15385749,2.1062,145.4,1.73026,2.56573142756
600567,山鹰纸业,0.06,10.0,,3.41,,20619.41,19.21,,10-30,山鹰纸业,4.452,3.05,2.91,3.06,2.9,2.92,53311271,2.44972,50.8333333333,1.73341666667,5.08333333333
000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31,广发证券,9.977,14.66,13.46,14.66,13.39,13.33,141979727,2.39859,9.70860927152,1.74949139073,0.0495135111767
002328,新朋股份,0.16,23.08,,3.23,,7211.94,23.94,,10-30,新朋股份,7.692,8.68,8.08,8.72,8.05,8.06,13866605,4.26319,54.25,1.752275,2.35051993068
600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31,北京城乡,4.643,12.62,12.06,12.69,11.97,12.06,5735236,1.81034,52.5833333333,1.75628333333,2.75593990217
002187,广百股份,0.49,2.08,,6.89,,16625.58,1.08,,10-24,广百股份,4.941,12.53,12.0,12.65,11.95,11.94,2964355,0.8657,25.5714285714,1.76187142857,12.293956044
300185,通裕重工,0.09,12.5,3.93,2.42,0.03,8538.59,12.93,,10-23,通裕重工,5.128,6.56,6.29,6.59,6.25,6.24,9742187,1.37786,72.8888888889,1.76391111111,5.83111111111
601901,方正证券,0.48,108.7,4.17,12.11,-0.82,392710.25,164.94,,10-31,方正证券,6.061,7.0,6.58,7.04,6.56,6.6,133893403,2.12872,14.5833333333,1.76604166667,0.134161300215
600048,保利地产,0.6,5.26,,10.16,,646972.86,6.42,,10-30,保利地产,10.021,10.43,9.45,10.43,9.42,9.48,268054514,2.49197,17.3833333333,1.76614666667,3.30481622307
601688,华泰证券,1.38,193.62,,16.01,,863935.22,226.66,,10-31,华泰证券,7.709,15.23,14.1,15.36,14.1,14.14,79746652,1.46493,11.0362318841,1.76690072464,0.0569994416076
601669,中国电建,0.36,4.07,,10.11,,495849.44,49.1,,10-31,中国电建,5.15,6.33,6.08,6.38,6.02,6.02,56918784,1.72481,17.5833333333,1.777675,4.32022932023
600529,山东药玻,0.44,16.79,,5.26,,11334.43,16.78,,10-30,山东药玻,4.856,14.9,14.13,14.95,14.13,14.21,3715677,1.44365,33.8636363636,1.78122727273,2.01689317234
600059,古越龙山,0.11,10.0,,2.28,,8534.6,18.46,,10-27,古越龙山,3.981,8.62,8.28,8.69,8.24,8.29,10343833,1.27935,78.3636363636,1.78669090909,7.83636363636
600321,国栋建设,0.03,287.14,1.84,1.44,,4096.77,367.07,,10-20,国栋建设,10.0,3.74,3.41,3.74,3.36,3.4,50858502,4.30683,124.666666667,1.7952,0.434166840798
000728,国元证券,1.14,137.5,,12.2,,223684.2,137.27,,10-28,国元证券,9.144,16.83,15.55,16.96,15.45,15.42,54163925,2.7577,14.7631578947,1.80110526316,0.107368421053
601601,中国太保,1.66,67.68,14.02,12.3,2.68,1503600.0,67.81,,10-31,中国太保,2.857,24.48,23.88,24.6,23.77,23.8,21258730,0.33815,14.7469879518,1.81387951807,0.217892847988
600377,宁沪高速,0.49,19.29,,11.12,,246710.92,19.29,,10-31,宁沪高速,3.226,8.0,7.78,8.0,7.76,7.75,8039468,0.21168,16.3265306122,1.81551020408,0.846372763724
000685,中山公用,0.85,32.81,,13.92,,118669.82,136.43,,10-31,中山公用,6.22,11.1,10.5,11.13,10.42,10.45,20979369,2.1033,13.0588235294,1.81778823529,0.398013518117
002302,西部建设,0.44,33.33,,6.0,,22866.93,34.08,,10-23,西部建设,10.033,13.38,12.18,13.38,12.17,12.16,6216667,2.29471,30.4090909091,1.82454545455,0.912363963669
002420,毅昌股份,0.05,78.03,,1.17,,1886.05,78.17,,10-31,毅昌股份,5.2,7.89,7.55,7.94,7.51,7.5,4979304,1.28583,157.8,1.84626,2.02229911572
600218,全柴动力,0.21,72.88,,4.44,,7267.73,113.39,,10-30,全柴动力,6.242,8.85,8.32,8.89,8.28,8.33,18246600,4.94816,42.1428571429,1.87114285714,0.578249960797
600150,中国船舶,0.12,22.77,,0.98,,17079.92,23.09,,10-31,中国船舶,6.589,22.97,21.55,23.04,21.4,21.55,19514644,1.41604,191.416666667,1.87588333333,8.4065290587
002490,山东墨龙,0.02,100.0,,0.47,,1271.83,26.24,,10-31,山东墨龙,3.613,8.03,7.55,8.08,7.42,7.75,32132057,10.71312,401.5,1.88705,4.015
000767,漳泽电力,0.26,85.71,,10.79,,59177.6,85.43,,10-31,漳泽电力,4.828,4.56,4.4,4.57,4.35,4.35,24343679,1.54689,17.5384615385,1.8924,0.204625615896
002083,孚日股份,0.24,39.53,,7.61,,21536.39,37.55,,10-27,孚日股份,4.363,5.98,5.74,6.01,5.71,5.73,10700257,1.26671,24.9166666667,1.89615833333,0.630322961464
002394,联发股份,0.55,1.85,,6.64,,17779.46,2.08,,10-30,联发股份,7.084,15.72,14.5,15.84,14.5,14.68,4055798,1.25295,28.5818181818,1.89783272727,15.4496314496
000090,天健集团,0.47,90.26,,6.63,,25798.97,90.26,,10-27,天健集团,10.041,13.48,12.13,13.48,12.13,12.25,19201883,3.47526,28.6808510638,1.90154042553,0.317758154928
002547,春兴精工,0.36,33.33,,6.94,,12182.13,59.14,,10-28,春兴精工,7.143,9.9,9.34,10.07,9.34,9.24,29494871,4.30938,27.5,1.9085,0.825082508251
600533,栖霞建设,0.15,98.78,,4.26,,15378.69,98.66,,10-28,栖霞建设,9.967,6.73,6.5,6.73,6.34,6.12,168312563,16.02977,44.8666666667,1.91132,0.454208004319
000719,大地传媒,0.61,12.96,,8.31,,47753.29,12.57,,10-28,大地传媒,4.582,14.15,13.58,14.27,13.48,13.53,6124137,1.19335,23.1967213115,1.92764754098,1.78987047156
600480,凌云股份,0.35,9.38,,6.06,,12520.9,8.69,,10-30,凌云股份,5.263,11.2,10.63,11.27,10.63,10.64,9382224,2.59382,32.0,1.9392,3.41151385928
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,7.742,16.7,15.46,16.87,15.4,15.5,70184117,2.05337,9.65317919075,1.94608092486,0.017097982909
601233,桐昆股份,0.1,400.0,,1.46,,10017.0,487.24,,10-28,桐昆股份,3.935,13.47,12.8,13.7,12.68,12.96,30571682,3.17265,134.7,1.96662,0.33675
600812,华北制药,0.02,26.67,,0.6,,3164.54,40.59,,10-23,华北制药,4.088,6.62,6.35,6.64,6.29,6.36,15391134,1.11645,331.0,1.986,12.4109486314
300345,红宇新材,0.26,1301.09,5.21,5.05,0.1,3216.91,1723.4,,10-27,红宇新材,4.273,10.25,9.9,10.3,9.75,9.83,10136079,3.46323,39.4230769231,1.99086538462,0.0303000383702
600143,金发科技,0.21,16.67,,6.66,,54424.96,19.19,,10-22,金发科技,4.967,6.34,6.03,6.4,5.95,6.04,29053797,1.13491,30.1904761905,2.01068571429,1.81106635816
600035,楚天高速,0.27,22.73,,10.01,,39471.73,47.01,,10-30,楚天高速,7.525,5.43,5.03,5.46,5.01,5.05,21550543,1.48279,20.1111111111,2.01312222222,0.884782714963
300289,利德曼,0.5,16.28,6.56,7.78,0.84,7901.6,20.06,,10-23,利德曼,5.203,12.94,12.1,12.96,12.1,12.3,6040521,1.98218,25.88,2.013464,1.58968058968
600439,瑞贝卡,0.14,0.65,,5.66,,13080.74,0.65,,10-28,瑞贝卡,5.263,5.0,4.74,5.02,4.71,4.75,19879126,2.10735,35.7142857143,2.02142857143,54.9450549451
002078,太阳纸业,0.17,21.43,,7.21,,41568.57,32.43,,10-30,太阳纸业,1.919,4.78,4.61,4.89,4.58,4.69,49979693,2.51526,28.1176470588,2.02728235294,1.31206939145
601555,东吴证券,0.81,125.0,,14.67,,218396.83,182.59,,10-30,东吴证券,10.0,11.22,10.26,11.22,10.21,10.2,83762820,3.23284,13.8518518519,2.03206666667,0.110814814815
000667,美好集团,0.06,530.0,,2.91,,16117.67,473.2,,10-22,美好集团,7.99,4.19,3.85,4.25,3.82,3.88,156650183,6.12013,69.8333333333,2.03215,0.131761006289
601677,明泰铝业,0.31,24.0,,4.66,,12974.85,27.86,,10-30,明泰铝业,5.039,13.55,12.85,14.0,12.71,12.9,7109026,1.74368,43.7096774194,2.03687096774,1.82123655914
000550,江铃汽车,1.78,0.56,,13.78,,154039.85,0.62,,10-27,江铃汽车,4.358,26.34,25.58,26.59,25.28,25.24,2488557,0.48089,14.797752809,2.03913033708,26.4245585875
002471,中超控股,0.16,0.94,,4.9,,8189.19,0.47,,10-31,中超控股,4.225,6.66,6.4,6.69,6.34,6.39,35499455,2.82153,41.625,2.039625,44.2819148936
601211,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,4.849,17.73,17.04,17.9,16.82,16.91,57271338,3.7555,10.1314285714,2.04654857143,0.0584146020032
600100,同方股份,0.2,262.32,,3.58,,56676.51,360.22,,10-31,同方股份,5.428,11.46,10.89,11.54,10.83,10.87,57827180,2.79331,57.3,2.05134,0.218435498628
