code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,0.251,4.0,4.04,4.04,3.94,3.99,9699714,0.4531,38580748,17.391,0.778021978022,933473.1092,856304.5728,4.3956043956,0.0004884004884
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,-2.168,3.61,3.7,3.71,3.6,3.69,7104783,0.3547,25884144,48.718,0.942139215686,998537.841883,723102.462954,7.07843137255,0.0068275200121
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,-2.168,3.61,3.7,3.71,3.6,3.69,7104783,0.3547,25884144,48.718,0.942139215686,998537.841883,723102.462954,7.07843137255,0.0068275200121
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-2.51,10.1,10.31,10.35,10.06,10.36,16136422,0.42906,164348948,6.779,1.32070338983,4850674.99611,3798489.87666,8.5593220339,1.03623753437
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-2.118,8.78,8.9,8.94,8.71,8.97,4440300,0.93088,39151704,27.438,1.14498367347,520569.655808,418804.828748,8.95918367347,0.0229722658294
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-2.641,8.48,8.72,8.73,8.46,8.71,39932197,0.31142,341953330,5.73,0.739234782609,10873638.2817,10873638.2817,9.21739130435,1.60302457467
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,3.837,4.33,4.17,4.42,4.16,4.17,19585500,2.9388,84841491,54.125,0.977202272727,477284.306858,288571.292066,9.84090909091,0.442885197611
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,0.316,6.34,6.32,6.43,6.32,6.32,5498149,0.5044,34957015,67.447,1.0500625,1135891.12238,691087.975884,9.90625,1.83449074074
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-0.248,16.07,16.17,16.21,16.0,16.11,62421919,0.32763,1003798337,5.865,1.02028322148,33384124.5369,30617105.1589,10.7852348993,3.9076938041
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-0.248,16.07,16.17,16.21,16.0,16.11,62421919,0.32763,1003798337,5.865,1.02028322148,33384124.5369,30617105.1589,10.7852348993,3.9076938041
600075,新疆天业,0.59,883.33,3.56,11.56,,26873.39,926.48,,08-30,新疆天业,1.724,6.49,6.46,6.52,6.42,6.38,3493718,0.41972,22549681,11.8,1.2716,631167.006448,540227.391022,11.0,0.0124528771807
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-2.113,6.95,7.09,7.13,6.91,7.1,4661680,0.60094,32625948,53.462,0.867591666667,543362.80944,539134.66574,11.5833333333,0.579166666667
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-2.113,6.95,7.09,7.13,6.91,7.1,4661680,0.60094,32625948,53.462,0.867591666667,543362.80944,539134.66574,11.5833333333,0.579166666667
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-1.758,4.47,4.55,4.55,4.46,4.55,4565300,0.53379,20492328,95.106,0.933994736842,514312.767609,382305.008772,11.7631578947,0.183569879756
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-1.758,4.47,4.55,4.55,4.46,4.55,4565300,0.53379,20492328,95.106,0.933994736842,514312.767609,382305.008772,11.7631578947,0.183569879756
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-1.758,4.47,4.55,4.55,4.46,4.55,4565300,0.53379,20492328,95.106,0.933994736842,514312.767609,382305.008772,11.7631578947,0.183569879756
603766,隆鑫通用,0.51,16.71,,7.84,,42705.66,22.16,,08-16,隆鑫通用,-0.497,6.01,6.05,6.07,5.98,6.04,6017515,0.28741,36210009,13.065,0.923890196078,1269959.48735,1258308.68165,11.7843137255,0.705225237911
601992,金隅集团,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅集团,0.0,4.19,4.19,4.24,4.16,4.19,27633210,0.33925,116072812,15.519,0.575508823529,4473986.10515,3412955.70938,12.3235294118,0.225912546503
