code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,0.0,2.36,2.35,2.37,2.35,2.36,12099811,0.44137,28523553,47.2,0.5664,771187.567008,646977.40448,26.2222222222,0.524444444444
601222,林洋能源,0.5,8.7,,3.66,,22045.18,30.37,10派2转25,08-26,林洋能源,-0.439,9.08,9.13,9.26,9.04,9.12,11634658,0.66769,106572336,32.429,0.664656,1601795.37165,1582218.89165,18.16,2.08735632184
000903,云内动力,0.14,13.22,,2.95,,10956.45,13.72,,08-29,云内动力,0.0,3.45,3.44,3.46,3.43,3.45,6093110,0.35004,20984092,12.321,0.726964285714,679926.295665,600545.5503,24.6428571429,1.86405878539
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,-1.894,5.18,5.23,5.31,5.13,5.28,7668611,1.86949,40097324,10.574,0.729704347826,376289.1601,212482.366124,22.5217391304,0.00740057935964
300420,五洋科技,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋科技,-0.712,6.97,7.0,7.04,6.96,7.02,1825600,0.99716,12744217,23.233,0.768691428571,356281.750595,127606.326466,19.9142857143,0.126095648162
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.633,6.36,6.3,6.43,6.29,6.32,21567194,0.78827,137405701,13.339,0.782986666667,2564372.8996,1740116.8996,14.1333333333,0.0286959582014
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.633,6.36,6.3,6.43,6.29,6.32,21567194,0.78827,137405701,13.339,0.782986666667,2564372.8996,1740116.8996,14.1333333333,0.0286959582014
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.633,6.36,6.3,6.43,6.29,6.32,21567194,0.78827,137405701,13.339,0.782986666667,2564372.8996,1740116.8996,14.1333333333,0.0286959582014
000591,太阳能,0.2,183.67,,2.87,,22038.33,1059.61,,08-16,太阳能,0.0,5.57,5.56,5.63,5.52,5.57,11606711,0.62784,64717415,10.61,0.799295,1674953.60382,1029711.95606,27.85,0.151630641912
000591,太阳能,0.2,183.67,,2.87,,22038.33,1059.61,,08-16,太阳能,0.0,5.57,5.56,5.63,5.52,5.57,11606711,0.62784,64717415,10.61,0.799295,1674953.60382,1029711.95606,27.85,0.151630641912
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.802,10.06,9.96,10.11,9.92,9.98,57867228,0.45129,580105656,5.467,0.876969565217,12899622.7729,12899622.7729,10.9347826087,1.90170132325
600401,*ST海润,0.01,18.42,,0.85,,4246.44,18.71,,08-20,*ST海润,0.0,1.08,1.07,1.09,1.07,1.08,26170773,0.55389,28228990,-4.327,0.918,510292.996416,510292.996416,108.0,5.86319218241
002483,润邦股份,0.16,100.0,,2.81,,6667.97,146.44,,08-11,润邦股份,0.188,5.33,5.32,5.35,5.31,5.32,1388680,0.2416,7397294,26.65,0.93608125,358414.65608,306359.012271,33.3125,0.333125
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,0.0,5.39,5.39,5.41,5.37,5.39,11656720,0.49913,62882373,12.25,0.93988125,1258784.38055,1258784.38055,16.84375,0.216556312677
600461,洪城水业,0.34,6.25,,5.31,,13645.31,30.91,10派1.3转8,08-24,洪城水业,0.321,6.25,6.24,6.27,6.23,6.23,2322644,0.39102,14522222,20.833,0.976102941176,493496.015625,371250.0,18.3823529412,2.94117647059
600461,洪城水业,0.34,6.25,,5.31,,13645.31,30.91,10派1.3转8,08-24,洪城水业,0.321,6.25,6.24,6.27,6.23,6.23,2322644,0.39102,14522222,20.833,0.976102941176,493496.015625,371250.0,18.3823529412,2.94117647059
000587,金洲慈航,0.46,253.85,,6.26,,48933.42,581.92,,08-24,金洲慈航,0.97,7.29,7.21,7.35,7.17,7.22,34030864,2.80548,247047866,7.439,0.992073913043,1548213.26157,884285.63865,15.847826087,0.0624298841322
002347,泰尔股份,0.05,27.86,,0.85,,1031.22,27.82,10转10,08-20,泰尔股份,-0.655,6.07,6.1,6.11,6.06,6.11,2225000,0.67822,13519681,272.197,1.0319,272755.791134,199134.262245,121.4,4.35750179469
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,-0.229,4.35,4.35,4.38,4.34,4.36,5232328,0.24193,22824030,12.704,1.03806818182,1330256.1,940791.9,19.7727272727,0.92223541384
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,-0.229,4.35,4.35,4.38,4.34,4.36,5232328,0.24193,22824030,12.704,1.03806818182,1330256.1,940791.9,19.7727272727,0.92223541384
002670,国盛金控,0.31,110.48,,1.65,,9840.46,239.28,,08-25,国盛金控,-1.265,19.51,19.6,20.28,19.5,19.76,12214841,2.48048,242593041,24.649,1.03843548387,2922216.3844,960747.027701,62.935483871,0.569654995212
002670,国盛金控,0.31,110.48,,1.65,,9840.46,239.28,,08-25,国盛金控,-1.265,19.51,19.6,20.28,19.5,19.76,12214841,2.48048,242593041,24.649,1.03843548387,2922216.3844,960747.027701,62.935483871,0.569654995212
002239,奥特佳,0.17,30.77,,4.55,,17813.92,109.95,,08-24,奥特佳,0.514,3.91,3.88,3.95,3.86,3.89,8406327,0.44164,32800978,9.537,1.0465,1224361.53205,744243.059194,23.0,0.747481312967
000882,华联股份,0.02,29.38,,0.68,,4602.94,28.96,,08-12,华联股份,0.326,3.08,3.07,3.11,3.07,3.07,9816990,0.441,30289532,59.117,1.0472,843104.399676,685633.409384,154.0,5.24166099387
002620,瑞和股份,0.45,40.63,,4.84,,5386.77,41.42,,08-24,瑞和股份,0.0,9.75,9.78,9.85,9.71,9.75,2347299,0.77436,22904838,13.523,1.04866666667,353437.5,295548.4779,21.6666666667,0.533267700386
002620,瑞和股份,0.45,40.63,,4.84,,5386.77,41.42,,08-24,瑞和股份,0.0,9.75,9.78,9.85,9.71,9.75,2347299,0.77436,22904838,13.523,1.04866666667,353437.5,295548.4779,21.6666666667,0.533267700386
002472,双环传动,0.25,13.64,,2.86,,8263.9,34.29,10转10,08-16,双环传动,-0.217,9.18,9.25,9.28,9.16,9.2,3062790,0.56259,28206678,32.786,1.050192,627612.732,499769.42193,36.72,2.69208211144
002425,凯撒文化,0.1,156.41,,1.32,,4448.96,179.56,10派0.5,08-25,凯撒文化,0.0,7.97,7.98,8.12,7.87,7.97,8977195,1.19441,71678798,24.906,1.05204,648554.312304,599024.870839,79.7,0.509558212391
002196,方正电机,0.19,266.09,,2.21,,4905.62,433.87,,08-18,方正电机,-1.091,9.07,9.17,9.21,9.06,9.17,2660390,0.92129,24283685,19.717,1.05498421053,408965.958968,261912.298458,47.7368421053,0.179401112801
300381,溢多利,0.27,7.1,13.51,2.44,-0.65,3230.85,26.9,10派1转20,08-27,溢多利,-0.838,11.84,11.88,12.02,11.65,11.94,1067600,0.33463,12592129,40.014,1.06998518519,481598.353344,377745.4912,43.8518518519,6.17631716223
300362,天翔环境,0.15,4.06,11.92,1.26,-0.9,2108.55,43.77,,08-26,天翔环境,-0.077,12.9,12.75,12.94,12.75,12.91,1718228,0.90873,22067516,42.504,1.0836,563728.9551,243912.48405,86.0,21.1822660099
000338,潍柴动力,0.26,8.33,,3.28,,105151.6,8.5,10派1,08-31,潍柴动力,-0.223,8.96,8.98,9.02,8.88,8.98,61220509,1.41749,548066343,14.689,1.13033846154,7165525.74618,3869756.25702,34.4615384615,4.13703943116
000338,潍柴动力,0.26,8.33,,3.28,,105151.6,8.5,10派1,08-31,潍柴动力,-0.223,8.96,8.98,9.02,8.88,8.98,61220509,1.41749,548066343,14.689,1.13033846154,7165525.74618,3869756.25702,34.4615384615,4.13703943116
000338,潍柴动力,0.26,8.33,,3.28,,105151.6,8.5,10派1,08-31,潍柴动力,-0.223,8.96,8.98,9.02,8.88,8.98,61220509,1.41749,548066343,14.689,1.13033846154,7165525.74618,3869756.25702,34.4615384615,4.13703943116
600221,海航控股,0.14,4.18,,4.88,,167333.9,4.42,,08-30,海航控股,0.0,3.25,0.0,0.0,0.0,3.25,0,0.0,0,15.476,1.13285714286,5461989.10725,5341700.8866,23.2142857143,5.55365686945
603766,隆鑫通用,0.51,16.71,,7.84,,42705.66,22.16,,08-16,隆鑫通用,-1.206,7.37,7.45,7.52,7.37,7.46,10099964,0.48612,74997677,7.087,1.13295686275,1557338.00695,1531249.40458,14.4509803922,0.864810316706
600266,北京城建,0.28,48.95,,2.25,,43486.71,48.96,,08-13,北京城建,0.999,14.15,14.02,14.21,13.96,14.01,12505468,0.79803,176467671,15.38,1.13705357143,2217361.6,2217361.6,50.5357142857,1.03239457172
002206,海利得,0.33,26.92,,6.79,,14641.42,26.61,,08-24,海 利 得,-1.426,5.53,5.61,5.61,5.49,5.61,12009444,1.26351,66314595,10.241,1.13783939394,676334.840685,525616.977893,16.7575757576,0.622495384754
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,-1.217,12.99,13.1,13.16,12.9,13.15,5621051,0.77777,73079564,20.952,1.14312,938810.682,938810.682,32.475,0.0170921052632
000619,海螺型材,0.16,28.72,,2.32,,5663.13,28.72,,08-23,海螺型材,-0.378,7.9,7.91,7.95,7.89,7.93,1633500,0.45375,12925730,37.441,1.1455,284400.0,284400.0,49.375,1.71918523677
601339,百隆东方,0.2,11.11,,4.38,,30034.31,12.35,,08-09,百隆东方,-0.375,5.31,5.3,5.32,5.27,5.33,2375683,0.15838,12581033,13.275,1.16289,796500.0,796500.0,26.55,2.3897389739
601339,百隆东方,0.2,11.11,,4.38,,30034.31,12.35,,08-09,百隆东方,-0.375,5.31,5.3,5.32,5.27,5.33,2375683,0.15838,12581033,13.275,1.16289,796500.0,796500.0,26.55,2.3897389739
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-0.535,5.58,5.6,5.61,5.56,5.61,4172954,0.48791,23294579,10.379,1.16592631579,642028.018626,477239.809608,14.6842105263,0.229154346541
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-0.535,5.58,5.6,5.61,5.56,5.61,4172954,0.48791,23294579,10.379,1.16592631579,642028.018626,477239.809608,14.6842105263,0.229154346541
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,-1.326,5.21,5.18,5.28,5.18,5.28,10522174,1.57885,55048369,10.216,1.17580227273,574284.350746,347218.575442,11.8409090909,0.532894198511
300339,润和软件,0.14,40.0,8.89,1.56,-0.46,5000.08,80.99,,08-18,润和软件,0.093,10.78,10.76,10.99,10.74,10.77,5336490,1.03334,57992810,12.682,1.2012,858942.682598,556712.024022,77.0,1.925
600337,美克家居,0.2,2.0,,4.22,,13166.78,2.46,,08-19,美克家居,-1.709,5.75,5.83,5.84,5.75,5.85,4652661,0.31365,26882385,11.275,1.21325,1038507.93873,852959.8622,28.75,14.375
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,-0.425,4.69,4.72,4.73,4.68,4.71,5849168,0.29201,27522490,12.05,1.22399803922,1297269.38461,939431.525886,9.19607843137,0.00887010217639
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-0.158,6.3,6.32,6.37,6.25,6.31,7755372,0.36253,48686415,12.115,1.22538461538,1470220.14699,1347735.17466,6.92307692308,0.000769230769231
000926,福星股份,0.36,2.86,,3.61,,34017.61,36.42,,07-28,福星股份,2.082,12.26,12.01,12.34,11.96,12.01,25839908,2.72473,315035136,20.098,1.22940555556,1191086.55312,1162675.1715,34.0555555556,11.9075369075
300242,明家联合,0.36,200.0,6.51,5.61,-0.56,11325.97,971.26,10转10,08-26,明家联合,-0.623,7.98,8.03,8.1,7.94,8.03,3245657,0.64953,26014841,27.517,1.24355,507793.721232,398757.883608,22.1666666667,0.110833333333
300242,明家联合,0.36,200.0,6.51,5.61,-0.56,11325.97,971.26,10转10,08-26,明家联合,-0.623,7.98,8.03,8.1,7.94,8.03,3245657,0.64953,26014841,27.517,1.24355,507793.721232,398757.883608,22.1666666667,0.110833333333
600919,江苏银行,0.54,14.89,,8.26,,560953.4,14.06,,08-01,江苏银行,0.99,8.16,8.05,8.22,8.03,8.08,57922335,0.97776,472034264,8.327,1.24817777778,9420271.2,4833965.92234,15.1111111111,1.01484963809
002436,兴森科技,0.14,40.0,,3.13,,6971.8,39.18,10派0.03转20,08-23,兴森科技,-1.585,5.59,5.66,5.69,5.59,5.68,8175263,0.82795,46097477,43.0,1.24976428571,831740.294736,551960.387784,39.9285714286,0.998214285714
002102,冠福股份,0.11,178.0,,2.79,,8103.06,178.51,10转20,08-31,冠福股份,-1.394,4.95,4.98,5.02,4.95,5.02,18583448,1.175,92542188,44.196,1.2555,1303748.96355,782875.59273,45.0,0.252808988764
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,1.275,15.09,14.92,15.15,14.87,14.9,5900953,0.7639,88801003,12.585,1.27426666667,1165661.84,1165661.84,15.2424242424,0.316692795396
603366,日出东方,0.17,112.5,,3.6,,13517.33,108.67,,08-22,日出东方,-0.659,6.03,6.06,6.07,6.02,6.07,2696119,0.33701,16292137,19.783,1.27694117647,482400.0,482400.0,35.4705882353,0.315294117647
603366,日出东方,0.17,112.5,,3.6,,13517.33,108.67,,08-22,日出东方,-0.659,6.03,6.06,6.07,6.02,6.07,2696119,0.33701,16292137,19.783,1.27694117647,482400.0,482400.0,35.4705882353,0.315294117647
300304,云意电气,0.3,30.43,6.76,5.21,0.21,6168.63,31.44,,07-29,云意电气,1.099,7.36,7.3,7.52,7.26,7.28,16383818,1.95362,121470835,14.431,1.27818666667,642006.336448,617237.15216,24.5333333333,0.806221930113
600106,重庆路桥,0.18,10.43,,5.09,,16538.19,11.76,,08-03,重庆路桥,0.667,4.53,4.52,4.54,4.49,4.5,5710342,0.57188,25758979,13.727,1.28098333333,452327.8386,452327.8386,25.1666666667,2.41291147331
600356,恒丰纸业,0.13,18.18,,1.98,,3877.48,30.7,,08-06,恒丰纸业,-0.118,8.47,8.45,8.55,8.45,8.48,1948067,0.65211,16560345,26.469,1.29004615385,253025.477166,253025.477166,65.1538461538,3.58381992045
300008,天海防务,0.34,314.46,7.42,6.41,-0.66,10171.56,389.61,,08-27,天海防务,-1.997,6.87,6.97,6.99,6.86,7.01,15339264,2.64146,106191898,16.127,1.29519705882,659531.119095,398948.099073,20.2058823529,0.0642558110823
300008,天海防务,0.34,314.46,7.42,6.41,-0.66,10171.56,389.61,,08-27,天海防务,-1.997,6.87,6.97,6.99,6.86,7.01,15339264,2.64146,106191898,16.127,1.29519705882,659531.119095,398948.099073,20.2058823529,0.0642558110823
000967,盈峰环境,0.24,102.92,,3.53,,11807.11,231.37,,08-27,盈峰环境,-0.788,8.81,8.88,8.89,8.79,8.88,4255595,0.57188,37605876,25.912,1.29580416667,1028117.17861,655590.031455,36.7083333333,0.356668609924
000967,盈峰环境,0.24,102.92,,3.53,,11807.11,231.37,,08-27,盈峰环境,-0.788,8.81,8.88,8.89,8.79,8.88,4255595,0.57188,37605876,25.912,1.29580416667,1028117.17861,655590.031455,36.7083333333,0.356668609924
000967,盈峰环境,0.24,102.92,,3.53,,11807.11,231.37,,08-27,盈峰环境,-0.788,8.81,8.88,8.89,8.79,8.88,4255595,0.57188,37605876,25.912,1.29580416667,1028117.17861,655590.031455,36.7083333333,0.356668609924
600861,北京城乡,0.13,4.24,,1.74,,4053.12,4.29,,08-27,北京城乡,-0.103,9.69,9.7,9.72,9.67,9.7,1036709,0.32724,10051311,34.595,1.29696923077,306983.995581,306983.995581,74.5384615385,17.5798258345
600795,国电电力,0.18,5.81,,7.24,,365591.31,6.66,,08-30,国电电力,-0.615,3.23,3.25,3.25,3.21,3.25,50633728,0.25767,163536160,13.922,1.29917777778,6347078.50393,6347078.50393,17.9444444444,3.08854465481
600795,国电电力,0.18,5.81,,7.24,,365591.31,6.66,,08-30,国电电力,-0.615,3.23,3.25,3.25,3.21,3.25,50633728,0.25767,163536160,13.922,1.29917777778,6347078.50393,6347078.50393,17.9444444444,3.08854465481
600795,国电电力,0.18,5.81,,7.24,,365591.31,6.66,,08-30,国电电力,-0.615,3.23,3.25,3.25,3.21,3.25,50633728,0.25767,163536160,13.922,1.29917777778,6347078.50393,6347078.50393,17.9444444444,3.08854465481
002421,达实智能,0.13,69.71,,3.08,,7945.72,80.61,10转20,08-26,达实智能,0.0,5.51,5.52,5.52,5.48,5.51,9928552,0.66288,54499104,37.922,1.30544615385,1059902.22305,825282.075661,42.3846153846,0.608013418227
