code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600018,上港集团,6.58,6.72,6.53,6.65,19442144.0,101680082.0,18.5013417176,2016-07-08,178.215664926
600381,青海春天,15.1,15.49,15.01,15.29,12704102.0,144224250.0,26.2712491017,2016-07-08,71.8198109986
000717,韶钢松山,14.05,14.05,13.91,13.91,15761601.0,46957002.0,21.7775881674,2016-07-08,56.5606625982
601918,国投新集,5.9,5.9,5.83,5.84,27206404.0,105432537.0,8.52860978996,2016-07-08,46.0378388693
002015,*ST霞客,48.17,48.56,47.72,48.27,4400067.0,42684907.0,70.3533466037,2016-07-08,45.74963042
002667,鞍重股份,61.6,61.78,60.58,61.17,4305744.0,129593247.0,80.2362274411,2016-07-08,31.1692454489
600871,石化油服,9.67,9.82,9.62,9.72,43503697.0,168179601.0,12.741576149,2016-07-08,31.0861743719
000622,恒立实业,62.73,63.36,61.71,62.18,3985000.0,31690807.0,81.4182490196,2016-07-08,30.9396092306
600806,昆明机床,19.53,19.71,19.35,19.62,3822609.0,24498354.0,25.4578818471,2016-07-08,29.7547494755
600485,信威集团,49.7,50.55,49.28,49.78,39085430.0,706788642.0,64.559744737,2016-07-08,29.6901260286
000670,盈方微,90.17,91.54,89.75,91.01,14197469.0,122988862.0,116.725924325,2016-07-08,28.2561524287
300028,金亚科技,41.88,42.51,41.76,42.1,13916837.0,242978115.0,52.5195810616,2016-07-08,24.7495987212
002219,恒康医疗,176.58,177.07,175.28,175.77,16269761.0,176418397.0,219.083829096,2016-07-08,24.6423332174
600247,*ST成城,54.78,56.14,54.36,55.11,4239857.0,49898569.0,68.3586231452,2016-07-08,24.0403250684
600297,广汇汽车,43.36,43.6,42.44,42.54,31476939.0,279234210.0,52.4655210071,2016-07-08,23.3322073509
002312,三泰控股,226.32,228.75,225.35,226.57,21327372.0,399950068.0,277.585251183,2016-07-08,22.516331016
002423,中原特钢,10.04,10.25,10.04,10.11,5026872.0,50181896.0,12.2117911328,2016-07-08,20.7892298004
600606,绿地控股,1216.02,1216.02,1203.24,1205.56,23963937.0,248783984.0,1455.1170618,2016-07-08,20.7005094564
000972,新中基,19.44,19.54,19.11,19.14,21287455.0,125538985.0,23.0812603045,2016-07-08,20.5917466277
600153,建发股份,161.13,161.13,158.24,158.51,58738508.0,678364285.0,191.067724146,2016-07-08,20.5398549908
