code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-3.86,5.23,5.37,5.47,5.19,5.44,55334609,2.96559,5.74725274725,1.01726373626,0.000638583638584
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,-2.754,14.83,15.26,15.26,14.81,15.25,3837300,0.89889,6.56194690265,4.76528584071,0.015055171162
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,-2.893,10.07,10.3,10.3,10.03,10.37,41649525,1.16292,7.68702290076,1.09155725191,9.98314662437
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,0.123,16.29,16.18,16.45,16.16,16.27,1570597,0.37338,9.69642857143,1.96934464286,0.146162625436
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-3.608,9.35,9.59,9.59,9.2,9.7,109426072,0.85338,10.1630434783,0.815076086957,1.76748582231
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,-1.685,5.25,5.3,5.35,5.24,5.34,6844458,0.5505,10.2941176471,1.37014705882,0.00992921885417
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.968,10.46,10.58,10.63,10.43,10.67,4361537,0.91442,10.6734693878,1.36406938776,0.027367870225
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,-0.424,16.45,16.52,16.65,16.24,16.52,2231000,0.55142,11.4236111111,2.59201736111,0.271796600312
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-3.219,13.53,13.92,13.92,13.51,13.98,47494608,1.26286,11.4661016949,1.76921949153,1.38814790495
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-0.924,17.15,17.2,17.27,16.96,17.31,109157581,0.57294,11.5100671141,1.08885234899,4.17031417177
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,-2.044,24.44,24.87,24.92,24.4,24.95,1084713,0.30647,11.75,4.233525,0.000141063196312
300017,网宿科技,0.78,69.38,8.24,12.81,0.65,58581.28,81.78,,07-29,网宿科技,-1.576,9.99,10.05,10.3,9.94,10.15,38641608,2.43367,12.8076923077,1.64066538462,0.184602079961
300253,卫宁健康,0.53,394.77,2.71,26.23,-0.07,42345.27,624.16,,08-27,卫宁健康,-0.42,7.12,7.1,7.23,7.08,7.15,11537981,1.01014,13.4339622642,3.52372830189,0.0340298458955
002142,宁波银行,1.06,16.48,11.34,9.81,23.74,413885.3,16.53,,08-29,宁波银行,-2.083,15.04,15.3,15.31,15.01,15.36,16975512,0.37734,14.1886792453,1.39190943396,0.860963546437
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,-1.31,4.52,4.55,4.6,4.49,4.58,24808398,1.11025,14.5806451613,0.838387096774,1.36140477696
