		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	312	286.62	持有	144.44
000912	泸天化			2016-06-20	14.43	172	111.23	持有	30.48
000011	深物业A			2016-01-29	34.47	346	107.98	持有	71.69
300411	金盾股份			2016-02-03	41.56	341	106.76	持有	85.93
002656	摩登大道			2016-03-02	35.81	308	104.8	持有	73.34
300237	美晨科技			2016-03-14	79.98	301	103.64	持有	162.87
600148	长春一东			2016-02-02	49.04	342	102.22	持有	99.17
300309	吉艾科技			2016-05-04	53.42	250	94.55	持有	103.93
300268	万福生科			2016-06-29	36.71	194	92.13	持有	70.53
002709	天赐材料			2016-03-08	66.30	307	82.07	持有	120.71
600110	诺德股份			2016-02-02	86.76	342	80.92	持有	156.97
002040	南 京 港			2016-03-09	26.89	306	79.4	持有	48.24
600249	两面针			2016-05-31	32.15	223	78.23	持有	57.30
000839	中信国安			2016-03-08	130.50	307	77.33	持有	231.42
600173	卧龙地产			2016-03-02	13.69	294	75.68	持有	24.05
603558	健盛集团			2016-06-24	67.04	143	75.27	持有	117.50
002455	百川股份			2016-03-02	42.25	313	73.63	持有	73.36
002759	天际股份			2016-03-14	37.43	301	71.52	持有	64.20
000885	同力水泥			2016-01-20	22.14	355	70.14	持有	37.67
300076	GQY视讯			2016-03-14	74.89	214	68.9	持有	126.49
002618	丹邦科技			2016-03-03	31.45	312	66.17	持有	52.26
603009	北特科技			2016-09-07	40.11	124	65.99	持有	66.58
002365	永安药业			2016-03-04	32.65	311	63.06	持有	53.24
000923	河北宣工			2016-03-14	21.32	301	60.83	持有	34.29
000524	岭南控股			2016-03-11	53.14	304	56.7	持有	83.27
000333	美的集团			2016-03-02	78.39	313	56.28	持有	122.51
002163	中航三鑫			2016-06-28	32.32	195	56.06	持有	50.44
300308	中际装备			2016-10-10	49.34	91	53.85	持有	75.91
000514	渝 开 发			2016-11-01	40.72	69	53.09	持有	62.34
002697	红旗连锁			2016-03-03	38.35	312	53.04	持有	58.69
000993	闽东电力			2016-05-27	14.99	227	52.1	持有	22.80
000059	华锦股份			2016-09-30	13.63	101	51.65	持有	20.67
300391	康跃科技			2016-03-03	39.90	312	49.75	持有	59.75
300323	华灿光电			2016-03-15	20.56	300	48.49	持有	30.53
300327	中颖电子			2016-03-15	37.22	300	48.17	持有	55.15
600481	双良节能			2016-05-30	48.66	224	46.36	持有	71.22
600318	新力金融			2016-02-01	33.42	343	45.9	持有	48.76
000529	广弘控股			2016-06-20	24.93	203	45.57	持有	36.29
300376	易事特			2016-08-24	161.44	138	45.34	持有	234.63
600322	天房发展			2016-06-29	14.15	194	45.23	持有	20.55
300082	奥克股份			2016-05-24	39.31	230	44.62	持有	56.85
600475	华光股份			2016-03-15	33.27	300	44.39	持有	48.04
600098	广州发展			2016-05-05	41.52	249	43.88	持有	59.74
600734	实达集团			2016-03-14	51.66	252	43.24	持有	74.00
300377	赢时胜			2016-02-01	109.65	343	42.85	持有	156.63
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
002423	*ST中特			2016-08-05	10.11	157	41.74	持有	14.33
600857	宁波中百			2016-08-09	79.98	153	40.64	持有	112.48
600649	城投控股			2016-05-20	295.19	199	40.37	持有	414.37
000505	*ST珠江			2016-03-17	27.11	298	39.06	持有	37.70
300090	盛运环保			2016-03-01	63.20	314	38.59	持有	87.59
600685	中船防务			2016-05-26	47.21	228	38.47	持有	65.37
000570	苏常柴Ａ			2016-02-03	41.34	341	38.22	持有	57.14
600629	华建集团			2016-03-14	75.28	301	38.19	持有	104.03
603338	浙江鼎力			2016-03-15	91.01	300	38.14	持有	125.72
600012	皖通高速			2016-10-10	25.25	91	37.86	持有	34.81
002591	恒大高新			2016-03-03	39.74	312	37.17	持有	54.51
603268	松发股份			2016-03-07	38.72	308	37.11	持有	53.09
002061	*ST江化			2016-06-29	14.61	194	37.1	持有	20.03
600346	*ST橡塑			2016-05-20	39.86	165	36.38	持有	54.36
000656	金科股份			2016-02-03	21.61	341	36.28	持有	29.45
600638	新黄浦			2016-11-11	227.66	59	36.17	持有	310.01
600803	新奥股份			2016-03-03	62.91	312	35.8	持有	85.43
000506	中润资源			2016-07-04	23.35	189	35.5	持有	31.64
600152	维科精华			2016-02-04	28.15	288	35.38	持有	38.11
002066	瑞泰科技			2016-05-24	47.75	230	34.43	持有	64.19
000519	江南红箭			2016-05-05	102.79	249	34.11	持有	137.85
000785	武汉中商			2016-03-08	68.08	307	33.46	持有	90.86
000518	四环生物			2016-08-16	54.80	146	33.38	持有	73.09
002651	利君股份			2016-01-22	27.82	353	33.14	持有	37.04
000531	穗恒运Ａ			2016-05-27	110.48	227	33.06	持有	147.01
000547	航天发展			2016-03-15	152.47	300	32.81	持有	202.49
002141	蓉胜超微			2016-05-23	59.23	231	32.6	持有	78.54
600619	海立股份			2016-03-18	599.42	297	32.58	持有	794.69
000652	泰达股份			2016-05-26	119.69	228	32.46	持有	158.54
600319	*ST亚星			2016-03-07	11.54	308	32.41	持有	15.28
600161	天坛生物			2016-03-21	153.99	259	31.9	持有	203.12
600853	龙建股份			2016-05-31	10.77	223	31.75	持有	14.19
600691	阳煤化工			2016-10-10	32.72	91	31.51	持有	43.03
600178	东安动力			2016-08-08	20.25	154	31.46	持有	26.62
000791	甘肃电投			2016-08-04	26.74	158	30.37	持有	34.86
600308	华泰股份			2016-06-01	28.03	222	30.22	持有	36.50
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
600626	申达股份			2016-05-31	114.86	197	29.91	持有	149.22
002323	雅百特			2016-06-21	49.70	202	29.36	持有	64.29
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
000565	渝三峡Ａ			2016-03-18	75.38	297	29.01	持有	97.25
002366	台海核电			2016-03-17	49.35	298	28.88	持有	63.60
002503	搜于特			2016-06-29	213.02	194	28.6	持有	273.95
300264	佳创视讯			2016-03-08	35.09	307	28.3	持有	45.02
002059	云南旅游			2016-11-30	19.55	40	27.47	持有	24.92
002016	世荣兆业			2016-06-22	45.16	201	27.39	持有	57.53
000933	*ST神火			2016-09-29	57.12	102	27.28	持有	72.70
000615	京汉股份			2016-05-24	78.59	230	27.27	持有	100.02
300248	新开普			2016-09-29	150.38	102	26.88	持有	190.80
002156	通富微电			2016-03-14	24.59	301	26.76	持有	31.17
000042	中洲控股			2016-04-11	201.84	198	26.76	持有	255.85
600814	杭州解百			2016-10-11	58.37	90	26.74	持有	73.98
300423	鲁亿通			2016-03-14	32.35	301	26.31	持有	40.86
002478	常宝股份			2016-03-02	11.94	313	25.8	持有	15.02
601038	一拖股份			2016-03-07	10.28	308	25.78	持有	12.93
002134	天津普林			2016-09-19	16.59	112	25.68	持有	20.85
300208	恒顺众昇			2016-03-11	137.12	304	25.66	持有	172.30
603998	方盛制药			2016-06-01	55.37	222	25.43	持有	69.45
000930	中粮生化			2016-11-11	66.50	59	24.93	持有	83.08
002584	西陇科学			2016-02-04	34.01	218	24.82	持有	42.45
300026	红日药业			2016-03-07	205.66	308	24.43	持有	255.91
002706	良信电器			2016-02-01	58.03	343	24.23	持有	72.09
000976	春晖股份			2016-03-18	30.10	297	23.79	持有	37.26
300191	潜能恒信			2016-03-17	116.73	298	23.66	持有	144.35
601699	潞安环能			2016-01-06	36.61	369	23.52	持有	45.22
002269	美邦服饰			2016-03-07	19.16	308	23.07	持有	23.58
300172	中电环保			2016-05-31	47.60	223	23.03	持有	58.56
000611	*ST蒙发			2016-03-08	35.97	307	22.82	持有	44.18
300052	中青宝			2016-02-03	51.21	341	22.67	持有	62.82
300352	北信源			2016-03-08	119.46	307	22.32	持有	146.12
300441	鲍斯股份			2016-03-17	69.23	298	22.27	持有	84.65
002614	蒙发利			2016-03-02	54.67	313	22.26	持有	66.84
600774	汉商集团			2016-03-08	92.07	307	22.12	持有	112.44
002370	亚太药业			2016-03-17	42.64	298	22.09	持有	52.06
000099	中信海直			2016-02-03	38.92	341	22.05	持有	47.50
002054	德美化工			2016-05-24	30.36	230	21.64	持有	36.93
601608	中信重工			2016-02-04	7.53	340	21.25	持有	9.13
600889	南京化纤			2016-02-02	51.43	342	21.14	持有	62.30
600311	荣华实业			2016-09-21	28.74	110	21.02	持有	34.78
603600	永艺股份			2016-05-25	43.77	229	21.0	持有	52.96
300114	中航电测			2016-03-03	83.25	312	20.83	持有	100.59
000673	当代东方			2016-08-31	129.88	131	20.75	持有	156.83
600860	京城股份			2016-10-11	16.66	90	20.71	持有	20.11
600116	三峡水利			2016-08-15	46.64	147	20.67	持有	56.28
000899	赣能股份			2016-05-23	28.09	231	20.22	持有	33.77
600779	水井坊			2016-09-22	100.76	109	19.98	持有	120.89
600409	三友化工			2016-12-08	49.36	32	19.87	持有	59.17
300256	星星科技			2016-05-26	30.81	228	19.7	持有	36.88
002658	雪迪龙			2016-05-25	70.95	229	19.62	持有	84.87
300192	科斯伍德			2016-08-15	42.19	147	19.41	持有	50.38
600466	蓝光发展			2016-11-09	36.78	61	19.22	持有	43.85
