code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31,分众传媒,2.299,8.9,8.71,9.01,8.66,8.7,46117448,0.79461,19.7777777778,6.77982222222,0.000352231126942
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,2.385,5.58,5.7,5.7,5.46,5.45,155146225,8.31486,6.13186813187,1.08534065934,0.000681318681319
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,0.284,7.05,7.04,7.09,6.91,7.03,10496520,1.8474,58.75,2.661375,0.00506465517241
002137,麦达数字,0.23,5971.05,2.76,9.12,,13037.66,7311.04,,08-23,麦达数字,0.0,8.38,8.37,8.42,8.32,8.38,3589320,1.23475,36.4347826087,3.32285217391,0.00610190546197
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,0.374,32.24,32.58,32.8,31.52,32.12,17749918,2.94805,15.5748792271,4.11644057971,0.00790603006449
002558,巨人网络,1.03,5050.0,,16.18,,49967.2,42634.19,10转20,08-18,巨人网络,-0.118,42.24,42.21,42.58,42.2,42.29,916277,0.26335,41.0097087379,6.63537087379,0.00812073440354
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,3.791,6.57,6.34,6.89,6.33,6.33,26578717,6.86203,28.5652173913,0.925513043478,0.00938644911059
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,-0.917,5.4,5.45,5.46,5.38,5.45,6700814,0.53895,10.5882352941,1.40929411765,0.0102129108214
600318,新力金融,0.33,3200.0,,6.72,,7987.88,3855.13,,08-26,新力金融,4.237,12.3,12.25,12.84,11.9,11.8,21692853,4.48199,37.2727272727,2.50472727273,0.0116477272727
002477,雏鹰农牧,0.14,2686.54,,9.83,,45423.2,8694.1,,08-12,雏鹰农牧,1.044,4.84,4.9,4.95,4.77,4.79,230689075,12.02696,34.5714285714,3.39837142857,0.0128683840819
600629,华建集团,0.26,6470.0,,11.96,,9436.39,6508.51,,08-10,华建集团,-0.41,21.86,21.95,22.47,21.35,21.95,13089957,3.76148,84.0769230769,10.0556,0.0129948876471
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,-0.199,15.05,15.12,15.26,15.0,15.08,3333175,0.7808,6.6592920354,4.83597787611,0.0152785115298
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,3.238,14.03,13.61,14.16,13.36,13.59,24319054,3.36494,35.075,1.23464,0.0184605263158
600075,新疆天业,0.59,883.33,3.56,11.56,,26873.39,926.48,,08-30,新疆天业,0.1,10.06,9.96,10.19,9.84,10.05,27766092,4.52195,17.0508474576,1.9710779661,0.0193029190196
600724,宁波富达,0.26,719.68,,14.11,,37316.04,719.28,,08-23,宁波富达,-0.212,4.7,4.71,4.78,4.67,4.71,2457100,0.17005,18.0769230769,2.55065384615,0.0251180011629
002067,景兴纸业,0.16,1500.0,,5.87,,17712.76,2718.83,,08-25,景兴纸业,0.629,6.4,6.33,6.41,6.3,6.36,21982590,2.28914,40.0,2.348,0.0266666666667
601966,玲珑轮胎,0.56,1300.0,,11.95,,55673.7,1379.04,,08-24,玲珑轮胎,-1.18,20.1,20.28,20.29,20.06,20.34,5514049,1.39809,35.8928571429,4.28919642857,0.0276098901099
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,-0.858,6.93,6.93,6.96,6.82,6.99,28171151,1.02963,15.4,0.85316,0.031267765776
300111,向日葵,0.05,2400.0,1.18,4.2,0.15,5428.33,2633.14,,08-27,向日葵,0.519,3.87,3.86,3.88,3.84,3.85,9568083,0.85674,77.4,3.2508,0.03225
002411,必康股份,0.35,2189.47,,7.31,,48488.29,9082.55,,08-26,必康股份,-0.763,26.0,26.33,26.33,26.0,26.2,846762,0.29306,74.2857142857,5.43028571429,0.03392862852
002270,华明装备,0.18,1400.0,,5.4,,9299.35,3952.71,,08-26,华明装备,0.592,10.2,10.09,10.32,10.08,10.14,1927411,0.93258,56.6666666667,3.06,0.0404761904762
000667,美好置业,0.11,646.15,,4.54,,27323.28,648.7,,07-20,美好置业,-0.299,3.33,3.34,3.34,3.31,3.34,11131590,0.43827,30.2727272727,1.37438181818,0.0468509282252
002579,中京电子,0.26,766.67,,13.19,,9160.45,782.62,,08-20,中京电子,0.102,9.85,9.8,9.9,9.8,9.84,1492003,0.42573,37.8846153846,4.99698076923,0.0494145008734
002607,亚夏汽车,0.08,1042.86,,2.82,,3277.88,1163.93,,08-23,亚夏汽车,1.185,4.27,4.22,4.29,4.19,4.22,7695442,1.09112,53.375,1.505175,0.0511813666264
002092,中泰化学,0.18,1656.0,,2.81,,27223.92,1785.8,,08-19,中泰化学,-1.143,16.43,16.15,16.84,16.01,16.62,111093648,6.55402,91.2777777778,2.56490555556,0.0551194310252
600736,苏州高新,0.22,557.44,,5.22,,26384.59,626.79,,08-16,苏州高新,-0.856,6.95,7.01,7.02,6.94,7.01,3607952,0.31678,31.5909090909,1.64904545455,0.0566714069513
002645,华宏科技,0.16,1936.36,,2.18,,3283.44,2622.96,,08-18,华宏科技,-1.375,17.93,18.05,18.06,17.8,18.18,2291494,1.54177,112.0625,2.4429625,0.0578727612634
002366,台海核电,0.65,622.22,,18.26,,28312.78,2367.31,,08-16,台海核电,-1.008,24.56,24.98,24.98,24.36,24.81,4829562,0.98757,37.7846153846,6.89947076923,0.060725491602
000034,神州数码,0.45,608.59,,14.61,,25183.67,1005.88,,08-30,神州数码,-1.022,17.43,17.66,17.7,17.35,17.61,4024651,1.1243,38.7333333333,5.65894,0.0636443801793
002587,奥拓电子,0.07,1673.17,,4.47,,2734.1,1667.77,,08-09,奥拓电子,-1.011,7.83,7.92,7.92,7.8,7.91,4190169,1.14625,111.857142857,5.00001428571,0.0668534236552
000587,金洲慈航,0.46,253.85,,6.26,,48933.42,581.92,,08-24,金洲慈航,2.332,7.9,7.73,7.95,7.63,7.72,33301481,2.89017,17.1739130435,1.07508695652,0.0676537839018
600537,亿晶光电,0.24,300.0,,9.61,,27826.01,736.42,,08-23,亿晶光电,-0.407,4.89,4.9,4.91,4.86,4.91,7103665,0.60387,20.375,1.9580375,0.0679166666667
002407,多氟多,0.4,900.0,,11.41,,25039.14,2532.78,,08-18,多氟多,0.491,24.55,24.29,24.88,24.15,24.43,20446375,3.80485,61.375,7.0028875,0.0681944444444
002105,信隆健康,0.05,2400.0,,3.94,,1824.42,2025.4,,08-18,信隆健康,-0.485,8.2,8.26,8.27,8.1,8.24,3922743,1.06452,164.0,6.4616,0.0683333333333
600477,杭萧钢构,0.27,602.56,,12.65,,22126.56,683.03,,08-27,杭萧钢构,1.964,11.42,11.2,11.87,11.14,11.2,64747019,5.15162,42.2962962963,5.35048148148,0.0701943313467
600644,乐山电力,0.31,345.43,,15.12,,16521.38,345.46,,08-24,乐山电力,1.897,7.52,7.35,7.53,7.34,7.38,4492669,1.37609,24.2580645161,3.66781935484,0.070225702794
600547,山东黄金,0.39,1200.0,,5.58,,55395.1,1051.76,,08-30,山东黄金,1.45,32.88,32.6,33.11,32.39,32.41,21955917,1.54285,84.3076923077,4.70436923077,0.0702564102564
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,3.549,21.01,20.15,21.22,19.97,20.29,30064845,5.61682,15.2246376812,2.69628333333,0.070386674439
601012,隆基股份,0.49,600.0,,14.18,,86082.8,634.17,,08-18,隆基股份,-0.758,20.96,20.7,21.53,20.7,21.12,15807022,0.89998,42.7755102041,6.06556734694,0.0712925170068
000059,华锦股份,0.57,281.08,,9.73,,90519.78,281.15,,08-27,华锦股份,1.432,12.04,11.86,12.05,11.65,11.87,38825755,2.77333,21.1228070175,2.05524912281,0.0751487370768
002517,恺英网络,0.36,1100.0,,27.41,,24521.46,5254.02,,07-19,恺英网络,3.709,33.55,32.34,33.8,32.15,32.35,7536732,3.00528,93.1944444444,25.5445972222,0.0847222222222
000548,湖南投资,0.09,944.44,,3.11,,4690.77,973.91,,08-27,湖南投资,-1.446,8.18,8.29,8.29,8.12,8.3,11498479,2.30338,90.8888888889,2.82664444444,0.0962357469918
300058,蓝色光标,0.18,350.0,2.39,7.94,-0.11,35064.46,307.11,,08-13,蓝色光标,-0.275,7.24,7.25,7.29,7.21,7.26,8563107,0.5455,40.2222222222,3.19364444444,0.114920634921
600517,置信电气,0.15,400.0,,6.09,,20008.93,544.04,,08-18,置信电气,3.004,7.2,6.96,7.44,6.96,6.99,10604872,0.85212,48.0,2.9232,0.12
000601,韶能股份,0.35,167.59,,9.04,,37387.07,167.53,,08-29,韶能股份,-1.364,7.23,7.28,7.35,7.22,7.33,5400750,0.50016,20.6571428571,1.86740571429,0.123259996761
600810,神马股份,0.09,800.0,,1.61,,3890.88,586.05,,08-20,神马股份,0.887,9.1,9.04,9.13,8.9,9.02,6877088,1.55492,101.111111111,1.62788888889,0.126388888889
600406,国电南瑞,0.12,1100.0,,3.47,,28051.89,1025.43,,08-25,国电南瑞,1.75,16.86,16.59,16.95,16.59,16.57,20049689,0.90897,140.5,4.87535,0.127727272727
002112,三变科技,0.2,566.67,,8.17,,4124.4,617.13,,08-26,三变科技,-0.262,15.23,15.25,15.4,15.2,15.27,459101,0.25135,76.15,6.221455,0.134381562461
002218,拓日新能,0.09,370.0,,2.21,,5820.32,381.18,,08-25,拓日新能,0.214,4.68,4.72,4.76,4.66,4.67,11062560,0.91027,52.0,1.1492,0.140540540541
300552,万集科技,0.44,450.0,5.38,8.46,-2.28,3496.46,472.66,,09-26,万集科技,0.288,27.83,27.82,28.0,27.61,27.75,396407,1.48467,63.25,5.35095,0.140555555556
000913,钱江摩托,0.11,1000.0,,2.45,,5043.78,645.96,,08-30,钱江摩托,-0.793,16.27,16.4,16.46,16.24,16.4,373900,0.08246,147.909090909,3.62377272727,0.147909090909
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,0.182,16.54,16.54,16.68,16.49,16.51,1426848,0.33921,9.84523809524,1.99956785714,0.148405759651
002200,云投生态,0.14,756.25,,3.03,,2513.6,762.54,,08-25,云投生态,-1.208,16.36,16.49,16.49,16.2,16.56,1035740,0.96054,116.857142857,3.54077142857,0.154521841795
300420,五洋科技,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋科技,4.268,8.55,8.26,8.79,8.18,8.2,15533800,8.46305,24.4285714286,0.942942857143,0.154679740572
002594,比亚迪,0.87,357.89,,7.14,,225969.6,384.23,10派3.67,08-29,比亚迪,-0.163,49.13,49.15,49.39,48.9,49.21,2989224,0.2626,56.4712643678,4.03204827586,0.157789444712
300097,智云股份,0.34,437.36,8.72,4.09,-0.83,5092.03,559.53,10派0.25,08-20,智云股份,1.674,24.9,24.42,25.0,24.28,24.49,2512857,1.62699,73.2352941176,2.99532352941,0.167448541516
600838,上海九百,0.36,208.7,,11.51,,14232.69,208.8,,08-26,上海九百,-0.866,12.59,12.64,12.73,12.53,12.7,6574176,1.63993,34.9722222222,4.02530277778,0.167571740404
000488,晨鸣纸业,0.45,221.43,,5.89,,93916.49,239.8,,08-25,晨鸣纸业,-1.417,16.7,16.85,16.86,16.25,16.94,44347159,4.01117,37.1111111111,2.18584444444,0.167597485034
600053,九鼎投资,0.38,502.74,,13.16,,16594.96,502.69,,08-10,九鼎投资,-0.541,33.08,33.08,33.33,32.93,33.26,689461,0.15903,87.0526315789,11.4561263158,0.173156366271
600889,南京化纤,0.05,1225.0,,1.16,,1624.67,1355.1,,08-18,南京化纤,-0.931,10.64,10.66,10.74,10.5,10.74,7213836,2.34925,212.8,2.46848,0.173714285714
000546,金圆股份,0.13,596.86,,4.2,,7964.92,595.58,,08-27,金圆股份,3.843,13.51,13.18,13.99,13.12,13.01,15506023,4.68998,103.923076923,4.36476923077,0.174116337036
600771,广誉远,0.08,2566.67,,2.97,,2152.65,2689.35,,08-30,广誉远,2.21,37.0,36.2,37.23,36.05,36.2,1798428,0.73764,462.5,13.73625,0.180194571176
002182,云海金属,0.22,312.98,,5.62,,6993.02,363.01,,07-30,云海金属,2.447,12.56,12.6,12.8,12.14,12.26,63651436,14.12173,57.0909090909,3.20850909091,0.182410726215
002016,世荣兆业,0.17,267.93,,7.58,,13366.65,294.48,,08-29,世荣兆业,1.058,8.6,8.52,8.75,8.44,8.51,5137526,0.79516,50.5882352941,3.83458823529,0.1888113884
300017,网宿科技,0.78,69.38,8.24,12.81,0.65,58581.28,81.78,,07-29,网宿科技,-0.664,10.47,10.5,10.67,10.45,10.54,36913576,2.32484,13.4230769231,1.71949615385,0.193471849569
300037,新宙邦,0.68,183.33,11.12,6.11,0.46,12450.91,203.31,,08-02,新宙邦,3.545,24.24,23.41,24.34,23.41,23.41,7179664,3.1819,35.6470588235,2.17803529412,0.194442037984
002298,中电鑫龙,0.12,426.03,,2.41,,7288.65,701.82,,07-28,中电鑫龙,-0.195,10.25,10.32,10.34,10.22,10.27,2341709,0.59648,85.4166666667,2.05854166667,0.200494487869
002102,冠福股份,0.11,178.0,,2.79,,8103.06,178.51,10转20,08-31,冠福股份,0.503,4.0,3.97,4.01,3.95,3.98,14104709,1.16794,36.3636363636,1.01454545455,0.204290091931
600856,中天能源,0.4,131.23,,11.85,,23455.51,211.45,,08-29,中天能源,2.403,11.08,10.94,11.2,10.94,10.82,10937857,1.4186,27.7,3.28245,0.211079783586
002502,骅威文化,0.21,200.0,,2.83,,8875.77,263.72,10转10,08-20,骅威文化,0.113,8.89,8.84,8.95,8.79,8.88,7593378,1.47085,42.3333333333,1.19803333333,0.211666666667
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-0.708,5.61,5.6,5.65,5.58,5.65,4705382,0.61183,13.6829268293,0.725195121951,0.213795731707
002196,方正电机,0.19,266.09,,2.21,,4905.62,433.87,,08-18,方正电机,2.394,11.12,10.89,11.15,10.75,10.86,4177483,1.6139,58.5263157895,1.29343157895,0.219949324625
600891,秋林集团,0.23,155.56,,5.06,,14263.99,374.87,,08-20,秋林集团,-0.125,8.0,7.98,8.02,7.96,8.01,3551774,0.92481,34.7826086957,1.76,0.223596096012
002466,天齐锂业,0.76,378.98,,21.52,,74679.99,1722.5,,08-23,天齐锂业,0.385,65.19,64.0,65.95,62.9,64.94,18538124,1.88021,85.7763157895,18.4590631579,0.226334676736
002169,智光电气,0.21,133.64,,5.57,,6522.54,177.36,,07-30,智光电气,-0.301,6.62,6.66,6.66,6.6,6.64,3341334,0.66329,31.5238095238,1.75587619048,0.235886033551
300279,和晶科技,0.34,141.79,10.02,4.32,-0.16,4757.84,157.46,,07-28,和晶科技,-1.365,11.56,11.75,11.75,11.5,11.72,2762335,0.92656,34.0,1.4688,0.239791240567
002001,新和成,0.47,176.47,,7.05,,51568.99,177.83,,08-16,新 和 成,-0.444,20.17,20.25,20.27,19.92,20.26,9948690,0.92711,42.914893617,3.0255,0.24318520778
600981,汇鸿集团,0.16,176.82,,4.59,,35244.94,1080.68,,08-31,汇鸿集团,-0.432,6.92,6.96,6.96,6.88,6.95,2330300,0.96351,43.25,1.985175,0.244599027259
600986,科达股份,0.17,295.35,,3.89,,15186.19,951.36,,08-30,科达股份,-1.265,12.49,12.79,12.79,12.48,12.65,4021398,0.88896,73.4705882353,2.85800588235,0.248757705215
002123,梦网荣信,0.17,240.0,,2.98,,14723.52,453.14,,08-22,梦网荣信,0.973,10.38,10.28,10.5,10.27,10.28,8799692,1.71779,61.0588235294,1.81955294118,0.254411764706
002491,通鼎互联,0.22,222.02,,9.15,,25952.63,226.4,,07-28,通鼎互联,0.97,12.49,12.6,12.6,12.41,12.37,3262024,0.2829,56.7727272727,5.19470454545,0.255709968799
300319,麦捷科技,0.2,150.0,6.07,3.57,0.01,4377.31,290.63,,08-26,麦捷科技,3.462,7.77,7.52,7.86,7.47,7.51,8794481,2.02967,38.85,1.386945,0.259
600094,大名城,0.17,168.41,,6.78,,35038.7,168.37,,08-08,大名城,-0.397,7.52,7.53,7.55,7.51,7.55,3267300,0.18023,44.2352941176,2.99915294118,0.262664296168
000993,闽东电力,0.22,169.25,,5.21,,8034.61,186.62,,08-31,闽东电力,-1.09,9.98,10.02,10.15,9.84,10.09,9821476,2.6331,45.3636363636,2.36344545455,0.268027393581
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-0.299,6.67,6.7,6.7,6.64,6.69,4781254,0.72233,17.5526315789,1.39367894737,0.273917471582
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,1.891,16.7,16.4,16.86,16.4,16.39,3124842,0.77234,11.5972222222,2.63140972222,0.275927247733
600113,浙江东日,0.16,300.0,,10.31,,5152.47,351.31,,07-30,浙江东日,0.224,13.41,13.37,13.45,13.3,13.38,3249418,1.01991,83.8125,8.64106875,0.279375
600073,上海梅林,0.22,154.12,,6.62,,20295.34,155.33,,08-18,上海梅林,-1.221,9.71,9.79,9.79,9.62,9.83,15685444,1.6727,44.1363636364,2.92182727273,0.286376613265
002217,合力泰,0.22,139.76,,5.49,,31134.61,215.4,,08-23,合力泰,2.718,9.07,8.81,9.08,8.8,8.83,13461107,0.76565,41.2272727273,2.26337727273,0.294986210126
600688,上海石化,0.29,79.38,,14.47,,309667.5,78.88,,08-24,上海石化,-1.271,6.99,7.06,7.1,6.95,7.08,41575094,0.56913,24.1034482759,3.48776896552,0.30364636276
002624,完美世界,0.34,325.0,,22.32,,38223.49,863.73,,08-19,完美世界,4.004,33.77,32.4,33.8,32.32,32.47,5843358,1.74079,99.3235294118,22.1690117647,0.305610859729
000825,太钢不锈,0.05,381.82,,1.41,,30155.27,371.75,,08-27,太钢不锈,2.582,5.96,5.7,6.1,5.61,5.81,266587425,4.6802,119.2,1.68072,0.312188989576
002600,江粉磁材,0.05,400.0,,1.55,,5155.96,1168.44,10派0.5,08-29,江粉磁材,10.035,6.25,6.25,6.25,6.25,5.68,3573552,0.26908,125.0,1.9375,0.3125
600330,天通股份,0.11,300.0,,2.61,,9294.13,353.28,,08-30,天通股份,2.994,10.32,9.92,10.39,9.82,10.02,42021570,5.12476,93.8181818182,2.44865454545,0.312727272727
600368,五洲交通,0.17,117.13,,4.94,,14485.19,110.18,,08-18,五洲交通,-0.61,6.52,6.53,6.57,6.39,6.56,18823671,2.25757,38.3529411765,1.89463529412,0.327439094822
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,-0.253,15.8,15.79,15.89,15.66,15.84,6238244,0.80757,15.9595959596,1.33422222222,0.331593516717
002359,齐星铁塔,0.05,2278.26,,2.39,,2279.91,2316.5,,08-10,齐星铁塔,-0.211,37.92,37.99,38.2,37.76,38.0,807900,0.19397,758.4,18.12576,0.332885623239
002362,汉王科技,0.04,1566.67,,1.09,,810.24,1486.08,,08-19,汉王科技,-1.135,20.91,21.01,21.16,20.85,21.15,3464324,1.96363,522.75,5.697975,0.333669502831
600743,华远地产,0.13,91.43,,5.43,,24422.01,84.29,,08-17,华远地产,-0.243,4.11,4.12,4.13,4.1,4.12,6127885,0.26119,31.6153846154,1.71671538462,0.345787866295
600220,江苏阳光,0.05,197.47,,4.55,,8387.06,197.26,,08-18,江苏阳光,-0.291,3.43,3.44,3.44,3.42,3.44,6266064,0.35137,68.6,3.1213,0.347394540943
000703,恒逸石化,0.27,170.0,,5.48,,35199.77,219.01,,08-25,恒逸石化,0.559,16.18,16.19,16.24,15.96,16.09,3090506,0.27452,59.9259259259,3.28394074074,0.352505446623
603067,振华股份,0.28,211.11,4.32,6.7,0.73,4600.5,206.65,,08-24,振华股份,-0.891,21.13,21.21,21.45,21.09,21.32,1544703,2.80855,75.4642857143,5.05610714286,0.357464287406
300403,地尔汉宇,0.79,60.34,9.37,8.38,0.67,10603.92,60.35,,08-18,地尔汉宇,-1.037,17.17,17.27,17.61,17.1,17.35,2188287,1.48801,21.7341772152,1.82132405063,0.360195180895
300121,阳谷华泰,0.21,209.55,1.89,11.46,0.59,5997.27,220.91,,08-26,阳谷华泰,1.266,16.0,15.7,16.04,15.51,15.8,6095139,2.23508,76.1904761905,8.73142857143,0.363590914772
002013,中航机电,0.09,342.5,,2.09,,13582.72,582.91,,08-12,中航机电,-1.139,11.28,11.36,11.46,11.18,11.41,13621052,0.65016,125.333333333,2.61946666667,0.365936739659
600848,上海临港,0.07,828.57,,2.03,,6402.58,1995.93,,08-29,上海临港,-1.2,21.4,21.62,21.62,21.23,21.66,5499501,1.37641,305.714285714,6.206,0.36896615339
002446,盛路通信,0.28,115.38,,5.36,,12615.89,162.44,,08-16,盛路通信,-0.83,11.95,12.02,12.06,11.92,12.05,1031767,0.31384,42.6785714286,2.28757142857,0.369895748211
000967,盈峰环境,0.24,102.92,,3.53,,11807.11,231.37,,08-27,盈峰环境,-0.852,9.31,9.45,9.46,9.26,9.39,4110845,0.55243,38.7916666667,1.36934583333,0.376910869284
600312,平高电气,0.46,77.5,,8.47,,52493.15,78.69,,08-05,平高电气,2.033,13.55,13.28,13.59,13.24,13.28,10554626,0.92789,29.4565217391,2.4949673913,0.380084151473
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,2.899,7.1,6.92,7.15,6.85,6.9,236520806,2.90379,20.8823529412,0.975205882353,0.382811236319
000425,徐工机械,0.02,500.0,,0.62,,12701.26,1474.08,,08-12,徐工机械,1.777,4.01,3.93,4.07,3.9,3.94,129734280,1.85505,200.5,1.2431,0.401
002493,荣盛石化,0.29,93.33,,6.51,,72726.97,336.58,,08-10,荣盛石化,-0.457,10.88,10.97,11.01,10.75,10.93,8010350,0.23441,37.5172413793,2.44237241379,0.40198479995
600429,三元股份,0.1,167.36,,2.7,,15332.53,209.26,,08-26,三元股份,3.221,6.73,6.52,6.85,6.45,6.52,25561545,2.88831,67.3,1.8171,0.402127151052
600854,春兰股份,0.1,163.85,,2.74,,5345.21,163.87,,08-31,春兰股份,0.455,6.62,6.55,6.71,6.53,6.59,14390027,2.7702,66.2,1.81388,0.404028074458
603366,日出东方,0.17,112.5,,3.6,,13517.33,108.67,,08-22,日出东方,0.779,7.76,7.68,7.78,7.65,7.7,2508286,0.31354,45.6470588235,1.64329411765,0.405751633987
300048,合康新能,0.13,85.71,3.05,4.29,0.07,10164.4,359.39,,08-20,合康新能,-1.057,4.68,4.73,4.73,4.67,4.73,7166860,0.73716,36.0,1.5444,0.42002100105
603167,渤海轮渡,0.37,76.19,,6.13,,17717.85,71.45,,08-30,渤海轮渡,0.254,11.86,11.8,11.89,11.74,11.83,6729800,1.39796,32.0540540541,1.96491351351,0.42071208891
002048,宁波华翔,0.59,78.79,,7.08,,31096.65,80.07,,08-25,宁波华翔,0.717,19.67,19.54,19.74,19.54,19.53,3228560,0.70101,33.3389830508,2.3604,0.423137238874
002127,南极电商,0.06,500.0,,6.05,,8507.88,1282.94,,08-24,南极电商,-1.198,13.2,13.22,13.43,13.15,13.36,3559070,0.36761,220.0,13.31,0.44
000900,现代投资,0.34,41.0,,4.81,,34238.88,43.29,,08-27,现代投资,0.489,6.16,6.1,6.21,6.05,6.13,18838961,1.24305,18.1176470588,0.871458823529,0.441893830703
600282,南钢股份,0.04,307.78,,2.28,,14555.71,317.82,,07-30,南钢股份,3.473,5.66,5.43,5.75,5.21,5.47,179799595,4.63909,141.5,3.2262,0.459743972968
300246,宝莱特,0.2,256.46,3.09,6.69,-0.01,2942.16,256.25,,07-29,宝莱特,-0.245,24.38,24.47,24.84,24.27,24.44,1386581,1.2868,121.9,8.15511,0.475317788349
