		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	475	364.4	持有	173.50
000923	河北宣工			2016-03-14	21.32	464	142.68	持有	51.74
000615	京汉股份			2016-05-24	78.59	393	98.26	持有	155.81
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
600008	首创股份			2016-06-01	29.12	385	82.38	持有	53.11
300411	金盾股份			2016-02-03	41.56	504	80.99	持有	75.22
000088	盐 田 港			2016-03-02	45.59	476	78.57	持有	81.41
300334	津膜科技			2016-03-08	35.44	470	75.08	持有	62.05
000839	中信国安			2016-03-08	130.50	470	72.64	持有	225.29
600480	凌云股份			2016-05-31	24.42	386	71.25	持有	41.82
002759	天际股份			2016-03-14	37.43	464	67.7	持有	62.77
600475	华光股份			2016-03-15	33.27	463	63.33	持有	54.34
002236	大华股份			2016-11-16	593.07	217	60.81	持有	953.74
601992	金隅股份			2016-10-25	9.28	239	59.38	持有	14.79
300450	先导智能			2016-09-21	184.43	273	58.72	持有	292.73
002656	摩登大道			2016-03-02	35.81	476	57.94	持有	56.56
000022	深赤湾Ａ			2015-12-07	78.68	562	56.69	持有	123.28
002008	大族激光			2017-01-20	279.88	152	53.62	持有	429.94
002040	南 京 港			2016-03-09	26.89	469	53.37	持有	41.24
601008	连云港			2016-08-12	8.13	313	52.52	持有	12.40
000063	中兴通讯			2016-10-10	256.56	254	51.16	持有	387.82
300117	嘉寓股份			2017-02-06	41.98	135	50.71	持有	63.27
002035	华帝股份			2017-01-20	161.82	152	50.5	持有	243.54
600970	中材国际			2016-02-03	73.97	504	48.57	持有	109.90
000912	泸天化			2016-06-20	14.43	366	47.82	持有	21.33
300289	利德曼			2017-01-25	29.19	147	47.62	持有	43.09
002350	北京科锐			2017-02-03	43.97	138	47.62	持有	64.91
600148	长春一东			2016-02-02	49.04	505	44.62	持有	70.92
600741	华域汽车			2017-01-20	632.34	152	43.9	持有	909.91
300083	劲胜精密			2017-01-26	54.81	146	43.04	持有	78.40
000709	河钢股份			2016-11-10	30.00	223	40.93	持有	42.28
000158	常山股份			2017-01-26	25.55	146	40.51	持有	35.90
300309	吉艾科技			2016-05-04	53.42	413	39.61	持有	74.58
600116	三峡水利			2016-08-15	46.64	310	39.22	持有	64.93
002455	百川股份			2016-03-02	42.25	476	39.01	持有	58.73
601000	唐山港			2017-01-25	14.41	147	38.65	持有	19.98
600319	*ST亚星			2016-03-07	11.54	471	36.57	持有	15.76
300327	中颖电子			2016-03-15	37.22	463	36.54	持有	50.82
000611	*ST蒙发			2016-03-08	35.97	365	33.17	持有	47.90
600346	*ST橡塑			2016-05-20	39.86	397	32.99	持有	53.01
002011	盾安环境			2017-01-24	57.28	148	32.51	持有	75.90
300255	常山药业			2017-01-26	58.88	146	30.91	持有	77.08
000504	*ST生物			2016-03-08	56.18	470	30.87	持有	73.52
300376	易事特			2016-08-24	161.44	301	30.27	持有	210.31
002591	恒大高新			2017-05-16	43.84	34	29.13	持有	56.61
