		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	263	346.15	持有	166.68
000912	泸天化			2016-06-20	14.43	154	125.02	持有	32.47
002656	摩登大道			2016-03-02	35.81	264	106.12	持有	73.81
002759	天际股份			2016-03-14	37.43	252	105.45	持有	76.90
300411	金盾股份			2016-02-03	41.56	292	105.13	持有	85.25
000923	河北宣工			2016-03-14	21.32	252	103.24	持有	43.33
000839	中信国安			2016-03-08	130.50	258	100.47	持有	261.61
002709	天赐材料			2016-03-08	66.30	258	99.0	持有	131.94
002618	丹邦科技			2016-03-03	31.45	263	89.03	持有	59.45
600110	诺德股份			2016-02-02	86.76	293	85.47	持有	160.91
300237	美晨科技			2016-03-14	79.98	252	82.95	持有	146.32
300308	中际装备			2016-10-10	49.34	42	81.74	持有	89.67
000011	深物业A			2016-01-29	34.47	297	77.75	持有	61.27
603558	健盛集团			2016-06-24	67.04	143	75.27	持有	117.50
300327	中颖电子			2016-03-15	37.22	251	75.09	持有	65.17
002365	永安药业			2016-03-04	32.65	262	74.92	持有	57.11
300441	鲍斯股份			2016-03-17	69.23	244	74.45	持有	120.77
000595	宝塔实业			2016-08-16	25.67	97	73.7	持有	44.59
002692	远程电缆			2016-06-01	31.56	173	73.51	持有	54.76
002735	王子新材			2016-03-11	34.90	255	72.89	持有	60.34
300076	GQY视讯			2016-03-14	74.89	214	68.9	持有	126.49
002686	亿利达			2016-03-03	47.02	263	68.18	持有	79.08
300391	康跃科技			2016-03-03	39.90	263	62.51	持有	64.84
300421	力星股份			2016-06-20	30.12	154	61.52	持有	48.65
002141	蓉胜超微			2016-05-23	59.23	182	60.92	持有	95.31
002455	百川股份			2016-03-02	42.25	264	58.96	持有	67.16
300309	吉艾科技			2016-05-04	53.42	201	58.39	持有	84.61
600318	新力金融			2016-02-01	33.42	294	57.69	持有	52.70
002291	星期六			2016-03-07	17.54	259	56.33	持有	27.42
300377	赢时胜			2016-02-01	109.65	294	55.94	持有	170.99
600898	三联商社			2016-06-22	32.93	152	55.33	持有	51.15
002719	麦趣尔			2016-05-11	41.82	194	53.52	持有	64.20
601800	中国交建			2016-06-22	12.19	152	52.17	持有	18.55
000524	岭南控股			2016-03-11	53.14	255	51.6	持有	80.56
002393	力生制药			2016-02-01	39.40	294	50.71	持有	59.38
000529	广弘控股			2016-06-20	24.93	154	49.98	持有	37.39
002340	格林美			2016-03-02	86.98	264	49.95	持有	130.43
000505	*ST珠江			2016-03-17	27.11	249	49.72	持有	40.59
600148	长春一东			2016-02-02	49.04	293	49.61	持有	73.37
300323	华灿光电			2016-03-15	20.56	31	48.83	持有	30.60
300264	佳创视讯			2016-03-08	35.09	258	48.3	持有	52.04
000333	美的集团			2016-03-02	78.39	264	47.35	持有	115.51
600421	仰帆控股			2016-07-01	31.30	143	47.09	持有	46.04
300353	东土科技			2016-03-03	97.29	111	47.06	持有	143.07
600370	三房巷			2016-06-28	32.76	146	46.12	持有	47.87
603338	浙江鼎力			2016-03-15	91.01	251	45.87	持有	132.76
002473	圣莱达			2016-03-09	41.64	257	45.39	持有	60.54
300082	奥克股份			2016-05-24	39.31	181	45.31	持有	57.12
300256	星星科技			2016-05-26	30.81	179	45.15	持有	44.72
300423	鲁亿通			2016-03-14	32.35	252	45.04	持有	46.92
603268	松发股份			2016-03-07	38.72	259	44.94	持有	56.12
300026	红日药业			2016-03-07	205.66	259	44.03	持有	296.22
600734	实达集团			2016-03-14	51.66	252	43.24	持有	74.00
600475	华光股份			2016-03-15	33.27	251	43.22	持有	47.65
600012	皖通高速			2016-10-10	25.25	42	42.93	持有	36.09
300191	潜能恒信			2016-03-17	116.73	249	42.69	持有	166.56
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
603600	永艺股份			2016-05-25	43.77	180	42.47	持有	62.36
300063	天龙集团			2016-06-20	89.33	154	41.99	持有	126.84
600649	城投控股			2016-05-20	295.19	185	40.65	持有	415.18
300090	盛运环保			2016-03-01	63.20	265	40.32	持有	88.68
000615	京汉股份			2016-05-24	78.59	181	38.96	持有	109.21
002706	良信电器			2016-02-01	58.03	294	38.88	持有	80.59
000885	同力水泥			2016-01-20	22.14	306	38.75	持有	30.72
300352	北信源			2016-03-08	119.46	258	38.23	持有	165.13
002016	世荣兆业			2016-06-22	45.16	152	38.0	持有	62.32
002156	通富微电			2016-03-14	24.59	252	37.78	持有	33.88
000636	风华高科			2016-02-04	138.94	291	37.66	持有	191.27
300345	红宇新材			2016-03-03	43.42	263	37.4	持有	59.66
000785	武汉中商			2016-03-08	68.08	258	36.85	持有	93.17
002614	蒙发利			2016-03-02	54.67	264	36.78	持有	74.78
002758	华通医药			2016-03-15	64.70	251	36.52	持有	88.33
600346	*ST橡塑			2016-05-20	39.86	165	36.38	持有	54.36
603199	九华旅游			2016-03-08	33.81	258	35.97	持有	45.97
601699	潞安环能			2016-01-06	36.61	320	35.73	持有	49.69
600152	维科精华			2016-02-04	28.15	288	35.38	持有	38.11
600322	天房发展			2016-06-29	14.15	145	35.19	持有	19.13
000652	泰达股份			2016-05-26	119.69	179	35.15	持有	161.76
000976	春晖股份			2016-03-18	30.10	248	34.42	持有	40.46
002370	亚太药业			2016-03-17	42.64	249	34.4	持有	57.31
600857	宁波中百			2016-08-09	79.98	104	34.08	持有	107.24
300394	天孚通信			2016-03-14	71.66	252	34.05	持有	96.06
000656	金科股份			2016-02-03	21.61	292	33.92	持有	28.94
000570	苏常柴Ａ			2016-02-03	41.34	292	33.91	持有	55.36
000993	闽东电力			2016-05-27	14.99	178	33.89	持有	20.07
600853	龙建股份			2016-05-31	10.77	174	33.43	持有	14.37
000338	潍柴动力			2016-06-15	64.67	159	33.28	持有	86.19
600379	宝光股份			2016-10-12	37.94	36	33.24	持有	50.55
300208	恒顺众昇			2016-03-11	137.12	255	33.13	持有	182.55
002591	恒大高新			2016-03-03	39.74	263	33.06	持有	52.88
002323	雅百特			2016-06-21	49.70	153	32.64	持有	65.92
300226	上海钢联			2016-02-03	146.91	292	32.32	持有	194.39
000933	*ST神火			2016-09-29	57.12	53	32.13	持有	75.47
002040	南 京 港			2016-03-09	26.89	257	31.98	持有	35.49
600785	新华百货			2016-02-04	107.17	291	31.91	持有	141.37
300153	科泰电源			2016-05-17	71.58	188	31.74	持有	94.30
300354	东华测试			2016-03-08	68.15	258	31.59	持有	89.68
000659	珠海中富			2016-06-28	68.64	146	31.45	持有	90.23
600308	华泰股份			2016-06-01	28.03	173	31.36	持有	36.82
000791	甘肃电投			2016-08-04	26.74	109	31.23	持有	35.09
603606	东方电缆			2016-02-02	26.37	293	31.17	持有	34.59
300224	正海磁材			2016-02-04	48.73	291	31.11	持有	63.89
000768	中航飞机			2016-05-27	140.22	178	31.07	持有	183.79
600173	卧龙地产			2016-03-02	13.69	258	30.83	持有	17.91
002366	台海核电			2016-03-17	49.35	249	30.82	持有	64.56
600161	天坛生物			2016-03-21	153.99	245	30.8	持有	201.42
000980	金马股份			2016-09-02	21.29	80	30.72	持有	27.83
002743	富煌钢构			2016-06-17	26.95	157	30.65	持有	35.21
300334	津膜科技			2016-03-08	35.44	258	30.11	持有	46.11
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
000899	赣能股份			2016-05-23	28.09	182	29.9	持有	36.49
300268	万福生科			2016-06-29	36.71	132	29.8	持有	47.65
000565	渝三峡Ａ			2016-03-18	75.38	248	29.72	持有	97.78
300412	迦南科技			2016-06-01	69.84	173	29.41	持有	90.38
300452	山河药辅			2016-03-14	77.86	252	29.17	持有	100.57
600626	申达股份			2016-05-31	114.86	174	28.68	持有	147.80
002651	利君股份			2016-01-22	27.82	304	28.5	持有	35.75
300114	中航电测			2016-03-03	83.25	263	28.16	持有	106.69
002045	国光电器			2016-03-08	60.83	258	27.77	持有	77.72
603009	北特科技			2016-09-07	40.11	75	27.6	持有	51.18
300142	沃森生物			2016-02-01	129.55	294	27.55	持有	165.24
300077	国民技术			2016-03-15	80.00	251	27.25	持有	101.80
002027	分众传媒			2016-03-17	104.08	249	26.98	持有	132.16
300192	科斯伍德			2016-08-15	42.19	98	26.93	持有	53.55
002054	德美化工			2016-05-24	30.36	181	26.81	持有	38.50
000042	中洲控股			2016-04-11	201.84	198	26.76	持有	255.85
300093	金刚玻璃			2016-09-22	37.94	60	26.59	持有	48.03
300097	智云股份			2016-09-02	96.78	80	26.26	持有	122.19
300052	中青宝			2016-02-03	51.21	292	26.07	持有	64.56
