code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
601222,林洋能源,0.5,8.7,,3.66,,22045.18,30.37,10派2转25,08-26,林洋能源,-1.333,6.66,6.76,6.78,6.62,6.75,9341442,0.53414,62556863,17.077,0.487512,1175950.75145,1164744.36905,13.32,1.53103448276
601222,林洋能源,0.5,8.7,,3.66,,22045.18,30.37,10派2转25,08-26,林洋能源,-1.333,6.66,6.76,6.78,6.62,6.75,9341442,0.53414,62556863,17.077,0.487512,1175950.75145,1164744.36905,13.32,1.53103448276
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,0.0,2.16,2.15,2.16,2.14,2.16,6846100,0.24973,14733035,30.857,0.5184,705832.688448,592148.810016,24.0,0.48
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,0.783,3.86,3.82,3.89,3.78,3.83,8199575,1.99686,31482905,-9.169,0.543756521739,280400.8027,158500.877124,16.7826086957,0.00551471743788
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,0.783,3.86,3.82,3.89,3.78,3.83,8199575,1.99686,31482905,-9.169,0.543756521739,280400.8027,158500.877124,16.7826086957,0.00551471743788
601992,金隅集团,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅集团,0.716,4.22,4.18,4.26,4.18,4.19,31220843,0.38329,131946303,15.63,0.579629411765,4506019.41855,3437392.14644,12.4117647059,0.22753005877
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.0,4.9,4.91,4.92,4.87,4.9,9183167,0.33564,44969177,11.185,0.603244444444,1975696.10189,1340656.10189,10.8888888889,0.0221085212558
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.0,4.9,4.91,4.92,4.87,4.9,9183167,0.33564,44969177,11.185,0.603244444444,1975696.10189,1340656.10189,10.8888888889,0.0221085212558
000903,云内动力,0.14,13.22,,2.95,,10956.45,13.72,,08-29,云内动力,-0.662,3.0,3.01,3.03,2.98,3.02,3823084,0.21963,11473473,20.134,0.632142857143,591240.2571,522213.522,21.4285714286,1.62092068295
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,0.604,3.33,3.3,3.35,3.29,3.31,4894054,0.40726,16266707,25.323,0.7141,400353.265314,400164.603831,37.0,38.9473684211
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-0.591,8.41,8.44,8.45,8.39,8.46,19887799,0.1551,167286910,5.682,0.733132608696,10783879.4752,10783879.4752,9.14130434783,1.58979206049
000591,太阳能,0.2,183.67,,2.87,,22038.33,1059.61,,08-16,太阳能,1.992,5.12,5.04,5.14,5.03,5.02,11782958,0.63737,60053198,19.104,0.73472,1539634.19238,946521.582592,25.6,0.139380410519
300403,地尔汉宇,0.79,60.34,9.37,8.38,0.67,10603.92,60.35,,08-18,地尔汉宇,-4.819,7.11,7.4,7.4,7.07,7.47,10801759,2.83484,77542421,14.813,0.7542,428733.0,270916.558317,9.0,0.149154789526
002638,勤上股份,0.1,100.0,,1.64,,3705.23,119.17,,08-19,勤上股份,-1.489,4.63,4.68,4.74,4.62,4.7,4239600,0.43289,19780040,77.167,0.75932,703151.420762,453448.255366,46.3,0.463
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,-0.304,3.28,3.28,3.29,3.27,3.29,25787760,0.24289,84562134,19.294,0.7626,3482903.37546,3482342.45446,82.0,5.57443915704
002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31,天神娱乐,0.679,13.35,13.16,13.49,13.16,13.26,10513318,1.89569,140656330,11.369,0.775847826087,1250690.6115,740377.42305,19.347826087,2.47731447976
002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31,天神娱乐,0.679,13.35,13.16,13.49,13.16,13.26,10513318,1.89569,140656330,11.369,0.775847826087,1250690.6115,740377.42305,19.347826087,2.47731447976
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-0.746,3.99,4.01,4.01,3.97,4.02,9213387,0.43038,36745792,17.348,0.776076923077,931139.426427,854163.811368,4.38461538462,0.000487179487179
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,-0.436,4.57,4.58,4.59,4.56,4.59,4694661,0.20102,21463981,10.881,0.79689375,1067281.0054,1067281.0054,14.28125,0.183610825405
600284,浦东建设,0.21,0.19,,2.85,,14462.84,0.21,,08-30,浦东建设,-0.168,5.93,5.92,5.98,5.9,5.94,3256410,0.33562,19336941,11.068,0.804785714286,575361.808,575361.808,28.2380952381,148.621553885
300420,五洋停车,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋停车,-1.675,7.63,7.73,7.85,7.63,7.76,2710900,1.08375,20957144,47.688,0.84148,390018.616505,190856.650614,21.8,0.138035838663
300362,天翔环境,0.15,4.06,11.92,1.26,-0.9,2108.55,43.77,,08-26,天翔环境,-0.099,10.11,10.13,10.13,10.0,10.12,1765873,0.92164,17783916,65.226,0.84924,441806.18109,193708.65144,67.4,16.6009852217
600266,北京城建,0.28,48.95,,2.25,,43486.71,48.96,,08-13,北京城建,-0.934,10.61,10.65,10.72,10.59,10.71,12564949,0.80183,133835257,11.409,0.852589285714,1662629.44,1662629.44,37.8928571429,0.774113526923
002483,润邦股份,0.16,100.0,,2.81,,6667.97,146.44,,08-11,润邦股份,-0.203,4.91,4.9,4.92,4.87,4.92,1317820,0.22927,6453711,37.769,0.86231875,330171.85016,282218.152017,30.6875,0.306875
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-1.269,7.0,7.05,7.11,6.95,7.09,3471940,0.44757,24373854,53.846,0.873833333333,547271.8944,543013.3324,11.6666666667,0.583333333333
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-1.269,7.0,7.05,7.11,6.95,7.09,3471940,0.44757,24373854,53.846,0.873833333333,547271.8944,543013.3324,11.6666666667,0.583333333333
600172,黄河旋风,0.23,45.59,,3.94,,18193.81,72.67,,08-10,黄河旋风,0.0,5.24,5.17,5.34,5.16,5.24,39797354,3.62684,209110093,21.989,0.897634782609,773590.625188,574985.950892,22.7826086957,0.499728201265
603766,隆鑫通用,0.51,16.71,,7.84,,42705.66,22.16,,08-16,隆鑫通用,-1.007,5.9,5.96,6.0,5.89,5.96,9607546,0.45888,57061185,12.826,0.906980392157,1246715.6365,1235278.0735,11.568627451,0.692317621244
300062,中能电气,0.19,72.73,5.18,3.11,0.55,2930.14,71.58,,08-26,中能电气,0.0,5.55,5.49,5.56,5.48,5.55,1555000,0.82126,8600987,-24.13,0.908447368421,170940.0,105085.67025,29.2105263158,0.401629675729
002425,凯撒文化,0.1,156.41,,1.32,,4448.96,179.56,10派0.5,08-25,凯撒文化,1.603,6.97,6.91,7.03,6.79,6.86,6968422,0.91536,48353130,22.484,0.92004,567179.869104,530606.998715,69.7,0.44562368135
002425,凯撒文化,0.1,156.41,,1.32,,4448.96,179.56,10派0.5,08-25,凯撒文化,1.603,6.97,6.91,7.03,6.79,6.86,6968422,0.91536,48353130,22.484,0.92004,567179.869104,530606.998715,69.7,0.44562368135
002218,拓日新能,0.09,370.0,,2.21,,5820.32,381.18,,08-25,拓日新能,-1.055,3.75,3.79,3.79,3.75,3.79,4425804,0.36405,16664971,28.846,0.920833333333,463628.289,455893.689,41.6666666667,0.112612612613
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,0.0,3.87,3.86,3.89,3.85,3.87,2824800,0.13061,10933892,13.322,0.923522727273,1183469.22,836980.38,17.5909090909,0.820471506106
002620,瑞和股份,0.45,40.63,,4.84,,5386.77,41.42,,08-24,瑞和股份,-0.806,8.62,8.63,8.79,8.61,8.69,2051000,0.67651,17830722,23.297,0.927128888889,312475.0,261335.896628,19.1555555556,0.471463341264
002620,瑞和股份,0.45,40.63,,4.84,,5386.77,41.42,,08-24,瑞和股份,-0.806,8.62,8.63,8.79,8.61,8.69,2051000,0.67651,17830722,23.297,0.927128888889,312475.0,261335.896628,19.1555555556,0.471463341264
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.0,3.61,3.61,3.67,3.6,3.61,5381330,0.26866,19531790,48.718,0.942139215686,998537.841883,723102.462954,7.07843137255,0.0068275200121
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,0.445,4.51,4.5,4.53,4.47,4.49,2109300,0.24662,9506020,95.957,0.942352631579,518915.118997,385726.082676,11.8684210526,0.185212563243
002196,方正电机,0.19,266.09,,2.21,,4905.62,433.87,,08-18,方正电机,0.122,8.21,8.2,8.24,8.1,8.2,1458827,0.49724,11948122,27.367,0.954952631579,370188.591304,240868.88796,43.2105263158,0.162390643451
002502,骅威文化,0.21,200.0,,2.83,,8875.77,263.72,10转10,08-20,骅威文化,0.139,7.2,7.16,7.21,7.14,7.19,1819455,0.31173,13072158,17.143,0.970285714286,619076.78928,420243.24672,34.2857142857,0.171428571429
300381,溢多利,0.27,7.1,13.51,2.44,-0.65,3230.85,26.9,10派1转20,08-27,溢多利,-1.008,10.8,10.48,10.88,10.48,10.91,546900,0.16591,5889608,54.628,0.976,439295.79528,356014.089,40.0,5.6338028169
300381,溢多利,0.27,7.1,13.51,2.44,-0.65,3230.85,26.9,10派1转20,08-27,溢多利,-1.008,10.8,10.48,10.88,10.48,10.91,546900,0.16591,5889608,54.628,0.976,439295.79528,356014.089,40.0,5.6338028169
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,0.231,4.33,4.3,4.35,4.28,4.32,7505404,1.12618,32431539,54.125,0.977202272727,477284.306858,288571.292066,9.84090909091,0.442885197611
000882,华联股份,0.02,29.38,,0.68,,4602.94,28.96,,08-12,华联股份,0.346,2.9,2.9,2.92,2.88,2.89,7032650,0.31592,20389859,391.892,0.986,793832.06463,645563.92442,145.0,4.93533015657
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,1.98,11.33,11.09,11.42,11.0,11.11,6786474,0.93902,76370879,15.736,0.99704,818839.494,818839.494,28.325,0.0149078947368
300304,云意电气,0.3,30.43,6.76,5.21,0.21,6168.63,31.44,,07-29,云意电气,1.232,5.75,5.69,5.76,5.64,5.68,8507544,1.0076,48699638,35.938,0.998583333333,501567.45035,485494.02455,19.1666666667,0.629860882901
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-0.374,16.0,16.05,16.1,16.0,16.06,35074359,0.18409,562362315,5.839,1.01583892617,33238705.2016,30483738.8016,10.7382550336,3.89067211361
600277,亿利洁能,0.08,50.16,,1.53,,15688.85,56.35,,08-17,亿利洁能,-1.296,5.33,5.39,5.42,5.31,5.4,6916674,0.25866,37002422,26.65,1.0193625,1459855.09942,1425244.7103,66.625,1.32824960128
000338,潍柴动力,0.26,8.33,,3.28,,105151.6,8.5,10派1,08-31,潍柴动力,-0.246,8.1,8.13,8.15,8.06,8.12,29973519,0.69458,243236269,9.529,1.02184615385,6477763.23036,3495419.12817,31.1538461538,3.73995752147
600461,洪城水业,0.34,6.25,,5.31,,13645.31,30.91,10派1.3转8,08-24,洪城水业,-0.904,6.58,6.59,6.67,6.52,6.64,2835226,0.47731,18663604,18.8,1.02764117647,519552.60525,390852.0,19.3529411765,3.09647058824
600289,*ST信通,0.03,37.61,,0.9,,1821.23,37.43,,07-30,*ST信通,2.071,3.45,3.4,3.47,3.38,3.38,7399789,1.30756,25390356,-0.878,1.035,217712.963805,195243.32598,115.0,3.0576974209
300048,合康新能,0.13,85.71,3.05,4.29,0.07,10164.4,359.39,,08-20,合康新能,0.317,3.16,3.15,3.17,3.13,3.15,3608884,0.37231,11376626,52.667,1.0428,355986.910812,306304.001992,24.3076923077,0.283603923786
