		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	274	321.92	持有	157.63
300411	金盾股份			2016-02-03	41.56	303	99.04	持有	82.72
002656	摩登大道			2016-03-02	35.81	275	95.03	持有	69.84
000912	泸天化			2016-06-20	14.43	165	93.83	持有	27.97
000839	中信国安			2016-03-08	130.50	269	92.19	持有	250.81
002759	天际股份			2016-03-14	37.43	263	85.44	持有	69.41
002709	天赐材料			2016-03-08	66.30	269	83.86	持有	121.90
300237	美晨科技			2016-03-14	79.98	263	82.95	持有	146.32
002365	永安药业			2016-03-04	32.65	273	81.68	持有	59.32
603558	健盛集团			2016-06-24	67.04	143	75.27	持有	117.50
300391	康跃科技			2016-03-03	39.90	266	73.31	持有	69.15
000923	河北宣工			2016-03-14	21.32	263	69.14	持有	36.06
300076	GQY视讯			2016-03-14	74.89	214	68.9	持有	126.49
002618	丹邦科技			2016-03-03	31.45	274	68.14	持有	52.88
000011	深物业A			2016-01-29	34.47	308	66.52	持有	57.40
002291	星期六			2016-03-07	17.54	270	64.14	持有	28.79
600110	诺德股份			2016-02-02	86.76	304	62.52	持有	141.00
600148	长春一东			2016-02-02	49.04	304	61.11	持有	79.01
000333	美的集团			2016-03-02	78.39	275	59.6	持有	125.11
300441	鲍斯股份			2016-03-17	69.23	259	58.92	持有	110.02
300309	吉艾科技			2016-05-04	53.42	212	57.54	持有	84.16
300327	中颖电子			2016-03-15	37.22	262	56.64	持有	58.30
300377	赢时胜			2016-02-01	109.65	305	55.46	持有	170.46
000595	宝塔实业			2016-08-16	25.67	108	55.01	持有	39.79
300308	中际装备			2016-10-10	49.34	53	54.44	持有	76.20
600322	天房发展			2016-06-29	14.15	156	51.94	持有	21.50
300052	中青宝			2016-02-03	51.21	303	50.05	持有	76.84
601186	中国铁建			2016-06-23	10.34	162	49.71	持有	15.48
300082	奥克股份			2016-05-24	39.31	192	49.25	持有	58.67
300323	华灿光电			2016-03-15	20.56	31	48.83	持有	30.60
000338	潍柴动力			2016-06-15	64.67	170	47.73	持有	95.54
002455	百川股份			2016-03-02	42.25	275	47.46	持有	62.30
300353	东土科技			2016-03-03	97.29	111	47.06	持有	143.07
600475	华光股份			2016-03-15	33.27	262	44.33	持有	48.02
002141	蓉胜超微			2016-05-23	59.23	193	44.3	持有	85.47
600318	新力金融			2016-02-01	33.42	305	44.08	持有	48.15
600734	实达集团			2016-03-14	51.66	252	43.24	持有	74.00
000659	珠海中富			2016-06-28	68.64	157	42.74	持有	97.98
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
000623	吉林敖东			2016-05-06	397.70	210	41.8	持有	563.92
300264	佳创视讯			2016-03-08	35.09	269	41.72	持有	49.73
603338	浙江鼎力			2016-03-15	91.01	262	41.39	持有	128.68
000976	春晖股份			2016-03-18	30.10	259	41.03	持有	42.45
000656	金科股份			2016-02-03	21.61	303	40.77	持有	30.42
000524	岭南控股			2016-03-11	53.14	266	40.46	持有	74.64
000505	*ST珠江			2016-03-17	27.11	260	40.39	持有	38.06
300026	红日药业			2016-03-07	205.66	270	40.16	持有	288.25
000529	广弘控股			2016-06-20	24.93	165	38.23	持有	34.46
600649	城投控股			2016-05-20	295.19	196	37.96	持有	407.24
600898	三联商社			2016-06-22	32.93	163	37.56	持有	45.30
600857	宁波中百			2016-08-09	79.98	115	37.43	持有	109.92
000615	京汉股份			2016-05-24	78.59	192	36.81	持有	107.52
603268	松发股份			2016-03-07	38.72	270	36.54	持有	52.87
300423	鲁亿通			2016-03-14	32.35	263	36.45	持有	44.14
600346	*ST橡塑			2016-05-20	39.86	165	36.38	持有	54.36
600152	维科精华			2016-02-04	28.15	288	35.38	持有	38.11
002697	红旗连锁			2016-03-03	38.35	274	35.23	持有	51.86
300376	易事特			2016-08-24	161.44	100	35.19	持有	218.25
002016	世荣兆业			2016-06-22	45.16	163	34.63	持有	60.80
300191	潜能恒信			2016-03-17	116.73	260	34.56	持有	157.07
300090	盛运环保			2016-03-01	63.20	276	34.56	持有	85.04
600161	天坛生物			2016-03-21	153.99	256	33.85	持有	206.11
000885	同力水泥			2016-01-20	22.14	317	33.65	持有	29.59
300366	创意信息			2016-08-10	99.61	114	33.18	持有	132.66
600098	广州发展			2016-05-05	41.52	211	33.12	持有	55.27
601699	潞安环能			2016-01-06	36.61	331	33.08	持有	48.72
002614	蒙发利			2016-03-02	54.67	275	32.94	持有	72.68
000652	泰达股份			2016-05-26	119.69	190	32.23	持有	158.27
300352	北信源			2016-03-08	119.46	269	32.14	持有	157.85
002156	通富微电			2016-03-14	24.59	263	32.0	持有	32.46
600383	金地集团			2016-06-06	142.02	179	31.42	持有	186.64
002591	恒大高新			2016-03-03	39.74	274	31.3	持有	52.18
300256	星星科技			2016-05-26	30.81	190	31.19	持有	40.42
002669	康达新材			2016-09-06	47.26	87	30.91	持有	61.87
002370	亚太药业			2016-03-17	42.64	260	30.3	持有	55.56
002706	良信电器			2016-02-01	58.03	305	30.26	持有	75.59
002670	华声股份			2016-09-30	31.87	63	30.19	持有	41.49
002163	中航三鑫			2016-06-28	32.32	157	30.04	持有	42.03
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
600012	皖通高速			2016-10-10	25.25	53	29.82	持有	32.78
300268	万福生科			2016-06-29	36.71	132	29.8	持有	47.65
002040	南 京 港			2016-03-09	26.89	268	29.34	持有	34.78
000785	武汉中商			2016-03-08	68.08	269	28.97	持有	87.80
002758	华通医药			2016-03-15	64.70	262	28.84	持有	83.36
603600	永艺股份			2016-05-25	43.77	191	28.76	持有	56.36
002429	兆驰股份			2016-06-03	30.68	182	28.65	持有	39.47
300033	同花顺			2016-01-29	504.83	308	28.62	持有	649.30
002639	雪人股份			2016-10-11	35.61	52	28.5	持有	45.76
000570	苏常柴Ａ			2016-02-03	41.34	303	28.11	持有	52.96
000993	闽东电力			2016-05-27	14.99	189	28.09	持有	19.20
000791	甘肃电投			2016-08-04	26.74	120	27.71	持有	34.15
601608	中信重工			2016-02-04	7.53	302	27.62	持有	9.61
600173	卧龙地产			2016-03-02	13.69	275	27.61	持有	17.47
002366	台海核电			2016-03-17	49.35	260	27.44	持有	62.89
600785	新华百货			2016-02-04	107.17	302	27.41	持有	136.54
300208	恒顺众昇			2016-03-11	137.12	266	26.78	持有	173.84
000042	中洲控股			2016-04-11	201.84	198	26.76	持有	255.85
000565	渝三峡Ａ			2016-03-18	75.38	259	26.61	持有	95.44
600853	龙建股份			2016-05-31	10.77	185	26.28	持有	13.60
300394	天孚通信			2016-03-14	71.66	263	26.11	持有	90.37
300226	上海钢联			2016-02-03	146.91	303	26.0	持有	185.10
002752	昇兴股份			2016-06-28	25.60	155	25.78	持有	32.20
600481	双良节能			2016-05-30	48.66	186	25.77	持有	61.20
601158	重庆水务			2016-02-04	7.89	302	25.6	持有	9.91
000518	四环生物			2016-08-16	54.80	108	25.57	持有	68.81
002584	西陇科学			2016-02-04	34.01	218	24.82	持有	42.45
601766	中国中车			2016-06-29	10.37	156	24.59	持有	12.92
002617	露笑科技			2016-03-14	63.85	263	24.21	持有	79.31
603158	腾龙股份			2016-09-30	44.81	63	23.88	持有	55.51
002054	德美化工			2016-05-24	30.36	192	23.78	持有	37.58
002146	荣盛发展			2016-03-18	68.22	259	23.75	持有	84.42
300065	海兰信			2016-05-23	115.31	193	23.74	持有	142.68
603998	方盛制药			2016-06-01	55.37	184	23.68	持有	68.48
002202	金风科技			2016-03-07	77.39	270	23.58	持有	95.64
300153	科泰电源			2016-05-17	71.58	199	23.57	持有	88.45
600308	华泰股份			2016-06-01	28.03	184	23.55	持有	34.63
300345	红宇新材			2016-03-03	43.42	274	23.47	持有	53.61
600116	三峡水利			2016-08-15	46.64	109	23.28	持有	57.50
600970	中材国际			2016-02-03	73.97	303	23.16	持有	91.10
600240	华业资本			2016-05-31	74.48	185	23.05	持有	91.65
600319	*ST亚星			2016-03-07	11.54	183	23.05	持有	14.20
600685	中船防务			2016-05-26	47.21	190	22.92	持有	58.03
300334	津膜科技			2016-03-08	35.44	269	22.63	持有	43.46
601633	长城汽车			2016-05-04	29.27	212	22.48	持有	35.85
002323	雅百特			2016-06-21	49.70	164	22.35	持有	60.81
600575	皖江物流			2016-05-31	79.76	185	22.29	持有	97.54
000099	中信海直			2016-02-03	38.92	303	22.05	持有	47.50
300224	正海磁材			2016-02-04	48.73	302	21.86	持有	59.38
600228	昌九生化			2016-07-19	25.70	108	21.79	持有	31.30
000088	盐 田 港			2016-03-02	45.59	275	21.28	持有	55.29
600993	马应龙			2016-05-04	190.87	212	21.17	持有	231.27
002059	云南旅游			2016-11-30	19.55	2	21.13	持有	23.68
000933	*ST神火			2016-09-29	57.12	64	21.13	持有	69.19
002110	三钢闽光			2016-11-07	8.83	25	21.06	持有	10.69
000531	穗恒运Ａ			2016-05-27	110.48	91	20.94	持有	133.62
300066	三川智慧			2016-03-14	122.91	263	20.71	持有	148.37
300095	华伍股份			2016-10-11	49.31	44	20.62	持有	59.48
300240	飞力达			2016-06-17	36.21	168	20.57	持有	43.66
002743	富煌钢构			2016-06-17	26.95	168	20.41	持有	32.45
600178	东安动力			2016-08-08	20.25	116	20.4	持有	24.38
601600	中国铝业			2016-07-04	3.97	151	20.4	持有	4.78
300077	国民技术			2016-03-15	80.00	262	20.3	持有	96.24
002027	分众传媒			2016-03-17	104.08	260	20.21	持有	125.11
000836	鑫茂科技			2016-08-03	56.18	121	20.17	持有	67.51
000899	赣能股份			2016-05-23	28.09	193	19.97	持有	33.70
600276	恒瑞医药			2016-05-18	892.41	198	19.95	持有	1070.46
300452	山河药辅			2016-03-14	77.86	263	19.92	持有	93.37
002537	海立美达			2016-10-12	82.11	51	19.9	持有	98.45
002478	常宝股份			2016-03-02	11.94	175	19.85	持有	14.31
600015	华夏银行			2016-07-04	33.54	151	19.65	持有	40.13
601877	正泰电器			2016-02-01	29.54	305	19.47	持有	35.29
300131	英唐智控			2016-03-07	146.88	270	19.32	持有	175.26
601880	大连港			2016-10-12	6.17	51	19.29	持有	7.36
300388	国祯环保			2016-03-17	66.64	260	18.92	持有	79.25
300114	中航电测			2016-03-03	83.25	274	18.82	持有	98.92
601899	紫金矿业			2016-06-01	5.42	184	18.63	持有	6.43
300412	迦南科技			2016-06-01	69.84	184	18.46	持有	82.73
002198	嘉应制药			2016-11-07	64.20	11	18.4	持有	76.01
600896	中海海盛			2016-03-09	56.88	264	18.34	持有	67.31
600626	申达股份			2016-05-31	114.86	185	18.33	持有	135.91
000821	京山轻机			2016-03-16	33.69	261	17.9	持有	39.72
002556	辉隆股份			2016-02-02	42.51	304	17.83	持有	50.09
002651	利君股份			2016-01-22	27.82	315	17.43	持有	32.67
002061	*ST江化			2016-06-29	14.61	156	17.18	持有	17.12
000673	当代东方			2016-08-31	129.88	93	16.76	持有	151.65
300438	鹏辉能源			2016-09-28	96.05	65	16.67	持有	112.06
000972	中基健康			2016-06-01	19.93	184	16.56	持有	23.23
600480	凌云股份			2016-05-31	24.42	51	16.5	持有	28.45
002503	搜于特			2016-06-29	213.02	156	16.47	持有	248.10
600446	金证股份			2016-03-08	414.78	269	15.99	持有	481.09
601919	中国远洋			2016-08-12	5.45	112	15.96	持有	6.32
002297	博云新材			2016-05-20	34.04	28	15.86	持有	39.44
002045	国光电器			2016-03-08	60.83	269	15.81	持有	70.45
300400	劲拓股份			2016-11-07	59.57	25	15.61	持有	68.87
600048	保利地产			2016-11-01	169.70	31	15.57	持有	196.13
300183	东软载波			2016-09-26	109.31	67	15.48	持有	126.23
