code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,3.008,4.11,4.03,4.11,3.99,3.99,13266463,0.61763,53831419,17.87,0.799417582418,961354.388703,882813.998052,4.51648351648,0.000501831501832
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.0,2.51,2.51,2.53,2.48,2.51,7525259,0.37569,18840307,33.873,0.655060784314,694274.233553,502766.532414,4.92156862745,0.00474711225218
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,-0.879,12.41,12.52,12.58,12.4,12.52,879301,0.20598,10979998,53.957,3.98767345133,691101.413304,529775.454,5.49115044248,0.0125984271153
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,0.946,9.6,9.53,9.68,9.49,9.51,5808891,0.19599,55825627,274.286,1.39918562874,2845342.99296,2845342.99296,5.74850299401,0.0138923197613
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,0.946,9.6,9.53,9.68,9.49,9.51,5808891,0.19599,55825627,274.286,1.39918562874,2845342.99296,2845342.99296,5.74850299401,0.0138923197613
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-0.424,7.04,7.08,7.09,7.01,7.07,6162295,0.16385,43451562,4.725,0.920569491525,3381064.55174,2647660.27046,5.96610169492,0.722288340789
000587,金洲慈航,0.46,253.85,,6.26,,48933.42,581.92,,08-24,金洲慈航,-0.719,2.76,2.77,2.78,2.74,2.78,16340784,1.34712,45076745,5.75,0.3756,586154.81508,334791.2706,6.0,0.0236360055151
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.452,6.11,6.21,6.21,6.1,6.2,1961000,0.41111,12025402,19.094,0.796793877551,362264.304896,291446.184926,6.23469387755,0.0159863945578
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.452,6.11,6.21,6.21,6.1,6.2,1961000,0.41111,12025402,19.094,0.796793877551,362264.304896,291446.184926,6.23469387755,0.0159863945578
300403,地尔汉宇,0.79,60.34,9.37,8.38,0.67,10603.92,60.35,,08-18,地尔汉宇,-1.93,5.59,5.7,5.74,5.58,5.7,905000,0.23751,5134426,11.646,0.592964556962,337077.0,212999.094373,7.07594936709,0.117267970949
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,0.0,7.4,7.41,7.46,7.36,7.4,2908177,0.2353,21572231,6.041,0.624888888889,914608.09712,914608.09712,7.47474747475,0.15530329264
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,-2.017,3.4,3.47,3.48,3.4,3.47,4774302,0.43438,16350750,42.5,0.767318181818,374772.89684,373692.35984,7.72727272727,0.347762048932
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,-0.958,16.54,16.7,16.73,16.44,16.7,260160,0.0495,4306197,42.487,2.86507788462,1036936.97186,869311.640562,7.95192307692,9.54658456219e-05
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,-0.958,16.54,16.7,16.73,16.44,16.7,260160,0.0495,4306197,42.487,2.86507788462,1036936.97186,869311.640562,7.95192307692,9.54658456219e-05
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-0.811,7.34,7.4,7.41,7.32,7.4,15293552,0.11927,112435086,4.959,0.639856521739,9411852.0033,9411852.0033,7.97826086957,1.38752362949
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,-2.738,13.5,13.91,13.94,13.47,13.88,3054302,0.7261,41810387,19.565,1.63205357143,567867.0888,567867.0888,8.03571428571,0.121129247599
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,-2.738,13.5,13.91,13.94,13.47,13.88,3054302,0.7261,41810387,19.565,1.63205357143,567867.0888,567867.0888,8.03571428571,0.121129247599
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.8,1.26,1.24,1.29,1.24,1.25,12096410,1.17893,15322462,-0.397,1.743,307173.642174,129282.694632,8.4,0.056
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.8,1.26,1.24,1.29,1.24,1.25,12096410,1.17893,15322462,-0.397,1.743,307173.642174,129282.694632,8.4,0.056
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.8,1.26,1.24,1.29,1.24,1.25,12096410,1.17893,15322462,-0.397,1.743,307173.642174,129282.694632,8.4,0.056
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.8,1.26,1.24,1.29,1.24,1.25,12096410,1.17893,15322462,-0.397,1.743,307173.642174,129282.694632,8.4,0.056
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-1.89,5.19,5.29,5.3,5.17,5.29,2782100,0.35864,14534576,39.923,0.647885,405763.018848,402605.599308,8.65,0.4325
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,-0.238,4.19,4.2,4.22,4.16,4.2,371300,0.04082,1550756,22.053,1.19589583333,574562.590062,381080.61313,8.72916666667,0.0229714912281
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,-0.238,4.19,4.2,4.22,4.16,4.2,371300,0.04082,1550756,22.053,1.19589583333,574562.590062,381080.61313,8.72916666667,0.0229714912281
300118,东方日升,0.74,365.64,5.34,14.71,-0.3,47999.22,365.72,,08-27,东方日升,-1.199,6.59,6.67,6.68,6.58,6.67,3985868,0.57604,26360365,8.449,1.30998513514,595934.979119,455989.194785,8.90540540541,0.0243556651499
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-1.729,3.41,3.45,3.45,3.37,3.47,3627700,0.39028,12368184,72.553,0.712510526316,392350.455827,316963.548693,8.97368421053,0.14003876733
