code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,0.335,5.99,5.92,6.0,5.88,5.97,5941376,0.60123,35344005,7.736,0.768716666667,600512.573835,591930.132983,4.34057971014,0.02006740504
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-0.752,3.96,3.99,4.01,3.9,3.99,15159855,0.70815,59958849,17.217,0.770241758242,924138.378108,847741.527072,4.35164835165,0.000483516483516
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,6.56,7.31,6.89,7.48,6.87,6.86,6377399,1.57624,45967121,-22.844,1.15183263889,437601.847278,295758.945,5.07638888889,0.120780130595
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,6.56,7.31,6.89,7.48,6.87,6.86,6377399,1.57624,45967121,-22.844,1.15183263889,437601.847278,295758.945,5.07638888889,0.120780130595
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,2.771,8.9,8.69,8.95,8.58,8.66,9822950,0.33142,86199446,254.286,1.29716167665,2637870.06639,2637870.06639,5.32934131737,0.012879338112
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,1.465,2.77,2.72,2.78,2.71,2.73,8032607,0.40102,22017031,37.382,0.722915686275,766191.086431,554845.934178,5.43137254902,0.00523884499544
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,-1.223,12.92,13.16,13.19,12.51,13.08,3905844,0.91494,50086641,56.174,4.15155044248,719502.841248,551547.048,5.71681415929,0.0131161706954
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-0.865,6.88,6.9,6.93,6.64,6.94,13376255,2.80425,90601364,21.5,0.897208163265,407917.907968,328175.082208,7.02040816327,0.0180010465725
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-0.865,6.88,6.9,6.93,6.64,6.94,13376255,2.80425,90601364,21.5,0.897208163265,407917.907968,328175.082208,7.02040816327,0.0180010465725
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,2.355,7.39,7.2,7.39,7.14,7.22,4445378,0.35967,32313191,6.033,0.624044444444,913372.140232,913372.140232,7.46464646465,0.155093423325
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,1.009,9.01,8.92,9.01,8.83,8.92,8511873,0.22633,76084957,6.047,1.1781720339,4327186.30841,3388553.84047,7.63559322034,0.924405958879
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.0,7.29,7.3,7.32,7.2,7.29,18087843,0.14106,131543740,4.926,0.635497826087,9347738.57004,9347738.57004,7.92391304348,1.37807183365
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,1.445,3.51,3.47,3.51,3.44,3.46,5811047,0.87195,20236662,43.875,0.792143181818,386897.902326,233922.687102,7.97727272727,0.359013174045
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,2.496,13.96,13.57,14.02,13.57,13.62,2725100,0.64784,37713876,20.232,1.68766428571,587216.634048,587216.634048,8.30952380952,0.125256614554
300403,地尔汉宇,0.79,60.34,9.37,8.38,0.67,10603.92,60.35,,08-18,地尔汉宇,4.0,6.76,6.44,6.84,6.4,6.5,5971938,1.56729,39757994,14.083,0.717073417722,407628.0,257580.300172,8.55696202532,0.141812429985
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,1.828,5.57,5.47,5.58,5.45,5.47,7411348,0.67991,40984726,59.255,0.92253125,997935.891432,607154.578182,8.703125,1.61168981481
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,3.399,3.65,3.54,3.65,3.5,3.53,10319724,1.25075,36981072,20.278,0.471829268293,465320.42374,301154.886565,8.90243902439,0.139100609756
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,3.352,5.55,5.37,5.56,5.35,5.37,6446961,0.83108,35155206,42.692,0.692825,433908.43056,430531.99926,9.25,0.4625
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.481,4.18,4.14,4.18,4.1,4.16,7222393,0.26397,29943155,9.541,0.514604444444,1685389.7359,1143661.7359,9.28888888889,0.0188599222141
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,0.796,13.93,13.86,13.98,13.73,13.82,63414254,0.33284,878567927,5.084,0.884414765101,28938447.7161,26539905.0941,9.34899328859,3.38731640891
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,0.796,13.93,13.86,13.98,13.73,13.82,63414254,0.33284,878567927,5.084,0.884414765101,28938447.7161,26539905.0941,9.34899328859,3.38731640891
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,2.594,3.56,3.48,3.56,3.45,3.47,4595001,0.49435,16110746,75.745,0.743852631579,409609.273532,330906.226788,9.36842105263,0.146198830409
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,3.899,4.53,4.44,4.7,4.42,4.36,3994888,0.43491,18169395,23.842,1.2929375,625933.925082,416101.971747,9.4375,0.0248355263158
