code,name,open,high,low,close,volume,amount,MA_20,date
600051,宁波联合,37.53,40.12,37.31,39.83,7102850.0,65122991.0,39.406,2016-03-02
600256,广汇能源,151.74,161.68,151.74,160.94,53818579.0,230358118.0,160.06,2016-03-02
600620,天宸股份,4050.89,4406.04,4012.05,4333.9,12297208.0,186603935.0,4173.2485,2016-03-02
600622,嘉宝集团,1718.23,1859.8,1687.98,1819.87,14717124.0,217320943.0,1802.633,2016-03-02
600777,新潮实业,96.69,102.61,96.04,101.23,16740447.0,205995705.0,99.1385,2016-03-02
600811,东方集团,73.84,77.79,73.36,77.31,24341459.0,154450008.0,75.221,2016-03-02
600846,同济科技,159.9,172.79,159.53,171.11,31242535.0,277685375.0,163.75,2016-03-02
000008,神州高铁,213.46,225.61,209.49,224.02,30032128.0,247339184.0,222.2775,2016-03-02
000301,东方市场,9.04,9.6,8.95,9.54,20596542.0,91457816.0,9.343,2016-03-02
000632,三木集团,53.45,56.43,53.38,56.2,6824872.0,49416440.0,56.1265,2016-03-02
000652,泰达股份,121.3,133.08,120.77,132.55,36062860.0,171376800.0,127.754,2016-03-02
000909,数源科技,24.02,25.68,23.51,25.3,9935967.0,116199960.0,24.9575,2016-03-02
600020,中原高速,18.15,19.38,18.11,19.24,31340034.0,161620262.0,18.389,2016-03-02
600033,福建高速,19.64,21.23,19.58,21.11,27113028.0,90056021.0,20.137,2016-03-02
600106,重庆路桥,37.13,38.92,36.78,38.52,19416029.0,147959241.0,36.896,2016-03-02
600269,赣粤高速,43.19,45.67,42.99,45.37,26833618.0,119648156.0,45.3075,2016-03-02
600350,山东高速,9.35,9.79,9.33,9.77,9586155.0,48460728.0,9.4985,2016-03-02
600368,五洲交通,11.34,12.05,11.27,11.89,14498449.0,73094921.0,11.5975,2016-03-02
600377,宁沪高速,18.09,18.61,18.05,18.61,8039468.0,63658267.0,18.12,2016-03-02
601107,四川成渝,4.51,4.67,4.47,4.66,12336045.0,49662781.0,4.6455,2016-03-02
601188,龙江交通,4.18,4.37,4.1,4.35,12581054.0,50884399.0,4.3395,2016-03-02
000429,粤高速Ａ,14.58,15.45,14.46,15.36,9319516.0,46573048.0,15.2085,2016-03-02
