		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	510	350.03	持有	168.13
600291	西水股份			2017-04-07	48.81	110	144.42	持有	119.30
000916	华北高速			2016-05-27	8.77	425	117.22	持有	19.05
300450	先导智能			2016-09-21	184.43	308	106.77	持有	381.34
600148	长春一东			2016-02-02	49.04	540	105.22	持有	100.64
000923	河北宣工			2016-03-14	21.32	499	97.51	持有	42.11
002759	天际股份			2016-03-14	37.43	499	76.09	持有	65.91
000912	泸天化			2016-06-20	14.43	401	75.47	持有	25.32
300411	金盾股份			2016-02-03	41.56	539	74.37	持有	72.47
000839	中信国安			2016-03-08	130.50	505	71.51	持有	223.82
000905	厦门港务			2017-01-25	24.91	182	62.91	持有	40.58
002455	百川股份			2016-03-02	42.25	511	62.51	持有	68.66
601101	昊华能源			2017-05-18	20.96	69	62.17	持有	33.99
600507	方大特钢			2017-04-28	67.95	89	62.02	持有	110.09
300309	吉艾科技			2016-05-04	53.42	448	59.28	持有	85.09
600480	凌云股份			2016-05-31	24.42	421	58.35	持有	38.67
600801	华新水泥			2017-05-31	50.03	56	55.31	持有	77.70
002068	黑猫股份			2017-05-17	39.22	70	54.77	持有	60.70
600295	鄂尔多斯			2017-01-23	30.04	184	53.43	持有	46.09
002656	摩登大道			2016-03-02	35.81	511	52.95	持有	54.77
000831	*ST五稀			2017-06-13	42.69	43	51.93	持有	64.86
000063	中兴通讯			2016-10-10	256.56	289	51.89	持有	389.69
000709	河钢股份			2016-11-10	30.00	258	50.63	持有	45.19
000488	晨鸣纸业			2017-05-19	60.61	68	50.11	持有	90.98
600338	西藏珠峰			2017-01-23	37.31	184	49.88	持有	55.92
600008	首创股份			2016-06-01	29.12	420	49.86	持有	43.64
002092	中泰化学			2017-06-06	35.95	50	48.82	持有	53.50
600782	新钢股份			2017-05-16	32.38	71	47.81	持有	47.86
002460	赣锋锂业			2017-06-14	261.80	42	47.73	持有	386.76
000088	盐 田 港			2016-03-02	45.59	511	47.69	持有	67.33
600808	马钢股份			2017-05-18	5.74	69	45.12	持有	8.33
600475	华光股份			2016-03-15	33.27	498	44.12	持有	47.95
002040	南 京 港			2016-03-09	26.89	504	43.99	持有	38.72
002430	杭氧股份			2016-09-07	17.52	322	43.95	持有	25.22
600346	*ST橡塑			2016-05-20	39.86	432	43.2	持有	57.08
601336	新华保险			2017-04-20	43.53	97	42.38	持有	61.98
300268	万福生科			2016-06-29	36.71	392	42.17	持有	52.19
601699	潞安环能			2016-01-06	36.61	567	41.6	持有	51.84
000951	中国重汽			2017-05-18	36.22	69	40.83	持有	51.01
600231	凌钢股份			2016-03-22	18.98	491	39.78	持有	26.53
601992	金隅股份			2016-10-25	9.28	274	38.79	持有	12.88
600282	南钢股份			2017-05-25	17.20	62	38.43	持有	23.81
000627	天茂集团			2016-01-29	209.41	544	37.72	持有	288.39
600698	湖南天雁			2017-05-25	51.60	62	37.44	持有	70.92
600741	华域汽车			2017-01-20	632.34	187	37.43	持有	869.00
000022	深赤湾Ａ			2015-12-07	78.68	597	36.74	持有	107.59
601678	滨化股份			2017-05-25	18.82	62	36.45	持有	25.68
000797	中国武夷			2017-06-05	37.36	51	36.22	持有	50.89
300083	劲胜精密			2017-01-26	54.81	181	34.5	持有	73.72
600259	广晟有色			2017-06-09	39.29	47	34.49	持有	52.84
