		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	491	372.83	持有	176.65
000916	华北高速			2016-05-27	8.77	406	141.85	持有	21.21
000923	河北宣工			2016-03-14	21.32	480	138.7	持有	50.89
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
300450	先导智能			2016-09-21	184.43	289	94.79	持有	359.25
000839	中信国安			2016-03-08	130.50	486	93.89	持有	253.02
002759	天际股份			2016-03-14	37.43	480	88.14	持有	70.42
300411	金盾股份			2016-02-03	41.56	520	81.76	持有	75.54
600480	凌云股份			2016-05-31	24.42	402	72.48	持有	42.12
000615	京汉股份			2016-05-24	78.59	409	68.48	持有	132.41
002008	大族激光			2017-01-20	279.88	168	68.22	持有	470.82
000912	泸天化			2016-06-20	14.43	382	67.29	持有	24.14
600148	长春一东			2016-02-02	49.04	521	66.7	持有	81.75
600291	西水股份			2017-04-07	48.81	91	65.56	持有	80.81
600008	首创股份			2016-06-01	29.12	401	61.95	持有	47.16
000088	盐 田 港			2016-03-02	45.59	492	60.78	持有	73.30
002656	摩登大道			2016-03-02	35.81	492	57.75	持有	56.49
002040	南 京 港			2016-03-09	26.89	485	57.08	持有	42.24
300309	吉艾科技			2016-05-04	53.42	429	57.02	持有	83.88
000063	中兴通讯			2016-10-10	256.56	270	53.68	持有	394.28
002455	百川股份			2016-03-02	42.25	492	52.97	持有	64.63
600741	华域汽车			2017-01-20	632.34	168	51.42	持有	957.48
600475	华光股份			2016-03-15	33.27	479	47.94	持有	49.22
300334	津膜科技			2016-03-08	35.44	486	47.6	持有	52.31
601992	金隅股份			2016-10-25	9.28	255	46.77	持有	13.62
600346	*ST橡塑			2016-05-20	39.86	411	46.36	持有	58.34
601008	连云港			2016-08-12	8.13	329	46.13	持有	11.88
002035	华帝股份			2017-01-20	161.82	168	44.49	持有	233.81
000709	河钢股份			2016-11-10	30.00	239	40.93	持有	42.28
000022	深赤湾Ａ			2015-12-07	78.68	578	39.53	持有	109.78
600338	西藏珠峰			2017-01-23	37.31	165	39.45	持有	52.03
000504	*ST生物			2016-03-08	56.18	486	39.32	持有	78.27
300327	中颖电子			2016-03-15	37.22	479	39.17	持有	51.80
300083	劲胜精密			2017-01-26	54.81	162	39.14	持有	76.26
000158	常山股份			2017-01-26	25.55	162	38.75	持有	35.45
600116	三峡水利			2016-08-15	46.64	326	37.09	持有	63.94
600970	中材国际			2016-02-03	73.97	520	36.56	持有	101.01
000488	晨鸣纸业			2017-05-19	60.61	49	36.51	持有	82.74
600231	凌钢股份			2016-03-22	18.98	472	35.88	持有	25.79
601336	新华保险			2017-04-20	43.53	78	34.8	持有	58.68
600885	宏发股份			2016-09-08	86.44	302	34.64	持有	116.38
300122	智飞生物			2017-01-25	62.56	163	34.35	持有	84.05
002148	北纬通信			2017-01-25	85.72	163	34.11	持有	114.96
002340	格林美			2017-02-08	113.67	149	33.49	持有	151.74
600966	博汇纸业			2017-06-08	30.61	29	33.36	持有	40.82
000905	厦门港务			2017-01-25	24.91	163	33.08	持有	33.15
600507	方大特钢			2017-04-28	67.95	70	33.02	持有	90.39
000951	中国重汽			2017-05-18	36.22	50	32.97	持有	48.16
600319	*ST亚星			2016-03-07	11.54	487	32.5	持有	15.29
002043	兔 宝 宝			2017-01-20	74.55	168	31.99	持有	98.40
601101	昊华能源			2017-05-18	20.96	50	31.68	持有	27.60
601000	唐山港			2017-01-25	14.41	163	31.64	持有	18.97
002072	凯瑞德			2017-03-17	26.69	112	31.51	持有	35.10
600259	广晟有色			2017-06-09	39.29	28	31.43	持有	51.64
600808	马钢股份			2017-05-18	5.74	50	31.36	持有	7.54
000910	大亚科技			2016-12-30	45.55	189	30.91	持有	59.63
002336	*ST人乐			2017-05-25	10.54	43	29.79	持有	13.68
600698	湖南天雁			2017-05-25	51.60	43	29.48	持有	66.81
600497	驰宏锌锗			2017-05-16	113.91	52	28.79	持有	146.71
600133	东湖高新			2017-02-06	31.18	151	28.77	持有	40.15
000970	中科三环			2017-06-09	202.90	28	27.88	持有	259.47
002485	希努尔			2017-05-08	35.86	60	27.86	持有	45.85
002423	*ST中特			2016-08-05	10.11	336	27.5	持有	12.89
300376	易事特			2016-08-24	161.44	317	27.32	持有	205.54
002350	北京科锐			2017-02-03	43.97	154	27.29	持有	55.97
601601	中国太保			2017-03-10	32.39	119	27.17	持有	41.19
000831	*ST五稀			2017-06-13	42.69	24	26.94	持有	54.19
600782	新钢股份			2017-05-16	32.38	52	26.74	持有	41.04
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
300224	正海磁材			2017-06-13	39.72	24	26.56	持有	50.27
002515	金字火腿			2017-06-02	88.66	35	26.54	持有	112.19
600801	华新水泥			2017-05-31	50.03	37	26.14	持有	63.11
000611	*ST蒙发			2016-03-08	35.97	486	26.13	持有	45.37
300117	嘉寓股份			2017-02-06	41.98	151	25.92	持有	52.86
002126	银轮股份			2016-09-29	45.86	281	25.64	持有	57.62
000822	山东海化			2017-04-06	14.70	92	25.58	持有	18.46
002361	神剑股份			2017-06-06	54.64	31	24.16	持有	67.84
600212	*ST江泉			2017-05-16	20.82	52	24.11	持有	25.84
002300	太阳电缆			2017-06-06	51.61	31	24.1	持有	64.05
002080	中材科技			2017-05-31	36.81	37	24.04	持有	45.66
002510	天汽模			2017-02-03	26.23	154	24.02	持有	32.53
600884	杉杉股份			2016-12-05	339.93	214	23.82	持有	420.91
300192	科斯伍德			2016-08-15	42.19	200	23.61	持有	52.15
000050	深天马Ａ			2017-04-26	143.41	72	23.42	持有	177.00
601880	大连港			2016-10-12	6.17	268	23.34	持有	7.61
002163	中航三鑫			2016-06-28	32.32	374	23.27	持有	39.84
601699	潞安环能			2016-01-06	36.61	548	23.0	持有	45.03
300082	奥克股份			2016-05-24	39.31	409	21.7	持有	47.84
002617	露笑科技			2016-03-14	63.85	480	21.63	持有	77.66
600282	南钢股份			2017-05-25	17.20	43	21.05	持有	20.82
002460	赣锋锂业			2017-06-14	261.80	23	21.04	持有	316.89
300208	恒顺众昇			2016-03-11	137.12	483	20.95	持有	165.84
603788	宁波高发			2017-02-03	37.90	154	20.77	持有	45.77
000652	泰达股份			2016-05-26	119.69	407	20.7	持有	144.46
000692	惠天热电			2017-02-07	77.88	150	20.51	持有	93.85
600375	*ST星马			2017-02-03	25.44	26	20.28	持有	30.60
601233	桐昆股份			2017-05-18	27.29	50	20.15	持有	32.79
000673	当代东方			2016-08-31	129.88	139	19.96	持有	155.80
002240	威华股份			2017-06-08	18.48	29	19.91	持有	22.16
000544	中原环保			2017-05-12	40.44	56	19.71	持有	48.41
600665	天地源			2017-05-25	20.44	43	19.62	持有	24.45
601116	三江购物			2017-06-01	26.27	36	19.6	持有	31.42
300142	沃森生物			2017-01-26	155.91	162	19.4	持有	186.16
600501	航天晨光			2017-06-07	62.20	30	19.39	持有	74.26
600031	三一重工			2017-05-23	303.33	45	19.25	持有	361.73
600308	华泰股份			2017-05-25	32.83	43	19.07	持有	39.09
002011	盾安环境			2017-01-24	57.28	164	18.99	持有	68.16
300166	东方国信			2017-05-04	222.12	64	18.93	持有	264.16
000019	深深宝Ａ			2017-06-07	55.60	30	18.87	持有	66.09
002708	光洋股份			2017-06-06	26.33	31	18.8	持有	31.28
000016	深康佳Ａ			2017-01-25	100.22	163	18.75	持有	119.01
600456	宝钛股份			2017-05-26	48.09	42	18.59	持有	57.03
000518	四环生物			2016-08-16	54.80	325	18.52	持有	64.95
000603	盛达矿业			2017-06-02	50.85	35	18.43	持有	60.22
300127	银河磁体			2017-06-13	36.07	24	18.3	持有	42.67
600961	株冶集团			2017-05-31	12.27	37	18.09	持有	14.49
600830	香溢融通			2017-06-06	96.19	31	18.01	持有	113.51
603997	继峰股份			2017-01-26	18.55	162	17.95	持有	21.88
002179	中航光电			2017-05-16	170.35	52	17.95	持有	200.93
600760	*ST黑豹			2017-05-25	141.16	43	17.46	持有	165.81
300014	亿纬锂能			2016-09-09	177.56	301	17.45	持有	208.54
300035	中科电气			2017-05-16	57.06	52	17.39	持有	66.98
