		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	473	369.62	持有	175.45
000923	河北宣工			2016-03-14	21.32	462	126.27	持有	48.24
000615	京汉股份			2016-05-24	78.59	391	96.95	持有	154.78
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
300411	金盾股份			2016-02-03	41.56	502	81.52	持有	75.44
000088	盐 田 港			2016-03-02	45.59	474	77.6	持有	80.97
600008	首创股份			2016-06-01	29.12	383	77.34	持有	51.64
000839	中信国安			2016-03-08	130.50	468	72.82	持有	225.53
300334	津膜科技			2016-03-08	35.44	468	69.72	持有	60.15
002759	天际股份			2016-03-14	37.43	462	69.25	持有	63.35
600475	华光股份			2016-03-15	33.27	461	59.78	持有	53.16
600480	凌云股份			2016-05-31	24.42	384	59.46	持有	38.94
002656	摩登大道			2016-03-02	35.81	474	57.67	持有	56.46
002040	南 京 港			2016-03-09	26.89	467	57.34	持有	42.31
601008	连云港			2016-08-12	8.13	311	55.35	持有	12.63
601992	金隅股份			2016-10-25	9.28	237	54.31	持有	14.32
600970	中材国际			2016-02-03	73.97	502	49.99	持有	110.95
300450	先导智能			2016-09-21	184.43	271	49.66	持有	276.02
002350	北京科锐			2017-02-03	43.97	136	48.74	持有	65.40
002035	华帝股份			2017-01-20	161.82	150	48.68	持有	240.60
300289	利德曼			2017-01-25	29.19	145	48.24	持有	43.27
002236	大华股份			2016-11-16	593.07	215	47.59	持有	875.30
000022	深赤湾Ａ			2015-12-07	78.68	560	46.07	持有	114.93
600148	长春一东			2016-02-02	49.04	503	45.62	持有	71.41
300117	嘉寓股份			2017-02-06	41.98	133	43.35	持有	60.18
000063	中兴通讯			2016-10-10	256.56	252	43.21	持有	367.42
002008	大族激光			2017-01-20	279.88	150	43.21	持有	400.83
600741	华域汽车			2017-01-20	632.34	150	41.74	持有	896.27
000912	泸天化			2016-06-20	14.43	364	39.57	持有	20.14
002455	百川股份			2016-03-02	42.25	474	38.72	持有	58.61
000709	河钢股份			2016-11-10	30.00	221	38.4	持有	41.52
601000	唐山港			2017-01-25	14.41	145	38.17	持有	19.91
