code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
300059,东方财富,1.09,695.4,,66.42,,184857.12,1015.45,10派1转8,03-19,东方财富,-0.084,23.83,23.95,24.27,23.43,23.85,89211940,3.8383,21.8623853211,14.5209963303,0.0314385753827
002323,雅百特,1.4,1097.09,,60.25,,26619.05,2020.7,10派1.08转20,03-25,雅百特,1.012,52.9,52.5,54.66,51.9,52.37,8791603,11.69966,37.7857142857,22.7658928571,0.0344417634704
603868,飞科电器,1.28,34.74,,55.23,1.08,50171.14,35.33,,03-28,飞科电器,10.015,28.56,28.56,28.56,28.56,25.96,10282,0.02358,22.3125,12.32319375,0.642271157168
600315,上海家化,3.31,147.01,,46.5,,220996.1,146.12,10派9.9,03-11,上海家化,0.297,30.41,30.4,30.45,30.06,30.32,6147586,0.91608,9.18731117825,4.27209969789,0.0624944641742
002127,南极电商,0.59,2850.0,,43.88,,17181.94,1549.34,10转10,04-18,南极电商,-1.104,19.7,20.0,20.0,18.85,19.92,11066980,2.47887,33.3898305085,14.6514576271,0.011715730003
000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,10派12.5,03-18,华东医药,-0.484,69.94,70.39,70.65,69.21,70.28,2304082,0.53082,27.6442687747,11.8815067194,0.608904598562
600185,格力地产,2.37,338.89,,40.12,,137076.5,337.72,10派2转18,04-19,格力地产,10.022,19.98,19.98,19.98,19.98,18.16,4403366,0.76225,8.43037974684,3.38226835443,0.0248764488384
600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22,南京化纤,0.227,13.24,13.33,13.4,12.9,13.21,9544160,3.10815,8.88590604027,3.50548993289,0.00108659147596
000626,如意集团,1.52,32.34,,38.27,,30808.15,32.46,,03-01,如意集团,-1.331,65.96,67.7,67.8,63.7,66.85,6160668,3.04535,43.3947368421,16.6071657895,1.34182859747
002130,沃尔核材,1.0,316.67,,34.69,,56987.33,316.98,10派1.1,04-12,沃尔核材,0.625,17.71,17.68,17.79,17.52,17.6,10525761,2.71907,17.71,6.143599,0.0559257270976
000018,神州长城,1.5,5805.51,,34.52,,34664.87,7978.68,10转28,04-15,神州长城,-4.015,48.53,50.43,50.53,47.86,50.56,8991706,9.1223,32.3533333333,11.1683706667,0.00557286669618
002736,国信证券,1.7,142.86,,33.86,,1394903.4,183.08,10派6,04-18,国信证券,-0.371,16.12,16.23,16.29,15.98,16.18,16688037,0.76025,9.48235294118,3.21072470588,0.0663751430854
300431,暴风科技,0.7,48.94,,33.84,,17331.37,313.23,,04-19,暴风科技,-3.368,83.2,85.0,86.8,82.31,86.1,26927009,14.35014,118.857142857,40.2212571429,2.4286298091
600074,保千里,0.18,520.69,,33.53,,37347.54,1313.6,,02-27,保千里,-1.213,16.29,16.46,16.55,16.03,16.49,41530312,4.63518,90.5,30.34465,0.173807831915
002270,法因数控,0.72,620.0,,32.94,,20330.33,1006.41,,04-15,法因数控,1.11,17.3,17.17,17.33,17.02,17.11,5782075,4.14834,24.0277777778,7.91475,0.0387544802867
600753,东方银星,0.3,9966.67,,32.0,,3861.34,10714.27,,02-26,东方银星,3.411,32.74,32.4,32.78,31.5,31.66,2083508,1.62774,109.133333333,34.9226666667,0.0109498291138
000712,锦龙股份,1.02,136.33,,30.74,,91322.06,136.12,10派1,03-29,锦龙股份,2.203,21.8,21.38,22.38,21.38,21.33,33060880,3.9056,21.3725490196,6.56992156863,0.156770696249
