code,name,open,high,low,close,volume,amount,MA_60,date
000900,现代投资,68.59,69.29,68.28,69.14,6843445.0,60175648.0,69.0641666667,2017-06-07
000903,云内动力,49.08,50.85,49.03,50.68,13905344.0,122542357.0,49.8881666667,2017-06-07
000923,河北宣工,46.72,50.58,46.72,49.72,17318043.0,510484347.0,48.2891666667,2017-06-07
002690,美亚光电,67.78,69.14,67.5,68.94,2121011.0,41767957.0,68.5761666667,2017-06-07
300415,伊之密,47.1,49.21,46.71,49.17,3757132.0,89593487.0,49.1525,2017-06-07
600332,白云山,39.77,40.71,39.65,40.44,7223369.0,202652738.0,40.1158333333,2017-06-07
300124,汇川技术,352.54,366.44,352.22,365.96,11954408.0,272662076.0,356.945833333,2017-06-07
600242,*ST中昌,20.59,21.34,20.23,21.3,16942603.0,323329667.0,20.5738333333,2017-06-07
601000,唐山港,19.08,20.09,19.08,20.02,147232400.0,803405528.0,19.4655,2017-06-07
002311,海大集团,108.11,112.95,107.72,112.09,4851830.0,81428944.0,110.342666667,2017-06-07
600970,中材国际,104.28,109.78,104.05,109.55,84898207.0,778198203.0,107.290333333,2017-06-07
601669,中国电建,8.95,9.05,8.91,9.05,38379350.0,306329806.0,9.00616666667,2017-06-07
603969,银龙股份,41.42,44.0,41.4,43.96,28416519.0,593506994.0,43.3311666667,2017-06-07
000786,北新建材,145.62,152.3,145.41,151.76,41100782.0,571155299.0,149.073333333,2017-06-07
002060,粤 水 电,15.24,16.41,15.21,16.03,42768910.0,179940444.0,15.6696666667,2017-06-07
000028,国药一致,285.82,295.46,285.82,293.81,859001.0,65071398.0,287.201166667,2017-06-07
002614,蒙发利,73.13,75.06,73.13,75.06,4154710.0,65722870.0,73.706,2017-06-07
000605,渤海股份,66.71,72.93,66.39,72.93,26782470.0,741907116.0,69.7871666667,2017-06-07
600188,兖州煤业,28.39,28.86,28.29,28.7,7450287.0,82319387.0,28.4723333333,2017-06-07
002507,涪陵榨菜,57.16,59.64,57.16,59.32,6724281.0,73605761.0,58.6863333333,2017-06-07
600808,马钢股份,5.93,6.07,5.93,6.07,34900271.0,114745379.0,5.97333333333,2017-06-07
300070,碧水源,335.93,349.23,331.61,345.99,47431946.0,903809825.0,340.191666667,2017-06-07
600197,伊力特,67.28,69.75,67.28,69.19,5512531.0,103239257.0,68.3203333333,2017-06-07
600885,宏发股份,99.2,101.23,98.62,100.51,2520998.0,91987102.0,99.9508333333,2017-06-07
002322,理工监测,94.05,97.26,94.05,97.26,4174473.0,95167125.0,93.8725,2017-06-07
601098,中南传媒,18.59,19.02,18.59,18.95,2990942.0,52299149.0,18.733,2017-06-07
600155,宝硕股份,44.98,47.67,44.87,47.37,43456119.0,685910706.0,45.5941666667,2017-06-07
600309,万华化学,773.63,835.22,773.29,827.1,61868974.0,1485596502.0,777.76,2017-06-07
600684,珠江实业,96.61,101.64,95.46,99.81,43990243.0,379937072.0,95.9808333333,2017-06-07
200596,古井贡Ｂ,88.49,90.63,88.49,90.03,220609.0,6853985.0,88.1918333333,2017-06-07
200625,长  安Ｂ,62.99,64.3,62.73,64.17,3382265.0,32924864.0,63.8543333333,2017-06-07
300453,三鑫医疗,45.59,45.59,44.7,45.39,664788.0,14943034.0,45.0706666667,2017-06-07
000711,*ST京蓝,128.27,134.51,128.27,134.17,7264076.0,113479642.0,132.789666667,2017-06-07
000997,新 大 陆,206.72,216.28,206.19,215.32,19460248.0,389483762.0,211.6595,2017-06-07
002583,海能达,80.95,83.58,80.39,82.91,10045836.0,148475795.0,80.8365,2017-06-07
002185,华天科技,58.73,62.79,58.73,61.82,27648481.0,367236389.0,59.914,2017-06-07
300115,长盈精密,284.29,288.97,282.9,286.98,8321637.0,239540147.0,286.174166667,2017-06-07
300232,洲明科技,93.91,97.88,93.78,97.41,5345469.0,77420460.0,95.5758333333,2017-06-07
000883,湖北能源,23.68,23.93,23.63,23.88,11400806.0,55238295.0,23.8663333333,2017-06-07
000910,大亚科技,53.88,56.92,53.42,56.54,4580312.0,106514306.0,54.264,2017-06-07
000830,鲁西化工,37.74,38.74,37.67,38.61,26604269.0,163449039.0,37.867,2017-06-07
002233,塔牌集团,27.41,29.18,27.22,29.16,47098266.0,579842246.0,27.7723333333,2017-06-07
600153,建发股份,156.17,158.51,155.9,157.96,30337331.0,346791732.0,157.628,2017-06-07
002242,九阳股份,75.25,79.8,75.25,79.8,12093505.0,231192590.0,76.8275,2017-06-07
002705,新宝股份,24.61,25.77,24.48,25.7,4757887.0,88834668.0,25.666,2017-06-07
