code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-1.477,4.67,4.74,4.74,4.6,4.74,16364403,0.76496,76155317,8.981,0.908340659341,1089829.85499,999035.438994,5.13186813187,0.000570207570208
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,0.548,14.68,14.63,14.7,14.45,14.6,1099579,0.25758,16063433,7.34,4.71708672566,817515.612192,626680.392,6.49557522124,0.0149028936384
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,0.23,8.73,8.73,8.79,8.69,8.71,9202546,0.25695,80438395,5.781,0.946305343511,3126603.53917,3126603.53917,6.6641221374,8.65470407455
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,1.91,11.74,11.64,11.88,11.59,11.52,1852233,0.44033,21743894,5.87,1.41928214286,493834.046112,493834.046112,6.9880952381,0.105337582727
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,3.425,10.57,10.22,10.63,10.19,10.22,3969827,0.98119,41371203,14.093,1.66550902778,632756.706666,427656.915,7.34027777778,0.174643772966
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,3.425,10.57,10.22,10.63,10.19,10.22,3969827,0.98119,41371203,14.093,1.66550902778,632756.706666,427656.915,7.34027777778,0.174643772966
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.0,4.03,4.03,4.04,3.98,4.03,4763715,0.23782,19103541,10.355,1.05175098039,1114711.21961,807230.074482,7.90196078431,0.00762185752044
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,1.319,9.22,9.13,9.28,9.0,9.1,4210092,0.88262,38290044,9.313,1.20236326531,546657.428992,439792.770052,9.40816326531,0.0241234955521
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,1.037,4.87,4.8,4.91,4.8,4.82,2076355,0.22649,10128611,8.397,1.38997916667,672913.513278,446455.983313,10.1458333333,0.0266995614035
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,0.757,11.98,11.9,12.06,11.89,11.89,12288440,0.32674,147105675,5.47,1.56653728814,5753572.91618,4505535.51707,10.1525423729,1.22912135265
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,1.377,9.57,9.43,9.6,9.41,9.44,31913546,0.24888,303566248,5.201,0.834254347826,12271311.1269,12271311.1269,10.402173913,1.80907372401
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,6.977,4.6,4.39,4.73,4.37,4.3,35185866,5.27962,162364263,9.02,1.03813636364,507045.68396,306565.34492,10.4545454545,0.470501595614
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,3.379,6.73,6.62,7.1,6.62,6.51,25896190,2.3757,177314158,8.298,1.11465625,1205764.55105,733599.696798,10.515625,1.94733796296
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,3.379,6.73,6.62,7.1,6.62,6.51,25896190,2.3757,177314158,8.298,1.11465625,1205764.55105,733599.696798,10.515625,1.94733796296
002504,*ST弘高,0.3,11.11,,12.79,,12044.48,8.5,,08-31,*ST弘高,1.863,3.28,3.28,3.37,3.22,3.22,12545723,3.02636,41279331,14.261,1.39837333333,336462.571544,135971.7522,10.9333333333,0.984098409841
002504,*ST弘高,0.3,11.11,,12.79,,12044.48,8.5,,08-31,*ST弘高,1.863,3.28,3.28,3.37,3.22,3.22,12545723,3.02636,41279331,14.261,1.39837333333,336462.571544,135971.7522,10.9333333333,0.984098409841
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-0.142,7.01,6.99,7.02,6.92,7.02,2535354,0.67162,17682943,6.613,0.875081666667,548053.711392,264626.71488,11.6833333333,0.584166666667
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,-0.981,16.15,16.35,16.37,16.0,16.31,3368784,0.62288,54488964,10.905,2.07258333333,899671.158875,873454.10321,11.7028985507,0.0541049401328
