code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
601222,林洋能源,0.5,8.7,,3.66,,22045.18,30.37,10派2转25,08-26,林洋能源,1.208,6.7,6.62,6.76,6.55,6.62,5084053,0.29176,13.4,0.49044,1.54022988506
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,0.743,2.71,2.68,2.72,2.65,2.69,19256961,0.70244,30.1111111111,0.6504,0.602222222222
002670,国盛金控,0.31,110.48,,1.65,,9840.46,239.28,,08-25,国盛金控,1.232,13.97,13.9,14.19,13.58,13.8,6485135,1.31694,45.064516129,0.743564516129,0.407897502978
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,2.124,6.25,6.13,6.29,6.07,6.12,16036382,0.58612,13.8888888889,0.769444444444,0.0281996444589
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,2.079,4.42,4.3,4.45,4.29,4.33,15725434,0.70376,14.2580645161,0.819838709677,1.33128520225
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-0.307,6.5,6.48,6.54,6.39,6.52,7413353,1.05044,15.8536585366,0.840243902439,0.247713414634
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,1.643,4.33,4.24,4.33,4.21,4.26,8792630,0.64418,4.75824175824,0.842208791209,0.000528693528694
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,XD赣粤高,1.807,5.07,4.99,5.09,4.95,4.98,19850025,0.84996,15.84375,0.88408125,0.203699537156
000898,鞍钢股份,0.04,95.24,,0.69,,30000.0,93.55,,08-30,鞍钢股份,2.165,5.19,5.11,5.21,5.07,5.08,22302314,0.3627,129.75,0.895275,1.36234775304
600019,宝钢股份,0.21,10.53,,3.03,,346848.28,9.26,,08-31,宝钢股份,3.055,6.41,6.21,6.44,6.21,6.22,97152634,0.44007,30.5238095238,0.924871428571,2.89874734319
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,0.147,6.83,6.79,6.96,6.51,6.82,204546489,2.51124,20.0882352941,0.938120588235,0.368253625923
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,3.455,10.78,10.39,10.89,10.37,10.42,83617654,0.78253,11.7173913043,0.939734782609,2.03780718336
600308,华泰股份,0.06,22.0,,1.11,,7066.91,20.47,,08-20,华泰股份,0.988,5.11,5.03,5.15,5.01,5.06,13113278,1.12313,85.1666666667,0.94535,3.87121212121
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,2.367,10.81,10.57,10.85,10.56,10.56,4106232,0.56817,27.025,0.95128,0.0142236842105
300420,五洋科技,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋科技,-0.552,9.0,9.09,9.19,8.78,9.05,7633914,4.15907,25.7142857143,0.992571428571,0.16282077955
002102,冠福股份,0.11,178.0,,2.79,,8103.06,178.51,10转20,08-31,冠福股份,1.5,4.06,4.03,4.12,3.98,4.0,11805321,0.97754,36.9090909091,1.02976363636,0.207354443309
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,0.676,4.47,4.4,4.54,4.32,4.44,280907945,2.64586,111.75,1.039275,7.59687287559
000425,徐工机械,0.02,500.0,,0.62,,12701.26,1474.08,,08-12,徐工机械,1.807,3.38,3.3,3.4,3.27,3.32,59504040,0.85084,169.0,1.0478,0.338
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,3.433,16.57,16.0,16.82,15.97,16.02,279206128,1.46547,11.1208053691,1.05202818792,4.02927730765
601333,广深铁路,0.1,42.86,,2.46,,68182.27,46.71,,08-25,广深铁路,3.066,4.37,4.24,4.37,4.23,4.24,41465273,0.73361,43.7,1.07502,1.01959869342
603766,隆鑫通用,0.51,16.71,,7.84,,42705.66,22.16,,08-16,隆鑫通用,0.861,7.03,6.95,7.1,6.85,6.97,10298185,0.4957,13.7843137255,1.08069019608,0.824914047007
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,1.77,4.6,4.51,4.62,4.47,4.52,6761086,0.31262,20.9090909091,1.09772727273,0.975237449118
600461,洪城水业,0.34,6.25,,5.31,,13645.31,30.91,10派1.3转8,08-24,洪城水业,0.849,7.13,7.06,7.16,6.98,7.07,3594704,0.60517,20.9705882353,1.11353823529,3.35529411765
002472,双环传动,0.25,13.64,,2.86,,8263.9,34.29,10转10,08-16,双环传动,3.175,9.75,9.46,9.98,9.46,9.45,5675084,1.04871,39.0,1.1154,2.85923753666
600221,海南航空,0.14,4.18,,4.88,,167333.9,4.42,,08-30,海南航空,1.587,3.2,3.15,3.2,3.13,3.15,57621225,0.48782,22.8571428571,1.11542857143,5.46821599453
600266,北京城建,0.28,48.95,,2.25,,43486.71,48.96,,08-13,北京城建,3.358,14.16,13.81,14.24,13.81,13.7,30372601,2.0021,50.5714285714,1.13785714286,1.03312417919
000825,太钢不锈,0.05,381.82,,1.41,,30155.27,371.75,,08-27,太钢不锈,1.754,4.06,4.0,4.06,3.93,3.99,43677669,0.7668,81.2,1.14492,0.212665653973
002483,润邦股份,0.16,100.0,,2.81,,6667.97,146.44,,08-11,润邦股份,0.761,6.62,6.56,6.7,6.48,6.57,3402194,0.59191,41.375,1.1626375,0.41375
002347,泰尔股份,0.05,27.86,,0.85,,1031.22,27.82,10转10,08-20,泰尔股份,1.004,7.04,6.95,7.05,6.8,6.97,5923380,1.80794,140.8,1.1968,5.05384063173
000761,本钢板材,0.06,50.0,,1.52,,18253.82,42.6,,08-25,本钢板材,1.502,4.73,4.66,4.75,4.56,4.66,9735503,0.35583,78.8333333333,1.19826666667,1.57666666667
000926,福星股份,0.36,2.86,,3.61,,34017.61,36.42,,07-28,福星股份,0.333,12.04,12.0,12.08,11.92,12.0,7511373,0.79205,33.4444444444,1.20734444444,11.6938616939
000882,华联股份,0.02,29.38,,0.68,,4602.94,28.96,,08-12,华联股份,1.133,3.57,3.53,3.61,3.49,3.53,11803048,0.62626,178.5,1.2138,6.07556160654
000900,现代投资,0.34,41.0,,4.81,,34238.88,43.29,,08-27,现代投资,1.896,8.6,8.41,8.64,8.4,8.44,6470996,0.64042,25.2941176471,1.21664705882,0.616929698709
600033,福建高速,0.13,7.02,,4.2,,34299.56,6.99,,08-31,福建高速,1.07,3.78,3.74,3.79,3.72,3.74,16204300,0.59045,29.0769230769,1.22123076923,4.14201183432
600039,四川路桥,0.12,10.6,,3.7,,35911.91,10.62,,08-31,四川路桥,2.051,3.98,3.9,3.98,3.87,3.9,17059225,0.56493,33.1666666667,1.22716666667,3.12893081761
002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31,天神娱乐,0.377,21.3,21.15,21.49,20.65,21.22,9107802,2.14113,30.8695652174,1.23786956522,3.95256916996
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,2.397,14.95,14.59,15.06,14.5,14.6,4412396,0.5712,15.101010101,1.26244444444,0.313754624995
600216,浙江医药,0.21,45.83,,2.89,,19210.72,42.45,,08-29,浙江医药,2.2,9.29,9.09,9.33,9.03,9.09,6971637,0.74475,44.2380952381,1.27848095238,0.965265006286
600350,山东高速,0.26,28.78,,5.43,,126972.81,29.04,,08-05,山东高速,2.676,6.14,5.96,6.15,5.94,5.98,11369502,0.23631,23.6153846154,1.28231538462,0.820548457797
