code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
300059,东方财富,1.09,695.4,,66.42,,184857.12,1015.45,10派1转8,03-19,东方财富,0.151,19.89,19.51,19.94,19.22,19.86,66887494,2.8778,18.247706422,12.1201266055,0.0262405901956
002323,雅百特,1.4,1097.09,,60.25,,26619.05,2020.7,10派1.08转20,03-25,雅百特,0.06,16.57,16.2,17.17,15.55,16.56,48254106,18.46044,11.8357142857,7.13101785714,0.0107882801645
300033,同花顺,1.78,709.09,,57.81,,95722.28,1483.35,10派7.4,02-05,同花顺,2.084,74.95,71.81,75.77,70.9,73.42,9828894,3.72842,42.106741573,24.3419073034,0.0593813783484
603868,飞科电器,1.28,34.74,,55.23,1.08,50171.14,35.33,,03-28,飞科电器,-1.199,47.8,47.01,47.85,45.9,48.38,5994303,13.7484,37.34375,20.624953125,1.07494962579
600315,上海家化,3.31,147.01,,46.5,,220996.1,146.12,10派9.9,03-11,上海家化,-1.262,27.39,27.45,27.53,27.02,27.74,4654671,0.69362,8.2749244713,3.84783987915,0.0562881740786
002568,百润股份,0.56,55.56,,46.22,,50019.77,777.47,,03-17,百润股份,-1.991,22.15,22.61,22.84,21.68,22.6,10260434,4.70484,39.5535714286,18.2816607143,0.711907333128
002127,南极电商,0.59,2850.0,,43.88,,17181.94,1549.34,10转10,04-18,南极电商,4.666,19.74,18.45,19.99,17.46,18.86,11592108,2.59649,33.4576271186,14.6812067797,0.0117395182872
000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,10派12.5,03-18,华东医药,-0.746,66.55,66.98,66.98,65.56,67.05,1917213,0.44169,26.3043478261,11.3056086957,0.579390921279
600185,格力地产,2.37,338.89,,40.12,,137076.5,337.72,10派2转18,04-19,格力地产,0.914,18.77,18.5,18.8,18.01,18.6,8199453,1.41937,7.91983122363,3.17743628692,0.023369917152
600894,广日股份,2.49,206.88,,39.86,,214472.3,217.89,,04-08,广日股份,0.664,13.64,13.37,13.68,13.19,13.55,6813425,0.79231,5.47791164659,2.18349558233,0.0264786912538
600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22,南京化纤,-2.064,10.44,10.5,10.55,10.22,10.66,4162462,1.35554,7.0067114094,2.76414765101,0.000856798716693
000626,如意集团,1.52,32.34,,38.27,,30808.15,32.46,,03-01,如意集团,5.669,57.6,55.36,58.88,54.51,54.51,9127314,4.51183,37.8947368421,14.5023157895,1.17176057026
000966,长源电力,1.72,37.96,,34.54,,95223.88,37.96,10派2.6转10,04-28,长源电力,2.821,13.85,13.3,13.87,12.99,13.47,15434798,2.78535,8.0523255814,2.78127325581,0.212126595927
000018,神州长城,1.5,5805.51,,34.52,,34664.87,7978.68,10转28,04-15,神州长城,-1.849,44.05,44.16,44.17,42.5,44.88,4754142,4.82319,29.3666666667,10.1373733333,0.00505841289855
002736,国信证券,1.7,142.86,,33.86,,1394903.4,183.08,,04-18,国信证券,2.025,14.61,14.19,14.66,14.03,14.32,15777609,0.71878,8.59411764706,2.90996823529,0.060157620377
300431,暴风科技,0.7,48.94,,33.84,,17331.37,313.23,,04-19,暴风科技,-4.4,61.71,62.35,62.96,58.99,64.55,14775596,7.87432,88.1571428571,29.8323771429,1.80133107595
000625,长安汽车,2.13,31.48,,33.14,,995271.42,31.63,10派6.4,04-19,长安汽车,0.613,14.78,14.61,14.91,14.41,14.69,28561884,0.84315,6.93896713615,2.29957370892,0.220424623131
000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,,04-26,康达尔,-0.208,38.42,37.84,39.38,36.76,38.5,7698038,2.0153,73.8846153846,24.4188653846,0.931592679165
002270,法因数控,0.72,620.0,,32.94,,20330.33,1006.41,10派0.8,04-15,法因数控,2.148,14.74,14.09,14.83,13.95,14.43,5010452,3.59474,20.4722222222,6.74355,0.0330197132616
300484,蓝海华腾,1.82,40.0,,31.97,,7093.91,39.95,10派3转10,04-19,蓝海华腾,2.19,171.68,162.99,173.68,157.23,168.0,2882444,22.17265,94.3296703297,30.1571956044,2.35824175824
600452,涪陵电力,1.16,157.78,,30.85,,18610.36,158.62,10派3.5,03-30,涪陵电力,1.849,34.15,33.07,34.85,32.28,33.53,2537972,1.58623,29.4396551724,9.08213362069,0.186586735787
000712,锦龙股份,1.02,136.33,,30.74,,91322.06,136.12,10派1,03-29,锦龙股份,0.402,17.5,17.1,17.5,16.81,17.43,11511438,1.35989,17.1568627451,5.27401960784,0.12584803598
