code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
601633,长城汽车,2.04,11.14,,17.51,,620858.11,11.14,,10-24,长城汽车,1.159,12.22,12.11,12.26,12.08,12.08,31567790,0.52371,5.99019607843,1.04888333333
601166,兴业银行,2.16,7.46,15.87,15.75,31.86,4122100.0,7.62,,10-28,兴业银行,0.497,16.18,16.12,16.3,16.07,16.1,101074374,0.6247,7.49074074074,1.17979166667
601939,建设银行,0.77,1.32,5.5,14.59,,19155700.0,0.66,,10-30,建设银行,0.697,5.78,5.75,5.81,5.74,5.74,54695791,0.57012,7.50649350649,1.0951974026
600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31,民生银行,0.807,8.74,8.68,8.77,8.68,8.67,79162075,0.26788,7.94545454545,1.14970727273
601818,光大银行,0.51,2.0,4.21,12.62,,2387500.0,2.37,,10-31,光大银行,0.708,4.27,4.25,4.3,4.24,4.24,178197078,0.44761,8.37254901961,1.05661568627
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,0.825,17.1,17.0,17.12,16.95,16.96,50191055,0.2433,8.90625,1.302984375
600894,广日股份,2.33,278.02,,37.73,,200280.86,296.32,,10-29,广日股份,1.302,21.01,20.98,21.19,20.81,20.74,16336895,1.89976,9.01716738197,3.40217725322
601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,交通银行,0.922,6.57,6.55,6.62,6.51,6.51,88488986,0.22544,9.38571428571,0.995824285714
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,1.26,8.84,8.8,8.88,8.78,8.73,19958037,0.19008,9.60869565217,1.768
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,2.011,9.13,8.97,9.26,8.97,8.95,60462635,3.46935,10.1444444444,1.11284555556
600027,华电国际,0.68,24.13,,18.45,,606858.8,42.74,,10-28,华电国际,0.877,6.9,6.87,6.95,6.87,6.84,26177196,0.44069,10.1470588235,1.87213235294
601009,南京银行,1.67,19.29,13.16,14.77,23.08,517819.1,24.48,,10-29,南京银行,1.324,17.6,17.52,17.87,17.44,17.37,30301641,1.02062,10.5389221557,1.5565988024
601998,中信银行,0.7,1.45,6.29,11.92,0.85,3292600.0,2.0,,10-28,中信银行,2.479,7.44,7.32,7.56,7.24,7.26,117097891,0.36702,10.6285714286,1.26692571429
000966,长源电力,1.4,25.09,,29.14,,77793.68,25.09,,10-28,长源电力,1.15,14.95,14.84,15.06,14.81,14.78,10402529,1.87723,10.6785714286,3.11173571429
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,3.165,6.52,6.36,6.73,6.36,6.32,319290526,1.06784,10.8666666667,1.28226666667
000333,美的集团,2.6,22.64,,25.46,,1101210.27,23.0,,10-29,美的集团,1.343,30.18,29.88,30.64,29.88,29.78,20260577,0.90474,11.6076923077,2.95531846154
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,1.313,16.97,16.85,17.0,16.69,16.75,22181647,0.85869,12.0354609929,1.79448723404
000623,吉林敖东,2.26,120.76,,13.76,,201805.95,120.77,,10-31,吉林敖东,1.161,30.5,30.4,31.13,30.1,30.15,36087711,4.47223,13.4955752212,1.85699115044
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,0.977,24.8,24.85,25.38,24.51,24.56,73508967,2.15064,14.3352601156,2.88998843931
601211,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,1.512,25.52,25.34,26.22,25.14,25.14,88844634,5.82588,14.5828571429,2.94573714286
002736,国信证券,1.35,237.5,,28.5,,1108258.26,302.67,,10-28,国信证券,1.619,20.08,20.0,20.39,19.81,19.76,44197445,3.68312,14.8740740741,4.23911111111
