code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,-1.961,2.5,2.55,2.55,2.5,2.55,24814245,0.90516,62554724,50.0,0.6,816935.982,685357.42,27.7777777778,0.555555555556
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-6.164,5.48,5.85,5.86,5.26,5.84,13729782,1.66405,77079811,42.154,0.708390243902,698618.060848,452144.870788,13.3658536585,0.208841463415
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,-2.479,5.9,6.05,6.06,5.85,6.05,18138164,0.66294,107719385,12.374,0.726355555556,2378899.38799,1614259.38799,13.1111111111,0.0266204643692
601222,林洋能源,0.5,8.7,,3.66,,22045.18,30.37,10派2转25,08-26,林洋能源,-2.716,10.03,10.31,10.78,9.57,10.31,47369358,2.71842,496541863,35.821,0.734196,1769384.09446,1747759.41446,20.06,2.30574712644
300194,福安药业,0.3,200.0,9.01,3.86,0.4,8380.58,206.36,,08-27,福安药业,-1.948,6.04,6.23,6.23,6.03,6.16,4558900,0.77869,27779602,8.882,0.777146666667,718586.278728,353615.610032,20.1333333333,0.100666666667
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,-2.331,4.19,4.29,4.32,4.16,4.29,18279663,0.81401,77556735,19.045,0.777177419355,1261631.95827,940920.119736,13.5161290323,1.26201018042
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,1.058,5.73,5.67,5.74,5.5,5.67,92498157,1.13561,520503280,22.92,0.787032352941,6118362.85978,4667221.95846,16.8529411765,0.308944842832
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,2.24,9.13,8.92,9.15,8.92,8.93,64800445,0.50536,587146176,4.962,0.795897826087,11707112.9142,11707112.9142,9.92391304348,1.7258979206
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,2.24,9.13,8.92,9.15,8.92,8.93,64800445,0.50536,587146176,4.962,0.795897826087,11707112.9142,11707112.9142,9.92391304348,1.7258979206
300420,五洋科技,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋科技,-6.931,7.52,8.1,8.1,7.5,8.08,6017292,3.27831,46868293,25.067,0.829348571429,378156.504384,138028.417856,21.4857142857,0.136045806913
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,-2.261,3.89,3.98,4.0,3.86,3.98,13646302,1.13557,53885585,17.366,0.834188888889,467679.940562,467466.914048,43.2222222222,45.4970760234
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,-2.261,3.89,3.98,4.0,3.86,3.98,13646302,1.13557,53885585,17.366,0.834188888889,467679.940562,467466.914048,43.2222222222,45.4970760234
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,-1.336,5.17,5.23,5.23,5.15,5.24,15190133,0.65043,78767967,11.75,0.90151875,1207405.42624,1207405.42624,16.15625,0.207717279506
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,-2.433,4.01,4.1,4.11,3.96,4.11,121516510,1.14456,490921961,26.733,0.932325,4258061.74865,4257375.98853,100.25,6.8150917743
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,-2.433,4.01,4.1,4.11,3.96,4.11,121516510,1.14456,490921961,26.733,0.932325,4258061.74865,4257375.98853,100.25,6.8150917743
