		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	503	356.0	持有	170.36
000916	华北高速			2016-05-27	8.77	418	111.74	持有	18.57
300450	先导智能			2016-09-21	184.43	301	108.41	持有	384.37
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
600291	西水股份			2017-04-07	48.81	103	93.12	持有	94.26
000923	河北宣工			2016-03-14	21.32	492	87.1	持有	39.89
002759	天际股份			2016-03-14	37.43	492	81.0	持有	67.75
600148	长春一东			2016-02-02	49.04	533	78.65	持有	87.61
000839	中信国安			2016-03-08	130.50	498	75.46	持有	228.97
000912	泸天化			2016-06-20	14.43	394	73.53	持有	25.04
300411	金盾股份			2016-02-03	41.56	532	72.86	持有	71.84
600507	方大特钢			2017-04-28	67.95	82	64.71	持有	111.92
300309	吉艾科技			2016-05-04	53.42	441	59.83	持有	85.38
002455	百川股份			2016-03-02	42.25	504	58.37	持有	66.91
600782	新钢股份			2017-05-16	32.38	64	55.16	持有	50.24
601101	昊华能源			2017-05-18	20.96	62	53.2	持有	32.11
000088	盐 田 港			2016-03-02	45.59	504	51.83	持有	69.22
000063	中兴通讯			2016-10-10	256.56	282	50.23	持有	385.44
600480	凌云股份			2016-05-31	24.42	414	48.2	持有	36.19
600808	马钢股份			2017-05-18	5.74	62	47.39	持有	8.46
000709	河钢股份			2016-11-10	30.00	251	47.07	持有	44.12
601336	新华保险			2017-04-20	43.53	90	46.98	持有	63.98
600801	华新水泥			2017-05-31	50.03	49	46.13	持有	73.11
002040	南 京 港			2016-03-09	26.89	497	45.3	持有	39.07
002656	摩登大道			2016-03-02	35.81	504	45.29	持有	52.03
000488	晨鸣纸业			2017-05-19	60.61	61	43.82	持有	87.17
000905	厦门港务			2017-01-25	24.91	175	42.63	持有	35.53
600008	首创股份			2016-06-01	29.12	413	42.27	持有	41.43
600295	鄂尔多斯			2017-01-23	30.04	177	42.08	持有	42.68
000951	中国重汽			2017-05-18	36.22	62	42.05	持有	51.45
601699	潞安环能			2016-01-06	36.61	560	42.04	持有	52.00
000022	深赤湾Ａ			2015-12-07	78.68	590	41.85	持有	111.61
000831	*ST五稀			2017-06-13	42.69	36	40.95	持有	60.17
600741	华域汽车			2017-01-20	632.34	180	40.39	持有	887.72
600231	凌钢股份			2016-03-22	18.98	484	39.78	持有	26.53
600346	*ST橡塑			2016-05-20	39.86	425	39.69	持有	55.68
600970	中材国际			2016-02-03	73.97	532	38.29	持有	102.29
600475	华光股份			2016-03-15	33.27	491	38.26	持有	46.00
600282	南钢股份			2017-05-25	17.20	55	37.79	持有	23.70
601992	金隅股份			2016-10-25	9.28	267	36.96	持有	12.71
002340	格林美			2017-02-08	113.67	161	36.17	持有	154.79
600966	博汇纸业			2017-06-08	30.61	41	35.94	持有	41.61
600497	驰宏锌锗			2017-05-16	113.91	64	35.77	持有	154.66
600338	西藏珠峰			2017-01-23	37.31	177	35.11	持有	50.41
000615	京汉股份			2016-05-24	78.59	421	35.0	持有	106.10
002068	黑猫股份			2017-05-17	39.22	63	34.75	持有	52.85
601008	连云港			2016-08-12	8.13	341	33.7	持有	10.87
000627	天茂集团			2016-01-29	209.41	537	33.55	持有	279.66
000797	中国武夷			2017-06-05	37.36	44	33.54	持有	49.89
600123	兰花科创			2016-06-17	49.47	397	33.31	持有	65.95
600259	广晟有色			2017-06-09	39.29	40	32.76	持有	52.16
300083	劲胜精密			2017-01-26	54.81	174	31.47	持有	72.06
600885	宏发股份			2016-09-08	86.44	314	30.89	持有	113.14
600698	湖南天雁			2017-05-25	51.60	55	30.78	持有	67.48
002043	兔 宝 宝			2017-01-20	74.55	180	30.41	持有	97.22
600015	华夏银行			2016-07-04	33.54	380	30.41	持有	43.74
002460	赣锋锂业			2017-06-14	261.80	35	30.39	持有	341.35
601000	唐山港			2017-01-25	14.41	175	30.19	持有	18.76
600884	杉杉股份			2016-12-05	339.93	226	30.17	持有	442.49
600319	*ST亚星			2016-03-07	11.54	499	29.72	持有	14.97
002072	凯瑞德			2017-03-17	26.69	123	29.64	持有	34.60
002485	希努尔			2017-05-08	35.86	72	29.25	持有	46.35
002092	中泰化学			2017-06-06	35.95	43	28.57	持有	46.22
002336	*ST人乐			2017-05-25	10.54	55	28.37	持有	13.53
300122	智飞生物			2017-01-25	62.56	175	27.67	持有	79.87
600212	*ST江泉			2017-05-16	20.82	64	26.9	持有	26.42
002636	金安国纪			2017-06-12	40.21	37	26.71	持有	50.95
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
600449	宁夏建材			2017-06-06	32.20	43	26.58	持有	40.76
000050	深天马Ａ			2017-04-26	143.41	84	26.41	持有	181.28
600031	三一重工			2017-05-23	303.33	57	26.12	持有	382.55
300334	津膜科技			2016-03-08	35.44	498	26.04	持有	44.67
002423	*ST中特			2016-08-05	10.11	348	25.32	持有	12.67
002142	宁波银行			2017-05-11	25.81	69	25.07	持有	32.28
601678	滨化股份			2017-05-25	18.82	55	25.03	持有	23.53
300082	奥克股份			2016-05-24	39.31	421	24.8	持有	49.06
000910	大亚科技			2016-12-30	45.55	201	24.7	持有	56.80
600116	三峡水利			2016-08-15	46.64	338	24.55	持有	58.09
600802	福建水泥			2017-06-08	27.01	41	24.55	持有	33.64
600348	阳泉煤业			2017-01-23	53.63	177	24.37	持有	66.70
