code,name,open,high,low,close,volume,amount,MA_60,date
600892,宝诚股份,85.43,93.61,84.89,93.61,1858469.0,109954711.0,85.8041666667,2016-08-10
002366,台海核电,58.43,59.14,58.2,58.52,1612691.0,82732315.0,58.5183333333,2016-08-10
300161,华中数控,42.3,44.52,42.01,43.12,5073526.0,143551460.0,42.4498333333,2016-08-10
600521,华海药业,322.26,329.92,321.86,328.44,6805400.0,165831572.0,323.6185,2016-08-10
603168,莎普爱思,108.28,110.2,108.28,109.85,1684043.0,72716417.0,108.578,2016-08-10
300395,菲利华,80.87,84.72,79.96,83.14,4673797.0,128168853.0,81.175,2016-08-10
600018,上港集团,36.59,36.66,36.11,36.18,23400151.0,123611397.0,13.6133333333,2016-08-10
002592,八菱科技,81.75,82.13,80.83,81.83,763981.0,24820505.0,81.507,2016-08-10
002689,博林特,25.47,26.47,24.97,26.04,11539432.0,89128469.0,25.756,2016-08-10
601886,江河创建,22.33,22.44,22.16,22.35,5643841.0,59992886.0,22.3318333333,2016-08-10
603017,中衡设计,75.97,77.79,75.53,77.11,2671012.0,51104205.0,75.6758333333,2016-08-10
002398,建研集团,38.02,38.7,37.9,38.49,5243600.0,68003205.0,38.1246666667,2016-08-10
002432,九安医疗,52.85,56.83,52.45,55.21,17738431.0,316567376.0,53.195,2016-08-10
002551,尚荣医疗,117.69,124.55,117.69,121.04,10519195.0,236844302.0,120.654833333,2016-08-10
600338,西藏珠峰,35.84,37.9,35.6,37.6,7288060.0,215412624.0,36.8418333333,2016-08-10
000807,云铝股份,44.88,46.64,44.88,46.1,33121360.0,224524555.0,45.3525,2016-08-10
002155,湖南黄金,34.58,36.12,34.58,35.94,46889750.0,622462514.0,35.827,2016-08-10
300034,钢研高纳,77.52,79.26,76.91,77.2,6333646.0,136383202.0,76.8835,2016-08-10
000911,南宁糖业,42.57,45.35,42.4,44.01,13778407.0,321767652.0,43.1781666667,2016-08-10
002568,百润股份,98.62,101.96,97.46,99.69,6233934.0,144920879.0,98.51,2016-08-10
300187,永清环保,125.47,128.57,125.38,127.02,7275182.0,101719725.0,124.761833333,2016-08-10
600135,乐凯胶片,46.11,47.8,46.08,47.0,17093758.0,280718403.0,46.3446666667,2016-08-10
000707,双环科技,22.39,22.75,22.27,22.46,6563570.0,46039349.0,22.3648333333,2016-08-10
002748,世龙实业,33.92,35.05,33.77,34.56,4826545.0,82444294.0,34.2291666667,2016-08-10
000506,中润资源,23.77,24.34,23.68,24.16,19423436.0,155337004.0,24.1151666667,2016-08-10
601601,中国太保,30.86,30.91,30.71,30.87,8894677.0,239898654.0,30.8186666667,2016-08-10
200418,小天鹅Ｂ,79.7,80.73,79.2,80.61,1802324.0,49554850.0,79.2265,2016-08-10
200581,苏威孚Ｂ,67.1,68.02,66.84,67.77,860143.0,13826899.0,66.8895,2016-08-10
600076,青鸟华光,42.68,44.06,42.53,43.9,8129171.0,113153111.0,42.9285,2016-08-10
600288,大恒科技,56.66,58.29,55.93,57.97,18109380.0,228447867.0,57.0261666667,2016-08-10
600728,佳都科技,112.02,115.52,111.27,113.9,19385284.0,176638619.0,113.507166667,2016-08-10
002089,新 海 宜,147.66,152.53,147.42,149.34,24030868.0,452735061.0,149.0365,2016-08-10
300098,高新兴,147.73,151.51,147.63,149.47,15760818.0,231689759.0,148.592166667,2016-08-10
603555,贵人鸟,25.84,27.06,25.68,26.88,5124026.0,128619285.0,26.411,2016-08-10
002345,潮宏基,65.98,67.8,65.59,67.41,16414752.0,169548161.0,66.0481666667,2016-08-10
002640,跨境通,183.11,201.42,182.26,201.42,27876118.0,454492719.0,194.686833333,2016-08-10
300256,星星科技,49.75,49.75,48.02,48.84,58144504.0,934595895.0,47.4496666667,2016-08-10
300373,扬杰科技,110.59,113.62,109.58,111.24,5703328.0,126129895.0,110.171,2016-08-10
601689,拓普集团,29.05,29.95,29.01,29.79,4681310.0,137393991.0,29.4186666667,2016-08-10
000559,万向钱潮,418.1,432.13,412.87,421.95,31345188.0,482063750.0,419.0855,2016-08-10
002085,万丰奥威,92.34,96.88,91.63,95.7,5447971.0,87588077.0,94.5745,2016-08-10
002662,京威股份,33.88,36.07,33.88,34.86,6516404.0,100154145.0,34.2378333333,2016-08-10
600870,*ST厦华,84.58,88.79,84.17,86.89,9332287.0,97395925.0,85.2888333333,2016-08-10
002668,奥马电器,61.15,62.47,60.72,61.94,1638546.0,98126324.0,61.7656666667,2016-08-10
