code,name,open,high,low,close,volume,amount,MA_20,date
600622,嘉宝集团,1759.1,1805.78,1719.8,1776.3,16306079.0,233474796.0,1737.1165,2016-08-01
600035,楚天高速,14.87,14.87,14.87,14.87,2979716.0,16597018.0,13.848,2016-08-01
000703,恒逸石化,48.92,50.54,47.64,50.3,9531127.0,98725880.0,50.254,2016-08-01
000597,东北制药,19.91,20.27,19.52,20.21,6381982.0,58797765.0,20.053,2016-08-01
002390,信邦制药,111.33,113.78,107.76,113.38,17590702.0,192463390.0,112.2025,2016-08-01
002653,海思科,47.76,49.59,46.64,49.2,3489116.0,57020214.0,49.055,2016-08-01
600026,中海发展,10.12,10.34,10.07,10.12,35945041.0,225590677.0,10.112,2016-08-01
002746,仙坛股份,48.0,50.63,46.19,49.53,2081693.0,101164515.0,48.805,2016-08-01
300061,康耐特,107.27,113.36,106.37,112.94,3418756.0,92114853.0,110.733,2016-08-01
600547,山东黄金,515.97,523.69,507.26,511.89,39250739.0,1839587776.0,508.939,2016-08-01
000820,金城股份,35.46,38.88,35.46,38.15,17016287.0,333784896.0,35.8965,2016-08-01
600348,阳泉煤业,54.66,56.16,53.07,55.29,30024942.0,208166236.0,55.2415,2016-08-01
601088,中国神华,19.48,19.84,19.38,19.81,26835530.0,398437386.0,19.53,2016-08-01
601898,中煤能源,6.35,6.46,6.21,6.44,12869490.0,71676190.0,6.322,2016-08-01
000983,西山煤电,56.32,57.62,55.7,57.12,48601927.0,446148089.0,56.9905,2016-08-01
002128,露天煤业,19.07,19.69,18.9,19.66,23419575.0,189701581.0,19.3135,2016-08-01
600126,杭钢股份,24.96,25.31,24.54,24.96,11151295.0,71850363.0,24.7985,2016-08-01
000709,河北钢铁,27.14,28.0,26.95,27.62,92706164.0,267562532.0,27.432,2016-08-01
000898,鞍钢股份,8.47,8.56,8.39,8.54,15998015.0,65664218.0,8.5275,2016-08-01
000959,首钢股份,9.12,9.51,8.97,9.37,48747819.0,199588022.0,9.2245,2016-08-01
002110,三钢闽光,7.4,7.7,7.25,7.66,21624421.0,154652504.0,7.451,2016-08-01
603588,高能环境,57.58,59.18,56.38,58.66,5298534.0,154028684.0,58.5355,2016-08-01
002249,大洋电机,115.33,121.67,112.79,120.4,40005355.0,406621858.0,117.975,2016-08-01
601801,皖新传媒,25.86,27.54,25.61,27.37,14648725.0,180916598.0,26.096,2016-08-01
300320,海达股份,57.21,59.31,55.98,59.08,10872176.0,137808779.0,57.6625,2016-08-01
600240,华业资本,85.04,88.08,83.87,86.67,70928776.0,787783416.0,84.0295,2016-08-01
600016,民生银行,175.19,176.91,174.99,176.53,78891693.0,725981971.0,175.8085,2016-08-01
601288,农业银行,4.21,4.24,4.21,4.24,111596431.0,346705844.0,4.2215,2016-08-01
601398,工商银行,6.7,6.75,6.68,6.75,73572877.0,317506882.0,6.714,2016-08-01
600105,永鼎股份,86.11,90.17,84.53,88.92,17079246.0,178170897.0,88.74,2016-08-01
600804,鹏博士,150.82,155.94,146.35,154.98,43698988.0,835348369.0,153.476,2016-08-01
002180,艾派克,145.11,152.66,144.07,146.68,3884883.0,121204745.0,145.8465,2016-08-01
300383,光环新网,385.1,414.66,380.07,405.21,30713705.0,1205190559.0,392.704,2016-08-01
600978,宜华木业,56.6,58.1,55.95,57.6,25668038.0,293119329.0,57.435,2016-08-01
600538,国发股份,41.35,44.52,40.26,43.64,16190974.0,218674646.0,42.399,2016-08-01
000401,冀东水泥,61.08,62.69,60.18,62.51,25543587.0,264948558.0,61.065,2016-08-01
