code,name,open,high,low,close,volume,amount,MA_20,date
002121,科陆电子,134.63,143.44,134.17,140.5,37305953.0,338545455.0,137.992,2017-08-11
600787,中储股份,251.05,276.64,250.45,265.8,44768113.0,390829725.0,258.6235,2017-08-11
600634,中技控股,154.74,159.58,154.3,159.14,7869913.0,141369138.0,157.033,2017-08-11
600998,九州通,20.13,20.8,20.06,20.62,4596075.0,92869865.0,20.2885,2017-08-11
600615,丰华股份,1219.96,1261.7,1203.91,1245.65,5209273.0,80697958.0,1234.7705,2017-08-11
600588,用友网络,423.28,442.84,421.78,435.32,9645259.0,166763357.0,428.4345,2017-08-11
002384,东山精密,116.27,117.92,115.44,117.33,3171447.0,76610376.0,116.319,2017-08-11
600612,老凤祥,6059.45,6301.16,6059.45,6199.75,3019830.0,135380635.0,6093.2765,2017-08-11
000823,超声电子,37.66,39.32,37.55,39.32,22040996.0,297583328.0,38.211,2017-08-11
002475,立讯精密,305.84,322.16,303.1,312.55,21030589.0,435632294.0,312.089,2017-08-11
600900,长江电力,44.62,45.49,44.62,45.1,33293352.0,502687195.0,44.972,2017-08-11
000601,韶能股份,72.77,73.38,72.06,73.28,7154943.0,51053445.0,73.1815,2017-08-11
