code,name,open,high,low,close,volume,amount,MA_60,date
600603,大洲兴业,909.74,972.64,902.84,970.34,3842976.0,46989369.0,967.473166667,2016-06-20
600892,宝诚股份,79.67,87.34,79.23,87.34,1268475.0,70557346.0,80.432,2016-06-20
600579,天华院,24.2,24.94,24.2,24.34,2430466.0,32260130.0,24.1335,2016-06-20
603315,福鞍股份,39.01,39.53,37.96,39.31,2103553.0,40515887.0,39.1726666667,2016-06-20
002639,雪人股份,27.69,30.19,27.69,30.13,31274783.0,301202881.0,29.0956666667,2016-06-20
300103,达刚路机,55.56,58.87,54.72,58.26,6388155.0,108256222.0,56.4491666667,2016-06-20
000078,海王生物,146.48,150.1,146.48,148.49,41018292.0,302504530.0,146.572166667,2016-06-20
002287,奇正藏药,38.38,39.31,37.51,39.22,2390908.0,84214945.0,38.7835,2016-06-20
002737,葵花药业,69.57,71.58,68.77,71.22,3719161.0,130726637.0,69.7066666667,2016-06-20
002623,亚玛顿,32.21,34.43,32.21,34.33,4863630.0,160524074.0,33.1693333333,2016-06-20
601222,林洋电子,42.37,45.74,42.37,45.39,10784982.0,372664095.0,43.6273333333,2016-06-20
002214,大立科技,48.75,50.46,48.51,49.83,9348600.0,111855569.0,49.0758333333,2016-06-20
002548,金新农,65.59,68.83,65.55,68.28,12671565.0,234677693.0,65.7293333333,2016-06-20
002081,金 螳 螂,277.37,286.93,274.91,285.02,34914194.0,360398077.0,279.264666667,2016-06-20
601137,博威合金,22.94,25.04,22.82,25.04,12559905.0,147810476.0,23.7766666667,2016-06-20
600268,国电南自,51.57,53.3,51.02,53.23,14122677.0,107233180.0,51.8716666667,2016-06-20
601126,四方股份,21.18,22.83,21.16,22.48,13200112.0,136968866.0,21.4271666667,2016-06-20
300175,朗源股份,36.62,37.55,36.62,37.1,7251523.0,60660796.0,37.081,2016-06-20
002541,鸿路钢构,33.77,34.49,33.66,34.3,2206239.0,36590098.0,33.789,2016-06-20
002322,理工监测,69.08,75.37,69.08,74.42,12559950.0,219285067.0,70.6591666667,2016-06-20
600281,太化股份,12.07,12.85,12.03,12.24,12484483.0,79078762.0,12.0641666667,2016-06-20
002450,康得新,246.21,249.85,243.29,247.22,37920752.0,640405511.0,244.439166667,2016-06-20
300320,海达股份,50.18,51.78,49.91,51.78,4075612.0,45604774.0,50.407,2016-06-20
600510,黑牡丹,45.76,45.76,44.44,45.45,25989193.0,224516573.0,43.022,2016-06-20
300460,惠伦晶体,24.47,25.95,24.15,25.81,4456807.0,112142288.0,24.8981666667,2016-06-20
600345,长江通信,36.24,40.16,36.1,40.16,13233641.0,271274938.0,37.1366666667,2016-06-20
603019,中科曙光,69.68,75.73,68.0,75.17,13230984.0,473916187.0,70.074,2016-06-20
002232,启明信息,44.45,47.04,43.71,46.64,16312719.0,240841647.0,45.0733333333,2016-06-20
300076,GQY视讯,88.28,92.13,87.7,90.1,11036054.0,239545932.0,87.0418333333,2016-06-20
300250,初灵信息,107.8,119.2,107.8,119.2,8673167.0,246875209.0,111.216333333,2016-06-20
600171,上海贝岭,41.2,44.01,41.2,43.9,29464054.0,465413130.0,41.6968333333,2016-06-20
603005,晶方科技,33.88,37.57,33.88,37.57,14027145.0,497443324.0,34.2638333333,2016-06-20
000727,华东科技,19.59,20.14,19.59,19.88,53963811.0,369536485.0,19.4088333333,2016-06-20
000810,创维数字,89.47,91.34,87.35,90.3,12738718.0,219466398.0,89.804,2016-06-20
002504,弘高创意,35.78,36.76,34.95,36.76,10493818.0,281714662.0,35.9628333333,2016-06-20
600396,金山股份,33.18,34.42,32.98,34.22,12862252.0,66390309.0,33.4728333333,2016-06-20
600644,*ST乐电,92.26,93.42,91.1,93.42,2533958.0,20224516.0,92.7363333333,2016-06-20
600900,长江电力,32.44,32.67,32.36,32.67,21250235.0,263815012.0,32.3893333333,2016-06-20
002594,比亚迪,59.57,60.22,59.34,59.66,4449736.0,265601791.0,59.5941666667,2016-06-20
002715,登云股份,31.75,35.1,29.1,34.92,5951797.0,188762179.0,32.4318333333,2016-06-20
