code,name,open,high,low,close,volume,amount,MA_20,date
600622,嘉宝集团,1826.67,1960.57,1826.67,1951.97,14688510.0,226755975.0,1826.484,2016-08-12
600811,东方集团,82.1,84.13,81.98,83.89,18084415.0,125782554.0,82.353,2016-08-12
000652,泰达股份,127.99,130.4,127.73,130.14,11332004.0,54646660.0,127.9125,2016-08-12
601188,龙江交通,4.48,4.54,4.46,4.54,3229457.0,13603134.0,4.5085,2016-08-12
000900,现代投资,54.95,56.05,54.87,55.97,7686059.0,54463187.0,55.1145,2016-08-12
000584,友利控股,49.02,49.7,48.73,49.61,4332709.0,43978252.0,49.107,2016-08-12
002621,三垒股份,49.59,50.97,49.59,50.01,2264965.0,49611176.0,49.6545,2016-08-12
300358,楚天科技,103.3,112.51,102.94,112.51,11959655.0,250037506.0,107.681,2016-08-12
000597,东北制药,20.21,20.4,20.12,20.4,2655450.0,24957467.0,20.2975,2016-08-12
002118,紫鑫药业,96.52,98.64,95.72,98.27,4418216.0,69036635.0,97.6095,2016-08-12
002252,上海莱士,504.81,508.69,504.54,508.29,1915043.0,72504493.0,506.4205,2016-08-12
002008,大族激光,288.06,292.59,285.29,292.59,12689943.0,290914857.0,292.0205,2016-08-12
002415,海康威视,328.81,332.97,326.34,332.84,11606432.0,294407630.0,327.745,2016-08-12
600004,白云机场,22.1,22.8,22.07,22.8,7443655.0,97608950.0,22.3585,2016-08-12
000061,农 产 品,264.11,278.3,262.82,274.86,24617595.0,312623884.0,265.624,2016-08-12
600284,浦东建设,24.8,25.07,24.67,24.98,6325537.0,70483418.0,24.785,2016-08-12
601117,中国化学,5.99,6.16,5.96,6.15,23107123.0,131075015.0,6.022,2016-08-12
000928,中钢国际,14.53,14.65,14.4,14.63,6649089.0,87009893.0,14.6125,2016-08-12
002307,北新路桥,20.89,21.31,20.53,21.29,8909311.0,72155552.0,21.0025,2016-08-12
002325,洪涛股份,84.2,86.46,83.76,86.28,12415462.0,121790176.0,84.516,2016-08-12
300393,中来股份,53.68,55.37,53.24,55.09,2194686.0,79488459.0,53.9765,2016-08-12
600712,南宁百货,63.87,65.6,63.29,65.28,6467629.0,65264992.0,64.4075,2016-08-12
600865,百大集团,62.63,63.83,62.63,63.72,4794450.0,58031612.0,63.687,2016-08-12
