code,name,open,high,low,close,volume,amount,MA_60,date
600051,宁波联合,41.65,43.1,41.56,43.02,3850404.0,38315083.0,42.4693333333,2016-06-27
600620,天宸股份,4098.06,4270.09,4084.19,4253.44,3883503.0,59171788.0,4234.012,2016-06-27
600012,皖通高速,27.15,28.27,26.94,28.09,7501768.0,104487279.0,27.8238333333,2016-06-27
000976,*ST春晖,31.09,34.51,30.94,34.36,12049201.0,107531895.0,31.7235,2016-06-27
600243,青海华鼎,15.2,16.26,15.12,16.16,5300273.0,53451721.0,15.287,2016-06-27
600761,安徽合力,102.66,104.91,102.01,104.81,3613933.0,35023250.0,104.580166667,2016-06-27
600855,航天长峰,45.3,50.06,45.3,50.06,18757625.0,572137066.0,48.1711666667,2016-06-27
601218,吉鑫科技,11.12,11.59,11.05,11.54,17382342.0,89125765.0,11.3783333333,2016-06-27
603315,福鞍股份,39.05,39.27,38.27,39.19,2397885.0,46572650.0,39.1583333333,2016-06-27
002328,新朋股份,15.28,15.99,15.22,15.68,26706018.0,261710701.0,15.2863333333,2016-06-27
002337,赛象科技,38.33,40.15,38.18,39.94,11218167.0,85268827.0,39.9155,2016-06-27
002499,科林环保,47.35,49.74,46.81,49.61,2312261.0,44257871.0,49.5068333333,2016-06-27
002633,*ST申科,31.85,32.98,31.7,32.95,2620236.0,55992848.0,32.442,2016-06-27
300126,锐奇股份,44.01,46.94,43.94,46.32,12256429.0,146011948.0,44.396,2016-06-27
300358,楚天科技,95.4,101.12,95.14,100.29,7494740.0,142661982.0,97.3116666667,2016-06-27
300421,力星股份,29.61,31.0,29.61,30.93,2852987.0,85676919.0,30.5926666667,2016-06-27
600062,华润双鹤,90.28,92.29,89.97,92.19,3975584.0,70492438.0,91.4883333333,2016-06-27
600285,羚锐制药,63.9,67.26,63.32,66.42,15291783.0,156162761.0,65.9426666667,2016-06-27
603222,济民制药,27.15,28.07,26.98,27.91,3354786.0,46378639.0,27.8408333333,2016-06-27
