		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
300107	建新股份			2017-10-11	57.14	265	129.54	持有	131.16
600810	神马股份			2017-06-05	22.74	393	109.67	持有	47.68
000916	华北高速			2016-05-27	8.77	556	104.9	持有	17.97
002607	亚夏汽车			2017-01-25	43.61	520	82.89	持有	79.76
002563	森马服饰			2016-10-11	50.07	626	40.62	持有	70.41
600600	青岛啤酒			2017-08-28	53.68	309	37.18	持有	73.64
300047	天源迪科			2017-11-29	37.36	212	34.77	持有	50.35
300423	鲁亿通			2017-11-29	33.04	212	33.54	持有	44.12
002460	赣锋锂业			2017-06-14	261.80	384	32.76	持有	347.56
601699	潞安环能			2016-01-06	36.61	909	31.66	持有	48.20
600282	南钢股份			2017-05-25	17.20	404	30.93	持有	22.52
600789	鲁抗医药			2017-11-14	17.05	231	28.33	持有	21.88
601877	正泰电器			2017-05-25	30.08	404	26.4	持有	38.02
000736	中房地产			2017-08-01	24.95	332	23.81	持有	30.89
000022	深赤湾Ａ			2015-12-07	78.68	711	21.86	持有	95.88
600559	老白干酒			2016-10-11	83.51	630	21.41	持有	101.39
300146	汤臣倍健			2017-11-08	369.98	83	21.27	持有	448.69
300036	超图软件			2017-11-09	89.41	232	20.29	持有	107.55
300223	北京君正			2017-06-08	49.90	386	20.22	持有	59.99
600197	伊力特			2018-04-09	70.81	85	17.67	持有	83.32
002485	希努尔			2017-05-08	35.86	393	17.09	持有	41.99
600258	首旅酒店			2018-05-07	56.77	53	16.75	持有	66.28
300439	美康生物			2018-01-22	58.23	162	16.16	持有	67.64
002309	中利科技			2017-05-19	46.21	259	15.91	持有	53.56
600536	中国软件			2017-11-09	99.09	232	15.68	持有	114.63
002374	丽鹏股份			2018-05-10	28.00	50	15.39	持有	32.31
603636	南威软件			2018-02-26	40.46	91	14.41	持有	46.29
000630	铜陵有色			2017-11-24	54.74	221	14.14	持有	62.48
000738	中航动控			2018-06-27	23.57	6	13.79	持有	26.82
600529	山东药玻			2017-08-31	85.86	306	13.63	持有	97.56
002147	新光圆成			2017-11-29	44.75	49	13.45	持有	50.77
600486	扬农化工			2018-04-24	183.61	66	12.98	持有	207.45
600203	福日电子			2017-05-16	14.90	409	12.75	持有	16.80
300463	迈克生物			2018-01-23	67.20	157	12.72	持有	75.75
600569	安阳钢铁			2018-06-01	8.25	32	12.12	持有	9.25
600641	万业企业			2017-01-24	232.89	447	11.63	持有	259.98
002749	国光股份			2018-02-27	65.08	122	11.59	持有	72.62
600309	万华化学			2018-06-04	1407.15	29	11.58	持有	1570.06
600391	成发科技			2018-06-26	34.01	7	11.32	持有	37.86
600690	青岛海尔			2018-04-13	700.63	77	11.27	持有	779.62
000726	鲁 泰Ａ			2018-02-28	76.59	125	11.05	持有	85.05
600845	宝信软件			2018-06-27	102.74	2	10.94	持有	113.98
002154	报 喜 鸟			2018-04-25	34.27	65	10.91	持有	38.01
002745	木林森			2018-06-13	32.94	16	10.14	持有	36.28
002153	石基信息			2018-02-08	455.84	141	9.96	持有	501.23
002199	*ST东晶			2018-06-28	22.70	1	9.96	持有	24.96
601566	九牧王			2018-01-22	18.30	158	9.78	持有	20.09
600236	桂冠电力			2017-12-20	26.14	191	9.76	持有	28.69
002161	远 望 谷			2017-11-30	94.63	211	9.62	持有	103.73
600339	*ST天利			2018-04-04	16.02	90	9.43	持有	17.53
600593	大连圣亚			2018-04-24	42.72	66	9.2	持有	46.65
300236	上海新阳			2018-06-28	48.24	5	9.18	持有	52.67
600967	北方创业			2018-06-25	61.56	8	8.89	持有	67.03
000928	中钢国际			2018-04-19	10.38	75	8.67	持有	11.28
600466	蓝光发展			2016-11-09	36.78	601	8.62	持有	39.95
300101	振芯科技			2018-02-13	106.06	136	8.61	持有	115.19
300110	华仁药业			2018-06-13	24.27	20	7.95	持有	26.20
603456	九洲药业			2017-11-28	32.88	188	7.88	持有	35.47
600764	中电广通			2017-05-12	238.97	336	7.88	持有	257.79
002228	合兴包装			2017-05-31	41.37	394	7.81	持有	44.60
600148	长春一东			2016-02-02	49.04	741	7.67	持有	52.80
002278	神开股份			2018-06-29	14.37	4	7.59	持有	15.46
300373	扬杰科技			2018-06-27	135.94	2	7.44	持有	146.05
002580	圣阳股份			2018-06-25	22.82	8	7.41	持有	24.51
002168	深圳惠程			2018-06-20	147.86	13	7.41	持有	158.82
600588	用友网络			2018-06-28	746.98	1	7.41	持有	802.30
300271	华宇软件			2018-06-28	139.69	1	7.22	持有	149.77
600008	首创股份			2016-06-01	29.12	762	7.18	持有	31.21
300327	中颖电子			2018-06-28	43.92	1	6.9	持有	46.95
600085	同仁堂			2017-12-29	352.14	186	6.89	持有	376.39
600403	大有能源			2018-06-12	21.54	21	6.78	持有	23.00
600801	华新水泥			2018-06-05	89.14	24	6.71	持有	95.12
000526	银润投资			2018-02-23	65.27	26	6.7	持有	69.64
600323	瀚蓝环境			2018-04-03	50.44	91	6.25	持有	53.59
300333	兆日科技			2017-12-01	30.77	210	6.17	持有	32.67
002024	苏宁云商			2018-02-27	1072.33	126	6.17	持有	1138.50
