code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,-0.623,15.95,15.95,15.99,15.78,16.05,594420,0.1131,9461690,40.971,2.76287740385,999948.289065,838302.337785,7.66826923077,9.20604738615e-05
002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31,分众传媒,-2.503,7.79,8.0,8.11,7.63,7.99,185554609,2.66414,1459043481,15.898,5.93424888889,11434068.7381,5425648.4235,17.3111111111,0.000308301177402
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,0.0,3.7,3.72,3.78,3.67,3.7,10443349,0.4862,38855236,16.087,0.71967032967,865452.85601,794747.39484,4.06593406593,0.00045177045177
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,0.209,4.8,4.79,4.9,4.79,4.79,1660247,0.29221,8023866,-20.0,1.812,272725.36608,272725.36608,40.0,0.00344827586207
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,0.209,4.8,4.79,4.9,4.79,4.79,1660247,0.29221,8023866,-20.0,1.812,272725.36608,272725.36608,40.0,0.00344827586207
002558,巨人网络,1.03,5050.0,,16.18,,49967.2,42634.19,10转20,08-18,巨人网络,-1.285,19.2,19.4,19.99,19.05,19.45,3387261,0.79307,65817836,30.0,3.0160776699,3886809.46944,820049.9712,18.640776699,0.0036912429107
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.397,2.53,2.51,2.59,2.49,2.52,23432258,1.16983,59501933,34.143,0.660280392157,699806.299159,506772.640242,4.96078431373,0.00478493784782
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,1.283,22.9,22.6,23.22,22.59,22.61,4271844,0.39763,98152006,10.802,2.92389855072,4775186.36838,2460222.34787,11.0628019324,0.00561563549866
600629,华建集团,0.26,6470.0,,11.96,,9436.39,6508.51,,08-10,华建集团,-0.656,12.12,12.36,12.36,11.97,12.2,980100,0.27089,11914142,19.564,5.5752,523836.255984,438517.75596,46.6153846154,0.00720485079063
600318,新力金融,0.33,3200.0,,6.72,,7987.88,3855.13,,08-26,新力金融,0.0,11.04,0.0,0.0,0.0,11.04,0,0.0,0,-17.25,2.24814545455,534336.0,534336.0,33.4545454545,0.0104545454545
600318,新力金融,0.33,3200.0,,6.72,,7987.88,3855.13,,08-26,新力金融,0.0,11.04,0.0,0.0,0.0,11.04,0,0.0,0,-17.25,2.24814545455,534336.0,534336.0,33.4545454545,0.0104545454545
600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31,万通地产,0.258,3.89,3.88,3.95,3.88,3.88,851540,0.06998,3331964,22.434,1.53301363636,799009.618478,473335.2,17.6818181818,0.0104972116276
600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31,万通地产,0.258,3.89,3.88,3.95,3.88,3.88,851540,0.06998,3331964,22.434,1.53301363636,799009.618478,473335.2,17.6818181818,0.0104972116276
600075,新疆天业,0.59,883.33,3.56,11.56,,26873.39,926.48,,08-30,新疆天业,-0.703,5.65,5.66,5.76,5.64,5.69,4612380,0.55411,26235473,10.273,1.10701694915,549475.12888,470305.81807,9.57627118644,0.0108411026303
600075,新疆天业,0.59,883.33,3.56,11.56,,26873.39,926.48,,08-30,新疆天业,-0.703,5.65,5.66,5.76,5.64,5.69,4612380,0.55411,26235473,10.273,1.10701694915,549475.12888,470305.81807,9.57627118644,0.0108411026303
002517,恺英网络,0.36,1100.0,,27.41,,24521.46,5254.02,,07-19,恺英网络,0.619,4.88,4.87,4.98,4.82,4.85,15119721,1.72902,74157539,4.357,3.71557777778,1050428.60539,426740.045328,13.5555555556,0.0123232323232
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,-0.538,12.95,13.02,13.23,12.9,13.02,1003330,0.23503,13090331,56.304,4.16119026549,721173.51348,552827.73,5.73008849558,0.0131466262001
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,-0.21,9.51,9.55,9.69,9.4,9.53,6157698,0.20776,58682937,271.714,1.38606826347,2818667.9024,2818667.9024,5.69461077844,0.0137620792635
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,0.888,5.68,5.66,5.82,5.62,5.63,2763771,0.57941,15790795,17.75,0.740718367347,336769.435648,270935.242288,5.79591836735,0.014861329147
002067,景兴纸业,0.16,1500.0,,5.87,,17712.76,2718.83,,08-25,景兴纸业,0.557,3.61,3.59,3.65,3.59,3.59,4373116,0.44857,15803658,6.224,1.32441875,407370.811,351939.261,22.5625,0.0150416666667
002067,景兴纸业,0.16,1500.0,,5.87,,17712.76,2718.83,,08-25,景兴纸业,0.557,3.61,3.59,3.65,3.59,3.59,4373116,0.44857,15803658,6.224,1.32441875,407370.811,351939.261,22.5625,0.0150416666667
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,0.81,4.98,4.94,5.04,4.92,4.94,2534006,0.25643,12643841,6.432,0.6391,499257.53217,492122.214066,3.60869565217,0.0166837524372
002270,华明装备,0.18,1400.0,,5.4,,9299.35,3952.71,,08-26,华明装备,-0.234,4.26,4.23,4.32,4.22,4.27,3829150,0.88754,16346608,6.984,1.278,323435.86938,183790.925748,23.6666666667,0.0169047619048
002270,华明装备,0.18,1400.0,,5.4,,9299.35,3952.71,,08-26,华明装备,-0.234,4.26,4.23,4.32,4.22,4.27,3829150,0.88754,16346608,6.984,1.278,323435.86938,183790.925748,23.6666666667,0.0169047619048
000687,华讯方舟,0.15,2990.0,,10.0,,11699.11,2985.21,,08-17,华讯方舟,0.129,7.79,7.78,7.92,7.72,7.78,3017657,0.57181,23593652,45.029,5.19333333333,596869.302998,411105.428675,51.9333333333,0.0173690078038
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.732,4.13,4.1,4.15,4.08,4.1,2563417,0.09369,10574644,9.427,0.508448888889,1665229.57159,1129981.57159,9.17777777778,0.0186343250584
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.732,4.13,4.1,4.15,4.08,4.1,2563417,0.09369,10574644,9.427,0.508448888889,1665229.57159,1129981.57159,9.17777777778,0.0186343250584
601966,玲珑轮胎,0.56,1300.0,,11.95,,55673.7,1379.04,,08-24,玲珑轮胎,-0.064,15.5,15.59,15.79,15.47,15.51,2280100,0.57812,35599486,17.816,3.30758928571,1860000.0,611320.0,27.6785714286,0.0212912087912
601966,玲珑轮胎,0.56,1300.0,,11.95,,55673.7,1379.04,,08-24,玲珑轮胎,-0.064,15.5,15.59,15.79,15.47,15.51,2280100,0.57812,35599486,17.816,3.30758928571,1860000.0,611320.0,27.6785714286,0.0212912087912
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,0.0,4.06,4.03,4.12,4.01,4.06,852900,0.09378,3467434,21.368,1.15879166667,556736.065788,369257.10962,8.45833333333,0.0222587719298
300118,东方日升,0.74,365.64,5.34,14.71,-0.3,47999.22,365.72,,08-27,东方日升,0.0,6.31,6.29,6.41,6.26,6.31,8626945,1.24677,54605151,8.09,1.25432567568,570614.524771,436614.843565,8.52702702703,0.0233208265699
300118,东方日升,0.74,365.64,5.34,14.71,-0.3,47999.22,365.72,,08-27,东方日升,0.0,6.31,6.29,6.41,6.26,6.31,8626945,1.24677,54605151,8.09,1.25432567568,570614.524771,436614.843565,8.52702702703,0.0233208265699
002366,台海核电,0.65,622.22,,18.26,,28312.78,2367.31,,08-16,台海核电,0.928,9.79,9.75,9.86,9.61,9.7,11238628,2.29796,109693645,8.368,2.75023692308,848849.14565,478799.935306,15.0615384615,0.0242061304065
002366,台海核电,0.65,622.22,,18.26,,28312.78,2367.31,,08-16,台海核电,0.928,9.79,9.75,9.86,9.61,9.7,11238628,2.29796,109693645,8.368,2.75023692308,848849.14565,478799.935306,15.0615384615,0.0242061304065
600477,杭萧钢构,0.27,602.56,,12.65,,22126.56,683.03,,08-27,杭萧钢构,1.111,4.55,4.51,4.58,4.47,4.5,9528985,0.58035,43237657,8.14,2.13175925926,814759.393175,747080.33582,16.8518518519,0.0279670934875
002092,中泰化学,0.18,1656.0,,2.81,,27223.92,1785.8,,08-19,中泰化学,0.0,8.46,8.47,8.65,8.39,8.46,10619837,0.52202,90425158,7.559,1.3207,1815896.35991,1721089.65247,47.0,0.0283816425121
000667,美好置业,0.11,646.15,,4.54,,27323.28,648.7,,07-20,美好置业,0.0,2.27,2.27,2.3,2.26,2.27,6545323,0.2577,14910216,8.744,0.936890909091,581027.459364,576561.461137,20.6363636364,0.0319374195409
002407,多氟多,0.4,900.0,,11.41,,25039.14,2532.78,,08-18,多氟多,0.173,11.56,11.57,11.77,11.52,11.54,4059178,0.74758,47257663,28.195,3.29749,812263.956036,627682.737932,28.9,0.0321111111111
300008,天海防务,0.34,314.46,7.42,6.41,-0.66,10171.56,389.61,,08-27,天海防务,-2.192,3.57,3.62,3.63,3.53,3.65,24330300,4.03883,87157953,20.877,0.67305,342725.778045,215060.47353,10.5,0.0333905743179
002645,华宏科技,0.16,1936.36,,2.18,,3283.44,2622.96,,08-18,华宏科技,0.193,10.4,10.38,10.53,10.25,10.38,532808,0.21087,5525982,17.568,1.417,370298.79328,262772.95512,65.0,0.0335681381561
002105,信隆健康,0.05,2400.0,,3.94,,1824.42,2025.4,,08-18,信隆健康,0.732,4.13,4.13,4.17,4.03,4.1,650700,0.17658,2678682,33.306,3.25444,152190.5,152190.5,82.6,0.0344166666667
600980,北矿科技,0.08,3452.17,,2.55,,1243.9,4009.09,,08-20,北矿科技,-0.867,11.43,11.42,11.65,11.4,11.53,667401,0.46565,7696556,40.162,3.6433125,173975.89284,163821.535704,142.875,0.0413870116477
600980,北矿科技,0.08,3452.17,,2.55,,1243.9,4009.09,,08-20,北矿科技,-0.867,11.43,11.42,11.65,11.4,11.53,667401,0.46565,7696556,40.162,3.6433125,173975.89284,163821.535704,142.875,0.0413870116477
000059,华锦股份,0.57,281.08,,9.73,,90519.78,281.15,,08-27,华锦股份,0.0,6.74,6.75,6.87,6.69,6.74,7441871,0.46528,50409378,5.861,1.15052982456,1078024.26994,1078021.94059,11.8245614035,0.0420683129483
600537,亿晶光电,0.24,300.0,,9.61,,27826.01,736.42,,08-23,亿晶光电,-1.534,3.21,3.28,3.3,3.2,3.26,9212000,0.78309,29890716,80.25,1.2853375,377611.325028,377611.325028,13.375,0.0445833333333
600537,亿晶光电,0.24,300.0,,9.61,,27826.01,736.42,,08-23,亿晶光电,-1.534,3.21,3.28,3.3,3.2,3.26,9212000,0.78309,29890716,80.25,1.2853375,377611.325028,377611.325028,13.375,0.0445833333333
600537,亿晶光电,0.24,300.0,,9.61,,27826.01,736.42,,08-23,亿晶光电,-1.534,3.21,3.28,3.3,3.2,3.26,9212000,0.78309,29890716,80.25,1.2853375,377611.325028,377611.325028,13.375,0.0445833333333
002579,中京电子,0.26,766.67,,13.19,,9160.45,782.62,,08-20,中京电子,-0.991,8.99,9.08,9.25,8.9,9.08,3320129,0.94205,30197858,149.833,4.56069615385,340090.2616,316839.061404,34.5769230769,0.0451001383606
601012,隆基股份,0.49,600.0,,14.18,,86082.8,634.17,,08-18,隆基股份,-1.681,13.45,13.68,13.88,13.35,13.68,11373036,0.4112,155021616,7.431,3.89226530612,3754809.48568,3720049.02323,27.4489795918,0.0457482993197
002587,奥拓电子,0.07,1673.17,,4.47,,2734.1,1667.77,,08-09,奥拓电子,0.562,5.37,5.35,5.44,5.31,5.34,2164468,0.55065,11629063,24.409,3.42912857143,328222.365858,211079.710182,76.7142857143,0.0458496660317
600736,苏州高新,0.22,557.44,,5.22,,26384.59,626.79,,08-16,苏州高新,0.171,5.87,5.87,5.9,5.83,5.86,1126179,0.0943,6611057,12.229,1.39279090909,701049.951084,701049.951084,26.6818181818,0.0478649149358
