code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,2.064,4.45,4.36,4.47,4.33,4.36,37679425,0.60543,13.0882352941,0.611220588235,0.239930986143
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,-0.641,3.1,3.13,3.13,3.09,3.12,84442941,0.79536,77.5,0.72075,5.26852481305
000898,鞍钢股份,0.04,95.24,,0.69,,30000.0,93.55,,08-30,鞍钢股份,-0.218,4.58,4.59,4.62,4.53,4.59,23928662,0.38915,114.5,0.79005,1.20222595548
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,0.302,3.32,3.32,3.34,3.3,3.31,49304330,1.81653,36.8888888889,0.7968,0.737777777778
600019,宝钢股份,0.21,10.53,,3.03,,346848.28,9.26,,08-31,宝钢股份,-0.351,5.67,5.71,5.77,5.66,5.69,38600920,0.23502,27.0,0.8181,2.5641025641
600026,中海发展,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中海发展,0.295,6.8,6.83,6.85,6.76,6.78,19399814,0.70905,15.1111111111,0.837155555556,0.0306812131713
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,0.206,4.86,4.86,4.88,4.84,4.85,11734098,0.50244,15.1875,0.8474625,0.195262278221
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.654,10.77,10.73,10.84,10.71,10.7,41258278,0.38611,11.7065217391,0.938863043478,2.0359168242
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,-0.178,11.22,11.28,11.56,11.16,11.24,15980346,2.21115,28.05,0.98736,0.0147631578947
600308,华泰股份,0.06,22.0,,1.11,,7066.91,20.47,,08-20,华泰股份,3.675,5.36,5.19,5.43,5.16,5.17,41718284,3.57311,89.3333333333,0.9916,4.06060606061
000425,徐工机械,0.02,500.0,,0.62,,12701.26,1474.08,,08-12,徐工机械,0.613,3.28,3.26,3.31,3.26,3.26,54580601,0.78044,164.0,1.0168,0.328
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,0.676,16.39,16.32,16.42,16.24,16.28,38642991,0.20283,11.0,1.0406,3.98550724638
600266,北京城建,0.28,48.95,,2.25,,43486.71,48.96,,08-13,北京城建,-0.383,13.02,13.07,13.1,12.95,13.07,12337005,0.81323,46.5,1.04625,0.949948927477
601333,广深铁路,0.1,42.86,,2.46,,68182.27,46.71,,08-25,广深铁路,1.382,4.4,4.37,4.4,4.34,4.34,19600332,0.34677,44.0,1.0824,1.02659822678
600221,海南航空,0.14,4.18,,4.88,,167333.9,4.42,,08-30,海南航空,0.312,3.22,3.22,3.23,3.2,3.21,74405633,0.62991,23.0,1.1224,5.5023923445
600033,福建高速,0.13,7.02,,4.2,,34299.56,6.99,,08-31,福建高速,-0.287,3.48,3.49,3.51,3.46,3.49,17808578,0.64891,26.7692307692,1.12430769231,3.81328073636
000825,太钢不锈,0.05,381.82,,1.41,,30155.27,371.75,,08-27,太钢不锈,-1.72,4.0,4.11,4.11,3.98,4.07,49871788,0.87555,80.0,1.128,0.209522811796
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,0.325,6.18,6.16,6.22,6.14,6.16,22532911,1.05181,19.935483871,1.14629032258,1.86138971718
000900,现代投资,0.34,41.0,,4.81,,34238.88,43.29,,08-27,现代投资,0.246,8.16,8.16,8.19,8.13,8.14,5242523,0.51884,24.0,1.1544,0.585365853659
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,0.0,4.86,4.87,4.87,4.84,4.86,8190075,0.37869,22.0909090909,1.15977272727,1.03035956581
601882,海天精工,0.08,34.48,2.11,3.92,0.19,3865.05,34.45,,10-17,海天精工,10.185,2.38,2.38,2.38,2.38,2.16,8200,0.01571,29.75,1.1662,0.862819025522
600795,国电电力,0.18,5.81,,7.24,,365591.31,6.66,,08-30,国电电力,-0.332,3.0,3.01,3.01,2.99,3.01,46753442,0.23793,16.6666666667,1.20666666667,2.86861732645
600966,博汇纸业,0.05,30.16,,1.66,,6571.24,30.13,,08-23,博汇纸业,-0.545,3.65,3.67,3.68,3.64,3.67,17401596,1.30169,73.0,1.2118,2.42042440318
601588,北辰实业,0.12,9.09,,3.47,,39623.34,4.35,,08-18,北辰实业,0.0,4.21,4.21,4.24,4.18,4.21,10723336,0.40313,35.0833333333,1.21739166667,3.85955262193
600320,振华重工,0.03,20.0,,0.75,,11229.34,2.09,,08-31,振华重工,0.825,4.89,4.88,4.91,4.86,4.85,8839964,0.31932,163.0,1.2225,8.15
600461,洪城水业,0.34,6.25,,5.31,,13645.31,30.91,10派1.3转8,08-24,洪城水业,-0.122,8.2,8.22,8.24,8.17,8.21,5144788,0.86613,24.1176470588,1.28064705882,3.85882352941
000338,潍柴动力,0.26,8.33,,3.28,,105151.6,8.5,,08-31,潍柴动力,0.693,10.17,10.17,10.25,10.04,10.1,22911298,1.06098,39.1153846154,1.28298461538,4.69572444362
000926,福星股份,0.36,2.86,,3.61,,34017.61,36.42,,07-28,福星股份,0.866,12.81,12.7,12.86,12.66,12.7,12404764,1.74498,35.5833333333,1.28455833333,12.4417249417
600277,亿利洁能,0.08,50.16,,1.53,,15688.85,56.35,,08-17,亿利洁能,2.249,6.82,6.76,6.93,6.74,6.67,31258108,1.4959,85.25,1.304325,1.69956140351
600798,宁波海运,0.01,29.17,,0.24,,637.51,44.94,,08-27,宁波海运,1.682,5.44,5.36,5.45,5.3,5.35,19410169,1.88293,544.0,1.3056,18.6492972232
601668,中国建筑,0.51,18.6,,8.63,,1610031.0,17.24,,08-24,中国建筑,-4.612,7.86,8.22,8.28,7.84,8.24,651390392,2.17516,15.4117647059,1.33003529412,0.828589500316
600350,山东高速,0.26,28.78,,5.43,,126972.81,29.04,,08-05,山东高速,0.156,6.41,6.43,6.47,6.38,6.4,9537916,0.19825,24.6538461538,1.33870384615,0.856631207569
600039,四川路桥,0.12,10.6,,3.7,,35911.91,10.62,,08-31,四川路桥,0.229,4.37,4.36,4.39,4.34,4.36,17197214,0.56949,36.4166666667,1.34741666667,3.43553459119
000882,华联股份,0.02,29.38,,0.68,,4602.94,28.96,,08-12,华联股份,0.496,4.05,4.04,4.06,4.02,4.03,16500284,0.87549,202.5,1.377,6.89244383935
600089,特变电工,0.37,9.02,,5.65,,121315.8,9.26,,08-30,特变电工,1.462,9.02,8.94,9.07,8.92,8.89,39849822,1.24545,24.3783783784,1.37737837838,2.7027027027
601339,百隆东方,0.2,11.11,,4.38,,30034.31,12.35,,08-09,百隆东方,1.102,6.42,6.4,6.42,6.37,6.35,7506176,0.50041,32.1,1.40598,2.88928892889
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,0.48,16.73,16.72,16.77,16.61,16.65,5378538,0.69628,16.898989899,1.41275555556,0.351111362954
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-0.633,10.99,11.1,11.26,10.94,11.06,64004932,10.25656,26.8048780488,1.42065853659,0.418826219512
000056,皇庭国际,0.09,202.01,,1.01,,5076.38,541.65,,08-27,皇庭国际,2.155,12.8,12.59,12.9,12.51,12.53,3075913,1.07508,142.222222222,1.43644444444,0.704035553795
600104,上汽集团,1.37,6.3,,8.34,,1505956.32,6.31,,08-25,上汽集团,1.724,23.6,23.5,23.91,23.45,23.2,26126660,0.23696,17.2262773723,1.43667153285,2.73432974163
000761,本钢板材,0.06,50.0,,1.52,,18253.82,42.6,,08-25,本钢板材,-0.35,5.69,5.72,5.74,5.69,5.71,5976644,0.21844,94.8333333333,1.44146666667,1.89666666667
