		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
2709	天赐材料			2016-03-08	66.30	69	116.88	持有	143.79
300073	当升科技			2016-03-14	51.71	63	98.07	持有	102.42
300327	中颖电子			2016-03-15	37.22	62	97.5	持有	73.51
600419	天润乳业			2016-03-02	35.31	75	93.12	持有	68.19
2590	万安科技			2016-03-14	67.29	63	72.91	持有	116.35
2509	天广消防			2016-03-08	51.57	69	72.56	持有	88.99
603609	禾丰牧业			2016-03-04	15.21	73	68.77	持有	25.67
503	海虹控股			2016-03-14	207.00	63	62.52	持有	336.41
2691	石中装备			2015-10-15	16.03	130	62.38	持有	26.03
600891	秋林集团			2016-03-02	35.88	75	62.29	持有	58.23
300420	五洋科技			2016-03-15	38.72	62	61.73	持有	62.62
300368	汇金股份			2016-03-16	109.99	61	57.37	持有	173.09
300097	智云股份			2016-03-17	67.27	60	54.72	持有	104.08
913	钱江摩托			2016-02-04	19.23	102	52.73	持有	29.37
421	南京中北			2016-03-03	66.92	74	52.05	持有	101.75
300411	金盾股份			2016-02-03	41.56	83	51.2	持有	62.84
2340	格林美			2016-03-02	86.98	75	50.99	持有	131.33
300395	菲利华			2016-03-14	53.13	63	50.37	持有	79.89
2643	万润股份			2016-03-21	71.68	56	49.19	持有	106.94
300258	精锻科技			2016-03-08	35.75	69	49.15	持有	53.32
300323	华灿光电			2016-03-15	20.56	31	48.83	持有	30.60
2591	恒大高新			2016-03-03	39.74	42	48.79	持有	59.13
600149	廊坊发展			2016-02-03	32.60	69	48.19	持有	48.31
600075	新疆天业			2016-02-02	51.45	104	45.89	持有	75.06
2094	青岛金王			2015-12-11	54.20	157	45.52	持有	78.87
300264	佳创视讯			2016-03-08	35.09	69	44.66	持有	50.76
600671	天目药业			2016-03-16	70.80	61	43.69	持有	101.73
300429	强力新材			2016-03-14	75.59	63	42.94	持有	108.05
300048	合康变频			2016-03-14	39.28	63	42.77	持有	56.08
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
603306	华懋科技			2016-03-14	30.70	63	41.99	持有	43.59
300465	高伟达			2016-03-08	48.15	17	41.97	持有	68.36
600537	亿晶光电			2016-02-02	21.98	104	41.86	持有	31.18
2056	横店东磁			2016-03-03	40.52	74	41.63	持有	57.39
2364	中恒电气			2016-03-15	116.82	62	41.34	持有	165.11
300441	鲍斯股份			2016-03-17	69.23	14	39.19	持有	96.36
2746	仙坛股份			2016-01-29	27.15	108	38.78	持有	37.68
8	神州高铁			2016-03-02	224.02	75	37.85	持有	308.82
2157	正邦科技			2016-02-16	76.31	90	37.57	持有	104.98
2291	星期六			2016-03-07	17.54	25	36.66	持有	23.97
300252	金信诺			2016-03-11	75.23	66	36.54	持有	102.72
2618	丹邦科技			2016-03-03	31.45	74	36.47	持有	42.92
2444	巨星科技			2016-03-15	59.66	62	35.62	持有	80.91
839	中信国安			2016-03-08	130.50	69	34.98	持有	176.15
2403	爱仕达			2016-03-02	15.86	75	34.74	持有	21.37
2694	顾地科技			2016-03-14	28.47	53	33.75	持有	38.08
600809	山西汾酒			2016-03-03	74.23	74	33.64	持有	99.20
300394	天孚通信			2016-03-14	71.66	63	33.53	持有	95.69
2426	胜利精密			2016-03-14	37.83	63	33.39	持有	50.46
595	西北轴承			2016-02-04	23.38	102	33.36	持有	31.18
300373	扬杰科技			2016-02-02	69.16	104	33.26	持有	92.16
2169	智光电气			2016-03-15	53.02	62	33.23	持有	70.64
2686	亿利达			2016-03-03	47.02	47	32.69	持有	62.39
2331	皖通科技			2016-03-09	66.51	37	32.67	持有	88.24
600702	沱牌舍得			2016-02-16	54.47	90	30.75	持有	71.22
2262	恩华药业			2016-03-03	77.06	74	30.26	持有	100.38
723	美锦能源			2016-03-07	32.19	70	29.64	持有	41.73
2519	银河电子			2016-03-14	110.40	63	29.52	持有	142.99
600570	恒生电子			2016-01-29	552.52	108	28.95	持有	712.45
300242	明家科技			2016-03-15	69.40	52	28.85	持有	89.42
2347	泰尔重工			2016-03-10	28.38	22	28.75	持有	36.54
300173	智慧松德			2016-01-29	67.28	70	27.68	持有	85.90
2284	亚太股份			2016-03-17	95.58	60	27.67	持有	122.03
586	汇源通信			2016-03-16	65.45	61	27.59	持有	83.51
2552	宝鼎重工			2016-03-22	40.69	55	27.43	持有	51.85
2559	亚威股份			2016-01-27	47.95	110	27.4	持有	61.09
300279	和晶科技			2016-03-09	57.63	68	27.21	持有	73.31
2712	思美传媒			2016-03-17	90.65	22	27.14	持有	115.25
2617	露笑科技			2016-03-14	63.85	53	26.83	持有	80.98
600173	卧龙地产			2016-03-02	13.69	51	26.73	持有	17.35
600318	巢东股份			2016-02-01	33.42	51	26.48	持有	42.27
300266	兴源环境			2016-03-15	182.43	62	26.43	持有	230.64
600455	博通股份			2016-03-16	44.04	49	26.09	持有	55.53
570	苏常柴Ａ			2016-02-03	41.34	103	25.98	持有	52.08
2352	鼎泰新材			2016-03-03	37.36	29	25.86	持有	47.02
300011	鼎汉技术			2016-03-08	149.66	69	25.49	持有	187.81
953	河池化工			2016-02-04	28.16	64	25.07	持有	35.22
4	国农科技			2016-03-02	219.30	21	25.06	持有	274.25
2473	圣莱达			2016-03-09	41.64	68	25.0	持有	52.05
2685	华东重机			2016-02-03	20.43	103	24.77	持有	25.49
11	深物业A			2016-01-29	34.47	108	24.25	持有	42.83
300241	瑞丰光电			2016-03-14	22.21	63	24.13	持有	27.57
600777	新潮实业			2016-02-05	97.83	96	24.1	持有	121.41
2101	广东鸿图			2016-03-15	43.53	45	23.96	持有	53.96
788	北大医药			2016-03-03	38.28	74	23.64	持有	47.33
300142	沃森生物			2016-02-01	129.55	49	23.45	持有	159.93
2382	蓝帆医疗			2016-03-16	59.84	61	23.15	持有	73.69
300226	上海钢联			2016-02-03	146.91	21	22.65	持有	180.19
600839	四川长虹			2016-02-02	112.44	104	22.25	持有	137.46
300377	赢时胜			2016-02-01	109.65	105	22.24	持有	134.04
99	中信海直			2016-02-03	38.92	103	21.97	持有	47.47
2656	卡奴迪路			2016-03-02	35.81	75	21.92	持有	43.66
923	河北宣工			2016-03-14	21.32	22	21.81	持有	25.97
300224	正海磁材			2016-02-04	48.73	102	21.81	持有	59.36
600114	东睦股份			2016-02-05	44.29	101	21.72	持有	53.91
2706	良信电器			2016-02-01	58.03	105	21.49	持有	70.50
300033	同花顺			2016-01-29	504.83	108	21.1	持有	611.34
600313	农发种业			2016-03-17	18.17	60	20.97	持有	21.98
2479	富春环保			2016-02-02	31.85	104	20.75	持有	38.46
2314	雅致股份			2016-02-03	12.41	30	20.63	持有	14.97
600571	信雅达			2016-01-29	192.94	21	20.36	持有	232.22
2705	新宝股份			2016-03-08	16.57	69	20.34	持有	19.94
300343	联创节能			2016-03-08	130.37	69	20.31	持有	156.85
600527	江南高纤			2016-01-21	68.03	116	20.26	持有	81.81
600358	国旅联合			2016-03-14	39.15	18	19.8	持有	46.90
2484	江海股份			2016-03-14	34.26	63	19.7	持有	41.01
300216	千山药机			2016-03-03	124.91	74	19.65	持有	149.46
300283	温州宏丰			2016-03-04	42.52	73	19.64	持有	50.87
600734	实达集团			2016-03-14	51.66	36	19.57	持有	61.77
600506	香梨股份			2016-02-02	24.09	104	19.51	持有	28.79
300228	富瑞特装			2016-02-03	78.08	103	18.76	持有	92.73
2593	日上集团			2016-03-17	22.01	60	18.49	持有	26.08
2735	王子新材			2016-03-11	34.90	21	18.4	持有	41.32
2217	合力泰			2016-03-14	33.24	63	18.17	持有	39.28
601003	柳钢股份			2016-02-05	11.28	101	18.17	持有	13.33
2275	桂林三金			2016-03-02	23.21	75	18.1	持有	27.41
300123	太阳鸟			2016-02-01	36.26	105	18.01	持有	42.79
2038	双鹭药业			2016-01-29	346.44	108	18.01	持有	408.82
2139	拓邦股份			2016-03-02	76.70	75	17.98	持有	90.49
505	珠江控股			2016-03-17	27.11	43	17.96	持有	31.98
600393	东华实业			2016-03-25	41.17	52	17.68	持有	48.45
848	承德露露			2016-03-07	182.59	70	17.66	持有	214.84
600355	精伦电子			2016-03-15	35.97	62	17.51	持有	42.27
300232	洲明科技			2016-02-04	83.68	102	17.29	持有	98.15
600137	浪莎股份			2016-02-04	38.15	102	17.25	持有	44.73
568	泸州老窖			2016-03-02	629.09	76	17.06	持有	736.44
955	欣龙控股			2016-03-07	17.98	31	17.02	持有	21.04
600579	天华院			2016-03-03	20.07	74	16.49	持有	23.38
333	美的集团			2016-03-02	78.39	75	16.48	持有	91.31
858	五 粮 液			2015-12-03	423.91	165	16.44	持有	493.60
603158	腾龙股份			2016-03-11	34.49	66	16.38	持有	40.14
600305	恒顺醋业			2016-03-07	53.35	70	16.1	持有	61.94
600757	长江传媒			2016-03-02	46.93	75	15.98	持有	54.43
300426	唐德影视			2016-03-09	112.20	16	15.93	持有	130.07
687	恒天天鹅			2016-03-15	54.48	62	15.73	持有	63.05
300347	泰格医药			2016-01-20	214.08	117	15.71	持有	247.71
2758	华通医药			2016-03-15	64.70	62	15.55	持有	74.76
89	深圳机场			2016-03-03	50.17	74	15.49	持有	57.94
600633	浙报传媒			2016-02-02	91.32	104	15.48	持有	105.46
635	英 力 特			2016-03-02	41.58	40	15.44	持有	48.00
600640	号百控股			2016-03-15	140.26	31	15.16	持有	161.52
2239	金 飞 达			2016-03-02	34.90	75	15.16	持有	40.19
2131	利欧股份			2015-12-23	203.04	133	14.99	持有	233.48
300134	大富科技			2016-01-22	84.85	115	14.96	持有	97.54
683	远兴能源			2016-03-02	18.20	75	14.73	持有	20.88
2370	亚太药业			2016-03-17	42.64	60	14.42	持有	48.79
600529	山东药玻			2016-02-03	58.66	103	14.23	持有	67.01
547	闽福发Ａ			2016-03-15	152.47	34	14.08	持有	173.94
2287	奇正藏药			2016-03-08	32.81	69	13.93	持有	37.38
300197	铁汉生态			2016-02-02	151.82	104	13.88	持有	172.90
300125	易世达			2016-03-09	44.32	16	13.81	持有	50.44
600803	新奥股份			2016-03-03	62.91	74	13.75	持有	71.56
2507	涪陵榨菜			2016-02-02	33.78	55	13.68	持有	38.40
2175	广陆数测			2016-02-03	100.81	93	13.6	持有	114.52
300009	安科生物			2016-03-10	123.35	67	13.56	持有	140.08
2727	一心堂			2016-03-09	38.22	68	13.53	持有	43.39
300131	英唐智控			2016-03-07	146.88	70	13.52	持有	166.74
300225	金力泰			2016-03-02	48.95	19	13.42	持有	55.52
2351	漫步者			2016-02-01	35.72	105	13.35	持有	40.49
300452	山河药辅			2016-03-14	77.86	63	13.31	持有	88.22
603808	歌力思			2016-03-03	39.03	47	13.25	持有	44.20
524	东方宾馆			2016-03-11	53.14	21	13.1	持有	60.10
2510	天汽模			2016-03-02	23.60	75	13.09	持有	26.69
600111	北方稀土			2016-02-05	219.37	101	13.0	持有	247.88
2670	华声股份			2016-03-07	27.69	70	12.89	持有	31.26
2190	成飞集成			2016-03-15	82.17	36	12.86	持有	92.74
300231	银信科技			2016-03-15	125.08	62	12.81	持有	141.10
300274	阳光电源			2016-03-14	70.39	63	12.81	持有	79.41
600590	泰豪科技			2016-03-08	39.75	69	12.55	持有	44.74
600283	钱江水利			2016-02-02	19.75	104	12.51	持有	22.22
601608	中信重工			2016-02-04	7.53	102	12.35	持有	8.46
300121	阳谷华泰			2016-03-03	47.16	74	12.34	持有	52.98
2310	东方园林			2016-03-03	342.02	74	12.22	持有	383.80
880	潍柴重机			2016-03-17	36.54	60	12.18	持有	40.99
2374	丽鹏股份			2016-02-01	36.38	105	11.93	持有	40.72
2298	鑫龙电器			2016-01-29	39.84	108	11.82	持有	44.55
300391	康跃科技			2016-03-03	39.90	21	11.75	持有	44.59
600593	大连圣亚			2016-03-10	34.65	67	11.66	持有	38.69
603268	松发股份			2016-03-07	38.72	11	11.39	持有	43.13
2232	启明信息			2016-03-08	36.40	69	11.37	持有	40.54
600021	上海电力			2016-02-04	19.64	102	11.3	持有	21.86
603288	海天味业			2016-03-03	100.11	74	11.29	持有	111.41
600742	一汽富维			2016-02-04	120.34	102	11.23	持有	133.85
2639	雪人股份			2016-03-15	25.94	62	11.18	持有	28.84
600629	棱光实业			2016-03-14	75.28	63	11.11	持有	83.64
2616	长青集团			2016-03-08	39.13	69	11.09	持有	43.47
300182	捷成股份			2016-03-09	319.85	68	11.08	持有	355.30
300348	长亮科技			2016-03-09	106.22	68	10.98	持有	117.88
678	襄阳轴承			2016-03-03	31.30	74	10.83	持有	34.69
2592	八菱科技			2016-01-27	70.20	110	10.81	持有	77.79
300087	荃银高科			2016-01-22	57.83	115	10.65	持有	63.99
300143	星河生物			2016-03-17	42.80	60	10.56	持有	47.32
300360	炬华科技			2016-03-14	79.59	63	10.53	持有	87.97
300387	富邦股份			2016-03-14	42.63	63	10.46	持有	47.09
600148	长春一东			2016-02-02	49.04	104	10.44	持有	54.16
603366	日出东方			2016-03-02	16.38	75	10.32	持有	18.07
300250	初灵信息			2016-03-11	91.44	66	10.31	持有	100.87
600785	新华百货			2016-02-04	107.17	102	10.24	持有	118.14
636	风华高科			2016-02-04	138.94	39	10.05	持有	152.90
300353	东土科技			2016-03-03	97.29	74	10.04	持有	107.06
300192	科斯伍德			2016-02-02	38.95	104	9.96	持有	42.83
488	晨鸣纸业			2016-03-07	38.99	70	9.93	持有	42.86
600433	冠豪高新			2016-02-02	48.23	104	9.91	持有	53.01
300332	天壕节能			2016-02-02	17.39	66	9.89	持有	19.11
601801	皖新传媒			2016-03-16	22.16	61	9.79	持有	24.33
2740	爱迪尔			2016-03-17	43.30	60	9.77	持有	47.53
611	*ST蒙发			2016-03-08	35.97	69	9.7	持有	39.46
600198	大唐电信			2016-03-14	26.00	63	9.69	持有	28.52
2725	跃岭股份			2016-03-08	29.31	69	9.66	持有	32.14
885	同力水泥			2016-01-20	22.14	117	9.62	持有	24.27
300066	三川股份			2016-03-14	122.91	63	9.48	持有	134.56
2446	盛路通信			2016-03-16	68.84	61	9.44	持有	75.34
600319	亚星化学			2016-03-07	11.54	70	9.19	持有	12.60
2177	御银股份			2016-02-02	65.36	104	9.15	持有	71.34
300265	通光线缆			2016-03-02	28.98	21	9.08	持有	31.61
2156	通富微电			2016-03-14	24.59	63	9.07	持有	26.82
2455	百川股份			2016-03-02	42.25	75	9.07	持有	46.08
600475	华光股份			2016-03-15	33.27	62	8.87	持有	36.22
2254	泰和新材			2016-02-04	71.68	102	8.84	持有	78.02
600378	天科股份			2016-03-08	46.75	69	8.79	持有	50.86
599	青岛双星			2016-03-02	35.86	75	8.73	持有	38.99
2555	顺荣三七			2016-02-01	188.50	37	8.72	持有	204.94
2023	海特高新			2016-03-14	134.05	63	8.68	持有	145.68
2463	沪电股份			2016-05-05	13.56	11	8.63	持有	14.73
600257	大湖股份			2016-03-03	61.38	74	8.57	持有	66.64
300463	迈克生物			2016-03-14	76.23	63	8.57	持有	82.76
600730	中国高科			2016-03-09	63.09	68	8.54	持有	68.48
516	国际医学			2016-03-08	251.44	69	8.52	持有	272.87
2361	神剑股份			2016-02-02	51.39	104	8.45	持有	55.73
2467	二六三			2016-03-14	75.72	63	8.41	持有	82.09
2462	嘉事堂			2016-03-15	52.27	62	8.4	持有	56.66
300026	红日药业			2016-03-07	205.66	70	8.32	持有	222.77
600018	上港集团			2016-02-04	17.05	102	8.27	持有	18.46
600029	南方航空			2016-02-15	11.05	91	8.24	持有	11.96
2185	华天科技			2016-03-14	43.62	63	8.18	持有	47.19
600992	贵绳股份			2016-03-08	16.39	69	8.18	持有	17.73
49	德赛电池			2016-03-08	184.98	69	8.16	持有	200.07
603519	立霸股份			2016-03-15	41.10	3	8.08	持有	44.42
300281	金明精机			2016-03-02	48.14	75	7.96	持有	51.97
1696	宗申动力			2016-02-02	199.14	104	7.84	持有	214.75
300120	经纬电材			2016-02-02	29.86	104	7.84	持有	32.20
603002	宏昌电子			2016-03-09	8.06	68	7.82	持有	8.69
300027	华谊兄弟			2016-03-09	178.84	68	7.78	持有	192.75
600009	上海机场			2016-02-05	76.00	101	7.78	持有	81.91
300099	尤洛卡			2016-03-03	101.89	74	7.78	持有	109.82
300031	宝通带业			2016-03-10	128.01	67	7.78	持有	137.97
300124	汇川技术			2016-03-10	260.23	67	7.71	持有	280.30
300012	华测检测			2016-03-16	93.14	61	7.64	持有	100.26
2730	电光科技			2016-03-16	34.72	61	7.52	持有	37.33
601208	东材科技			2016-03-08	14.41	69	7.43	持有	15.48
300419	浩丰科技			2016-03-07	144.63	70	7.38	持有	155.31
2045	国光电器			2016-03-08	60.83	69	7.18	持有	65.20
600086	东方金钰			2016-01-29	78.34	108	7.06	持有	83.87
2734	利民股份			2016-03-21	37.50	56	7.01	持有	40.13
600267	海正药业			2016-03-02	72.98	75	7.0	持有	78.09
603355	莱克电气			2016-01-29	32.29	108	6.97	持有	34.54
600460	士兰微			2016-03-02	82.04	75	6.96	持有	87.75
300227	光韵达			2016-03-14	41.17	63	6.9	持有	44.01
603456	九洲药业			2016-03-16	49.29	61	6.9	持有	52.69
300076	GQY视讯			2016-03-14	74.89	63	6.86	持有	80.03
600201	金宇集团			2016-03-03	207.34	74	6.77	持有	221.37
300352	北信源			2016-03-08	119.46	69	6.71	持有	127.47
