code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
300059,东方财富,0.87,1579.92,1.97,56.95,0.22,147540.98,2255.16,,10-27,东方财富,-3.02,56.51,58.32,58.45,56.17,58.27,61898384,4.79366,64.9540229885,36.991316092
600766,园城黄金,0.11,83.33,,51.89,,2442.88,87.1,,10-30,园城黄金,-0.999,19.83,20.22,20.28,19.6,20.03,7266729,3.24506,180.272727273,93.5435181818
002323,雅百特,1.07,750.99,,42.13,,16360.8,1109.3,,10-30,雅百特,-1.32,35.14,35.65,35.84,34.8,35.61,2804893,3.35909,32.8411214953,13.835964486
600894,广日股份,2.33,278.02,,37.73,,200280.86,296.32,,10-29,广日股份,-2.793,20.88,21.52,21.58,20.7,21.48,18475981,2.1485,8.96137339056,3.38112618026
000963,华东医药,2.14,69.06,,36.97,,92741.52,69.07,,10-22,华东医药,0.145,83.0,82.5,86.5,82.5,82.88,3506557,0.80785,38.785046729,14.3388317757
603885,吉祥航空,1.83,110.34,,35.11,,97222.84,122.51,10派6转10,10-31,吉祥航空,-1.632,77.17,79.35,79.6,76.3,78.45,9055135,13.31638,42.1693989071,14.8056759563
300033,同花顺,0.91,1037.5,3.09,34.36,1.78,48930.88,2179.66,,10-22,同花顺,-2.845,77.18,79.7,79.99,76.91,79.44,14065902,5.3687,84.8131868132,29.141810989
600398,海澜之家,0.51,37.84,,30.06,,228957.28,41.95,,10-20,海澜之家,-1.428,14.5,14.76,14.81,14.42,14.71,7275695,0.48442,28.431372549,8.54647058824
