code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,1.087,4.65,4.56,4.69,4.55,4.6,16761831,0.78353,77748108,8.942,0.904450549451,1085162.48944,994756.91463,5.10989010989,0.000567765567766
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,1.07,10.39,10.05,10.56,10.02,10.28,37210492,1.25546,382977850,7.158,1.51432694611,3079491.01009,3079491.01009,6.22155688623,0.0150355419083
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,1.07,10.39,10.05,10.56,10.02,10.28,37210492,1.25546,382977850,7.158,1.51432694611,3079491.01009,3079491.01009,6.22155688623,0.0150355419083
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,4.959,15.45,14.55,15.58,14.55,14.72,3746028,0.87751,57055352,7.725,4.96450884956,860396.19948,659551.23,6.83628318584,0.015684584926
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,-0.222,8.99,9.0,9.05,8.92,9.01,12676008,0.35394,113776478,5.954,0.974488549618,3219721.17035,3219721.17035,6.86259541985,8.91246158422
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,4.541,11.51,10.91,11.66,10.85,11.01,5899339,1.45808,67015255,15.347,1.81362430556,689028.353238,465688.845,7.99305555556,0.19017500727
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,4.541,11.51,10.91,11.66,10.85,11.01,5899339,1.45808,67015255,15.347,1.81362430556,689028.353238,465688.845,7.99305555556,0.19017500727
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,3.178,4.22,4.08,4.24,4.05,4.09,9634164,0.48097,39924900,10.843,1.1013372549,1167265.84287,845288.068068,8.27450980392,0.00798120067897
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,1.636,9.32,9.16,9.34,9.08,9.17,4750223,0.99586,43950034,9.414,1.21540408163,552586.468352,444562.756712,9.51020408163,0.0243851386709
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,1.636,9.32,9.16,9.34,9.08,9.17,4750223,0.99586,43950034,9.414,1.21540408163,552586.468352,444562.756712,9.51020408163,0.0243851386709
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.108,9.31,9.25,9.36,9.2,9.3,18074332,0.14096,168238944,5.06,0.811589130435,11937921.2739,11937921.2739,10.1195652174,1.75992438563
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-0.167,11.97,11.91,12.01,11.86,11.99,17451011,0.46401,208406892,5.466,1.56522966102,5748770.26767,4501774.636,10.1440677966,1.22809537489
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-0.167,11.97,11.91,12.01,11.86,11.99,17451011,0.46401,208406892,5.466,1.56522966102,5748770.26767,4501774.636,10.1440677966,1.22809537489
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,0.442,4.55,4.48,4.6,4.44,4.53,10688569,1.60382,48592450,8.922,1.02685227273,501534.31783,303233.11291,10.3409090909,0.465387447836
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,1.008,5.01,4.91,5.02,4.91,4.96,1957047,0.21348,9736757,8.638,1.4299375,692258.049594,459290.446899,10.4375,0.0274671052632
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,1.008,5.01,4.91,5.02,4.91,4.96,1957047,0.21348,9736757,8.638,1.4299375,692258.049594,459290.446899,10.4375,0.0274671052632
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,0.447,6.74,6.64,6.8,6.58,6.71,10876235,0.99778,73287098,8.311,1.1163125,1207556.17742,734689.740924,10.53125,1.95023148148
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,0.728,17.99,17.77,18.06,17.74,17.86,66301478,0.348,1188024405,6.495,1.14218389262,37372769.161,34275153.815,12.0738255034,4.37457445774
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,0.059,16.87,16.63,16.99,16.63,16.86,5863914,1.08423,98433253,11.391,2.16498333333,939780.337475,912394.471898,12.2246376812,0.0565170489189
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,0.059,16.87,16.63,16.99,16.63,16.86,5863914,1.08423,98433253,11.391,2.16498333333,939780.337475,912394.471898,12.2246376812,0.0565170489189
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,2.74,7.5,7.25,7.54,7.2,7.3,7735150,0.99714,57192540,7.075,0.93625,586362.744,581799.999,12.5,0.625
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,2.74,7.5,7.25,7.54,7.2,7.3,7735150,0.99714,57192540,7.075,0.93625,586362.744,581799.999,12.5,0.625
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.177,5.66,5.62,5.68,5.62,5.65,8014469,0.29292,45294820,11.871,0.696808888889,2282130.59933,1548594.59933,12.5777777778,0.025537598022
