code,name,open,high,low,close,volume,amount,MA_60,date
600209,罗顿发展,39.23,41.38,38.74,41.14,25387823.0,292157649.0,38.9806666667,2016-01-06
000301,东方市场,12.14,12.45,11.99,12.43,23855168.0,139061600.0,12.3635,2016-01-06
600063,皖维高新,79.44,82.36,78.25,81.83,61665734.0,374024668.0,80.1293333333,2016-01-06
002206,海 利 得,53.51,54.84,53.33,54.59,4367098.0,65560208.0,54.358,2016-01-06
600984,*ST建机,15.24,15.36,14.98,15.28,2627230.0,27462865.0,15.1416666667,2016-01-06
000680,山推股份,35.21,36.9,35.0,36.74,43125808.0,291197568.0,36.5866666667,2016-01-06
000811,烟台冰轮,151.11,166.53,149.86,162.16,27175576.0,414001888.0,157.054666667,2016-01-06
002430,杭氧股份,21.57,22.36,21.4,22.29,6785614.0,70105728.0,21.6181666667,2016-01-06
002490,山东墨龙,20.15,21.58,19.93,20.7,16421351.0,164835840.0,20.2676666667,2016-01-06
002564,天沃科技,33.47,34.28,32.63,34.09,22918462.0,237029280.0,33.2463333333,2016-01-06
300145,南方泵业,150.16,153.46,145.15,147.92,4491599.0,199622912.0,145.405166667,2016-01-06
300260,新莱应材,44.39,46.15,43.48,45.54,1515630.0,44354280.0,45.1676666667,2016-01-06
300278,华昌达,89.5,93.19,85.57,93.16,9989249.0,222495856.0,87.4856666667,2016-01-06
300309,吉艾科技,74.92,83.02,74.92,82.13,7712793.0,152326464.0,78.7741666667,2016-01-06
300358,楚天科技,100.42,104.57,93.07,104.05,10878893.0,329803520.0,101.504,2016-01-06
300420,五洋科技,57.16,60.17,56.16,60.17,1560301.0,90976960.0,58.2163333333,2016-01-06
300441,鲍斯股份,74.68,79.97,73.51,79.97,5056266.0,192114880.0,73.343,2016-01-06
600080,金花股份,84.13,87.52,83.99,86.62,10872907.0,135118306.0,84.4486666667,2016-01-06
600222,太龙药业,33.6,35.78,33.6,35.62,20137222.0,172852099.0,33.935,2016-01-06
600267,海正药业,96.02,100.45,95.14,98.64,10018972.0,146290191.0,97.8361666667,2016-01-06
600351,亚宝药业,92.43,96.64,91.14,96.5,18085404.0,250481233.0,93.9361666667,2016-01-06
600535,天士力,289.67,294.29,287.46,292.09,3854398.0,147779732.0,290.914666667,2016-01-06
600976,健民集团,86.12,88.62,84.82,87.95,4228246.0,132520728.0,87.8836666667,2016-01-06
000756,新华制药,17.57,18.15,17.49,17.98,4599144.0,55162104.0,17.8201666667,2016-01-06
002365,永安药业,39.69,41.38,39.45,40.8,6464653.0,122218528.0,40.2748333333,2016-01-06
002688,金河生物,40.58,42.71,39.4,41.53,3105875.0,61634008.0,41.3118333333,2016-01-06
002727,一心堂,55.55,58.69,55.46,58.21,4168483.0,235566032.0,57.9928333333,2016-01-06
002750,龙津药业,114.73,122.71,114.73,122.71,4589729.0,183221664.0,116.5275,2016-01-06
300267,尔康制药,158.44,172.49,158.39,170.21,5444483.0,176107088.0,160.675,2016-01-06
000159,国际实业,26.34,28.66,26.34,28.13,19905296.0,175828112.0,27.1055,2016-01-06
600552,方兴科技,77.72,79.53,74.28,78.93,7638957.0,147523854.0,78.4413333333,2016-01-06
002623,亚玛顿,41.47,42.52,40.27,42.44,4328573.0,176747968.0,40.7656666667,2016-01-06
