code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,-0.138,28.96,29.15,29.15,28.82,29.0,221351,0.05898,6405213,74.39,5.01648461538,1296842.92379,1086954.04086,13.9230769231,0.000167151807086
002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31,分众传媒,-0.263,11.37,11.42,11.53,11.25,11.4,56665036,0.9763,643714475,23.204,8.66141333333,13907291.5653,6599232.19712,25.2666666667,0.000449985158801
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,5.623,4.32,4.11,4.36,4.08,4.09,44803982,2.0929,189514376,18.783,0.840263736264,1008150.95794,924808.938624,4.74725274725,0.000527472527473
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,0.0,5.46,0.0,0.0,0.0,5.46,0,0.0,0,-22.75,2.06115,310225.103916,310225.103916,45.5,0.0039224137931
002558,巨人网络,1.03,5050.0,,16.18,,49967.2,42634.19,10转20,08-18,巨人网络,6.134,26.99,25.55,27.89,25.23,25.43,6782148,1.58792,176864239,42.172,4.23978834951,5463801.43647,1152768.16264,26.2038834951,0.00518888782082
002558,巨人网络,1.03,5050.0,,16.18,,49967.2,42634.19,10转20,08-18,巨人网络,6.134,26.99,25.55,27.89,25.23,25.43,6782148,1.58792,176864239,42.172,4.23978834951,5463801.43647,1152768.16264,26.2038834951,0.00518888782082
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,2.03,4.02,3.95,4.03,3.93,3.94,7033549,1.71289,28081439,-9.549,0.566295652174,292023.6339,165070.861668,17.4782608696,0.00574330676173
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.275,3.64,3.64,3.69,3.63,3.63,6513412,0.32517,23803526,49.123,0.949968627451,1006835.94029,729111.624696,7.13725490196,0.00688425840556
600629,华建集团,0.26,6470.0,,11.96,,9436.39,6508.51,,08-10,华建集团,1.191,14.44,14.39,14.48,14.17,14.27,754301,0.20848,10851701,23.309,6.6424,624108.542608,522458.44852,55.5384615385,0.00858399714659
002137,麦达数字,0.23,5971.05,2.76,9.12,,13037.66,7311.04,,08-23,麦达数字,3.333,12.09,11.49,12.36,11.4,11.7,47799247,17.40179,571442103,92.431,4.79394782609,700426.64211,332088.157479,52.5652173913,0.00880334570826
002477,雏鹰农牧,0.14,2686.54,,9.83,,45423.2,8694.1,,08-12,雏鹰农牧,2.817,3.65,3.55,3.7,3.53,3.55,90847424,4.56627,328576951,365.0,2.56282142857,1144333.26495,726179.535145,26.0714285714,0.00970446320227
600318,新力金融,0.33,3200.0,,6.72,,7987.88,3855.13,,08-26,新力金融,0.0,11.04,0.0,0.0,0.0,11.04,0,0.0,0,-17.25,2.24814545455,534336.0,534336.0,33.4545454545,0.0104545454545
600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31,万通地产,0.73,4.14,4.11,4.18,4.11,4.11,1618958,0.13305,6700622,23.875,1.63153636364,850359.851028,503755.2,18.8181818182,0.0111718396242
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,-0.899,49.59,49.6,50.88,48.9,50.04,2671441,0.44759,133424705,23.392,6.33170869565,5744820.28326,2959787.14887,23.9565217391,0.0121606709336
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,0.798,11.37,11.34,11.43,11.32,11.28,3925906,0.54321,44678318,15.792,1.00056,821730.366,821730.366,28.425,0.0149605263158
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,0.585,15.48,15.49,15.55,15.3,15.39,2398651,0.56188,37046998,67.304,4.97414867257,862066.871712,660831.912,6.84955752212,0.0157150404307
