code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,-0.352,5.66,5.7,5.79,5.66,5.68,3315180,0.33548,18868380,7.31,0.726366666667,567429.24339,559319.624822,4.10144927536,0.0189618551797
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,-0.29,6.87,6.88,7.07,6.84,6.89,2216108,0.54773,15432883,-21.469,1.08250208333,411261.927606,277956.765,4.77083333333,0.113510191133
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,5.0,4.41,4.26,4.53,4.25,4.2,54752196,2.54903,242311566,19.174,0.857769230769,1027893.72489,947252.976012,4.84615384615,0.000538461538462
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.392,2.56,2.53,2.6,2.53,2.55,12824240,0.64023,32961791,34.548,0.668109803922,708104.397568,512781.801984,5.01960784314,0.00484167624127
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,-0.432,6.92,6.95,6.97,6.9,6.95,3539377,0.09883,24522973,86.5,0.750106870229,2478361.56828,2478361.56828,5.28244274809,6.86031525726
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,2.651,9.68,9.49,9.93,9.47,9.43,12321254,0.41571,119996539,276.571,1.41084550898,2869054.18457,2869054.18457,5.79640718563,0.0140080890926
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.133,6.11,6.17,6.23,6.11,6.18,2259800,0.47375,13948108,19.094,0.796793877551,362264.304896,291446.184926,6.23469387755,0.0159863945578
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,1.146,7.06,6.97,7.16,6.96,6.98,4527862,0.36634,31991722,5.763,0.596177777778,872585.562928,872585.562928,7.13131313131,0.148167735951
300403,地尔汉宇,0.79,60.34,9.37,8.38,0.67,10603.92,60.35,,08-18,地尔汉宇,-1.215,5.69,5.76,5.8,5.69,5.76,1307140,0.34305,7493914,11.854,0.603572151899,343107.0,216809.453843,7.20253164557,0.119365787961
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-1.563,3.15,3.2,3.23,3.15,3.2,6659330,0.80711,21218214,17.5,0.407195121951,401577.89994,259900.792515,7.68292682927,0.120045731707
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.0,7.34,7.35,7.41,7.32,7.34,9970975,0.07776,73496563,4.959,0.639856521739,9411852.0033,9411852.0033,7.97826086957,1.38752362949
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,-0.562,3.54,3.56,3.59,3.51,3.56,4996113,0.45457,17770345,44.25,0.798913636364,390204.722004,389079.692304,8.04545454545,0.362081662712
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.0,1.29,1.3,1.3,1.27,1.29,8469257,0.82542,10888206,-0.407,1.7845,314487.300321,132360.854028,8.6,0.0573333333333
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.0,1.29,1.3,1.3,1.27,1.29,8469257,0.82542,10888206,-0.407,1.7845,314487.300321,132360.854028,8.6,0.0573333333333
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.0,1.29,1.3,1.3,1.27,1.29,8469257,0.82542,10888206,-0.407,1.7845,314487.300321,132360.854028,8.6,0.0573333333333
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-0.769,5.16,5.2,5.26,5.11,5.2,3154700,0.40667,16410850,39.692,0.64414,403417.567872,400278.399312,8.6,0.43
600074,*ST保千,0.15,150.0,,20.75,,33624.47,226.98,,08-24,*ST保千,0.0,1.29,1.3,1.3,1.27,1.29,8469257,0.82542,10888206,-0.407,1.7845,314487.300321,132360.854028,8.6,0.0573333333333
