code,name,open,high,low,close,volume,amount,MA_20,date
600622,嘉宝集团,2482.1,2730.47,2467.59,2672.41,7663581.0,124871723.0,2553.6385,2017-07-21
600624,复旦复华,126.87,129.78,125.42,127.42,8611225.0,60578743.0,126.3925,2017-07-21
000701,厦门信达,21.41,22.61,21.32,22.28,12151972.0,157080085.0,21.837,2017-07-21
600377,宁沪高速,23.9,24.03,23.85,24.01,4305284.0,40487162.0,23.997,2017-07-21
000886,海南高速,14.0,14.79,13.86,14.53,19822180.0,98395241.0,14.156,2017-07-21
000900,现代投资,71.05,75.07,71.05,74.13,39085284.0,242581115.0,71.4965,2017-07-21
600169,太原重工,36.97,37.92,36.97,37.54,19658121.0,76964952.0,37.2395,2017-07-21
603011,合锻股份,21.75,22.3,21.75,22.12,9252015.0,100861724.0,22.0375,2017-07-21
000903,云内动力,51.73,53.8,50.93,53.11,66612612.0,303143874.0,50.967,2017-07-21
002514,宝馨科技,54.02,58.22,53.68,56.02,7160791.0,59951101.0,54.413,2017-07-21
600129,太极集团,40.49,42.34,40.49,41.54,5243171.0,73009621.0,40.609,2017-07-21
000513,丽珠集团,227.18,235.0,227.18,234.12,3067084.0,152608982.0,233.305,2017-07-21
002207,准油股份,16.97,18.0,16.85,17.79,10671446.0,91813711.0,17.6115,2017-07-21
601222,林洋电子,34.23,35.51,34.0,35.28,18405511.0,140270787.0,34.276,2017-07-21
002121,科陆电子,133.7,138.8,132.16,138.03,15500269.0,136631693.0,135.392,2017-07-21
600242,*ST中昌,19.45,20.56,19.04,19.3,14641521.0,267018606.0,18.798,2017-07-21
600270,外运发展,101.08,105.94,100.51,105.14,14062982.0,255834293.0,103.402,2017-07-21
600317,营口港,37.17,37.39,36.96,37.39,8911782.0,30681319.0,37.1905,2017-07-21
600897,厦门空港,105.61,111.1,104.65,108.38,3203418.0,79254967.0,106.9885,2017-07-21
002210,飞马国际,102.62,109.34,102.62,108.51,5231041.0,54246662.0,105.7625,2017-07-21
600879,航天电子,305.15,313.55,303.69,311.36,52087730.0,442457823.0,310.225,2017-07-21
600284,浦东建设,23.88,24.78,23.85,24.49,11573217.0,125037269.0,24.1965,2017-07-21
002178,延华智能,70.5,71.61,70.11,70.63,3255878.0,35190917.0,70.4855,2017-07-21
002225,濮耐股份,9.65,10.67,9.65,10.67,23891159.0,138025320.0,9.8935,2017-07-21
600458,时代新材,86.54,90.82,85.74,90.03,8674054.0,96794654.0,89.755,2017-07-21
600327,大东方,61.97,63.75,61.89,63.28,3956958.0,32232014.0,63.087,2017-07-21
600712,南宁百货,44.8,46.15,44.8,45.83,3054417.0,21767456.0,44.956,2017-07-21
600729,重庆百货,75.13,79.97,75.1,79.59,13588462.0,367583617.0,77.1345,2017-07-21
000417,合肥百货,144.13,145.69,143.61,144.65,4551690.0,38096337.0,144.595,2017-07-21
000560,昆百大Ａ,33.89,36.48,33.78,35.74,9657571.0,88107212.0,34.5325,2017-07-21
000882,华联股份,10.64,10.76,10.58,10.73,13421942.0,48360271.0,10.6785,2017-07-21
000150,宜华健康,48.51,52.06,48.51,51.32,4029651.0,101811854.0,49.02,2017-07-21
600167,联美控股,27.63,29.47,27.63,29.44,3473865.0,74709564.0,28.323,2017-07-21
600089,特变电工,354.36,366.53,351.85,365.45,65671761.0,664093320.0,361.5885,2017-07-21
603618,杭电股份,31.54,32.82,31.24,31.94,11673904.0,122973086.0,31.936,2017-07-21
600073,上海梅林,28.04,28.77,28.04,28.49,12666751.0,119234600.0,28.393,2017-07-21
600702,沱牌舍得,89.41,95.38,89.41,94.98,19173131.0,526848401.0,90.853,2017-07-21
600112,天成控股,27.85,28.46,27.73,28.18,7007697.0,48734437.0,28.101,2017-07-21
600844,丹化科技,47.05,48.16,47.05,47.74,1166800.0,8036430.0,46.941,2017-07-21
601208,东材科技,15.03,15.55,14.98,15.38,6764913.0,47229790.0,15.2585,2017-07-21
002648,卫星石化,67.5,70.87,66.65,69.59,24744214.0,398892377.0,68.602,2017-07-21
002683,宏大爆破,23.72,24.53,23.36,23.49,18477020.0,168672492.0,23.245,2017-07-21
600393,东华实业,61.22,66.67,60.87,65.81,64115303.0,478467934.0,62.175,2017-07-21
600696,匹凸匹,22.64,23.2,22.54,23.14,7243978.0,50024614.0,22.264,2017-07-21
000031,中粮地产,134.63,146.77,133.55,144.96,54508000.0,428272762.0,136.327,2017-07-21
000609,绵世股份,87.93,94.14,86.84,92.69,4365046.0,66236006.0,89.6265,2017-07-21
002146,荣盛发展,95.61,99.76,95.61,98.22,82035625.0,833810131.0,95.0625,2017-07-21
600064,南京高科,147.56,150.14,146.96,149.44,6861636.0,102633387.0,148.273,2017-07-21
600198,大唐电信,22.78,24.7,22.71,24.39,28718934.0,380704259.0,23.334,2017-07-21
600677,航天通信,88.03,94.09,87.5,93.75,18693449.0,254879320.0,92.4,2017-07-21
002073,软控股份,76.37,82.73,76.37,82.55,45828813.0,405609424.0,77.7825,2017-07-21
002313,日海通讯,54.7,56.44,54.32,55.69,3288178.0,67915286.0,55.396,2017-07-21
002446,盛路通信,59.91,61.04,59.91,60.94,2572169.0,31540492.0,60.2225,2017-07-21
300288,朗玛信息,151.21,166.87,149.93,164.62,16351784.0,430189760.0,162.811,2017-07-21
300295,三六五网,64.23,71.12,64.19,71.12,3797990.0,69506066.0,69.0735,2017-07-21
601718,际华集团,9.01,9.32,8.98,9.19,32714618.0,283573560.0,9.097,2017-07-21
002574,明牌珠宝,19.53,20.11,19.49,20.06,8391044.0,73153629.0,19.9885,2017-07-21
600213,亚星客车,15.44,17.08,15.4,16.93,4233197.0,44045212.0,16.4065,2017-07-21
600523,贵航股份,25.35,27.96,25.18,26.76,8624624.0,165594072.0,26.0845,2017-07-21
000030,富奥股份,19.74,20.3,19.67,20.25,12511354.0,111816864.0,19.8295,2017-07-21
000589,黔轮胎Ａ,31.2,33.13,31.03,32.68,31668839.0,179663687.0,31.728,2017-07-21
600754,锦江股份,75.55,78.6,75.55,78.23,4169076.0,112680477.0,76.2245,2017-07-21
002302,西部建设,89.42,94.04,88.45,91.17,49869885.0,1122038745.0,90.6925,2017-07-21
600287,江苏舜天,37.11,39.82,37.06,39.43,11208833.0,88704790.0,38.3435,2017-07-21
600755,厦门国贸,167.27,176.57,165.19,176.57,196725424.0,1810476919.0,164.445,2017-07-21
