		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	321	254.58	持有	132.47
600148	长春一东			2016-02-02	49.04	351	137.64	持有	116.54
000912	泸天化			2016-06-20	14.43	172	111.23	持有	30.48
300411	金盾股份			2016-02-03	41.56	350	89.34	持有	78.69
300309	吉艾科技			2016-05-04	53.42	259	89.09	持有	101.01
600173	卧龙地产			2016-03-02	13.69	294	75.68	持有	24.05
603558	健盛集团			2016-06-24	67.04	143	75.27	持有	117.50
600110	诺德股份			2016-02-02	86.76	351	71.57	持有	148.85
300076	GQY视讯			2016-03-14	74.89	214	68.9	持有	126.49
002040	南 京 港			2016-03-09	26.89	315	66.16	持有	44.68
002455	百川股份			2016-03-02	42.25	322	64.57	持有	69.53
002709	天赐材料			2016-03-08	66.30	316	61.45	持有	107.04
000514	渝 开 发			2016-11-01	40.72	78	60.98	持有	65.55
300268	万福生科			2016-06-29	36.71	203	59.0	持有	58.37
000333	美的集团			2016-03-02	78.39	322	55.7	持有	122.05
300323	华灿光电			2016-03-15	20.56	309	55.64	持有	32.00
000839	中信国安			2016-03-08	130.50	316	54.02	持有	200.99
002759	天际股份			2016-03-14	37.43	310	53.46	持有	57.44
002618	丹邦科技			2016-03-03	31.45	321	53.1	持有	48.15
600322	天房发展			2016-06-29	14.15	203	52.86	持有	21.63
000993	闽东电力			2016-05-27	14.99	236	52.7	持有	22.89
002656	摩登大道			2016-03-02	35.81	322	49.54	持有	53.55
600249	两面针			2016-05-31	32.15	232	48.86	持有	47.86
000923	河北宣工			2016-03-14	21.32	310	45.78	持有	31.08
002651	利君股份			2016-01-22	27.82	362	45.0	持有	40.34
600481	双良节能			2016-05-30	48.66	233	44.72	持有	70.42
600480	凌云股份			2016-05-31	24.42	232	43.57	持有	35.06
600098	广州发展			2016-05-05	41.52	258	43.26	持有	59.48
600734	实达集团			2016-03-14	51.66	252	43.24	持有	74.00
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
002365	永安药业			2016-03-04	32.65	320	42.36	持有	46.48
002697	红旗连锁			2016-03-03	38.35	321	41.85	持有	54.40
600649	城投控股			2016-05-20	295.19	199	40.37	持有	414.37
300308	中际装备			2016-10-10	49.34	100	39.6	持有	68.88
300327	中颖电子			2016-03-15	37.22	309	39.01	持有	51.74
000059	华锦股份			2016-09-30	13.63	110	37.56	持有	18.75
600638	新黄浦			2016-11-11	227.66	68	36.79	持有	311.42
002265	西仪股份			2017-01-06	22.85	12	36.59	持有	31.21
600346	*ST橡塑			2016-05-20	39.86	165	36.38	持有	54.36
600152	维科精华			2016-02-04	28.15	288	35.38	持有	38.11
300052	中青宝			2016-02-03	51.21	350	35.13	持有	69.20
600318	新力金融			2016-02-01	33.42	352	33.27	持有	44.54
600178	东安动力			2016-08-08	20.25	163	32.99	持有	26.93
300082	奥克股份			2016-05-24	39.31	239	32.26	持有	51.99
600161	天坛生物			2016-03-21	153.99	259	31.9	持有	203.12
601038	一拖股份			2016-03-07	10.28	317	31.42	持有	13.51
600475	华光股份			2016-03-15	33.27	309	31.23	持有	43.66
000791	甘肃电投			2016-08-04	26.74	167	31.04	持有	35.04
002302	西部建设			2016-10-12	32.15	98	30.73	持有	42.03
600685	中船防务			2016-05-26	47.21	237	30.42	持有	61.57
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
601699	潞安环能			2016-01-06	36.61	378	29.39	持有	47.37
300090	盛运环保			2016-03-01	63.20	323	29.24	持有	81.68
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
002163	中航三鑫			2016-06-28	32.32	204	28.74	持有	41.61
603338	浙江鼎力			2016-03-15	91.01	309	28.65	持有	117.08
000656	金科股份			2016-02-03	21.61	350	28.41	持有	27.75
000524	岭南控股			2016-03-11	53.14	313	27.23	持有	67.61
300376	易事特			2016-08-24	161.44	147	27.01	持有	205.04
002423	*ST中特			2016-08-05	10.11	166	26.9	持有	12.83
000042	中洲控股			2016-04-11	201.84	198	26.76	持有	255.85
000933	*ST神火			2016-09-29	57.12	111	26.4	持有	72.20
002591	恒大高新			2016-03-03	39.74	322	26.04	持有	50.09
002323	雅百特			2016-06-21	49.70	211	25.55	持有	62.40
600857	宁波中百			2016-08-09	79.98	162	25.38	持有	100.28
002584	西陇科学			2016-02-04	34.01	218	24.82	持有	42.45
600814	杭州解百			2016-10-11	58.37	99	24.6	持有	72.73
000570	苏常柴Ａ			2016-02-03	41.34	350	24.09	持有	51.30
603009	北特科技			2016-09-07	40.11	133	23.98	持有	49.73
000518	四环生物			2016-08-16	54.80	155	23.43	持有	67.64
300377	赢时胜			2016-02-01	109.65	352	23.42	持有	135.33
600629	华建集团			2016-03-14	75.28	310	22.73	持有	92.39
000652	泰达股份			2016-05-26	119.69	237	21.7	持有	145.66
600435	DR北方导			2016-12-27	175.39	22	21.48	持有	213.07
002752	昇兴股份			2016-06-28	25.60	204	21.17	持有	31.02
000505	*ST珠江			2016-03-17	27.11	307	20.69	持有	32.72
603268	松发股份			2016-03-07	38.72	317	20.61	持有	46.70
000506	中润资源			2016-07-04	23.35	198	20.21	持有	28.07
000673	当代东方			2016-08-31	129.88	139	19.96	持有	155.80
000785	武汉中商			2016-03-08	68.08	316	19.8	持有	81.56
300208	恒顺众昇			2016-03-11	137.12	313	19.67	持有	164.09
600853	龙建股份			2016-05-31	10.77	232	19.22	持有	12.84
002617	露笑科技			2016-03-14	63.85	283	18.94	持有	75.94
601600	中国铝业			2016-07-04	3.97	198	18.64	持有	4.71
300264	佳创视讯			2016-03-08	35.09	316	18.64	持有	41.63
600633	浙报传媒			2016-10-12	108.40	89	18.0	持有	127.91
000821	京山轻机			2016-03-16	33.69	261	17.9	持有	39.72
000565	渝三峡Ａ			2016-03-18	75.38	306	17.8	持有	88.80
000519	江南红箭			2016-05-05	102.79	258	17.56	持有	120.84
600319	*ST亚星			2016-03-07	11.54	317	17.33	持有	13.54
