		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	468	368.52	持有	175.04
000923	河北宣工			2016-03-14	21.32	457	132.74	持有	49.62
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
000615	京汉股份			2016-05-24	78.59	386	88.33	持有	148.01
300411	金盾股份			2016-02-03	41.56	490	87.18	持有	77.79
002759	天际股份			2016-03-14	37.43	457	79.05	持有	67.02
000088	盐 田 港			2016-03-02	45.59	469	75.21	持有	79.88
600008	首创股份			2016-06-01	29.12	378	74.59	持有	50.84
000839	中信国安			2016-03-08	130.50	463	72.07	持有	224.55
002350	北京科锐			2017-02-03	43.97	131	68.66	持有	74.16
600475	华光股份			2016-03-15	33.27	456	61.86	持有	53.85
300334	津膜科技			2016-03-08	35.44	463	60.5	持有	56.88
600480	凌云股份			2016-05-31	24.42	379	58.19	持有	38.63
002656	摩登大道			2016-03-02	35.81	469	52.95	持有	54.77
002040	南 京 港			2016-03-09	26.89	462	52.25	持有	40.94
601992	金隅股份			2016-10-25	9.28	232	52.05	持有	14.11
601008	连云港			2016-08-12	8.13	306	50.18	持有	12.21
600970	中材国际			2016-02-03	73.97	497	47.63	持有	109.20
002236	大华股份			2016-11-16	593.07	210	47.38	持有	874.05
600148	长春一东			2016-02-02	49.04	498	44.96	持有	71.09
300289	利德曼			2017-01-25	29.19	140	43.85	持有	41.99
002035	华帝股份			2017-01-20	161.82	145	43.42	持有	232.09
002008	大族激光			2017-01-20	279.88	145	41.14	持有	395.01
601000	唐山港			2017-01-25	14.41	140	40.18	持有	20.20
600741	华域汽车			2017-01-20	632.34	145	39.77	持有	883.80
300117	嘉寓股份			2017-02-06	41.98	128	39.04	持有	58.37
000063	中兴通讯			2016-10-10	256.56	247	37.78	持有	353.48
002455	百川股份			2016-03-02	42.25	469	37.49	持有	58.09
000709	河钢股份			2016-11-10	30.00	216	36.5	持有	40.95
000022	深赤湾Ａ			2015-12-07	78.68	555	36.25	持有	107.20
300450	先导智能			2016-09-21	184.43	259	36.14	持有	251.08
000504	*ST生物			2016-03-08	56.18	463	34.89	持有	75.78
600116	三峡水利			2016-08-15	46.64	303	34.24	持有	62.61
000611	*ST蒙发			2016-03-08	35.97	365	33.17	持有	47.90
600319	*ST亚星			2016-03-07	11.54	464	32.67	持有	15.31
000158	常山股份			2017-01-26	25.55	139	32.6	持有	33.88
300332	天壕环境			2016-02-02	17.39	498	32.03	持有	22.96
601888	中国国旅			2016-11-17	46.39	209	31.97	持有	61.22
300327	中颖电子			2016-03-15	37.22	456	31.76	持有	49.04
300082	奥克股份			2016-05-24	39.31	386	31.72	持有	51.78
300083	劲胜精密			2017-01-26	54.81	139	31.47	持有	72.06
601880	大连港			2016-10-12	6.17	245	31.12	持有	8.09
300407	凯发电气			2017-01-26	69.48	139	30.05	持有	90.36
300309	吉艾科技			2016-05-04	53.42	406	29.2	持有	69.02
002043	兔 宝 宝			2017-01-20	74.55	145	29.08	持有	96.23
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
