		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	454	391.3	持有	183.55
000923	河北宣工			2016-03-14	21.32	443	139.26	持有	51.01
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
000615	京汉股份			2016-05-24	78.59	372	94.07	持有	152.52
300334	津膜科技			2016-03-08	35.44	449	91.0	持有	67.69
300309	吉艾科技			2016-05-04	53.42	281	90.6	持有	101.82
002759	天际股份			2016-03-14	37.43	443	83.25	持有	68.59
002365	永安药业			2016-03-04	32.65	453	79.51	持有	58.61
300411	金盾股份			2016-02-03	41.56	483	75.79	持有	73.06
600008	首创股份			2016-06-01	29.12	364	75.58	持有	51.13
600475	华光股份			2016-03-15	33.27	442	65.34	持有	55.01
000839	中信国安			2016-03-08	130.50	449	65.11	持有	215.47
002455	百川股份			2016-03-02	42.25	455	62.77	持有	68.77
601008	连云港			2016-08-12	8.13	292	56.83	持有	12.75
000088	盐 田 港			2016-03-02	45.59	455	56.37	持有	71.29
600161	天坛生物			2016-03-21	153.99	436	55.87	持有	240.03
600480	凌云股份			2016-05-31	24.42	365	55.77	持有	38.04
002040	南 京 港			2016-03-09	26.89	448	54.37	持有	41.51
601992	金隅股份			2016-10-25	9.28	218	53.23	持有	14.22
002350	北京科锐			2017-02-03	43.97	117	52.51	持有	67.06
300117	嘉寓股份			2017-02-06	41.98	114	50.38	持有	63.13
300327	中颖电子			2016-03-15	37.22	442	44.25	持有	53.69
600970	中材国际			2016-02-03	73.97	483	44.0	持有	106.52
002656	摩登大道			2016-03-02	35.81	455	42.33	持有	50.97
000709	河钢股份			2016-11-10	30.00	202	40.93	持有	42.28
002008	大族激光			2017-01-20	279.88	131	40.22	持有	392.46
002011	盾安环境			2017-01-24	57.28	127	37.64	持有	78.84
601000	唐山港			2017-01-25	14.41	126	36.71	持有	19.70
600463	空港股份			2017-02-06	43.15	114	34.69	持有	58.12
600116	三峡水利			2016-08-15	46.64	289	34.61	持有	62.78
000611	*ST蒙发			2016-03-08	35.97	365	33.17	持有	47.90
300289	利德曼			2017-01-25	29.19	126	33.09	持有	38.85
300450	先导智能			2016-09-21	184.43	252	32.1	持有	243.63
002035	华帝股份			2017-01-20	161.82	131	31.89	持有	213.42
300082	奥克股份			2016-05-24	39.31	372	31.72	持有	51.78
002236	大华股份			2016-11-16	593.07	196	30.95	持有	776.64
600242	中昌海运			2016-08-29	16.32	275	30.39	持有	21.28
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
000063	中兴通讯			2016-10-10	256.56	233	29.43	持有	332.06
000062	深圳华强			2016-09-07	119.74	266	29.35	持有	154.88
000158	常山股份			2017-01-26	25.55	125	29.16	持有	33.00
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
601336	新华保险			2017-04-20	43.53	41	28.03	持有	55.73
600319	*ST亚星			2016-03-07	11.54	450	27.82	持有	14.75
600346	*ST橡塑			2016-05-20	39.86	376	27.15	持有	50.68
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
000652	泰达股份			2016-05-26	119.69	370	26.18	持有	151.03
300332	天壕环境			2016-02-02	17.39	484	25.01	持有	21.74
000504	*ST生物			2016-03-08	56.18	449	24.07	持有	69.70
002043	兔 宝 宝			2017-01-20	74.55	131	23.97	持有	92.42
300021	大禹节水			2017-01-26	74.56	125	23.93	持有	92.40
300192	科斯伍德			2016-08-15	42.19	200	23.61	持有	52.15
002148	北纬通信			2017-01-25	85.72	126	23.4	持有	105.78
600741	华域汽车			2017-01-20	632.34	131	23.24	持有	779.31
300122	智飞生物			2017-01-25	62.56	126	23.16	持有	77.05
000022	深赤湾Ａ			2015-12-07	78.68	541	23.16	持有	96.90
002642	荣之联			2016-12-28	94.25	100	23.02	持有	115.95
601888	中国国旅			2016-11-17	46.39	195	22.91	持有	57.02
000090	天健集团			2016-06-29	36.44	336	22.89	持有	44.78
600291	西水股份			2017-04-07	48.81	54	22.39	持有	59.74
600892	大晟文化			2017-04-25	74.90	36	21.92	持有	91.32
601006	大秦铁路			2017-03-20	10.97	72	21.15	持有	13.29
600888	新疆众和			2017-01-24	61.57	80	20.72	持有	74.33
600375	*ST星马			2017-02-03	25.44	26	20.28	持有	30.60
600148	长春一东			2016-02-02	49.04	484	20.04	持有	58.87
000673	当代东方			2016-08-31	129.88	139	19.96	持有	155.80
000505	*ST珠江			2016-03-17	27.11	440	19.66	持有	32.44
002617	露笑科技			2016-03-14	63.85	443	19.5	持有	76.30
002134	天津普林			2016-09-19	16.59	144	19.05	持有	19.75
603997	继峰股份			2017-01-26	18.55	125	18.6	持有	22.00
600036	招商银行			2017-04-25	85.55	36	18.25	持有	101.16
000821	京山轻机			2016-03-16	33.69	261	17.9	持有	39.72
000905	厦门港务			2017-01-25	24.91	126	17.58	持有	29.29
000778	新兴铸管			2017-04-05	75.44	56	17.4	持有	88.57
300083	劲胜精密			2017-01-26	54.81	125	17.24	持有	64.26
601880	大连港			2016-10-12	6.17	231	17.18	持有	7.23
002618	丹邦科技			2016-03-03	31.45	454	16.63	持有	36.68
000716	黑芝麻			2016-08-16	26.77	136	16.32	持有	31.14
300407	凯发电气			2017-01-26	69.48	125	16.29	持有	80.80
002478	常宝股份			2016-03-02	11.94	455	16.08	持有	13.86
600231	凌钢股份			2016-03-22	18.98	435	15.7	持有	21.96
300376	易事特			2016-08-24	161.44	280	15.36	持有	186.24
600173	卧龙地产			2016-03-02	13.69	455	15.34	持有	15.79
600155	宝硕股份			2017-01-26	39.97	125	15.29	持有	46.08
300255	常山药业			2017-01-26	58.88	125	15.13	持有	67.79
600533	XD栖霞建			2016-08-08	43.98	296	14.85	持有	50.51
002135	东南网架			2017-01-25	22.27	126	14.82	持有	25.57
600673	东阳光科			2016-08-15	85.96	91	14.81	持有	98.69
603268	松发股份			2016-03-07	38.72	450	14.77	持有	44.44
002747	埃斯顿			2017-02-03	62.40	117	14.65	持有	71.54
300208	恒顺众昇			2016-03-11	137.12	446	14.43	持有	156.91
300441	鲍斯股份			2016-03-17	69.23	440	14.27	持有	79.11
002742	三圣特材			2017-01-09	54.09	142	14.05	持有	61.69
002016	世荣兆业			2016-06-22	45.16	343	13.84	持有	51.41
601101	昊华能源			2017-05-18	20.96	13	13.79	持有	23.85
600322	天房发展			2016-06-29	14.15	336	13.71	持有	16.09
000910	大亚科技			2016-12-30	45.55	152	13.39	持有	51.65
000916	华北高速			2016-05-27	8.77	27	13.11	持有	9.92
300142	沃森生物			2017-01-26	155.91	125	12.97	持有	176.13
601628	中国人寿			2017-04-25	29.11	36	12.78	持有	32.83
600529	山东药玻			2017-03-16	75.33	76	12.72	持有	84.91
600436	片仔癀			2016-11-28	306.02	184	12.64	持有	344.70
000623	吉林敖东			2016-05-06	397.70	390	12.13	持有	445.93
000912	泸天化			2016-06-20	14.43	345	12.13	持有	16.18
002697	红旗连锁			2016-03-03	38.35	454	12.1	持有	42.99
300377	赢时胜			2016-02-01	109.65	485	12.03	持有	122.84
002658	雪迪龙			2017-04-06	73.25	55	11.39	持有	81.59
300448	浩云科技			2017-05-04	53.30	27	11.24	持有	59.29
601601	中国太保			2017-03-10	32.39	82	11.21	持有	36.02
600671	天目药业			2016-08-11	88.61	225	11.12	持有	98.46
600885	宏发股份			2016-09-08	86.44	265	10.92	持有	95.88
002335	科华恒盛			2017-05-16	95.97	15	10.91	持有	106.44
002547	春兴精工			2016-12-16	60.11	63	10.85	持有	66.63
600015	华夏银行			2016-07-04	33.54	331	10.55	持有	37.08
600612	老凤祥			2017-04-21	5442.35	40	10.48	持有	6012.52
300335	迪森股份			2017-02-08	38.86	112	10.32	持有	42.87
601216	君正集团			2017-01-20	52.06	131	10.16	持有	57.35
600361	华联综超			2017-05-26	30.00	5	10.07	持有	33.02
300151	昌红科技			2017-01-26	84.10	74	9.99	持有	92.50
000042	中洲控股			2016-04-11	201.84	415	9.98	持有	221.98
600133	东湖高新			2017-02-06	31.18	114	9.97	持有	34.29
600338	西藏珠峰			2017-01-23	37.31	128	9.94	持有	41.02
002640	跨境通			2017-05-05	212.81	26	9.63	持有	233.31
002198	嘉应制药			2016-11-07	64.20	205	9.39	持有	70.23
601899	紫金矿业			2016-06-01	5.42	364	9.04	持有	5.91
300090	盛运环保			2016-03-01	63.20	456	8.48	持有	68.56
002505	大康农业			2016-03-04	49.09	371	8.47	持有	53.25
600176	中国巨石			2016-09-22	107.46	251	8.23	持有	116.30
300462	华铭智能			2017-02-06	68.20	73	8.21	持有	73.80
002517	恺英网络			2017-01-26	61.57	125	8.04	持有	66.52
000518	四环生物			2016-08-16	54.80	288	7.81	持有	59.08
601668	中国建筑			2017-03-17	10.63	75	7.81	持有	11.46
600033	福建高速			2017-01-24	22.15	127	7.4	持有	23.79
002584	西陇科学			2016-02-04	34.01	482	7.29	持有	36.49
002126	银轮股份			2016-09-29	45.86	244	7.02	持有	49.08
002682	龙洲股份			2017-01-26	22.23	125	6.97	持有	23.78
600028	中国石化			2017-05-12	14.93	19	6.76	持有	15.94
600000	浦发银行			2016-07-04	148.69	331	6.75	持有	158.72
002142	宁波银行			2017-05-11	25.81	20	6.66	持有	27.53
002565	上海绿新			2017-02-07	40.17	113	6.57	持有	42.81
601886	江河集团			2017-01-26	21.91	125	6.53	持有	23.34
002431	棕榈股份			2016-10-24	108.26	219	6.42	持有	115.21
600085	同仁堂			2017-01-23	329.49	128	6.25	持有	350.09
002340	格林美			2017-02-08	113.67	112	6.05	持有	120.55
300033	同花顺			2016-01-29	504.83	488	6.03	持有	535.27
000551	创元科技			2017-05-25	65.62	6	6.0	持有	69.56
601021	春秋航空			2017-05-11	64.28	20	5.88	持有	68.06
300041	回天新材			2016-09-23	69.73	250	5.81	持有	73.78
600048	保利地产			2016-11-01	169.70	211	5.56	持有	179.13
002115	三维通信			2016-05-30	46.67	227	5.42	持有	49.20
600764	中电广通			2017-05-12	238.97	19	5.4	持有	251.87
600858	银座股份			2017-05-24	55.94	7	5.26	持有	58.88
600790	轻纺城			2017-05-22	45.57	9	5.13	持有	47.91
000692	惠天热电			2017-02-07	77.88	113	5.12	持有	81.87
600021	上海电力			2017-03-31	24.77	61	5.09	持有	26.03
