code,name,open,high,low,close,volume,amount,MA_60,date,p_change
200025,特  力Ｂ,15.91,15.91,14.51,14.6,362897.0,3876096.0,23.7805130908,2017-01-16,62.880226649
300311,任子行,67.23,68.74,63.91,63.91,13027233.0,172944784.0,98.3439686549,2017-01-16,53.8788431465
000511,烯碳新材,92.57,95.32,88.95,89.3,39477940.0,210687343.0,136.683727284,2017-01-16,53.0612847521
002458,益生股份,74.56,75.42,69.06,71.93,7471390.0,202083408.0,108.209112663,2017-01-16,50.4366921492
300299,富春通信,78.02,78.84,71.37,72.57,8108682.0,147530206.0,107.83263403,2017-01-16,48.5912002616
300359,全通教育,147.33,149.07,134.17,138.64,15570384.0,266043662.0,205.178714643,2017-01-16,47.9938795752
002288,超华科技,54.35,54.5,49.42,51.22,27071274.0,189738702.0,75.62999546,2017-01-16,47.6571563062
002751,易尚展示,82.18,82.18,74.38,76.19,4936543.0,192225188.0,112.085507387,2017-01-16,47.1131479025
600623,双钱股份,330.75,330.75,298.72,311.8,15576412.0,185557299.0,458.039133647,2017-01-16,46.9015823116
002312,三泰控股,142.47,142.47,128.97,133.35,56990752.0,422151682.0,195.727399905,2017-01-16,46.7772027783
300465,高伟达,49.31,49.53,44.06,45.34,10758183.0,155967311.0,64.561456892,2017-01-16,42.3940381386
002280,联络互动,178.63,178.63,160.09,164.26,16074582.0,201169277.0,233.69217865,2017-01-16,42.2696813891
300383,光环新网,230.76,233.88,209.14,222.21,8425166.0,188508961.0,315.081603445,2017-01-16,41.7945202487
300419,浩丰科技,100.39,101.03,90.47,92.38,2317282.0,58029821.0,130.521246912,2017-01-16,41.2873424027
300392,腾信股份,94.34,95.0,86.15,91.51,6089580.0,91661971.0,128.824603573,2017-01-16,40.7765310598
002055,得润电子,128.15,128.15,115.12,117.84,10362904.0,210142656.0,165.508576117,2017-01-16,40.4519485038
300429,强力新材,87.79,89.04,81.32,81.47,1776271.0,48469317.0,114.158945871,2017-01-16,40.123905574
300153,科泰电源,68.63,68.63,61.59,62.36,6664001.0,101804429.0,87.3680546693,2017-01-16,40.1027175582
600432,吉恩镍业,29.08,29.08,27.56,27.56,16180015.0,93086467.0,38.5141280993,2017-01-16,39.7464735097
300356,光一科技,44.54,44.54,40.42,41.55,2869977.0,79421745.0,57.9966280922,2017-01-16,39.5827390908
002299,圣农发展,36.01,36.11,34.17,35.39,16731780.0,286827751.0,49.391494023,2017-01-16,39.5634191099
300431,暴风科技,99.44,99.62,89.28,89.76,13690623.0,577152345.0,125.165456842,2017-01-16,39.4445820428
002234,民和股份,39.99,40.4,35.8,37.99,11566745.0,215212276.0,52.8919442558,2017-01-16,39.2259654008
300242,明家科技,64.4,64.76,57.55,58.98,16037559.0,190737413.0,82.0794129053,2017-01-16,39.1648235084
002192,*ST融捷,64.95,65.35,58.67,58.85,6469275.0,128624838.0,81.3520402948,2017-01-16,38.2362621831
603166,福达股份,17.59,17.65,15.96,16.64,5280851.0,73758002.0,22.9284142358,2017-01-16,37.7909509364
300380,安硕信息,66.99,67.5,61.05,62.46,2238970.0,71573625.0,85.7019471396,2017-01-16,37.2109304188
300409,道氏技术,98.06,98.06,89.34,89.34,3961213.0,119995335.0,122.344337093,2017-01-16,36.9423965668
002577,雷柏科技,68.92,69.72,62.73,63.48,3773853.0,105700719.0,86.8256324147,2017-01-16,36.7763585614
300215,电科院,203.71,204.21,184.26,189.62,15878404.0,184200682.0,258.818887202,2017-01-16,36.493453856
300288,朗玛信息,148.89,149.31,134.53,138.59,6448760.0,149945935.0,188.699241448,2017-01-16,36.1564625501
300081,恒信移动,71.04,71.04,63.72,64.43,8129049.0,106547844.0,87.6186348824,2017-01-16,35.9904312934
000555,神州信息,65.51,65.51,58.7,60.72,5841692.0,116471432.0,82.3513929738,2017-01-16,35.6248237382
300302,同有科技,146.21,147.38,132.54,136.8,7231552.0,146886844.0,185.296535421,2017-01-16,35.4506837872
603019,中科曙光,48.33,48.42,44.78,46.4,9830114.0,229271299.0,62.779875307,2017-01-16,35.301455403
002052,同洲电子,69.33,69.94,62.43,63.04,21955275.0,210156813.0,85.1939561397,2017-01-16,35.1426969222
300234,开尔新材,64.3,64.5,57.84,57.84,16896993.0,305514473.0,78.1256388449,2017-01-16,35.0719897042
300364,中文在线,75.09,75.23,68.06,68.55,5023541.0,178565217.0,92.398221059,2017-01-16,34.7895274384
300418,昆仑万维,78.0,79.73,70.85,73.46,11452870.0,219357049.0,98.8169781235,2017-01-16,34.5180753111
300047,天源迪科,48.36,49.33,44.41,44.54,16297666.0,234232885.0,59.8879373069,2017-01-16,34.4587725794
300238,冠昊生物,125.94,126.14,114.44,120.95,3003083.0,90376120.0,162.167517861,2017-01-16,34.0781462263
600076,青鸟华光,28.15,28.18,25.68,27.06,15442841.0,133803817.0,36.2525987327,2017-01-16,33.9711704831
600259,广晟有色,43.3,43.3,39.05,40.34,7157548.0,277042403.0,53.8997610436,2017-01-16,33.6136862757
300163,先锋新材,60.5,61.26,54.87,56.58,8043162.0,72881997.0,75.5481457871,2017-01-16,33.5244711684
300350,华鹏飞,46.59,46.82,42.13,42.71,4547089.0,98390248.0,57.0194065212,2017-01-16,33.5036443953
300085,银之杰,222.99,222.99,200.27,203.89,12908847.0,246587220.0,272.139216202,2017-01-16,33.4735475999
300368,汇金股份,155.88,156.29,140.66,144.14,7618523.0,138402111.0,192.024026857,2017-01-16,33.2204987216
300443,金雷风电,103.01,103.81,93.2,95.67,1946372.0,95114445.0,127.448603426,2017-01-16,33.2168949791
000718,苏宁环球,50.78,51.06,46.12,47.84,23991116.0,170185008.0,63.7169704144,2017-01-16,33.1876471873
002467,二六三,64.51,64.51,58.06,60.13,11847032.0,112810555.0,79.9177650548,2017-01-16,32.9083070926
300292,吴通控股,72.2,72.2,65.49,67.7,15919456.0,120023654.0,89.9248527382,2017-01-16,32.8284383134
000638,万方发展,62.94,63.29,57.1,58.56,5979948.0,80739251.0,77.7112637474,2017-01-16,32.7036607709
