code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31,分众传媒,-1.356,15.28,15.54,15.56,15.11,15.49,8099829,1.59746,33.9555555556,11.6399644444,0.000604729395468
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,0.554,7.26,7.22,7.3,7.21,7.22,12268200,1.0524,7.97802197802,1.41210989011,0.000886446886447
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,-0.278,25.11,25.2,25.24,25.0,25.18,7455970,2.42826,12.1304347826,3.20607391304,0.00615758110792
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,-1.001,9.89,9.98,10.01,9.85,9.99,8872212,1.78654,82.4166666667,3.733475,0.00710488505747
002137,麦达数字,0.23,5971.05,2.76,9.12,,13037.66,7311.04,,08-23,麦达数字,-0.676,14.69,14.75,14.86,14.68,14.79,3983890,1.56061,63.8695652174,5.82490434783,0.0106965383337
002558,世纪游轮,1.03,5050.0,,16.18,,49967.2,42634.19,10转20,08-18,世纪游轮,0.345,58.13,58.4,59.36,58.0,57.93,1623470,2.52105,56.4368932039,9.13148932039,0.0111756224166
600629,华建集团,0.26,6470.0,,11.96,,9436.39,6508.51,,08-10,华建集团,4.194,19.13,18.46,19.3,18.29,18.36,4681636,1.3453,73.5769230769,8.7998,0.0113720128403
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,0.184,10.91,10.82,10.97,10.82,10.89,4028974,0.55748,27.275,0.96008,0.0143552631579
600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31,万通地产,-0.17,5.88,5.89,5.98,5.84,5.89,7396367,0.60785,26.7272727273,2.31725454545,0.0158672504807
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,-0.423,18.84,18.8,18.98,18.76,18.92,3621945,0.84844,8.33628318584,6.05380884956,0.0191260569583
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,0.942,15.0,14.88,15.17,14.8,14.86,64288900,2.92504,8.98203592814,2.18622754491,0.021706749627
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.337,14.9,14.9,15.2,14.76,14.85,7622865,0.98097,29.2156862745,3.88860784314,0.028180068748
600318,新力金融,0.33,3200.0,,6.72,,7987.88,3855.13,,08-26,新力金融,-0.546,30.95,31.2,31.35,30.85,31.12,2020835,0.83506,93.7878787879,6.30254545455,0.0293087121212
002067,景兴纸业,0.16,1500.0,,5.87,,17712.76,2718.83,,08-25,景兴纸业,-0.424,7.04,7.08,7.1,7.01,7.07,20942542,2.18083,44.0,2.5828,0.0293333333333
600724,宁波富达,0.26,719.68,,14.11,,37316.04,719.28,,08-23,宁波富达,0.688,5.85,5.81,5.85,5.79,5.81,4278631,0.29611,22.5,3.17475,0.0312638950645
601966,玲珑轮胎,0.56,1300.0,,11.95,,55673.7,1379.04,,08-24,玲珑轮胎,-1.147,29.3,29.6,29.76,29.23,29.64,4936944,2.46847,52.3214285714,6.25241071429,0.0402472527473
002092,中泰化学,0.18,1656.0,,2.81,,27223.92,1785.8,,08-19,中泰化学,1.223,12.41,12.21,12.48,12.06,12.26,39218715,3.98381,68.9444444444,1.93733888889,0.0416331186259
300111,向日葵,0.05,2400.0,1.18,4.2,0.15,5428.33,2633.14,,08-27,向日葵,0.183,5.46,5.46,5.49,5.42,5.45,14434975,1.29322,109.2,4.5864,0.0455
601012,隆基股份,0.49,600.0,,14.18,,86082.8,634.17,,08-18,隆基股份,-1.102,13.46,13.62,13.65,13.43,13.61,9950125,0.56883,27.4693877551,3.89515918367,0.0457823129252
600077,宋都股份,0.08,1460.0,,2.72,,10447.83,1360.56,,08-30,宋都股份,1.056,5.74,5.69,5.75,5.6,5.68,9659172,0.72077,71.75,1.9516,0.0491438356164
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,0.981,35.0,34.69,36.38,34.51,34.66,41978228,30.4235,152.173913043,4.93043478261,0.0500039145922
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1,08-30,三湘印象,4.926,9.16,8.75,9.25,8.74,8.73,23698364,2.60154,19.0833333333,2.61441666667,0.0502192982456
000667,美好置业,0.11,646.15,,4.54,,27323.28,648.7,,07-20,美好置业,0.0,3.92,3.92,3.94,3.9,3.92,13169576,0.51452,35.6363636364,1.61789090909,0.0551518434363
300118,东方日升,0.74,365.64,5.34,14.71,-0.3,47999.22,365.72,,08-27,东方日升,0.697,15.9,15.76,15.91,15.76,15.79,5583445,1.20136,21.4864864865,3.16066216216,0.0587640479337
002270,华明装备,0.18,1400.0,,5.4,,9299.35,3952.71,,08-26,华明装备,-1.824,15.61,15.9,15.99,15.55,15.9,2960530,2.12277,86.7222222222,4.683,0.0619444444444
000059,华锦股份,0.57,281.08,,9.73,,90519.78,281.15,,08-27,华锦股份,1.277,10.31,10.18,10.48,10.16,10.18,46660698,3.33298,18.0877192982,1.75993508772,0.0643507873141
600477,杭萧钢构,0.27,602.56,,12.65,,22126.56,683.03,,08-27,杭萧钢构,-0.528,11.3,11.31,11.8,11.16,11.36,39856138,4.96631,41.8518518519,5.29425925926,0.0694567376724
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,0.376,21.34,21.28,21.49,21.23,21.26,4523298,0.86895,15.4637681159,2.73863333333,0.0714922242993
600736,苏州高新,0.22,557.44,,5.22,,26384.59,626.79,,08-16,苏州高新,0.111,8.98,8.99,9.03,8.94,8.97,4114263,0.36123,40.8181818182,2.13070909091,0.0732243502766
300073,当升科技,0.2,3226.67,6.98,2.9,-0.29,3652.6,3715.77,,08-23,当升科技,0.401,47.57,47.42,47.9,47.0,47.38,4589580,2.81167,237.85,6.89765,0.0737137668246
600547,山东黄金,0.39,1200.0,,5.58,,55395.1,1051.76,,08-30,山东黄金,0.529,37.99,37.2,38.18,37.11,37.79,26462478,1.85953,97.4102564103,5.43549230769,0.0811752136752
600644,乐山电力,0.31,345.43,,15.12,,16521.38,345.46,,08-24,乐山电力,-0.98,9.09,9.2,9.22,9.06,9.18,4856570,1.48755,29.3225806452,4.43357419355,0.0848871859571
002517,恺英网络,0.36,1100.0,,27.41,,24521.46,5254.02,,07-19,恺英网络,0.0,35.82,35.61,35.99,35.36,35.82,1649766,1.02526,99.5,27.27295,0.0904545454545
600980,北矿科技,0.08,3452.17,,2.55,,1243.9,4009.09,,08-20,北矿科技,0.191,26.2,26.1,26.41,25.88,26.15,1756149,1.22528,327.5,8.35125,0.0948678657192
000034,神州数码,0.45,608.59,,14.61,,25183.67,1005.88,,08-30,神州数码,0.0,26.48,26.49,26.7,26.37,26.48,3258672,0.91036,58.8444444444,8.59717333333,0.0966897984595
000548,湖南投资,0.09,944.44,,3.11,,4690.77,973.91,,08-27,湖南投资,-0.121,8.26,8.26,8.31,8.24,8.27,3529188,0.70697,91.7777777778,2.85428888889,0.0971769278914
002105,信隆健康,0.05,2400.0,,3.94,,1824.42,2025.4,,08-18,信隆健康,-2.096,11.68,11.82,12.06,11.66,11.93,9436567,2.56081,233.6,9.20384,0.0973333333333
600537,亿晶光电,0.24,300.0,,9.61,,27826.01,736.42,,08-23,亿晶光电,-0.536,7.42,7.47,7.48,7.4,7.46,9741925,0.82814,30.9166666667,2.97109166667,0.103055555556
300253,卫宁健康,0.53,394.77,2.71,26.23,-0.07,42345.27,624.16,,08-27,卫宁健康,-0.046,21.83,21.87,22.05,21.76,21.84,7545272,1.26906,41.1886792453,10.803790566,0.104335889873
000488,晨鸣纸业,0.45,221.43,,5.89,,93916.49,239.8,,08-25,晨鸣纸业,3.585,10.98,10.6,11.2,10.6,10.6,52529097,4.75441,24.4,1.43716,0.110192837466
300131,英唐智控,0.09,911.83,1.66,5.81,-0.02,10068.59,2579.28,,07-29,英唐智控,-1.255,9.44,9.58,9.6,9.43,9.56,5714391,0.91022,104.888888889,6.09404444444,0.115031188806
601872,招商轮船,0.3,150.8,,10.75,,157217.12,181.58,,08-29,招商轮船,-0.364,5.47,5.48,5.52,5.44,5.49,20084102,0.42543,18.2333333333,1.96008333333,0.120910698497
002587,奥拓电子,0.07,1673.17,,4.47,,2734.1,1667.77,,08-09,奥拓电子,-1.734,14.17,14.38,14.48,14.1,14.42,13266133,5.52542,202.428571429,9.04855714286,0.120985059156
002366,台海核电,0.65,622.22,,18.26,,28312.78,2367.31,,08-16,台海核电,-0.584,54.45,54.49,54.7,53.8,54.77,2132776,0.92409,83.7692307692,15.2962615385,0.134629601699
000587,金洲慈航,0.46,253.85,,6.26,,48933.42,581.92,,08-24,金洲慈航,0.373,16.16,16.06,16.37,16.04,16.1,6764672,1.21419,35.1304347826,2.19916521739,0.138390525045
000546,金圆股份,0.13,596.86,,4.2,,7964.92,595.58,,08-27,金圆股份,-1.197,11.56,11.75,11.77,11.48,11.7,2408530,0.88016,88.9230769231,3.73476923077,0.148984815406
000601,韶能股份,0.35,167.59,,9.04,,37387.07,167.53,,08-29,韶能股份,-0.783,8.87,8.93,8.94,8.83,8.94,10958906,1.01489,25.3428571429,2.29099428571,0.151219387451
000913,*ST钱江,0.11,1000.0,,2.45,,5043.78,645.96,,08-30,*ST钱江,-0.117,17.09,17.11,17.2,17.04,17.11,843471,0.18602,155.363636364,3.80640909091,0.155363636364
300058,蓝色光标,0.18,350.0,2.39,7.94,-0.11,35064.46,307.11,,08-13,蓝色光标,-0.798,9.95,10.05,10.13,9.9,10.03,18554657,1.30604,55.2777777778,4.38905555556,0.157936507937
002594,比亚迪,0.87,357.89,,7.14,,225969.6,384.23,10派3.67,08-29,比亚迪,-0.528,52.75,53.04,53.09,52.51,53.03,3808904,0.45323,60.632183908,4.32913793103,0.169415697304
600517,置信电气,0.15,400.0,,6.09,,20008.93,544.04,,08-18,置信电气,-1.05,10.37,10.54,10.54,10.3,10.48,5870708,0.52715,69.1333333333,4.21022,0.172833333333
002746,仙坛股份,0.48,700.0,,7.39,,7638.26,788.8,,08-13,仙坛股份,6.435,59.05,55.9,60.5,53.88,55.48,10828727,19.21691,123.020833333,9.09123958333,0.175744047619
600771,广誉远,0.08,2566.67,,2.97,,2152.65,2689.35,,08-30,广誉远,-0.276,36.16,36.38,37.39,36.11,36.26,5836886,2.39405,452.0,13.4244,0.176103667398
600889,南京化纤,0.05,1225.0,,1.16,,1624.67,1355.1,,08-18,南京化纤,-0.487,12.25,12.31,12.37,12.23,12.31,2191281,0.71361,245.0,2.842,0.2
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,1.569,5.18,5.1,5.19,5.08,5.1,24715690,1.0583,16.1875,0.9032625,0.208119053741
300008,天海防务,0.34,314.46,7.42,6.41,-0.66,10171.56,389.61,,08-27,天海防务,-2.021,22.79,23.28,23.3,22.74,23.26,6247161,3.38586,67.0294117647,4.29658529412,0.213157195716
002200,云投生态,0.14,756.25,,3.03,,2513.6,762.54,,08-25,云投生态,-1.089,22.7,22.93,23.02,22.58,22.95,1627926,1.50973,162.142857143,4.91292857143,0.21440377804
000825,太钢不锈,0.05,381.82,,1.41,,30155.27,371.75,,08-27,太钢不锈,0.723,4.18,4.13,4.2,4.11,4.15,36269566,0.63675,83.6,1.17876,0.218951338327
600838,上海九百,0.36,208.7,,11.51,,14232.69,208.8,,08-26,上海九百,2.006,16.78,16.33,17.15,16.28,16.45,23729375,5.91929,46.6111111111,5.36493888889,0.223340254485
000040,东旭蓝天,0.17,325.0,,5.86,,8048.99,290.61,,08-27,东旭蓝天,-0.962,12.35,12.47,12.49,12.25,12.47,2402015,0.51703,72.6470588235,4.25711764706,0.223529411765
002016,世荣兆业,0.17,267.93,,7.58,,13366.65,294.48,,08-29,世荣兆业,1.325,10.71,10.57,10.73,10.48,10.57,4225734,0.65404,63.0,4.7754,0.235136042996
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,0.459,4.38,4.33,4.39,4.31,4.36,33886027,0.47437,12.8823529412,0.601605882353,0.236156790856
600282,南钢股份,0.04,307.78,,2.28,,14555.71,317.82,,07-30,南钢股份,1.038,2.92,2.87,2.93,2.86,2.89,28148613,0.72627,73.0,1.6644,0.237182403015
002359,齐星铁塔,0.05,2278.26,,2.39,,2279.91,2316.5,,08-10,齐星铁塔,1.283,27.62,27.0,27.68,27.0,27.27,3978141,1.03778,552.4,13.20236,0.242465741399
000010,美丽生态,0.03,1046.43,,1.2,,2632.24,1519.15,,08-24,美丽生态,-0.522,7.62,7.66,7.69,7.61,7.66,3839975,0.94133,254.0,3.048,0.242730044055
600856,中天能源,0.4,131.23,,11.85,,23455.51,211.45,,08-29,中天能源,-0.541,12.87,12.94,13.05,12.85,12.94,4729359,0.61338,32.175,3.8127375,0.245180217938
002001,新和成,0.47,176.47,,7.05,,51568.99,177.83,,08-16,新 和 成,-0.439,20.41,20.5,20.56,20.18,20.5,5603344,0.52217,43.4255319149,3.0615,0.246078834447
600053,九鼎投资,0.38,502.74,,13.16,,16594.96,502.69,,08-10,九鼎投资,-1.639,47.4,47.9,48.88,47.0,48.19,4315155,0.99533,124.736842105,16.4153684211,0.248114019384
300221,银禧科技,0.25,315.0,2.1,12.51,0.03,10014.8,289.42,,08-19,银禧科技,-2.527,19.67,20.19,20.29,19.67,20.18,6217637,1.55441,78.68,9.842868,0.249777777778
300248,新开普,0.03,3344.44,2.66,1.14,-0.21,925.7,3536.32,,08-20,新开普,-0.355,25.28,25.35,25.78,25.0,25.37,5283957,3.08876,842.666666667,9.6064,0.251960467722
002680,长生生物,0.13,561.0,,3.88,,12818.16,4776.55,,08-05,长生生物,-0.683,18.89,19.04,19.1,18.85,19.02,1055176,0.83764,145.307692308,5.63793846154,0.25901549431
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,-0.207,28.96,28.99,29.08,28.77,29.02,1914162,0.45506,17.2380952381,3.50105714286,0.259844667442
300242,明家联合,0.36,200.0,6.51,5.61,-0.56,11325.97,971.26,10转10,08-26,明家联合,5.089,18.79,17.75,19.09,17.61,17.88,42221368,15.23996,52.1944444444,2.92810833333,0.260972222222
002102,冠福股份,0.11,178.0,,2.79,,8103.06,178.51,10转20,08-31,冠福股份,-1.346,5.13,5.18,5.22,5.12,5.2,20458500,1.69409,46.6363636364,1.30115454545,0.262002042901
600688,上海石化,0.29,79.38,,14.47,,309667.5,78.88,,08-24,上海石化,0.656,6.14,6.15,6.18,6.1,6.1,32417808,0.44378,21.1724137931,3.06364827586,0.266722270006
002182,云海金属,0.22,312.98,,5.62,,6993.02,363.01,,07-30,云海金属,-2.677,19.27,19.73,19.88,19.27,19.8,3111092,1.41317,87.5909090909,4.92260909091,0.27986104253
002218,拓日新能,0.09,370.0,,2.21,,5820.32,381.18,,08-25,拓日新能,-0.318,9.41,9.41,9.5,9.39,9.44,2751117,0.45341,104.555555556,2.31067777778,0.282582582583
002006,精功科技,0.07,600.0,,3.37,,2970.82,525.96,,08-13,精功科技,-0.833,11.9,12.01,12.03,11.77,12.0,3210272,0.72482,170.0,5.729,0.283333333333
002298,中电鑫龙,0.12,426.03,,2.41,,7288.65,701.82,,07-28,中电鑫龙,0.206,14.56,14.51,14.68,14.5,14.53,2563749,0.65312,121.333333333,2.92413333333,0.284799974963
600891,秋林集团,0.23,155.56,,5.06,,14263.99,374.87,,08-20,秋林集团,-0.482,10.32,10.35,10.46,10.22,10.37,4965111,1.29281,44.8695652174,2.2704,0.288438963856
