code,name,open,high,low,close,volume,amount,MA_60,date,p_change
000584,友利控股,51.64,53.05,51.64,53.0,18812226.0,202936928.0,66.5836808474,2016-01-06,25.6295865046
600169,太原重工,49.32,50.66,49.03,50.57,33968997.0,177198152.0,60.7453158714,2016-01-06,20.1212494986
600435,北方导航,176.95,180.49,174.54,179.62,18692024.0,497906630.0,222.301087003,2016-01-06,23.7618789685
600815,厦工股份,50.45,52.29,49.72,51.68,13603523.0,113123020.0,63.8237197826,2016-01-06,23.4979097961
601002,晋亿实业,10.18,10.61,10.18,10.46,18008819.0,184378673.0,12.6634075892,2016-01-06,21.065082115
601106,中国一重,7.35,7.59,7.3,7.49,63687664.0,466035136.0,9.42506194024,2016-01-06,25.8352729004
002353,杰瑞股份,174.83,179.25,173.14,179.16,17122026.0,376143680.0,240.518950418,2016-01-06,34.2481303963
002535,林州重机,28.01,28.47,27.44,28.33,10649074.0,110208416.0,34.0253930065,2016-01-06,20.1037522292
300316,晶盛机电,88.36,91.17,87.4,89.8,10140124.0,132053904.0,108.664785463,2016-01-06,21.0075561954
600750,江中药业,211.41,213.78,207.32,212.32,8102736.0,245375502.0,264.090217653,2016-01-06,24.3831092938
300049,福瑞股份,90.08,92.56,87.95,91.54,10244518.0,260513408.0,115.459360772,2016-01-06,26.1299549622
601808,中海油服,15.72,16.41,15.6,16.25,8629724.0,124152177.0,19.8416436736,2016-01-06,22.102422607
300157,恒泰艾普,63.58,65.28,62.91,65.28,13701103.0,145075616.0,83.4888093997,2016-01-06,27.893396752
300164,通源石油,54.92,56.59,54.8,56.35,8572711.0,79901936.0,69.1275285538,2016-01-06,22.6752946829
600180,瑞茂通,52.63,56.35,51.7,56.18,8223652.0,161839399.0,68.5435319823,2016-01-06,22.0069989005
600751,天海投资,51.03,52.12,50.4,51.86,16105169.0,129989622.0,63.7581269259,2016-01-06,22.9427823484
600787,中储股份,270.63,277.5,270.04,277.2,13417823.0,123112706.0,336.956158053,2016-01-06,21.5570555747
601008,连云港,9.95,10.3,9.95,10.26,11528044.0,71037558.0,12.4478815159,2016-01-06,21.3243812463
601919,中国远洋,8.26,8.54,8.23,8.47,83993724.0,675695623.0,10.3689414705,2016-01-06,22.419615945
002210,飞马国际,84.08,85.75,83.25,85.01,12247081.0,222565808.0,102.465949821,2016-01-06,20.5339957903
002592,八菱科技,91.4,93.1,88.74,92.75,6299900.0,230613440.0,113.379364698,2016-01-06,22.2419026389
300013,新宁物流,51.69,53.42,51.63,53.21,9608164.0,166252208.0,65.063010046,2016-01-06,22.2759068708
600170,上海建工,59.39,60.59,59.02,60.41,29487441.0,191918515.0,74.4189421875,2016-01-06,23.1897735268
600491,龙元建设,84.95,86.52,83.8,86.42,9581763.0,78301240.0,104.485960176,2016-01-06,20.9048370471
600528,中铁二局,51.83,53.23,51.5,52.98,20315224.0,257790774.0,65.3614869551,2016-01-06,23.3701150531
600545,新疆城建,38.39,39.67,38.39,39.55,13387507.0,130084920.0,50.6620090337,2016-01-06,28.0961037514
600820,隧道股份,239.06,242.04,237.33,241.29,25213532.0,244393234.0,291.607522073,2016-01-06,20.8535463854
601186,中国铁建,13.21,13.65,13.21,13.61,26440217.0,326509619.0,16.3613175797,2016-01-06,20.2154120475
601390,中国中铁,10.3,10.61,10.3,10.54,51183138.0,505483785.0,12.8909133254,2016-01-06,22.3046805064
