code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
601633,长城汽车,2.04,11.14,,17.51,,620858.11,11.14,,10-24,长城汽车,0.249,12.08,12.0,12.11,11.98,12.05,13324426,0.22105,5.92156862745,1.03686666667
601939,建设银行,0.77,1.32,5.5,14.59,,19155700.0,0.66,,10-30,建设银行,0.346,5.8,5.77,5.82,5.75,5.78,34744516,0.36216,7.53246753247,1.09898701299
601166,兴业银行,2.16,7.46,15.87,15.75,31.86,4122100.0,7.62,,10-28,兴业银行,1.946,17.29,16.93,17.45,16.93,16.96,102061043,0.6308,8.00462962963,1.26072916667
601818,光大银行,0.51,2.0,4.21,12.62,,2387500.0,2.37,,10-31,光大银行,0.948,4.26,4.22,4.27,4.21,4.22,84053328,0.21113,8.35294117647,1.05414117647
600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31,民生银行,0.766,9.21,9.1,9.3,9.07,9.14,123448307,0.41774,8.37272727273,1.21153363636
600894,广日股份,2.33,278.02,,37.73,,200280.86,296.32,,10-29,广日股份,3.397,20.7,20.02,20.72,19.99,20.02,13137603,1.52772,8.88412017167,3.35197854077
601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,交通银行,0.309,6.49,6.47,6.51,6.41,6.47,72203810,0.18395,9.27142857143,0.983698571429
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,0.561,17.94,17.83,17.97,17.71,17.84,36577477,0.17731,9.34375,1.366990625
600000,浦发银行,1.99,6.75,14.49,14.37,15.8,3716200.0,6.79,,10-30,浦发银行,0.214,18.74,18.63,18.92,18.39,18.7,47288465,0.25351,9.41708542714,1.35323517588
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,-0.116,8.59,8.53,8.59,8.43,8.6,30227208,1.73444,9.54444444444,1.04702555556
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,0.228,8.81,8.75,8.83,8.69,8.79,11237220,0.10702,9.57608695652,1.762
600027,华电国际,0.68,24.13,,18.45,,606858.8,42.74,,10-28,华电国际,0.0,6.88,6.86,6.92,6.8,6.88,14366516,0.24186,10.1176470588,1.86670588235
601998,中信银行,0.7,1.45,6.29,11.92,0.85,3292600.0,2.0,,10-28,中信银行,0.689,7.31,7.26,7.34,7.2,7.26,48857465,0.15313,10.4428571429,1.24478857143
000966,长源电力,1.4,25.09,,29.14,,77793.68,25.09,,10-28,长源电力,2.401,14.93,14.59,14.93,14.52,14.58,6133865,1.10691,10.6642857143,3.10757285714
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,0.938,6.46,6.4,6.47,6.38,6.4,91025702,0.30443,10.7666666667,1.27046666667
600104,上汽集团,1.93,4.16,,12.95,,2126200.08,4.18,,10-30,上汽集团,0.802,21.38,21.17,21.47,21.0,21.21,10888440,0.09876,11.0777202073,1.43456476684
600177,雅戈尔,1.46,65.91,,18.32,,325243.25,65.81,,10-30,雅戈尔,2.091,16.6,16.27,16.65,16.26,16.26,26453807,1.18807,11.3698630137,2.08295890411
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,0.472,17.04,17.01,17.29,16.85,16.96,14133391,0.54713,12.085106383,1.8018893617
000333,美的集团,2.6,22.64,,25.46,,1101210.27,23.0,,10-29,美的集团,6.742,33.09,31.05,33.98,30.66,31.0,36755288,1.64132,12.7269230769,3.24027461538
000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31,广发证券,0.95,20.19,19.89,20.29,19.83,20.0,65316992,1.10346,13.3708609272,2.40942913907
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,1.879,23.31,22.91,23.59,22.9,22.88,37108783,1.08569,13.4739884393,2.71635606936
000623,吉林敖东,2.26,120.76,,13.76,,201805.95,120.77,,10-31,吉林敖东,1.414,30.85,30.5,30.96,30.3,30.42,20562010,2.54818,13.6504424779,1.87830088496
601211,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,1.01,24.0,23.72,24.15,23.72,23.76,33119086,2.17174,13.7142857143,2.77028571429
600030,中信证券,1.4,141.38,,14.11,,1598595.8,151.16,,10-30,中信证券,1.278,19.81,19.44,19.85,19.38,19.56,184380718,1.87863,14.15,1.996565
600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31,招商证券,1.441,21.83,21.52,21.92,21.45,21.52,27384010,0.57013,14.3618421053,2.80630394737
600020,中原高速,0.49,106.63,,13.44,,109999.09,106.65,,10-28,中原高速,2.92,7.05,6.8,7.06,6.79,6.85,44181383,1.96591,14.387755102,1.93371428571
002736,国信证券,1.35,237.5,,28.5,,1108258.26,302.67,,10-28,国信证券,1.489,19.77,19.41,19.84,19.41,19.48,20181808,0.91942,14.6444444444,4.17366666667
600185,格力地产,1.44,336.36,,24.02,,82973.51,330.32,,10-31,格力地产,1.281,21.34,21.1,21.37,20.69,21.07,9245099,1.60041,14.8194444444,3.55963055556
