code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
000709,河北钢铁,0.05,2.13,,1.17,,50751.72,1.42,,10-29,河北钢铁,0.599,3.36,3.32,3.38,3.32,3.34,124216866,1.16999,67.2,0.78624
600123,兰花科创,0.09,466.23,,1.04,,9960.45,466.79,,10-28,兰花科创,1.152,7.9,7.84,7.91,7.7,7.81,22725333,1.98926,87.7777777778,0.912888888889
600308,华泰股份,0.06,3.51,,1.09,,6879.92,2.48,,10-24,华泰股份,-0.692,5.74,5.75,5.81,5.67,5.78,12507508,1.07125,95.6666666667,1.04276666667
601633,长城汽车,2.04,11.14,,17.51,,620858.11,11.14,,10-24,长城汽车,-2.172,12.16,12.33,12.4,12.1,12.43,28284711,0.46924,5.96078431373,1.04373333333
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,-2.879,8.77,8.92,8.98,8.69,9.03,31233234,1.79216,9.74444444444,1.06896555556
601818,光大银行,0.51,2.0,4.21,12.62,,2387500.0,2.37,,10-31,光大银行,-0.915,4.33,4.37,4.38,4.27,4.37,204391577,0.51341,8.49019607843,1.0714627451
601939,建设银行,0.77,1.32,5.5,14.59,,19155700.0,0.66,,10-30,建设银行,0.0,5.9,5.89,5.93,5.83,5.9,70227234,0.73202,7.66233766234,1.11793506494
002545,东方铁塔,0.19,7.79,,1.68,,4825.49,7.78,,10-24,东方铁塔,0.147,13.59,13.45,14.27,12.83,13.57,89384802,26.13591,71.5263157895,1.20164210526
600708,光明地产,0.32,54.17,,2.92,,18453.17,73.36,,10-31,光明地产,-1.552,13.32,13.35,13.5,13.02,13.53,9219155,1.81343,41.625,1.21545
600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31,民生银行,-1.366,9.39,9.5,9.57,9.25,9.52,174200568,0.58948,8.53636363636,1.23521181818
601166,兴业银行,2.16,7.46,15.87,15.75,31.86,4122100.0,7.62,,10-28,兴业银行,0.232,17.27,17.3,17.38,17.02,17.23,126962106,0.7847,7.99537037037,1.25927083333
000900,现代投资,0.33,13.79,,5.03,,33260.9,14.02,,10-31,现代投资,-0.703,8.48,8.55,8.55,8.37,8.54,12716507,1.2575,25.696969697,1.29255757576
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,-1.497,6.58,6.7,6.72,6.53,6.68,148111159,0.49535,10.9666666667,1.29406666667
601998,中信银行,0.7,1.45,6.29,11.92,0.85,3292600.0,2.0,,10-28,中信银行,-0.778,7.65,7.63,7.79,7.5,7.71,116499917,0.36514,10.9285714286,1.30268571429
600717,天津港,0.59,9.26,,7.17,,99276.17,9.21,,10-29,天津港,-1.389,11.36,11.48,11.55,11.23,11.52,15700420,0.93747,19.2542372881,1.38052881356
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,-0.275,18.14,18.18,18.31,18.01,18.19,37409210,0.18134,9.44791666667,1.38223020833
600642,申能股份,0.44,39.3,,8.4,,198313.51,39.38,,10-30,申能股份,-0.907,7.65,7.69,7.72,7.57,7.72,21521283,0.47278,17.3863636364,1.46045454545
002498,汉缆股份,0.23,27.78,,4.53,,24583.96,24.16,,10-28,汉缆股份,-2.07,7.57,7.7,7.7,7.46,7.73,39916867,1.20052,32.9130434783,1.49096086957
000402,金融街,0.34,78.95,,4.18,,101339.44,74.56,,10-31,金 融 街,-6.01,12.98,13.6,13.7,12.76,13.81,115003697,3.85014,38.1764705882,1.59577647059
600221,海南航空,0.2,31.61,,8.49,,248979.9,31.89,,10-30,海南航空,-1.5,3.94,4.0,4.0,3.91,4.0,86035090,0.72837,19.7,1.67253
000429,粤高速A,0.31,29.17,,7.83,,39329.06,30.66,,10-30,粤高速Ａ,-2.56,6.85,6.97,7.0,6.73,7.03,11040990,2.35591,22.0967741935,1.73017741935
002526,山东矿机,0.01,171.43,,0.16,,303.93,171.21,,10-28,山东矿机,-1.187,10.82,10.84,10.91,10.34,10.95,15961417,3.82476,1082.0,1.7312
000089,深圳机场,0.18,59.96,,3.79,,33688.5,75.59,,10-28,深圳机场,-2.086,8.45,8.6,8.6,8.26,8.63,18327396,0.89373,46.9444444444,1.77919444444
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,-1.866,8.94,9.04,9.1,8.86,9.11,16323426,0.15546,9.71739130435,1.788
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,0.69,17.5,17.45,17.6,16.99,17.38,19445602,0.75277,12.4113475177,1.85053191489
601111,中国国航,0.51,96.15,,10.82,,628049.8,98.94,,10-30,中国国航,-1.689,8.73,8.81,8.86,8.56,8.88,36047781,0.43278,17.1176470588,1.85212941176
601607,上海医药,0.81,13.92,,7.63,,217882.27,13.92,,10-30,上海医药,-1.892,19.7,20.0,20.17,19.52,20.08,9385724,0.48809,24.3209876543,1.85569135802
600004,白云机场,0.81,25.0,,10.48,,92627.73,24.35,,10-31,白云机场,-0.692,14.35,14.38,14.49,14.2,14.45,7575355,0.65873,17.7160493827,1.85664197531
