code,name,open,high,low,close,volume,amount,MA_60,date
000976,*ST春晖,34.66,36.79,33.74,36.79,19623962.0,189079792.0,35.083,2016-02-19
600841,上柴股份,38.08,38.08,37.26,38.08,15417025.0,215876282.0,35.0355,2016-02-19
000952,广济药业,42.24,44.22,41.32,44.22,9592468.0,197305040.0,42.8925,2016-02-19
000012,南  玻Ａ,227.15,243.04,224.26,243.04,27679864.0,320591808.0,230.065,2016-02-19
300198,纳川股份,61.4,66.8,60.8,65.09,15681759.0,216490416.0,62.2601666667,2016-02-19
600682,南京新百,391.9,414.48,389.62,410.85,26551235.0,799308090.0,409.559333333,2016-02-19
002578,闽发铝业,22.72,25.28,22.59,24.87,20496248.0,192924544.0,23.4035,2016-02-19
002617,露笑科技,69.52,73.18,68.45,72.6,7258614.0,170221264.0,70.1786666667,2016-02-19
002562,兄弟科技,45.65,49.96,45.65,49.96,8582418.0,204546720.0,48.202,2016-02-19
200020,深华发Ｂ,14.48,14.48,14.48,14.48,497001.0,4641990.0,14.318,2016-02-19
000032,深桑达Ａ,75.04,78.93,73.61,74.9,15736448.0,351858752.0,73.8865,2016-02-19
000892,*ST星美,43.7,46.7,43.02,44.99,10032890.0,180840272.0,44.8968333333,2016-02-19
300327,中颖电子,45.86,48.15,45.59,46.98,3520779.0,114628664.0,46.8585,2016-02-19
000037,深南电Ａ,62.39,69.97,62.39,67.09,27928704.0,324435872.0,64.4526666667,2016-02-19
300176,鸿特精密,29.16,32.4,29.0,32.4,8684097.0,219087536.0,31.5393333333,2016-02-19
300304,云意电气,49.86,52.78,49.86,50.9,3700323.0,90181592.0,50.549,2016-02-19
