		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	286	292.29	持有	146.56
000912	泸天化			2016-06-20	14.43	172	111.23	持有	30.48
300268	万福生科			2016-06-29	36.71	168	109.1	持有	76.76
000011	深物业A			2016-01-29	34.47	320	104.9	持有	70.63
002656	摩登大道			2016-03-02	35.81	287	91.54	持有	68.59
300411	金盾股份			2016-02-03	41.56	315	86.21	持有	77.39
000839	中信国安			2016-03-08	130.50	281	83.54	持有	239.52
300237	美晨科技			2016-03-14	79.98	275	79.07	持有	143.22
603558	健盛集团			2016-06-24	67.04	143	75.27	持有	117.50
000923	河北宣工			2016-03-14	21.32	275	71.9	持有	36.65
300376	易事特			2016-08-24	161.44	112	71.7	持有	277.20
002709	天赐材料			2016-03-08	66.30	281	70.12	持有	112.79
600173	卧龙地产			2016-03-02	13.69	287	69.17	持有	23.16
300076	GQY视讯			2016-03-14	74.89	214	68.9	持有	126.49
000595	宝塔实业			2016-08-16	25.67	120	67.28	持有	42.94
002365	永安药业			2016-03-04	32.65	285	66.55	持有	54.38
002455	百川股份			2016-03-02	42.25	287	65.14	持有	69.77
300309	吉艾科技			2016-05-04	53.42	224	63.33	持有	87.25
600110	诺德股份			2016-02-02	86.76	316	62.52	持有	141.00
300082	奥克股份			2016-05-24	39.31	204	58.18	持有	62.18
002059	云南旅游			2016-11-30	19.55	14	57.54	持有	30.80
600148	长春一东			2016-02-02	49.04	316	57.34	持有	77.16
002759	天际股份			2016-03-14	37.43	275	56.69	持有	58.65
002618	丹邦科技			2016-03-03	31.45	286	56.6	持有	49.25
600475	华光股份			2016-03-15	33.27	275	52.84	持有	50.85
002110	三钢闽光			2016-11-07	8.83	37	51.87	持有	13.41
000333	美的集团			2016-03-02	78.39	287	51.74	持有	118.95
600228	昌九生化			2016-07-19	25.70	148	50.16	持有	38.59
002163	中航三鑫			2016-06-28	32.32	169	50.12	持有	48.52
300323	华灿光电			2016-03-15	20.56	31	48.83	持有	30.60
300308	中际装备			2016-10-10	49.34	65	47.97	持有	73.01
300327	中颖电子			2016-03-15	37.22	274	43.36	持有	53.36
600734	实达集团			2016-03-14	51.66	252	43.24	持有	74.00
000615	京汉股份			2016-05-24	78.59	204	42.65	持有	112.11
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
300423	鲁亿通			2016-03-14	32.35	270	42.26	持有	46.02
002141	蓉胜超微			2016-05-23	59.23	205	41.58	持有	83.86
000505	*ST珠江			2016-03-17	27.11	272	40.98	持有	38.22
600649	城投控股			2016-05-20	295.19	199	40.37	持有	414.37
600857	宁波中百			2016-08-09	79.98	127	39.43	持有	111.52
600619	海立股份			2016-03-18	599.42	271	39.4	持有	835.62
600322	天房发展			2016-06-29	14.15	168	37.46	持有	19.45
000656	金科股份			2016-02-03	21.61	315	37.11	持有	29.63
000885	同力水泥			2016-01-20	22.14	329	37.04	持有	30.34
600346	*ST橡塑			2016-05-20	39.86	165	36.38	持有	54.36
000529	广弘控股			2016-06-20	24.93	177	36.1	持有	33.93
600152	维科精华			2016-02-04	28.15	288	35.38	持有	38.11
300377	赢时胜			2016-02-01	109.65	317	34.85	持有	147.86
600685	中船防务			2016-05-26	47.21	202	34.65	持有	63.57
300090	盛运环保			2016-03-01	63.20	288	34.32	持有	84.89
600318	新力金融			2016-02-01	33.42	317	34.23	持有	44.86
603338	浙江鼎力			2016-03-15	91.01	274	33.68	持有	121.66
603268	松发股份			2016-03-07	38.72	282	32.49	持有	51.30
300391	康跃科技			2016-03-03	39.90	286	32.43	持有	52.84
600161	天坛生物			2016-03-21	153.99	259	31.9	持有	203.12
600098	广州发展			2016-05-05	41.52	223	31.62	持有	54.65
600803	新奥股份			2016-03-03	62.91	286	31.09	持有	82.47
002669	康达新材			2016-09-06	47.26	99	30.96	持有	61.89
300052	中青宝			2016-02-03	51.21	315	30.66	持有	66.91
000933	*ST神火			2016-09-29	57.12	76	30.44	持有	74.51
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
600626	申达股份			2016-05-31	114.86	197	29.91	持有	149.22
000524	岭南控股			2016-03-11	53.14	278	29.47	持有	68.80
002697	红旗连锁			2016-03-03	38.35	286	29.18	持有	49.54
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
600012	皖通高速			2016-10-10	25.25	65	29.03	持有	32.58
601633	长城汽车			2016-05-04	29.27	224	28.25	持有	37.54
002061	*ST江化			2016-06-29	14.61	168	28.2	持有	18.73
002345	潮宏基			2016-06-24	64.09	173	28.04	持有	82.06
300352	北信源			2016-03-08	119.46	281	27.97	持有	152.87
601699	潞安环能			2016-01-06	36.61	343	27.94	持有	46.84
300191	潜能恒信			2016-03-17	116.73	272	27.93	持有	149.33
600150	中国船舶			2016-06-28	73.14	169	27.45	持有	93.22
300026	红日药业			2016-03-07	205.66	282	27.39	持有	262.00
000042	中洲控股			2016-04-11	201.84	198	26.76	持有	255.85
603998	方盛制药			2016-06-01	55.37	196	26.58	持有	70.09
600638	新黄浦			2016-11-11	227.66	33	25.88	持有	286.57
002040	南 京 港			2016-03-09	26.89	280	25.59	持有	33.77
000576	广东甘化			2016-05-27	83.84	202	25.55	持有	105.26
002156	通富微电			2016-03-14	24.59	275	25.29	持有	30.81
600466	蓝光发展			2016-11-09	36.78	33	25.23	持有	46.06
002066	瑞泰科技			2016-05-24	47.75	204	25.21	持有	59.79
603158	腾龙股份			2016-09-30	44.81	75	24.95	持有	55.99
002584	西陇科学			2016-02-04	34.01	218	24.82	持有	42.45
000570	苏常柴Ａ			2016-02-03	41.34	315	24.79	持有	51.59
002016	世荣兆业			2016-06-22	45.16	175	24.42	持有	56.19
002370	亚太药业			2016-03-17	42.64	272	23.36	持有	52.60
000652	泰达股份			2016-05-26	119.69	202	23.27	持有	147.54
300264	佳创视讯			2016-03-08	35.09	281	23.23	持有	43.24
600319	*ST亚星			2016-03-07	11.54	183	23.05	持有	14.20
300441	鲍斯股份			2016-03-17	69.23	272	22.95	持有	85.12
600481	双良节能			2016-05-30	48.66	198	22.67	持有	59.69
600156	华升股份			2016-08-15	18.76	121	22.01	持有	22.89
002216	三全食品			2016-09-23	72.66	82	22.01	持有	88.65
000716	黑芝麻			2016-08-16	26.77	120	21.67	持有	32.57
000993	闽东电力			2016-05-27	14.99	201	21.55	持有	18.22
601600	中国铝业			2016-07-04	3.97	163	21.41	持有	4.82
600782	新钢股份			2016-11-07	30.84	37	21.34	持有	37.42
600308	华泰股份			2016-06-01	28.03	196	21.26	持有	33.99
300366	创意信息			2016-08-10	99.61	126	21.1	持有	120.63
000059	华锦股份			2016-09-30	13.63	75	21.06	持有	16.50
002503	搜于特			2016-06-29	213.02	168	21.05	持有	257.87
000531	穗恒运Ａ			2016-05-27	110.48	91	20.94	持有	133.62
600633	浙报传媒			2016-10-12	108.40	63	20.77	持有	130.91
600779	水井坊			2016-09-22	100.76	83	20.47	持有	121.39
600015	华夏银行			2016-07-04	33.54	163	20.27	持有	40.34
600629	华建集团			2016-03-14	75.28	275	20.26	持有	90.53
000785	武汉中商			2016-03-08	68.08	281	20.17	持有	81.81
