code,name,open,high,low,close,volume,amount,MA_20,date
600624,复旦复华,235.01,238.91,233.76,238.49,11495167.0,195256917.0,236.215,2015-12-30
000632,三木集团,76.7,80.6,76.24,79.6,12184409.0,125441112.0,78.834,2015-12-30
002064,华峰氨纶,71.71,72.47,70.94,72.25,18499428.0,121680424.0,71.576,2015-12-30
600114,东睦股份,63.08,63.91,62.14,63.87,9925782.0,166593861.0,63.8235,2015-12-30
600855,航天长峰,57.72,62.7,57.03,60.76,15583679.0,588609605.0,58.696,2015-12-30
603338,浙江鼎力,129.65,140.16,129.1,138.84,4746163.0,255559694.0,129.836,2015-12-30
000519,江南红箭,123.75,135.68,123.42,135.68,45573232.0,738949824.0,134.922,2015-12-30
000816,智慧农业,62.97,63.87,62.6,63.34,28382868.0,240680064.0,63.235,2015-12-30
000821,京山轻机,38.09,41.29,37.77,40.73,27634128.0,448553568.0,37.9025,2015-12-30
000923,河北宣工,29.31,30.39,29.09,30.06,8075374.0,147066512.0,29.232,2015-12-30
002248,华东数控,36.87,38.2,36.28,37.9,5649368.0,103663880.0,36.995,2015-12-30
002438,江苏神通,52.15,56.42,52.15,55.6,13225600.0,356647904.0,53.5525,2015-12-30
002472,双环传动,66.79,68.52,66.54,68.35,4934590.0,134685984.0,67.317,2015-12-30
002747,埃斯顿,72.06,74.87,71.87,73.67,1399082.0,102747968.0,72.304,2015-12-30
300276,三丰智能,162.48,166.72,162.35,166.72,6412494.0,167395392.0,165.8665,2015-12-30
300293,蓝英装备,114.87,119.56,114.31,118.81,6066467.0,151222064.0,114.577,2015-12-30
300402,宝色股份,20.53,21.24,20.32,21.01,2252070.0,46867024.0,20.7425,2015-12-30
300411,金盾股份,69.99,72.47,69.23,71.91,3004503.0,106400232.0,71.4765,2015-12-30
600380,健康元,132.07,134.32,131.32,132.73,17716535.0,251198050.0,132.161,2015-12-30
600613,神奇制药,582.85,589.16,576.82,587.51,2678542.0,57078901.0,583.936,2015-12-30
000650,仁和药业,239.87,248.03,239.42,245.99,33185698.0,357857600.0,239.7015,2015-12-30
002030,达安基因,463.02,474.45,456.59,464.98,18283588.0,781999936.0,463.2525,2015-12-30
002433,太安堂,60.94,62.46,60.78,62.22,13534413.0,203612288.0,61.068,2015-12-30
002603,以岭药业,47.37,48.27,46.98,48.21,9811723.0,178033840.0,47.937,2015-12-30
002644,佛慈制药,90.82,92.87,90.27,92.2,4781274.0,79325200.0,90.804,2015-12-30
300016,北陆药业,172.09,178.75,171.85,178.56,15940315.0,582122240.0,172.858,2015-12-30
300233,金城医药,65.67,67.92,65.28,67.88,4613772.0,148191584.0,66.0075,2015-12-30
300289,利德曼,51.15,52.58,50.54,52.55,6037474.0,122451592.0,50.7325,2015-12-30
300294,博雅生物,124.1,127.0,122.1,125.16,2824246.0,112592344.0,124.6135,2015-12-30
600629,华建集团,119.24,120.33,117.91,119.33,1934362.0,48447836.0,119.32,2015-12-30
603601,再升科技,85.75,90.0,85.02,89.39,2184079.0,86715719.0,86.1045,2015-12-30
002527,新时达,59.64,60.36,59.13,60.12,6867482.0,153974384.0,59.0105,2015-12-30
300137,先河环保,55.96,57.46,55.36,57.43,10100587.0,209363648.0,56.919,2015-12-30
300286,安科瑞,139.9,144.76,139.9,143.62,3265725.0,110618256.0,140.476,2015-12-30
300371,汇中股份,89.27,91.99,89.14,90.68,2866475.0,102826472.0,89.1465,2015-12-30
600708,海博股份,82.42,84.15,82.22,83.83,7644325.0,99083077.0,82.3205,2015-12-30
002689,博林特,37.95,38.92,37.65,38.65,11090449.0,128296600.0,38.065,2015-12-30
300350,华鹏飞,72.67,73.68,71.77,73.18,3258396.0,117384856.0,72.735,2015-12-30
600372,中航电子,71.09,75.07,70.67,74.27,14444746.0,356347141.0,72.3605,2015-12-30
600391,成发科技,119.3,126.8,117.37,124.49,15774776.0,821955638.0,119.512,2015-12-30
600893,中航动力,157.32,165.17,156.47,163.08,15824964.0,721149935.0,161.402,2015-12-30
000738,中航动控,55.43,60.17,55.0,58.97,25051852.0,803432000.0,58.3085,2015-12-30
000768,中航飞机,196.92,205.98,195.76,204.33,46618468.0,1142732416.0,201.731,2015-12-30
000061,农 产 品,391.76,399.69,389.19,396.47,34366952.0,633818048.0,389.684,2015-12-30
000663,永安林业,71.22,71.71,70.3,71.13,3375021.0,57726760.0,70.9655,2015-12-30
000509,华塑控股,94.44,97.18,94.44,97.07,16035542.0,140797136.0,95.1465,2015-12-30
002135,东南网架,35.5,38.03,35.5,37.85,14396567.0,170999568.0,36.7435,2015-12-30
002482,广田股份,94.18,96.92,93.23,96.13,8976100.0,260087424.0,96.0115,2015-12-30
002620,瑞和股份,61.3,62.05,60.86,61.79,1869313.0,75354728.0,61.7675,2015-12-30
600785,新华百货,136.22,144.78,136.18,144.19,3280660.0,101031870.0,140.6235,2015-12-30
000591,桐 君 阁,126.06,131.68,126.06,131.39,5258539.0,117314152.0,125.2445,2015-12-30
002416,爱施德,37.42,38.94,36.92,38.51,30025868.0,547216128.0,37.011,2015-12-30
300022,吉峰农机,45.01,46.63,44.85,46.15,16665585.0,187521840.0,45.5205,2015-12-30
600448,华纺股份,16.38,16.69,16.31,16.51,12294275.0,111379624.0,16.509,2015-12-30
002070,众和股份,111.57,113.78,110.21,113.78,58127376.0,1388139520.0,113.646,2015-12-30
002127,新民科技,62.27,67.35,61.08,66.25,14334901.0,282886848.0,62.8595,2015-12-30
002144,宏达高科,31.1,32.01,31.1,31.85,4748390.0,140024464.0,31.367,2015-12-30
002404,嘉欣丝绸,47.94,48.86,47.63,48.82,13193408.0,144661120.0,48.707,2015-12-30
002516,旷达科技,47.87,48.17,47.27,48.14,6573922.0,94389472.0,47.512,2015-12-30
000150,宜华健康,70.44,76.72,69.72,76.72,7917943.0,295501376.0,72.876,2015-12-30
300206,理邦仪器,63.75,68.71,63.29,67.39,8043951.0,218787664.0,63.698,2015-12-30
300273,和佳股份,122.29,123.73,121.2,123.73,10230614.0,218312032.0,123.646,2015-12-30
300298,三诺生物,107.11,111.06,106.81,111.06,2805107.0,100542872.0,108.067,2015-12-30
300314,戴维医疗,127.43,134.12,126.4,132.14,10529885.0,371885920.0,130.51,2015-12-30
300404,博济医药,91.48,92.6,91.04,92.5,1126485.0,51858312.0,91.88,2015-12-30
600338,西藏珠峰,27.43,28.11,27.07,27.53,7737739.0,170070662.0,27.453,2015-12-30
600456,宝钛股份,53.2,54.54,52.68,53.97,5167084.0,107470441.0,53.7655,2015-12-30
002114,罗平锌电,36.46,37.61,36.46,37.1,11073414.0,225792704.0,36.5795,2015-12-30
002149,西部材料,41.96,42.77,41.67,42.49,2415117.0,66782772.0,42.4325,2015-12-30
002578,闽发铝业,25.2,25.89,24.72,25.77,10347218.0,102661648.0,25.471,2015-12-30
300034,钢研高纳,72.23,75.31,72.23,75.09,6056509.0,161385072.0,73.458,2015-12-30
600719,大连热电,43.48,44.24,43.26,43.81,12348942.0,99163878.0,43.8065,2015-12-30
600758,红阳能源,35.0,35.05,34.13,34.89,4108962.0,53997992.0,34.7475,2015-12-30
002267,陕天然气,28.0,28.67,28.0,28.6,7570474.0,96346256.0,28.0505,2015-12-30
600268,国电南自,65.88,68.44,65.68,68.37,18239657.0,177647402.0,66.396,2015-12-30
002169,智光电气,81.24,89.3,81.24,86.97,18984394.0,449783712.0,82.0785,2015-12-30
300004,南风股份,101.8,108.3,99.85,108.05,12443937.0,321067392.0,104.462,2015-12-30
300018,中元华电,110.78,115.91,109.69,115.3,7037116.0,249755712.0,111.0765,2015-12-30
300141,和顺电气,81.72,85.47,80.8,84.14,9233358.0,247451408.0,82.219,2015-12-30
000815,*ST美利,96.32,98.21,94.53,98.21,2835701.0,77263160.0,96.633,2015-12-30
600397,安源煤业,23.44,23.8,23.28,23.76,21077665.0,123981878.0,23.4545,2015-12-30
600408,*ST安泰,20.86,21.7,20.74,21.41,15295381.0,77317838.0,21.3755,2015-12-30
600866,星湖科技,121.34,123.53,120.76,123.38,9744143.0,81649320.0,122.317,2015-12-30
000639,西王食品,90.81,92.59,90.81,91.73,4534327.0,76918440.0,91.434,2015-12-30
002216,三全食品,93.47,95.54,93.47,95.46,6488821.0,74411000.0,93.848,2015-12-30
002330,得利斯,31.91,33.75,31.91,33.05,21911260.0,355651936.0,32.956,2015-12-30
002196,方正电机,49.93,51.99,49.07,51.43,5101308.0,158924336.0,50.069,2015-12-30
000969,安泰科技,89.41,90.82,88.67,89.81,12240288.0,163560576.0,89.0155,2015-12-30
000826,桑德环境,224.03,226.64,222.41,225.89,4515852.0,175642624.0,224.7025,2015-12-30
600202,哈空调,61.84,65.9,61.3,65.12,25687184.0,336460009.0,62.2015,2015-12-30
600560,金自天正,82.73,85.95,82.51,85.06,7145610.0,134465470.0,84.716,2015-12-30
002339,积成电子,101.35,104.77,100.28,104.06,13316363.0,330781568.0,102.0465,2015-12-30
002670,华声股份,41.38,41.46,40.28,41.06,2762250.0,101206216.0,40.8295,2015-12-30
600825,新华传媒,149.37,152.23,147.88,152.11,11048129.0,133791145.0,149.2695,2015-12-30
000607,华媒控股,51.36,55.09,51.36,54.91,24615840.0,355054976.0,52.7315,2015-12-30
600141,兴发集团,39.02,39.99,39.02,39.96,18883393.0,283166978.0,39.134,2015-12-30
002669,康达新材,60.08,62.22,59.44,60.29,5320516.0,156856304.0,60.154,2015-12-30
600463,空港股份,48.8,49.91,47.43,49.59,5918258.0,98756504.0,48.479,2015-12-30
600665,天地源,32.87,35.09,32.7,34.6,41431143.0,319756728.0,34.0645,2015-12-30
000668,荣丰控股,106.64,109.32,105.81,108.86,3670634.0,104053144.0,107.9395,2015-12-30
000750,国海证券,92.68,97.29,92.02,95.54,66113400.0,857232128.0,92.8855,2015-12-30
200055,方大Ｂ,35.38,36.32,35.34,35.93,1333240.0,9669511.0,35.538,2015-12-30
200613,大东海B,7.91,8.28,7.77,8.21,426510.0,3166477.0,8.0535,2015-12-30
200706,瓦  轴Ｂ,12.26,12.74,12.15,12.44,1040854.0,8155413.0,12.295,2015-12-30
200992,中  鲁Ｂ,9.28,9.68,9.26,9.51,2296341.0,21391832.0,9.3165,2015-12-30
300462,华铭智能,71.42,78.48,71.42,78.48,4155949.0,159049280.0,72.298,2015-12-30
600289,亿阳信通,130.65,143.04,130.65,143.04,32413776.0,617833917.0,131.8935,2015-12-30
600406,国电南瑞,380.39,402.12,379.89,398.91,58745727.0,931890512.0,376.4485,2015-12-30
600498,烽火通信,94.38,101.72,94.38,101.72,48244575.0,1415803263.0,93.487,2015-12-30
600522,中天科技,75.58,77.82,75.32,76.88,19573870.0,462810745.0,76.3305,2015-12-30
600728,佳都科技,173.54,189.73,171.24,185.02,28864526.0,1089880167.0,174.8505,2015-12-30
600776,东方通信,53.17,55.85,52.8,54.97,23940492.0,283609268.0,54.633,2015-12-30
600804,鹏博士,187.42,193.76,186.07,192.42,28613621.0,689369280.0,188.674,2015-12-30
600850,华东电脑,252.75,264.31,252.75,261.34,7600422.0,394128776.0,258.4655,2015-12-30
603025,大豪科技,40.79,41.77,40.65,41.38,1881541.0,77192247.0,41.28,2015-12-30
002194,武汉凡谷,50.58,54.23,50.13,53.54,21556392.0,375542016.0,50.4705,2015-12-30
002261,拓维信息,195.73,201.53,193.62,199.32,8795857.0,345587456.0,198.2065,2015-12-30
002362,汉王科技,61.56,65.44,61.36,65.12,12316785.0,392589600.0,62.147,2015-12-30
002396,星网锐捷,77.53,80.37,77.31,79.77,15801408.0,396442816.0,78.565,2015-12-30
002439,启明星辰,270.24,276.5,266.5,270.48,17749952.0,593683648.0,270.1225,2015-12-30
002474,榕基软件,153.36,160.53,152.74,156.48,24617036.0,619212288.0,153.877,2015-12-30
002519,银河电子,156.3,158.02,154.05,158.02,4938454.0,116251536.0,157.2315,2015-12-30
002609,捷顺科技,103.72,107.45,103.72,107.06,13751954.0,293217376.0,105.194,2015-12-30
300044,赛为智能,76.7,80.15,76.7,80.01,12318683.0,346491296.0,77.4935,2015-12-30
300074,华平股份,196.25,207.78,195.18,205.9,23597456.0,355422080.0,200.6255,2015-12-30
300130,新国都,137.59,143.06,136.64,142.32,5534555.0,212556640.0,138.5995,2015-12-30
300136,信维通信,243.77,250.76,243.77,248.41,8574400.0,261770976.0,244.4575,2015-12-30
300166,东方国信,373.49,405.73,373.37,398.66,29108824.0,976642240.0,398.474,2015-12-30
300167,迪威视讯,143.15,148.61,141.56,147.85,10598218.0,222465376.0,146.3845,2015-12-30
300183,东软载波,123.37,129.62,122.72,129.62,16090364.0,440548992.0,123.439,2015-12-30
300231,银信科技,217.96,234.56,217.63,230.16,28569028.0,782952832.0,219.0955,2015-12-30
