code,name,open,high,low,close,volume,amount,MA_20,date
601188,龙江交通,4.3,4.52,4.18,4.5,19878384.0,82182285.0,4.3535,2016-03-04
600421,仰帆控股,32.27,34.35,31.39,34.31,2065000.0,35226462.0,33.1955,2016-03-04
002278,神开股份,31.21,34.17,30.84,33.18,18063262.0,275716320.0,32.5535,2016-03-04
002553,南方轴承,39.06,40.02,37.24,39.35,6272708.0,58643124.0,39.1515,2016-03-04
002236,大华股份,528.57,536.99,523.78,532.53,14405972.0,463026816.0,531.416,2016-03-04
000088,盐 田 港,50.44,50.44,50.44,50.44,20921972.0,145616912.0,46.217,2016-03-04
000507,珠海港,29.04,30.56,29.04,29.77,22847420.0,129616216.0,29.0955,2016-03-04
600975,新五丰,35.79,39.41,34.29,39.41,19178218.0,204471040.0,37.6095,2016-03-04
300021,大禹节水,48.86,53.34,48.53,51.36,15833489.0,199270992.0,51.1735,2016-03-04
601669,中国电建,6.97,7.18,6.92,7.18,90200764.0,573302446.0,7.0795,2016-03-04
000498,山东路桥,16.05,16.48,15.41,15.79,28079290.0,167954224.0,15.7225,2016-03-04
000657,中钨高新,48.26,51.15,45.4,50.18,43993352.0,708764032.0,47.051,2016-03-04
002295,精艺股份,20.2,22.07,20.12,21.02,10354253.0,142609520.0,20.5515,2016-03-04
000815,*ST美利,79.55,79.55,77.05,79.55,11025236.0,245260512.0,77.6845,2016-03-04
600408,*ST安泰,21.53,22.29,21.11,21.99,35784654.0,187918616.0,21.41,2016-03-04
002726,龙大肉食,21.55,22.52,20.81,22.34,8162644.0,88790208.0,21.9835,2016-03-04
000869,张  裕Ａ,144.12,149.2,142.27,147.69,3468307.0,117369016.0,145.849,2016-03-04
600560,金自天正,60.69,62.34,58.58,61.58,7183186.0,97595511.0,61.5535,2016-03-04
603015,弘讯科技,24.07,25.06,23.67,23.99,5952490.0,144224875.0,23.08,2016-03-04
300283,温州宏丰,45.18,45.18,41.95,42.52,8368354.0,90815704.0,42.291,2016-03-04
600637,东方明珠,90.68,95.1,89.38,94.93,31727766.0,830496537.0,94.4735,2016-03-04
600281,太化股份,10.51,11.1,9.99,11.02,11615796.0,63132981.0,10.55,2016-03-04
600315,上海家化,157.11,163.29,155.15,160.87,12272613.0,377703452.0,159.9315,2016-03-04
600643,爱建集团,75.61,78.61,73.68,77.45,78371153.0,782352668.0,76.903,2016-03-04
601336,新华保险,38.17,39.88,37.86,39.42,32812116.0,1228479316.0,38.609,2016-03-04
000166,申万宏源,7.97,8.39,7.97,8.18,94150056.0,768976128.0,8.0525,2016-03-04
600406,国电南瑞,326.05,334.44,318.64,331.48,29803277.0,394965899.0,329.9375,2016-03-04
000636,风华高科,136.52,146.52,134.97,146.52,76810096.0,646620544.0,138.248,2016-03-04
000037,深南电Ａ,57.7,61.34,56.99,58.58,13318484.0,134475104.0,57.888,2016-03-04
000883,湖北能源,21.46,21.94,21.27,21.56,34046608.0,152199312.0,21.489,2016-03-04
600760,中航黑豹,49.65,55.34,49.16,55.34,26141665.0,287673125.0,50.879,2016-03-04
000581,威孚高科,74.59,77.98,74.59,76.74,44489912.0,831620736.0,71.983,2016-03-04
000927,*ST夏利,8.84,9.28,8.6,9.06,9738056.0,54942128.0,8.9415,2016-03-04
000885,同力水泥,23.04,25.32,21.97,25.32,15106829.0,197715024.0,23.0375,2016-03-04
