code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600806,昆明机床,4.55,4.55,4.55,4.55,79300.0,118157.0,20.447324343,2018-06-19,349.391743803
600666,奥瑞德,47.34,47.34,44.31,44.31,52913419.0,189907207.0,166.656181423,2018-06-19,276.114153516
002122,天马股份,19.0,19.0,19.0,19.0,359600.0,805504.0,70.0088268515,2018-06-19,268.467509745
002427,尤夫股份,12.88,12.99,12.62,12.62,13265504.0,90357683.0,33.4579078795,2018-06-19,165.118128998
300411,金盾股份,28.2,29.03,26.76,27.42,6137650.0,85745151.0,66.9156122074,2018-06-19,144.039431829
300116,坚瑞消防,26.27,26.27,24.01,24.01,30893731.0,85370647.0,56.8150651429,2018-06-19,136.630841911
002509,天广消防,44.19,44.62,40.72,40.72,50254256.0,147375454.0,88.5515185585,2018-06-19,117.464436539
000816,智慧农业,11.96,11.96,11.51,11.51,18488100.0,28805350.0,23.1437598867,2018-06-19,101.075237939
002198,嘉应制药,30.7,30.7,27.75,27.75,20532177.0,115368312.0,54.686684184,2018-06-19,97.0691321947
002413,常发股份,25.55,25.7,23.57,23.71,15918663.0,78469089.0,45.5456422746,2018-06-19,92.0946532036
002175,东方网络,25.57,25.64,23.3,23.3,14225000.0,52857111.0,44.2874822487,2018-06-19,90.0750311103
002592,八菱科技,32.91,33.17,30.98,31.23,3503376.0,42902612.0,59.3412324482,2018-06-19,90.0135525078
002499,科林环保,26.66,26.66,24.17,24.53,4548597.0,44820336.0,45.7815762876,2018-06-19,86.635043977
600651,飞乐音响,24402.93,24458.14,22249.73,22249.73,18862623.0,77682620.0,39811.3973001,2018-06-19,78.9297995981
300152,科融环境,20.38,20.38,18.52,18.59,13597200.0,38015401.0,33.084728436,2018-06-19,77.970567165
300278,华昌达,33.7,33.7,30.53,31.14,13280556.0,104897051.0,54.3629255377,2018-06-19,74.5758687787
000663,永安林业,32.59,32.59,29.93,29.98,4840121.0,36049921.0,51.4863640349,2018-06-19,71.7357039191
002366,台海核电,34.0,35.7,32.31,32.92,17515010.0,260801433.0,55.9408328159,2018-06-19,69.9296258078
601798,蓝科高新,4.78,4.78,4.6,4.6,1633999.0,7055686.0,7.77220271996,2018-06-19,68.9609286948
603011,合锻股份,11.23,11.23,10.33,10.33,3606058.0,18774265.0,17.188920658,2018-06-19,66.3980702617
300110,华仁药业,24.22,24.22,22.02,22.93,27275090.0,117899663.0,38.1494792922,2018-06-19,66.3736558752
600614,鼎立股份,1047.41,1062.42,985.7,985.7,16601373.0,100771897.0,1622.22676736,2018-06-19,64.5761151835
600777,新潮实业,67.45,67.45,61.9,61.9,73854020.0,151387437.0,101.465387757,2018-06-19,63.918235472
002552,宝鼎重工,15.5,15.94,15.28,15.28,1145800.0,5676310.0,24.9223039797,2018-06-19,63.1040836365
600438,通威股份,73.03,73.24,66.5,66.92,62818314.0,410285249.0,109.087178969,2018-06-19,63.0113254166
002518,科士达,51.47,51.47,46.99,46.99,5312043.0,48764400.0,76.4572990966,2018-06-19,62.709723551
603088,宁波精达,20.18,20.64,18.62,18.71,1747463.0,33245693.0,29.6557658236,2018-06-19,58.5022224671
300011,鼎汉技术,56.41,56.41,51.13,51.22,6248431.0,39448478.0,80.3394411604,2018-06-19,56.8517008207
000592,平潭发展,20.35,20.35,18.38,18.38,29676181.0,86444627.0,28.818532194,2018-06-19,56.7928846248
300240,飞力达,22.11,22.11,20.27,20.27,4608615.0,27265747.0,31.5947061817,2018-06-19,55.8692954205
300160,秀强股份,30.07,30.07,27.3,27.43,5635694.0,23667714.0,42.7516253372,2018-06-19,55.8571831467
300306,远方光电,42.82,42.82,38.88,38.88,2163600.0,21014100.0,60.595757709,2018-06-19,55.8532862887
600209,罗顿发展,18.96,19.65,18.06,18.58,11846103.0,65146727.0,28.9289839553,2018-06-19,55.6995907174
002058,威 尔 泰,27.38,30.14,24.93,24.93,873400.0,9560214.0,38.7987320702,2018-06-19,55.6306942247
000923,河北宣工,23.13,23.49,21.57,21.57,3095571.0,41904023.0,33.4607344007,2018-06-19,55.1262605505
603169,兰石重装,8.54,8.56,7.81,7.83,5217700.0,25971650.0,12.1267977451,2018-06-19,54.876088698
300173,智慧松德,37.65,37.65,33.87,34.14,9327351.0,61262735.0,52.6030266022,2018-06-19,54.0803356829
002342,巨力索具,9.92,9.92,9.2,9.2,17915900.0,67793141.0,14.1569842176,2018-06-19,53.8802632343
002207,准油股份,10.77,10.77,10.36,10.36,2554900.0,12990956.0,15.8843442394,2018-06-19,53.3237860943
600275,武昌鱼,9.34,9.34,9.0,9.0,1549501.0,4951160.0,13.784310068,2018-06-19,53.1590007561
002337,赛象科技,17.45,17.45,15.89,16.1,4423600.0,14047747.0,24.5832676764,2018-06-19,52.6911035803
300159,新研股份,135.52,136.44,123.85,124.94,19259921.0,135812125.0,189.977533266,2018-06-19,52.0550130192
600149,廊坊发展,17.3,17.3,16.75,16.75,3250000.0,18794212.0,25.4673001713,2018-06-19,52.0435831122
603222,济民制药,18.27,18.27,17.28,17.44,3994200.0,35014290.0,26.4178559803,2018-06-19,51.4785319971
600495,晋西车轴,27.32,27.32,24.88,25.17,14999809.0,53906539.0,38.0545497537,2018-06-19,51.1901062918
300334,津膜科技,19.94,20.0,18.37,18.37,4313200.0,36106819.0,27.5264480847,2018-06-19,49.8445731337
002080,中材科技,31.42,31.42,28.82,28.82,7593819.0,63371206.0,43.0432997592,2018-06-19,49.3521851465
600794,保税科技,62.91,63.53,58.39,59.01,15681836.0,45855467.0,87.6804355136,2018-06-19,48.5857236293
000856,冀东装备,26.98,26.98,24.64,24.64,9078148.0,118605485.0,36.5784586051,2018-06-19,48.4515365467
300093,金刚玻璃,12.83,12.99,11.94,11.94,5914389.0,39955932.0,17.6380946399,2018-06-19,47.722735678
600421,仰帆控股,11.62,11.88,11.14,11.14,602900.0,3518395.0,16.3660598402,2018-06-19,46.9125658902
600012,皖通高速,14.56,14.89,13.64,13.64,5239620.0,35503188.0,19.9596243854,2018-06-19,46.3315570775
002554,惠博普,21.84,21.84,20.07,20.14,24467260.0,71979598.0,29.4577880171,2018-06-19,46.2650844938
300415,伊之密,36.29,36.29,32.89,32.97,4411764.0,40844904.0,48.1938371961,2018-06-19,46.1748170946
600552,方兴科技,40.8,40.96,37.17,38.06,10227694.0,48748732.0,55.5018370766,2018-06-19,45.8272124977
002667,鞍重股份,22.12,22.12,20.11,20.25,3459580.0,20966610.0,29.5261110319,2018-06-19,45.807955713
600257,大湖股份,34.53,35.64,31.4,31.4,9814727.0,48462990.0,45.6271188461,2018-06-19,45.3092956882
600316,洪都航空,50.39,50.77,45.72,46.58,12548942.0,113266560.0,67.4817012282,2018-06-19,44.8726947793
000901,航天科技,57.44,57.44,52.21,52.21,9756577.0,97592310.0,75.5059415372,2018-06-19,44.619692659
