		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
913	钱江摩托			2016-02-04	19.23	67	87.88	持有	36.13
300368	汇金股份			2016-03-16	109.99	26	82.53	持有	200.76
300264	佳创视讯			2016-03-08	35.09	34	67.68	持有	58.84
2208	合肥城建			2016-03-15	48.41	27	66.47	持有	80.59
300377	赢时胜			2016-02-01	109.65	70	65.75	持有	181.74
600386	北巴传媒			2016-03-14	29.84	28	63.34	持有	48.74
2496	辉丰股份			2016-02-15	70.39	56	62.67	持有	114.50
2691	石中装备			2015-10-15	16.03	130	62.38	持有	26.03
600680	上海普天			2016-02-02	133.25	69	60.9	持有	214.40
2590	万安科技			2016-03-14	67.29	28	59.86	持有	107.57
600075	新疆天业			2016-02-02	51.45	69	58.58	持有	81.59
839	中信国安			2016-03-08	130.50	34	57.3	持有	205.28
300419	浩丰科技			2016-03-07	144.63	35	56.34	持有	226.11
2740	爱迪尔			2016-03-17	43.30	25	55.82	持有	67.47
2374	丽鹏股份			2016-02-01	36.38	70	53.79	持有	55.95
300411	金盾股份			2016-02-03	41.56	68	53.13	持有	63.64
300252	金信诺			2016-03-11	75.23	31	48.45	持有	111.68
600785	新华百货			2016-02-04	107.17	64	48.45	持有	159.09
2058	威 尔 泰			2016-03-07	41.46	35	48.38	持有	61.52
2460	赣锋锂业			2016-03-14	124.35	28	48.2	持有	184.29
601003	柳钢股份			2016-02-05	11.28	66	47.34	持有	16.62
300321	同大股份			2016-03-15	56.29	27	47.27	持有	82.90
600570	恒生电子			2016-01-29	552.52	73	47.21	持有	813.34
2671	龙泉股份			2016-02-03	40.61	68	47.18	持有	59.77
2364	中恒电气			2016-03-15	116.82	27	45.93	持有	170.47
820	金城股份			2016-02-01	20.35	70	44.62	持有	29.43
2284	亚太股份			2016-03-17	95.58	25	44.26	持有	137.88
600446	金证股份			2016-03-08	414.78	34	44.03	持有	597.42
2560	通达股份			2016-03-14	42.78	28	43.81	持有	61.52
600419	天润乳业			2016-03-02	35.31	40	43.78	持有	50.77
300323	华灿光电			2016-03-15	20.56	27	43.73	持有	29.55
2656	卡奴迪路			2016-03-02	35.81	40	43.34	持有	51.33
600633	浙报传媒			2016-02-02	91.32	69	42.65	持有	130.27
300394	天孚通信			2016-03-14	71.66	28	42.63	持有	102.21
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
300327	中颖电子			2016-03-15	37.22	27	42.61	持有	53.08
2579	中京电子			2016-03-02	34.40	40	42.3	持有	48.95
2174	游族网络			2016-03-08	90.80	34	42.25	持有	129.16
300465	高伟达			2016-03-08	48.15	17	41.97	持有	68.36
300073	当升科技			2016-03-14	51.71	28	41.56	持有	73.20
2724	海洋王			2016-03-08	16.25	34	41.54	持有	23.00
11	深物业A			2016-01-29	34.47	73	41.49	持有	48.77
2593	日上集团			2016-03-17	22.01	25	41.44	持有	31.13
600306	商业城			2015-12-15	25.29	118	40.93	持有	35.64
300052	中青宝			2016-02-03	51.21	68	40.89	持有	72.15
601608	中信重工			2016-02-04	7.53	67	40.64	持有	10.59
