code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,1.758,4.63,4.53,4.66,4.52,4.55,13141673,0.9628,5.08791208791,0.90056043956,0.000565323565324
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,0.817,13.58,13.45,13.63,13.38,13.47,1747646,0.40939,6.00884955752,4.36362654867,0.013786191799
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,0.198,10.14,10.13,10.16,10.07,10.12,10550772,0.2946,7.74045801527,1.09914503817,10.052542877
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-0.542,9.17,9.21,9.22,9.14,9.22,31417076,0.24501,9.96739130435,0.799384782609,1.73345935728
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,0.994,18.28,18.1,18.33,18.04,18.1,1656975,0.39392,10.880952381,2.20992142857,0.164017973786
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,0.119,16.88,16.84,16.94,16.71,16.86,71470664,0.37513,11.3288590604,1.07171006711,4.10465907986
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,1.377,5.89,5.85,5.9,5.84,5.81,5654952,0.45483,11.5490196078,1.5371745098,0.0111396379145
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,0.124,24.3,24.27,24.37,24.04,24.27,1086849,0.30708,11.6826923077,4.20927403846,0.000140255141996
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,0.753,18.74,18.62,18.75,18.3,18.6,3692761,0.91271,13.0138888889,2.95285138889,0.30963333069
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,-0.698,27.03,27.24,27.28,26.7,27.22,7413848,1.23135,13.0579710145,3.45122173913,0.00662841168248
603766,隆鑫通用,0.51,16.71,,7.84,,42705.66,22.16,,08-16,隆鑫通用,0.962,7.35,7.3,7.36,7.26,7.28,10219424,0.49191,14.4117647059,1.12988235294,0.862463477312
600075,新疆天业,0.59,883.33,3.56,11.56,,26873.39,926.48,,08-30,新疆天业,1.376,8.84,8.83,8.92,8.71,8.72,9466528,1.54171,14.9830508475,1.73204067797,0.0169620083632
