code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600845,宝信软件,35.83,37.02,35.23,36.93,2661016.0,45688021.0,87.9693897454,2016-05-20,138.205766979
600422,昆药集团,60.54,61.43,59.92,61.29,4578045.0,59172227.0,131.702072966,2016-05-20,114.883460542
603889,新澳股份,17.1,17.5,16.8,17.42,2474290.0,28193613.0,36.7895369983,2016-05-20,111.191371976
601918,国投新集,5.77,5.87,5.74,5.86,30821514.0,118354533.0,10.6363086258,2016-05-20,81.5069731368
600806,昆明机床,18.8,19.19,18.52,19.16,6665732.0,41339723.0,29.6228394209,2016-05-20,54.6077214034
002312,三泰控股,206.8,214.56,204.98,212.62,32949802.0,573268214.0,319.381420812,2016-05-20,50.2123134285
600871,石化油服,9.85,9.95,9.72,9.95,34901764.0,136541794.0,14.924066313,2016-05-20,49.9906162111
600432,吉恩镍业,31.98,33.91,31.59,33.91,12505850.0,83636037.0,50.4894912804,2016-05-20,48.8926313195
600760,中航黑豹,38.62,40.14,37.74,39.9,6191502.0,49412880.0,58.5712056512,2016-05-20,46.795001632
600375,华菱星马,19.29,19.84,19.29,19.84,7365745.0,39405326.0,28.5286013876,2016-05-20,43.7933537681
200771,杭汽轮Ｂ,36.78,37.41,35.92,37.36,1073566.0,6865321.0,53.6508110431,2016-05-20,43.6049546121
300028,金亚科技,41.54,42.53,41.28,42.41,22936601.0,398881540.0,60.361477623,2016-05-20,42.3284075054
000622,恒立实业,66.82,68.39,65.87,65.87,9882312.0,83084096.0,93.2462211451,2016-05-20,41.5609854943
000748,长城信息,115.57,119.13,114.86,118.2,15782406.0,260267376.0,165.310273251,2016-05-20,39.8564071501
600745,中茵股份,48.59,50.45,47.84,50.14,17381500.0,367571805.0,70.1169179423,2016-05-20,39.8422775075
600546,山煤国际,24.17,24.65,24.09,24.57,12963685.0,38984903.0,34.132332364,2016-05-20,38.9187316401
600701,工大高新,64.47,67.78,64.42,66.62,8629189.0,103780451.0,90.2860064779,2016-05-20,35.5238764303
002568,百润股份,94.67,96.48,93.47,96.05,14166022.0,313878476.0,130.13145743,2016-05-20,35.4830374081
300392,腾信股份,146.54,156.03,145.94,154.53,7015970.0,177611051.0,208.821715126,2016-05-20,35.1334466614
200625,长  安Ｂ,59.35,59.97,58.56,59.07,2153979.0,22523283.0,79.7820478812,2016-05-20,35.0635650604
001896,豫能控股,11.26,11.44,11.19,11.44,6755022.0,55410109.0,15.436481639,2016-05-20,34.9342800613
000972,新中基,19.14,19.5,19.01,19.47,17812145.0,104933259.0,26.195482592,2016-05-20,34.5427970825
600234,山水文化,28.72,29.75,28.27,29.66,6309983.0,78342651.0,39.864205966,2016-05-20,34.4039311058
600306,商业城,20.08,21.19,19.91,21.11,5720331.0,69836743.0,28.3672848572,2016-05-20,34.3784218719
600490,鹏欣资源,99.76,102.85,98.64,100.89,58265437.0,417952218.0,135.341895076,2016-05-20,34.1479780712
200706,瓦  轴Ｂ,7.35,7.35,7.1,7.26,694418.0,3131380.0,9.70164074645,2016-05-20,33.6314152403
000712,锦龙股份,225.63,231.8,224.73,231.55,14266482.0,254152035.0,309.201870703,2016-05-20,33.535681582
000669,金鸿能源,38.86,39.84,38.55,39.66,5108670.0,78192392.0,52.9081338877,2016-05-20,33.4042710229
000837,秦川机床,31.13,31.94,31.05,31.94,6388520.0,50077130.0,42.2138764132,2016-05-20,32.16617537
002757,南兴装备,37.2,38.37,37.2,38.18,1597430.0,60554742.0,50.4062701527,2016-05-20,32.0227086242
002423,中原特钢,10.24,10.48,10.15,10.46,5436481.0,55334870.0,13.8075717729,2016-05-20,32.0035542341
600744,华银电力,21.34,21.63,21.01,21.59,7733802.0,40032244.0,28.3751962824,2016-05-20,31.4274955181
300443,金雷风电,117.45,122.36,117.13,122.24,2219243.0,132891856.0,160.629292908,2016-05-20,31.4048534913
300364,中文在线,80.16,83.56,79.2,83.13,1410377.0,115864761.0,109.124877838,2016-05-20,31.2701525774
000933,神火股份,46.85,47.58,46.37,47.58,20008790.0,78107172.0,62.4440980214,2016-05-20,31.2402228276
000796,凯撒旅游,67.24,67.24,65.33,66.84,9603504.0,159281814.0,87.6922952719,2016-05-20,31.1973298502
600428,中远航运,35.02,35.76,34.89,35.7,10037398.0,57272709.0,46.7864334795,2016-05-20,31.0544355169
601919,中国远洋,5.34,5.48,5.32,5.44,16981172.0,88333624.0,7.12621974022,2016-05-20,30.9966864011
002037,久联发展,57.7,59.42,57.06,58.86,2439177.0,35898653.0,77.0560678741,2016-05-20,30.9141486139
300378,鼎捷软件,54.73,57.81,53.91,57.81,1931719.0,63715480.0,75.4969415942,2016-05-20,30.5949517284
603600,永艺股份,42.1,42.9,41.3,42.79,1394546.0,58674747.0,55.7066712013,2016-05-20,30.1861911691
300316,晶盛机电,54.9,56.55,54.55,56.48,9328803.0,75682533.0,73.3982135547,2016-05-20,29.9543441125
000939,凯迪生态,71.64,72.86,71.45,72.86,6698615.0,51204751.0,94.5466065591,2016-05-20,29.7647633256
600389,江山股份,37.82,38.02,36.63,37.92,2373070.0,44884769.0,49.195323518,2016-05-20,29.7345029483
300380,安硕信息,76.37,80.16,75.92,80.08,3610556.0,141238866.0,103.844213354,2016-05-20,29.6755911008
000066,长城电脑,114.87,118.7,114.31,117.35,12649062.0,131303282.0,151.988970043,2016-05-20,29.5176566193
000782,美达股份,26.74,27.41,26.47,27.31,6319511.0,51561754.0,35.3673043501,2016-05-20,29.5031283417
600466,蓝光发展,35.07,35.49,34.56,35.44,7477433.0,56541579.0,45.8627781325,2016-05-20,29.4096448434
300164,通源石油,42.59,43.61,42.47,43.61,3486145.0,25148042.0,56.4265081075,2016-05-20,29.388920219
600291,西水股份,61.91,63.14,61.75,62.72,4481649.0,86552338.0,80.9674997313,2016-05-20,29.0935901327
600247,*ST成城,59.32,59.84,57.54,59.6,5077804.0,63583362.0,76.8469898472,2016-05-20,28.9379024281
000901,航天科技,114.3,121.52,112.52,118.36,8176722.0,265225976.0,152.376443355,2016-05-20,28.7398135814
601717,郑煤机,12.21,12.4,12.14,12.34,11895031.0,65487378.0,15.8744297126,2016-05-20,28.6420560178
