code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600051,宁波联合,37.15,38.21,36.38,36.85,5604113.0,49328367.0,47.3768473514,2016-01-28,28.5667499358
600209,罗顿发展,30.59,31.25,28.33,28.61,22931488.0,197129348.0,36.7970320219,2016-01-28,28.6159805029
600212,江泉实业,21.21,21.97,20.61,20.74,12910419.0,106059153.0,24.9329830946,2016-01-28,20.2168905237
600256,广汇能源,158.74,160.94,150.63,151.0,33506674.0,142265889.0,251.578229564,2016-01-28,66.6080990492
600576,万好万家,49.95,50.91,46.22,46.22,22483706.0,355061240.0,57.2764771205,2016-01-28,23.9214130689
600614,鼎立股份,1114.18,1142.45,1037.68,1037.68,31085479.0,201589305.0,1669.24351276,2016-01-28,60.8630322222
600620,天宸股份,3734.59,3909.39,3471.0,3482.1,7913023.0,106059273.0,4989.80106344,2016-01-28,43.2986147279
600624,复旦复华,151.15,159.37,147.11,147.66,15174625.0,167872854.0,203.800120432,2016-01-28,38.0198567193
600647,同达创业,265.38,272.25,247.95,252.48,2800355.0,53439682.0,336.321404343,2016-01-28,33.2071468406
600701,工大高新,77.92,81.44,74.39,75.99,11349439.0,160904507.0,104.933530246,2016-01-28,38.0886040875
600730,中国高科,63.42,63.96,57.8,57.8,15972362.0,178799202.0,81.1442881269,2016-01-28,40.388041742
600800,天津磁卡,77.62,79.99,72.64,73.26,18281018.0,113173038.0,112.887142305,2016-01-28,54.0911033372
600805,悦达投资,92.9,95.42,89.9,90.26,8944256.0,69829589.0,143.211427712,2016-01-28,58.6654417378
600811,东方集团,72.52,73.36,69.65,70.01,13778451.0,82760703.0,103.593247997,2016-01-28,47.9692158225
600846,同济科技,144.4,149.25,137.3,139.17,14346149.0,111286960.0,200.043773729,2016-01-28,43.7405861386
600892,宝诚股份,76.04,78.16,71.18,71.63,553423.0,27417388.0,89.7919919314,2016-01-28,25.3552867953
000008,神州高铁,221.64,221.64,206.06,211.08,9238294.0,74925040.0,258.676451165,2016-01-28,22.5490104061
000301,东方市场,8.95,9.1,8.49,8.55,10111900.0,42843816.0,12.0527865507,2016-01-28,40.9682637509
000632,三木集团,55.9,56.2,50.47,51.92,7684836.0,53183816.0,71.7087539827,2016-01-28,38.1139329404
000633,合金投资,65.09,67.26,60.0,60.0,10610643.0,88594904.0,99.3537868695,2016-01-28,65.5896447824
000652,泰达股份,120.5,124.25,114.07,115.14,23656416.0,106300328.0,180.695164924,2016-01-28,56.9351788465
000701,厦门信达,26.55,27.28,24.84,26.51,10488132.0,162437408.0,34.0462316991,2016-01-28,28.4278826823
000839,中信国安,118.28,122.0,112.03,115.55,47138008.0,569593280.0,175.989416799,2016-01-28,52.3058561657
000909,数源科技,23.17,23.83,21.72,21.72,13407403.0,143787600.0,31.6580568518,2016-01-28,45.7553262053
600020,中原高速,17.75,18.26,17.36,17.46,20964779.0,103396616.0,21.8300604927,2016-01-28,25.0289833487
600033,福建高速,19.76,20.13,19.15,19.21,12174976.0,39284192.0,25.3001803599,2016-01-28,31.7031773029
600106,重庆路桥,35.39,36.13,31.86,32.4,14609902.0,100668389.0,45.0226291471,2016-01-28,38.9587319356
600269,赣粤高速,44.88,46.27,44.18,44.38,17790720.0,81331563.0,54.5764307505,2016-01-28,22.9752833496
600350,山东高速,9.14,9.33,8.95,9.18,8496590.0,40793658.0,12.2387761784,2016-01-28,33.3200019434
600368,五洲交通,10.85,11.75,10.71,11.36,33644165.0,167976189.0,14.3230463142,2016-01-28,26.0831541745
601107,四川成渝,4.45,4.61,4.38,4.41,10409230.0,41110368.0,5.81660697587,2016-01-28,31.8958497929
601188,龙江交通,4.17,4.43,4.14,4.22,13780356.0,56463769.0,5.21165289222,2016-01-28,23.4988837018
601518,吉林高速,4.08,4.19,3.94,3.96,9580260.0,35979422.0,5.44966258374,2016-01-28,37.6177420137
000429,粤高速Ａ,14.76,15.09,14.37,14.4,6255172.0,30723306.0,18.185960669,2016-01-28,26.2913935348
000548,湖南投资,24.38,25.39,23.95,24.24,10716738.0,73974296.0,34.8636439959,2016-01-28,43.8269141743
000828,东莞控股,28.08,28.46,26.41,26.75,4060138.0,35495372.0,36.8233771396,2016-01-28,37.657484634
000886,海南高速,14.53,14.82,13.62,13.91,12760160.0,62377672.0,18.0699193892,2016-01-28,29.9059625393
000900,现代投资,50.26,50.65,48.55,48.94,5805978.0,37105164.0,62.3158621693,2016-01-28,27.3311446042
000916,华北高速,8.38,8.6,8.13,8.15,5356191.0,23128588.0,11.2764193948,2016-01-28,38.3609741696
600061,国投安信,100.65,106.09,98.94,101.17,20279470.0,365114767.0,128.95245766,2016-01-28,27.4611620642
600063,皖维高新,54.87,55.13,51.81,51.94,26085247.0,105367899.0,78.6005842991,2016-01-28,51.3295808608
600810,神马股份,19.77,20.14,18.87,19.03,3566631.0,22591898.0,26.1832337997,2016-01-28,37.5892475023
600889,南京化纤,50.57,50.8,46.96,47.01,10218424.0,110922473.0,60.0711426081,2016-01-28,27.7837536867
601113,华鼎股份,14.45,14.78,13.99,14.43,2390816.0,16797469.0,17.5870464343,2016-01-28,21.8783536678
601233,桐昆股份,21.63,22.43,21.27,21.48,20895019.0,213951600.0,27.3329469571,2016-01-28,27.2483564111
