code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,0.071,28.1,28.03,28.49,27.82,28.08,796910,0.21232,22420055,16.904,4.86751442308,1258331.70437,1054675.70954,13.5096153846,0.000162188044859
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,0.071,28.1,28.03,28.49,27.82,28.08,796910,0.21232,22420055,16.904,4.86751442308,1258331.70437,1054675.70954,13.5096153846,0.000162188044859
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-2.34,6.26,6.41,6.44,6.18,6.41,43725130,2.3438,275809834,12.038,1.2176043956,1460868.1383,1167846.0231,6.87912087912,0.000764346764347
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,1.121,5.41,5.37,5.43,5.32,5.35,1608676,0.28313,8684462,74.11,2.042275,307384.214686,307384.214686,45.0833333333,0.00388649425287
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,1.121,5.41,5.37,5.43,5.32,5.35,1608676,0.28313,8684462,74.11,2.042275,307384.214686,307384.214686,45.0833333333,0.00388649425287
002137,麦达数字,0.23,5971.05,2.76,9.12,,13037.66,7311.04,,08-23,麦达数字,0.868,6.97,6.88,7.02,6.88,6.91,1649848,0.56756,11499617,26.502,2.76375652174,403853.177828,202611.822857,30.3043478261,0.00507521253818
002558,巨人网络,1.03,5050.0,,16.18,,49967.2,42634.19,10转20,08-18,巨人网络,1.423,37.77,37.24,37.98,37.0,37.24,3050529,0.87675,114879788,55.544,5.93319029126,7646083.00316,1314147.70002,36.6699029126,0.00726136691339
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.0,4.67,4.65,4.71,4.65,4.67,7038745,0.3514,32953716,11.999,1.21877843137,1291737.319,935425.421298,9.1568627451,0.00883227658076
600629,华建集团,0.26,6470.0,,11.96,,9436.39,6508.51,,08-10,华建集团,3.176,15.92,15.58,15.96,15.41,15.43,1289901,0.37066,20328513,23.68,7.3232,688075.346144,554015.702296,61.2307692308,0.00946379740816
600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31,万通地产,2.332,3.95,3.85,3.98,3.84,3.86,2237085,0.18385,8772836,55.949,1.55665909091,811333.67429,480636.0,17.9545454545,0.0106591223468
600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31,万通地产,2.332,3.95,3.85,3.98,3.84,3.86,2237085,0.18385,8772836,55.949,1.55665909091,811333.67429,480636.0,17.9545454545,0.0106591223468
600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31,万通地产,2.332,3.95,3.85,3.98,3.84,3.86,2237085,0.18385,8772836,55.949,1.55665909091,811333.67429,480636.0,17.9545454545,0.0106591223468
