		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	487	384.72	持有	181.09
000923	河北宣工			2016-03-14	21.32	476	135.93	持有	50.30
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
000839	中信国安			2016-03-08	130.50	482	89.75	持有	247.62
300411	金盾股份			2016-02-03	41.56	516	79.21	持有	74.48
002759	天际股份			2016-03-14	37.43	476	74.03	持有	65.14
300450	先导智能			2016-09-21	184.43	285	71.98	持有	317.18
000615	京汉股份			2016-05-24	78.59	405	69.32	持有	133.07
600008	首创股份			2016-06-01	29.12	397	67.51	持有	48.78
600480	凌云股份			2016-05-31	24.42	398	67.4	持有	40.88
000916	华北高速			2016-05-27	8.77	402	65.22	持有	14.49
000088	盐 田 港			2016-03-02	45.59	488	64.51	持有	75.00
002656	摩登大道			2016-03-02	35.81	488	60.07	持有	57.32
300334	津膜科技			2016-03-08	35.44	482	58.52	持有	56.18
300309	吉艾科技			2016-05-04	53.42	425	58.46	持有	84.65
002008	大族激光			2017-01-20	279.88	164	52.35	持有	426.40
600475	华光股份			2016-03-15	33.27	475	50.32	持有	50.01
000063	中兴通讯			2016-10-10	256.56	266	49.77	持有	384.25
002040	南 京 港			2016-03-09	26.89	481	49.54	持有	40.21
601992	金隅股份			2016-10-25	9.28	251	48.71	持有	13.80
002035	华帝股份			2017-01-20	161.82	164	47.74	持有	239.08
000022	深赤湾Ａ			2015-12-07	78.68	574	47.31	持有	115.90
601008	连云港			2016-08-12	8.13	325	45.51	持有	11.83
600741	华域汽车			2017-01-20	632.34	164	45.5	持有	920.05
000912	泸天化			2016-06-20	14.43	378	44.56	持有	20.86
600291	西水股份			2017-04-07	48.81	87	44.27	持有	70.42
600148	长春一东			2016-02-02	49.04	517	44.17	持有	70.70
600116	三峡水利			2016-08-15	46.64	322	42.22	持有	66.33
600346	*ST橡塑			2016-05-20	39.86	409	41.7	持有	56.48
000158	常山股份			2017-01-26	25.55	158	41.29	持有	36.10
600970	中材国际			2016-02-03	73.97	516	40.19	持有	103.70
000709	河钢股份			2016-11-10	30.00	235	39.97	持有	41.99
000504	*ST生物			2016-03-08	56.18	482	38.59	持有	77.86
300327	中颖电子			2016-03-15	37.22	475	38.15	持有	51.42
002455	百川股份			2016-03-02	42.25	488	37.63	持有	58.15
300122	智飞生物			2017-01-25	62.56	159	35.49	持有	84.76
002072	凯瑞德			2017-03-17	26.69	108	34.96	持有	36.02
600319	*ST亚星			2016-03-07	11.54	483	34.4	持有	15.51
600507	方大特钢			2017-04-28	67.95	66	34.36	持有	91.30
002148	北纬通信			2017-01-25	85.72	159	34.11	持有	114.96
000905	厦门港务			2017-01-25	24.91	159	33.08	持有	33.15
002350	北京科锐			2017-02-03	43.97	150	32.95	持有	58.46
000910	大亚科技			2016-12-30	45.55	185	32.6	持有	60.40
600231	凌钢股份			2016-03-22	18.98	468	32.4	持有	25.13
000611	*ST蒙发			2016-03-08	35.97	482	32.36	持有	47.61
601000	唐山港			2017-01-25	14.41	159	32.2	持有	19.05
300083	劲胜精密			2017-01-26	54.81	158	30.6	持有	71.58
600338	西藏珠峰			2017-01-23	37.31	161	30.23	持有	48.59
300117	嘉寓股份			2017-02-06	41.98	147	30.23	持有	54.67
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
600036	招商银行			2017-04-25	85.55	69	28.36	持有	109.81
002485	希努尔			2017-05-08	35.86	56	28.14	持有	45.95
300376	易事特			2016-08-24	161.44	313	27.32	持有	205.54
002043	兔 宝 宝			2017-01-20	74.55	164	26.79	持有	94.52
601101	昊华能源			2017-05-18	20.96	46	26.72	持有	26.56
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
600885	宏发股份			2016-09-08	86.44	298	25.79	持有	108.73
002340	格林美			2017-02-08	113.67	145	25.03	持有	142.12
000951	中国重汽			2017-05-18	36.22	46	24.52	持有	45.10
