code,name,open,high,low,close,volume,amount,MA_60,date
002015,*ST霞客,38.29,42.11,38.29,41.76,18156031.0,150663658.0,38.4796666667,2017-07-28
002254,泰和新材,72.79,74.93,72.45,74.37,14068734.0,183266063.0,73.0836666667,2017-07-28
600841,上柴股份,39.17,40.02,38.27,39.91,13941885.0,198224121.0,39.5731666667,2017-07-28
000816,智慧农业,53.66,54.71,53.14,53.51,19113125.0,137479131.0,53.1816666667,2017-07-28
600572,康恩贝,97.7,97.99,97.12,97.84,4406490.0,29596694.0,97.6395,2017-07-28
002262,恩华药业,116.04,118.55,115.12,117.54,5858769.0,82302722.0,117.3465,2017-07-28
002294,信立泰,336.3,345.05,334.53,344.95,4598129.0,150557186.0,340.488333333,2017-07-28
002412,汉森制药,67.13,67.64,66.36,67.56,650126.0,10192799.0,67.1823333333,2017-07-28
600018,上港集团,48.16,48.37,47.59,47.87,22154541.0,150499100.0,9.48566666667,2017-07-28
300080,新大新材,19.77,21.67,19.72,21.67,28054678.0,222833461.0,19.9771666667,2017-07-28
603889,新澳股份,46.99,47.73,46.87,47.55,6890996.0,105318658.0,47.0126666667,2017-07-28
600298,安琪酵母,185.19,188.06,183.71,187.52,7848941.0,188504423.0,186.159666667,2017-07-28
600197,伊力特,67.39,71.66,66.58,71.11,17985256.0,341802019.0,68.3686666667,2017-07-28
000869,张  裕Ａ,150.93,154.56,149.96,153.58,3196385.0,110967506.0,151.4865,2017-07-28
000835,长城动漫,79.1,79.1,77.08,79.1,31868065.0,337455245.0,72.7896666667,2017-07-28
002453,天马精化,32.35,34.55,31.94,34.13,6676276.0,53927322.0,32.5886666667,2017-07-28
600325,华发股份,62.84,63.7,62.69,63.46,18949715.0,154658128.0,63.0241666667,2017-07-28
002368,太极股份,100.97,103.39,100.47,103.24,6428424.0,173566722.0,102.672833333,2017-07-28
300183,东软载波,99.23,104.06,98.42,103.39,11445712.0,245235560.0,98.9108333333,2017-07-28
601231,环旭电子,28.5,29.75,28.5,29.56,11913042.0,168979370.0,28.9293333333,2017-07-28
300232,洲明科技,98.8,100.85,97.55,100.26,4349603.0,65443277.0,98.6891666667,2017-07-28
600869,智慧能源,72.31,77.91,72.31,75.8,38853895.0,277340016.0,72.625,2017-07-28
000720,新能泰山,36.26,38.16,36.19,37.14,17333407.0,87872647.0,36.6433333333,2017-07-28
600418,江淮汽车,62.27,64.07,62.08,63.51,14223102.0,144203545.0,63.0378333333,2017-07-28
002191,劲嘉股份,53.26,54.89,53.03,54.48,17915437.0,168056485.0,53.4116666667,2017-07-28
