code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,-0.603,9.89,9.93,9.95,9.86,9.95,13865861,0.63087,137189777,6.813,1.44145269461,2931296.06254,2173705.53338,5.92215568862,0.0143119835874
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,0.17,5.88,5.85,5.96,5.82,5.87,14452479,0.7747,85353034,11.308,1.14369230769,1372189.24172,1096954.41148,6.46153846154,0.000717948717949
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,0.0,9.4,9.38,9.45,9.36,9.4,10448277,0.29173,98302784,6.225,1.01893129771,3366560.51182,3366560.51182,7.17557251908,9.31892534946
600826,兰生股份,1.68,66.34,,20.31,,70617.65,65.43,,08-20,兰生股份,1.342,13.59,13.36,13.62,13.3,13.41,1993769,0.47398,26745512,6.795,1.64293392857,571652.869392,571652.869392,8.08928571429,0.121936775916
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.219,9.15,9.13,9.17,9.11,9.13,12258526,0.0956,112020694,4.973,0.797641304348,11732758.2875,11732758.2875,9.94565217391,1.72967863894
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-0.62,12.83,12.89,12.91,12.8,12.91,16165240,0.42983,207502123,5.858,1.67768559322,6161798.03961,4825210.40768,10.8728813559,1.31632946198
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,-1.308,5.28,5.35,5.35,5.26,5.35,3187200,0.34766,16912774,9.103,1.507,729565.369632,484042.626672,11.0,0.0289473684211
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-0.058,17.19,17.2,17.26,17.13,17.2,49647247,0.26058,853218373,6.206,1.09139194631,35710833.901,32750966.875,11.5369127517,4.18004085206
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.639,11.4,11.4,11.53,11.31,11.59,12427280,2.60531,141795744,11.515,1.48665306122,675910.48704,543778.47924,11.6326530612,0.0298273155416
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,-0.542,5.5,5.8,5.8,5.44,5.53,56642963,8.49925,318332225,10.784,1.24125,606250.2743,366545.5211,12.5,0.562556255626
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,0.231,8.67,9.08,9.09,8.6,8.65,73382866,6.7321,651246805,10.691,1.43596875,1553340.06799,945068.257242,13.546875,2.50868055556
600075,新疆天业,0.59,883.33,3.56,11.56,,26873.39,926.48,,08-30,新疆天业,2.258,8.15,7.93,8.16,7.91,7.97,13301606,1.59798,107184601,9.157,1.59684745763,792605.71688,678405.73757,13.813559322,0.0156380506968
300017,网宿科技,0.78,69.38,8.24,12.81,0.65,58581.28,81.78,,07-29,网宿科技,1.784,10.84,10.62,11.05,10.62,10.65,65528747,4.11772,712117215,6.702,1.78026153846,2613866.97001,1725058.53136,13.8974358974,0.200308963641
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,-0.92,4.31,4.34,4.36,4.29,4.35,13920517,0.58304,60049665,19.591,0.799435483871,1297764.61578,1029035.98648,13.9032258065,1.29815367007
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.803,6.28,6.22,6.29,6.21,6.23,11748889,0.42941,73564070,13.171,0.773137777778,2532116.63671,1718228.63671,13.9555555556,0.0283350027523
600919,江苏银行,0.54,14.89,,8.26,,560953.4,14.06,,08-01,江苏银行,0.932,7.58,7.51,7.64,7.48,7.51,45557297,0.76903,345194389,7.735,1.15945925926,8750693.1,4490375.20727,14.037037037,0.942715717733
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,-0.07,14.34,14.37,14.37,14.3,14.35,2614058,0.3384,37475625,11.96,1.21093333333,1107726.36087,1107726.36087,14.4848484848,0.300952596818
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,-0.07,14.34,14.37,14.37,14.3,14.35,2614058,0.3384,37475625,11.96,1.21093333333,1107726.36087,1107726.36087,14.4848484848,0.300952596818
000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31,宜华健康,0.198,30.37,30.31,30.59,30.1,30.31,559429,0.14905,16968076,18.27,5.26072644231,1359983.41145,1139875.49106,14.6009615385,0.000175290068412
001896,豫能控股,0.38,64.08,,7.94,,32193.18,64.11,,08-20,豫能控股,-0.18,5.55,5.55,5.62,5.52,5.56,4289479,0.50154,23872489,10.324,1.15965789474,638576.255085,474674.00418,14.6052631579,0.227922333925
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-0.448,8.89,8.94,8.94,8.84,8.93,3254035,0.87591,28901772,8.387,1.10976833333,695035.305888,330264.60236,14.8166666667,0.740833333333
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,-0.448,8.89,8.94,8.94,8.84,8.93,3254035,0.87591,28901772,8.387,1.10976833333,695035.305888,330264.60236,14.8166666667,0.740833333333
